ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.23642,,,,,,,,,,,,,,,0db5c37a-d138-46f5-8835-61f4146389f2,3868,,,"[117.9, 69.9]",3869220,96,,,,,-1.6742321,,Right Foot,True,"[114.9, 41.0]",High Pass,,29.055292,,Incomplete,,,,,,,,,3,From Free Kick,Nicholas Williams Arthuer,68574.0,Right Wing,172,Spain,772,['5a1be78e-c9ce-4842-af1a-fddd8352302c'],39,,,,,,,,,,,,,,,,,Spain,772,00:06:39.704,Pass,
,,,,,,,,,,,,,,,1.344953,,,,,,,,,,,,,,,bb373017-152c-4e16-b2cb-74fb2e95f477,3873,,,"[88.0, 68.8]",3869220,96,,,,,0.5984189,,Right Foot,,"[101.2, 77.8]",Ground Pass,,15.976233,,,,Nicholas Williams Arthuer,68574.0,,,,,,3,From Free Kick,Marcos Llorente Moreno,6840.0,Right Back,172,Spain,772,['9393efdb-6ffb-4d0f-aa9a-f19516436820'],47,,,,,,,,,,,,,,,,,Spain,772,00:06:47.701,Pass,
,,,,,,,,,,,,,,,3.18209,,,,,,,,,,,,,,,83090b24-107d-48ee-a8ed-0a58b5958df4,3880,,,"[18.7, 0.1]",3869220,97,,,,,0.080042526,,,,"[56.1, 3.1]",High Pass,,37.520126,,Incomplete,,,,,,,,Throw-in,3,From Throw In,Yahia Attiyat allah,31295.0,Left Back,173,Morocco,788,['9813f468-8831-4e4b-b37f-0551150c68ad'],43,,,,,,,,,,,,,,,,,Morocco,788,00:07:43.954,Pass,
,,,,,,,,,,,,,,,0.883762,,,,,,,,,,,,,,,9813f468-8831-4e4b-b37f-0551150c68ad,3882,,,"[64.0, 77.0]",3869220,97,,,,True,-0.1613751,,,,"[68.3, 76.3]",High Pass,,4.356604,,,,Marcos Llorente Moreno,6840.0,,,,,Recovery,3,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,174,Spain,772,"['83090b24-107d-48ee-a8ed-0a58b5958df4', '9755e451-1e32-4b75-a363-7de134953f6e', 'cb597c77-6573-4e31-9589-513b7c5e2211']",47,,,,,,,,,,,,,,,,,Spain,772,00:07:47.136,Pass,True
,,,,,,,,,,,,,,,1.970117,,,,,,,,,,,,,,,2f0733a0-f998-4c47-ac7d-43e706eaf14d,3884,,,"[68.3, 76.3]",3869220,97,,,,,-2.7128146,,Head,,"[47.3, 66.7]",Low Pass,,23.090258,,,,Aymeric Laporte,4353.0,,,,,,3,Regular Play,Marcos Llorente Moreno,6840.0,Right Back,174,Spain,772,['51f1eecc-0be5-4466-af16-b80ad6e74354'],48,,,,,,,,,,,,,,,,,Spain,772,00:07:48.020,Pass,
,,,,,,,,,,,,,,,1.183728,,,,,,,,,,,,,,,a6b0e147-3a4f-4869-bb8a-8d9e4497defb,3887,,,"[50.3, 34.2]",3869220,97,,,,,1.2490457,,Left Foot,,"[57.2, 54.9]",Ground Pass,,21.819715,,,,Rodrigo Hernández Cascante,6765.0,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,174,Spain,772,['57355a19-5b52-4ada-936e-3e10c9654ef4'],55,,,,,,,,,,,,,,,,,Spain,772,00:07:55.253,Pass,
,,,,,,,,,,,,,,,1.192557,,,,,,,,,,,,,,,5c40be9c-0276-4947-87c6-efc881481f9e,3890,,,"[62.7, 60.7]",3869220,97,,,,,0.70986646,,Right Foot,,"[82.6, 77.8]",Ground Pass,,26.237759,,,,Nicholas Williams Arthuer,68574.0,,,,,,3,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,174,Spain,772,['58a28b17-1b85-4c61-98fb-d68cf33df20d'],58,,,,,,,,,,,,,,,,,Spain,772,00:07:58.329,Pass,
,,,,,,,,,,,,,,,1.553366,,,,,,,,,,,,,,,8dd48545-1b29-49c6-b860-ad07868f63f9,3898,,,"[46.5, 2.9]",3869220,98,,,,,0.3175489,,Left Foot,,"[60.8, 7.6]",Ground Pass,,15.052574,,,,Walid Cheddira,296254.0,,,,,,3,From Counter,Abdessamad Ezzalzouli,149714.0,Left Wing,175,Morocco,788,['b24cc95a-45d4-418f-8361-eff9bd9218cf'],4,,,,,,,,,,,,,,,,,Morocco,788,00:08:04.012,Pass,
,,,,,,,,,,,,,,,0.084148,,,,,,,,,,,,,,,4b7d9645-507e-41f6-91e3-41926787c747,3901,,,"[60.8, 7.6]",3869220,98,,,,,-0.4444192,,Right Foot,,"[62.9, 6.6]",Ground Pass,,2.3259406,,Incomplete,,,,,,,,,3,From Counter,Walid Cheddira,296254.0,Center Forward,175,Morocco,788,"['02836ad2-d94e-4922-bf22-fca6e024c37b', '34049417-7328-4b73-8e15-bb1f21b04fa9']",5,,,,,,,,,,,,,,,,,Morocco,788,00:08:05.565,Pass,True
,,,,,,,,,,,,,,,1.77597,,,,,,,,,,,,,,,4e2879fc-000a-4af9-9e30-79c920bc7451,3903,,,"[58.5, 0.1]",3869220,98,,,,,0.08639855,,,,"[83.9, 2.3]",High Pass,,25.495098,,,,Abdessamad Ezzalzouli,149714.0,,,,,Throw-in,3,From Throw In,Yahia Attiyat allah,31295.0,Left Back,176,Morocco,788,['703580c3-cdd4-4b91-a740-1a216bef91c5'],24,,,,,,,,,,,,,,,,,Morocco,788,00:08:24.548,Pass,
,,,,,,,,,,,,,,,2.480222,,,,,,,,,,,,,,,06faddd1-3943-4062-85b4-2701e4c6b7fa,3908,,,"[34.1, 69.0]",3869220,98,,,,,-2.4001913,,Right Foot,,"[9.2, 46.2]",High Pass,,33.761665,,,,Unai Simón Mendibil,11748.0,,,,,Recovery,3,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,177,Spain,772,['046060fc-4910-4763-92ad-9b64c92c5eea'],28,,,,,,,,,,,,,,,,,Spain,772,00:08:28.403,Pass,
,,,,,,,,,,,,,,,2.552488,,,,,,,,,,,,,,,8e98c1fb-6660-4ec8-a80a-11ea1d47dd3f,3911,,,"[13.5, 40.8]",3869220,98,,,,,-0.2514441,,Right Foot,,"[24.4, 38.0]",Ground Pass,,11.253888,,,,Aymeric Laporte,4353.0,,,,,,3,Regular Play,Unai Simón Mendibil,11748.0,Goalkeeper,177,Spain,772,['63f5ad70-f4db-4316-99ae-b7884fee8f02'],32,,,,,,,,,,,,,,,,,Spain,772,00:08:32.569,Pass,
,,,,,,,,,,,,,,,1.384361,,,,,,,,,,,,,,,7c617b25-cb30-40ce-a6f1-b810ef4beacd,3914,,,"[44.5, 32.0]",3869220,98,,,,,1.2446405,,Left Foot,,"[51.4, 52.4]",Ground Pass,,21.53532,,,,Rodrigo Hernández Cascante,6765.0,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,177,Spain,772,['b1693644-1e15-4643-98b2-f05f2e650ea4'],40,,,,,,,,,,,,,,,,,Spain,772,00:08:40.114,Pass,
,,,,,,,,,,,,,,,1.758813,,,,,,,,,,,,,,,32001733-10c9-4473-bd94-7ee4e11df66b,3917,,,"[53.7, 53.2]",3869220,98,,,,,-1.6631256,,Right Foot,,"[52.2, 37.0]",Ground Pass,,16.269297,,,,Aymeric Laporte,4353.0,,,,,,3,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,177,Spain,772,['5902968f-7052-4c4c-a9d7-e7367d0b85a6'],43,,,,,,,,,,,,,,,,,Spain,772,00:08:43.909,Pass,
,,,,,,,,,,,,,,,1.297788,,,,,,,,,,,,,,,a016a699-703b-440b-8270-a4f5e6040538,3920,,,"[55.9, 37.8]",3869220,98,,,,,1.4204249,,Left Foot,,"[58.4, 54.3]",Ground Pass,,16.68832,,,,Rodrigo Hernández Cascante,6765.0,,,,,,3,Regular Play,Aymeric Laporte,4353.0,Left Center Back,177,Spain,772,['5774ca8f-6100-44a5-b717-39cf8dfd1c66'],47,,,,,,,,,,,,,,,,,Spain,772,00:08:47.355,Pass,
,,,,,,,,,,,,,,,2.395825,,,,,,,,,,,,,,,4f0bf871-f288-48c8-a815-d27b2b136a39,3923,,,"[63.8, 55.6]",3869220,98,,,,,-0.3809352,,Right Foot,,"[104.0, 39.5]",High Pass,,43.304157,,Incomplete,,Anssumane Fati,30756.0,,,,,,3,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,177,Spain,772,"['aef52bcd-541a-4e90-b183-7b85828d4ad3', 'f22bf7a9-dc98-4fd6-9125-865c84559357']",49,,,,,,,,,,,,,,,,,Spain,772,00:08:49.831,Pass,
,,,,,,,,,,,,,,,1.332471,,,,,,,,,,,,,,,8247ced3-acf9-478a-a50d-cd7ebfbb2be2,3929,,,"[80.3, 80.0]",3869220,99,,,,,-2.492597,,,,"[68.7, 71.2]",Low Pass,,14.56022,,,,Rodrigo Hernández Cascante,6765.0,,,,,Throw-in,3,From Throw In,Marcos Llorente Moreno,6840.0,Right Back,178,Spain,772,['a53ccae1-5ab3-4877-8af0-ce5b39adeff1'],6,,,,,,,,,,,,,,,,,Spain,772,00:09:06.255,Pass,
,,,,,,,,,,,,,,,1.449722,,,,,,,,,,,,,,,1dcdbb04-dd25-4171-930d-39c9f92dad69,3932,,,"[75.1, 68.4]",3869220,99,,,,,-1.7736415,,Right Foot,,"[69.3, 40.2]",Ground Pass,,28.790276,,,,Aymeric Laporte,4353.0,,,,,,3,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,178,Spain,772,['d3e2d603-639c-4627-97db-51be9ffaf500'],10,,,,,,,,,,,,,,,,,Spain,772,00:09:10.777,Pass,
,,,,,,,,,,,,,,,1.201309,,,,,,,,,,,,,,,249af421-4047-4273-a30c-2a386f86d014,3935,,,"[80.5, 35.9]",3869220,99,,,,,-1.4317003,,Right Foot,,"[82.6, 20.9]",Ground Pass,,15.146287,,,,Pedro González López,30486.0,,,,,,3,From Throw In,Aymeric Laporte,4353.0,Left Center Back,178,Spain,772,['fb556dd6-c76a-4574-ae53-3f00b2106bda'],15,,,,,,,,,,,,,,,,,Spain,772,00:09:15.203,Pass,
,,,,,,,,,,,,,,,1.043979,,,,,,,,,,,,,,,6987fbf3-04c9-4568-bb63-80ed87b248c3,3938,,,"[82.6, 20.9]",3869220,99,,,,,-0.8808923,,Right Foot,,"[94.4, 6.6]",Ground Pass,,18.539957,,,,Alejandro Balde Martínez,39161.0,,,,,,3,From Throw In,Pedro González López,30486.0,Left Center Midfield,178,Spain,772,['99030908-5076-4c82-964c-cd6b7f10b738'],17,,,,,,,,,,,,,,,,,Spain,772,00:09:17.209,Pass,
,,,,,,,,,,,,,,,1.15831,,,,,,,,,,,,,,,2b102a77-3077-4858-8463-7633b7eea965,3941,,,"[94.4, 6.6]",3869220,99,,,,,2.4810174,,Left Foot,,"[79.6, 18.1]",Ground Pass,,18.742731,,,,Pedro González López,30486.0,,,,,,3,From Throw In,Alejandro Balde Martínez,39161.0,Left Back,178,Spain,772,['f76261cb-fb6c-49a0-b9dc-91844b586651'],19,,,,,,,,,,,,,,,,,Spain,772,00:09:19.350,Pass,
,,,,,,,,,,,,,,,1.21072,,,,,,,,,,,,,,,98ee1a71-411d-4fac-a5e4-66cd152edadd,3944,,,"[79.6, 18.1]",3869220,99,,,,,0.45979407,,Right Foot,,"[100.4, 28.4]",Ground Pass,,23.210558,,,,Álvaro Borja Morata Martín,3477.0,,,,,,3,From Throw In,Pedro González López,30486.0,Left Center Midfield,178,Spain,772,['f802086a-50a6-4139-af17-f3031fe60914'],21,,,,,,,,,,,,,,,,,Spain,772,00:09:21.191,Pass,
,,,,,,,,,,,,,,,1.240335,,,,,,,,,,,,,,,ca19fa5d-ce30-454f-bec1-c80d20236a4f,3947,,,"[118.1, 25.6]",3869220,99,,,,,1.7975951,,Left Foot,True,"[114.5, 41.2]",High Pass,,16.009996,,Incomplete,,,,,,,,,3,From Throw In,Álvaro Borja Morata Martín,3477.0,Center Forward,178,Spain,772,['4af6851d-944f-440c-a95b-25ddead38735'],25,,,,,,,,,,,,,,,,,Spain,772,00:09:25.649,Pass,
,,,,,,,,,,,,,,,4.540595,,,,,,,,,,,,,,,1a65a914-e169-43cc-8116-f1ae3a9399b0,3951,,,"[16.1, 33.9]",3869220,99,,,,,-0.06898129,,Right Foot,,"[71.1, 30.1]",Ground Pass,,55.131115,,Incomplete,,,,,,,,,3,From Throw In,Abdessamad Ezzalzouli,149714.0,Left Wing,178,Spain,772,['e2fc3d4a-fb66-49f3-9c42-6cb88466ad25'],29,,,,,,,,,,,,,,,,,Morocco,788,00:09:29.605,Pass,
,,,,,,,,,,,,,,,1.75563,,,,,,,,,,,,,,,e2fc3d4a-fb66-49f3-9c42-6cb88466ad25,3952,,,"[49.0, 50.0]",3869220,99,,,,,0.4473003,,Right Foot,,"[63.8, 57.1]",Ground Pass,,16.414932,,,,Rodrigo Hernández Cascante,6765.0,,,,,Recovery,3,From Throw In,Unai Simón Mendibil,11748.0,Goalkeeper,178,Spain,772,"['1a65a914-e169-43cc-8116-f1ae3a9399b0', '2e6eb45d-8b0c-4f7a-9c21-95eeb22d5169']",34,,,,,,,,,,,,,,,,,Spain,772,00:09:34.145,Pass,
,,,,,,,,,,,,,,,1.617375,,,,,,,,,,,,,,,7375fa05-b7e8-4901-8e73-6a3472175349,3955,,,"[71.5, 56.2]",3869220,99,,,,,-2.063992,,Right Foot,,"[62.9, 40.2]",Ground Pass,,18.1648,,,,Aymeric Laporte,4353.0,,,,,,3,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,178,Spain,772,['3dd106f3-9372-4df7-96e5-4e1144e31063'],37,,,,,,,,,,,,,,,,,Spain,772,00:09:37.233,Pass,
,,,,,,,,,,,,,,,1.210733,,,,,,,,,,,,,,,e7306fa9-1535-4282-9829-2accb9b7a035,3958,,,"[62.9, 40.2]",3869220,99,,,,,-1.1216404,,Right Foot,,"[69.6, 26.3]",Ground Pass,,15.43049,,,,Pedro González López,30486.0,,,,,,3,From Throw In,Aymeric Laporte,4353.0,Left Center Back,178,Spain,772,['5bc7926f-55cf-47fa-8cb2-6155140d503a'],39,,,,,,,,,,,,,,,,,Spain,772,00:09:39.915,Pass,
,,,,,,,,,,,,,,,1.464394,,,,,,,,,,,,,,,1659c40a-deea-4179-8dd6-d044482dca92,3960,,,"[69.6, 26.3]",3869220,99,,,,,2.0481417,,Left Foot,,"[65.1, 35.0]",Ground Pass,,9.794897,,,,Aymeric Laporte,4353.0,,,,,,3,From Throw In,Pedro González López,30486.0,Left Center Midfield,178,Spain,772,['4fa8faa5-16da-4117-b933-eb6d61f8291b'],41,,,,,,,,,,,,,,,,,Spain,772,00:09:41.126,Pass,
,,,,,,,,,,,,,,,1.474188,,,,,,,,,,,,,,,7a121318-22b3-4135-96ce-de6d0050c71d,3963,,,"[65.1, 35.0]",3869220,99,,,,,1.346223,,Left Foot,,"[69.6, 54.7]",Ground Pass,,20.207424,,,,Rodrigo Hernández Cascante,6765.0,,,,,,3,From Throw In,Aymeric Laporte,4353.0,Left Center Back,178,Spain,772,['c3a046c8-bbb5-42e7-9b81-f445ddc5b275'],43,,,,,,,,,,,,,,,,,Spain,772,00:09:43.314,Pass,
,,,,,,,,,,,,,,,0.670212,,,,,,,,,,,,,,,85657fcc-57a3-4309-8a6a-20e8f1fb94f7,3966,,,"[77.0, 55.1]",3869220,99,,,,,-0.38718408,,Right Foot,,"[87.3, 50.9]",Ground Pass,,11.123399,,,,Sergio Busquets i Burgos,5203.0,,,,,,3,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,178,Spain,772,['c2e8a608-e392-4c07-94cf-357e502f3cda'],49,,,,,,,,,,,,,,,,,Spain,772,00:09:49.171,Pass,
,,,,,,,,,,,,,,,1.809766,,,,,,,,,,,,,,,90fd00a0-d95b-49f4-a194-5356f30c3e52,3968,,,"[87.3, 50.9]",3869220,99,,,,,1.1609429,,Right Foot,,"[98.9, 77.6]",Ground Pass,,29.110994,,,,Marcos Llorente Moreno,6840.0,,,,,,3,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,178,Spain,772,['0a25ccfe-f9dc-4ca3-987c-0c8c49b8e5bc'],49,,,,,,,,,,,,,,,,,Spain,772,00:09:49.841,Pass,
,,,,,,,,,,,,,,,2.100406,,,,,,,,,,,,,,,d9582af9-cc8b-405e-9398-f581ab3de80a,3971,,,"[98.9, 77.6]",3869220,99,,,,,-1.2786828,,Right Foot,True,"[111.5, 35.7]",High Pass,,43.753513,,Incomplete,,,,,True,,,,3,From Throw In,Marcos Llorente Moreno,6840.0,Right Back,178,Spain,772,['184b5e8d-94e4-4db2-a734-92d340b9ee8d'],52,,,,,,,,,,,,,,,,,Spain,772,00:09:52.998,Pass,
,,,,,,,,,,,,,,,0.583492,,,,,,,,,,,,,,,b4720310-5c8d-42a4-8de9-47b14cd98120,3979,,,"[120.0, 0.1]",3869220,100,,True,,,2.379446,,Left Foot,,"[113.4, 6.4]",Ground Pass,,9.124144,,,,Carlos Soler Barragán,6583.0,,,,,Corner,3,From Corner,Anssumane Fati,30756.0,Left Wing,179,Spain,772,['9f568d59-ba39-498d-ad8a-964ab07b5f48'],23,,,,,,,,,,,,,,,,,Spain,772,00:10:23.545,Pass,
,,,,,,,,,,,,,,,1.362952,,,,,,,,,,,,,,,91417c1d-220e-4fdf-891e-7774996f7fd1,3981,,,"[113.4, 6.4]",3869220,100,,,,,2.4242709,,Right Foot,,"[94.6, 22.8]",Ground Pass,,24.947947,,,,Pedro González López,30486.0,,,,,,3,From Corner,Carlos Soler Barragán,6583.0,Right Center Midfield,179,Spain,772,['079c3775-5eee-46dc-a851-4b4f45b23dbc'],25,,,,,,,,,,,,,,,,,Spain,772,00:10:25.543,Pass,
,,,,,,,,,,,,,,,0.37089,,,,,,,,,,,,,,,f07d92eb-c925-4cd7-a199-815a60bae65b,3984,,,"[94.6, 22.8]",3869220,100,,,,,0.39644128,,Right Foot,,"[98.9, 24.6]",Ground Pass,,4.661545,,Incomplete,,Anssumane Fati,30756.0,,,,,,3,From Corner,Pedro González López,30486.0,Left Center Midfield,179,Spain,772,"['21f29983-2a01-4186-8974-afcbb0cadc5c', '4a8bfcf9-0c4f-4241-9f65-47d1dee7cbe7']",28,,,,,,,,,,,,,,,,,Spain,772,00:10:28.333,Pass,
,,,,,,,,,,,,,,,0.680798,,,,,,,,,,,,,,,871e6d3b-5ac1-4838-bbd6-69f7b0801375,3988,,,"[20.6, 54.5]",3869220,100,,,,,-0.38050637,,Left Foot,,"[28.1, 51.5]",Low Pass,,8.077747,,,,Abdessamad Ezzalzouli,149714.0,,,,,,3,Regular Play,Hakim Ziyech,5237.0,Right Wing,180,Morocco,788,['36107082-d6c8-4dda-ba10-dca3ff0b88bc'],29,,,,,,,,,,,,,,,,,Morocco,788,00:10:29.411,Pass,
,,,,,,,,,,,,,,,0.890616,,,,,,,,,,,,,,,006a9830-356f-4cd5-bb85-3049900d28a6,3994,,,"[49.7, 80.0]",3869220,101,,,,,-1.1824776,,,,"[54.2, 69.0]",Low Pass,,11.884864,,,,Azzedine Ounahi,46258.0,,,,,Throw-in,3,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,181,Morocco,788,['43e2ace7-642f-41c2-8569-3e61c57dfdde'],2,,,,,,,,,,,,,,,,,Morocco,788,00:11:02.049,Pass,
,,,,,,,,,,,,,,,0.922095,,,,,,,,,,,,,,,513dc91a-1501-48a3-84e8-241733d57949,3997,,,"[55.5, 69.7]",3869220,101,,,,,2.3858888,,Right Foot,,"[50.3, 74.6]",Ground Pass,,7.1449285,,,,Achraf Hakimi Mouh,5245.0,,,,,,3,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,181,Morocco,788,['86f9d743-d69d-4384-9328-68864bef20f0'],2,,,,,,,,,,,,,,,,,Morocco,788,00:11:02.940,Pass,
,,,,,,,,,,,,,,,3.757534,,,,,,,,,,,,,,,9792c659-3202-4ba9-8180-97b3e011a284,3999,,,"[50.3, 74.6]",3869220,101,,,,,-0.44872335,,Left Foot,,"[93.5, 53.8]",High Pass,,47.946636,,Unknown,,Abdessamad Ezzalzouli,149714.0,,,,,,3,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,181,Morocco,788,['f6e2161c-19be-43bf-b9a2-01a3eb821376'],3,,,,,,,,,,,,,,,,,Morocco,788,00:11:03.862,Pass,
,,,,,,,,,,,,,,,0.569535,,,,,,,,,,,,,,,0bb05980-07b5-4a40-8f0b-65522c8e3b0f,4003,,,"[26.8, 26.9]",3869220,101,,True,,,0.6556956,,Left Foot,,"[38.5, 35.9]",Ground Pass,,14.761098,,,,Rodrigo Hernández Cascante,6765.0,,,,,Free Kick,3,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,182,Spain,772,['d1cf21f3-bb32-4352-9718-106b97190cd5'],19,,,,,,,,,,,,,,,,,Spain,772,00:11:19.495,Pass,
,,,,,,,,,,,,,,,1.564336,,,,,,,,,,,,,,,ae080dd8-43f9-4443-a8f8-ffbade7f1c12,4005,,,"[38.5, 35.9]",3869220,101,,,,,1.518579,,Left Foot,,"[40.0, 64.6]",Ground Pass,,28.739172,,,,Marcos Llorente Moreno,6840.0,,,,,,3,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,182,Spain,772,['aa692a2f-d367-4991-bf1a-d19b9cc81d95'],21,,,,,,,,,,,,,,,,,Spain,772,00:11:21.880,Pass,
,,,,,,,,,,,,,,,1.137232,,,,,,,,,,,,,,,1f880983-3c5e-448c-9aef-ce82b83353ad,4008,,,"[45.6, 67.8]",3869220,101,,,,,0.3623011,,Right Foot,,"[58.0, 72.5]",Ground Pass,,13.260844,,,,Carlos Soler Barragán,6583.0,,,,,,3,From Free Kick,Marcos Llorente Moreno,6840.0,Right Back,182,Spain,772,['5bc76840-d389-4b76-a301-b993fc0da94b'],24,,,,,,,,,,,,,,,,,Spain,772,00:11:24.716,Pass,
,,,,,,,,,,,,,,,1.098667,,,,,,,,,,,,,,,e38d028f-8837-4592-a4a4-669ce38646ad,4011,,,"[57.6, 68.8]",3869220,101,,,,,-1.929567,,Right Foot,,"[50.7, 50.4]",Ground Pass,,19.651209,,,,Rodrigo Hernández Cascante,6765.0,,,,,,3,From Free Kick,Carlos Soler Barragán,6583.0,Right Center Midfield,182,Spain,772,['c4f235a5-296e-4746-8829-a120dd1e5c87'],28,,,,,,,,,,,,,,,,,Spain,772,00:11:28.105,Pass,
,,,,,,,,,,,,,,,1.796907,,,,,,,,,,,,,,,8c743e6d-a155-4566-99b0-4d584d721d56,4014,,,"[50.7, 50.4]",3869220,101,,,,,-1.1503575,,Right Foot,,"[63.8, 21.1]",Ground Pass,,32.095173,,,,Pedro González López,30486.0,,,,,,3,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,182,Spain,772,['2dfb0b46-1916-405b-83b5-f0eff451cd8a'],30,,,,,,,,,,,,,,,,,Spain,772,00:11:30.382,Pass,
,,,,,,,,,,,,,,,1.078161,,,,,,,,,,,,,,,7e2caeb9-9f5d-462d-a10f-3fbf0a29bde1,4017,,,"[69.6, 19.6]",3869220,101,,,,,-0.8178777,,Right Foot,,"[83.0, 5.3]",Ground Pass,,19.597193,,,,Alejandro Balde Martínez,39161.0,,,,,,3,From Free Kick,Pedro González López,30486.0,Left Center Midfield,182,Spain,772,['8990f4ff-10f6-4401-aacf-d4e5ad962cfb'],33,,,,,,,,,,,,,,,,,Spain,772,00:11:33.483,Pass,
,,,,,,,,,,,,,,,0.877218,,,,,,,,,,,,,,,f7e53230-4044-44be-b637-206bc4d82c10,4020,,,"[83.0, 5.3]",3869220,101,,,,,2.5367463,,Left Foot,,"[68.1, 15.6]",Ground Pass,,18.113531,,,,Pedro González López,30486.0,,,,,,3,From Free Kick,Alejandro Balde Martínez,39161.0,Left Back,182,Spain,772,['f879caac-14af-4a1e-889b-02ed0971b3da'],35,,,,,,,,,,,,,,,,,Spain,772,00:11:35.391,Pass,
,,,,,,,,,,,,,,,1.505662,,,,,,,,,,,,,,,a70e5620-d9a3-4cd6-9367-0d411b1f43ba,4023,,,"[68.9, 17.1]",3869220,101,,,,,1.5644673,,Right Foot,,"[69.1, 48.7]",Ground Pass,,31.600634,,,,Rodrigo Hernández Cascante,6765.0,,,,,,3,From Free Kick,Pedro González López,30486.0,Left Center Midfield,182,Spain,772,['82aa3503-bba0-48c8-b8e1-72e09affe729'],38,,,,,,,,,,,,,,,,,Spain,772,00:11:38.463,Pass,
,,,,,,,,,,,,,,,2.252757,,,,,,,,,,,,,,,b3dfcfe7-9074-46de-80e9-ef5491e5e793,4026,,,"[69.1, 48.7]",3869220,101,,,,,-0.30919892,,Right Foot,,"[105.1, 37.2]",High Pass,,37.792194,,Incomplete,,,,,,,,,3,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,182,Spain,772,['50466f6b-a350-458f-8e1d-888ba73d07aa'],41,,,,,,,,,,,,,,,,,Spain,772,00:11:41.189,Pass,
,,,,,,,,,,,,,,,1.43843,,,,,,,,,,,,,,,22f29e2f-30d9-49d3-bf9c-fbdb8469b03c,4029,,,"[57.6, 76.7]",3869220,101,,,,,0.23637302,,Head,,"[71.3, 80.0]",High Pass,,14.091842,,Out,,,,,,,,Recovery,3,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,182,Spain,772,,50,,,,,,,,,,,,,,,,,Spain,772,00:11:50.804,Pass,
,,,,,,,,,,,,,,,1.528183,,,,,,,,,,,,,,,dd6e9c84-3d67-4324-9576-388107c2cb02,4030,,,"[54.6, 0.1]",3869220,102,,,,,0.21866895,,,,"[76.2, 4.9]",High Pass,,22.126907,,Incomplete,,,,,,,,Throw-in,3,From Throw In,Yahia Attiyat allah,31295.0,Left Back,183,Morocco,788,['6d3ed3cb-cc8a-45db-9242-f96779461659'],14,,,,,,,,,,,,,,,,,Morocco,788,00:12:14.197,Pass,
,,,,,,,,,,,,,,,1.745496,,,,,,,,,,,,,,,6d3ed3cb-cc8a-45db-9242-f96779461659,4031,,,"[43.9, 75.2]",3869220,102,,,,,-0.2569877,,Right Foot,,"[73.2, 67.5]",High Pass,,30.294884,,Incomplete,,Álvaro Borja Morata Martín,3477.0,,,,,Interception,3,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,183,Morocco,788,"['1d84512c-24b7-4729-9d7d-d98b7c6f2cd0', '3a6659a2-0000-4e6d-8d11-9c4f56a6bc60', 'dd6e9c84-3d67-4324-9576-388107c2cb02']",15,,,,,,,,,,,,,,,,,Spain,772,00:12:15.725,Pass,
