ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.641915,,,,,,,,,,,,,35e1ab0d-0753-4d61-b94e-abd380bc30ec,3682,,,"[75.1, 20.3]",3857264,88,,,,True,-2.8326619,,,,,"[65.7, 17.3]",,High Pass,,9.867117,,Incomplete,,Jakub Kamiński,31955.0,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Left Center Forward,126,Poland,789,"['2cfe9e56-09f9-49c9-ac8b-d3e70762862f', '9e3266ea-a613-4c65-8281-8df082191a5f', 'bc4886e4-84db-4848-814d-dc091f94af20']",0,,,,,,,,,,,,,,,,,Poland,789,00:43:00.733,Pass,True
,,,,,,,,,,,,,,,,,,1.412226,,,,,,,,,,,,,2cfe9e56-09f9-49c9-ac8b-d3e70762862f,3685,,,"[54.4, 62.8]",3857264,88,,,,True,0.13742615,,,,,"[63.8, 64.1]",,High Pass,,9.489468,,Incomplete,,,,,,,,Recovery,2,Regular Play,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,126,Poland,789,"['04d67a86-51a7-4de4-8632-60ea5f75a101', '35e1ab0d-0753-4d61-b94e-abd380bc30ec', '5eddede7-d0bc-4a55-80ad-c29cf478484e']",2,,,,,,,,,,,,,,,,,Argentina,779,00:43:02.375,Pass,True
,,,,,,,,,,,,,,,,,,2.118494,,,,,,,,,,,,,b7f3c0c3-6c61-468e-85cf-adddae3b7ae7,3692,,,"[57.6, 20.5]",3857264,88,,,,,2.035999,,Left Foot,,,"[44.7, 46.2]",,Ground Pass,,28.755869,,,,Kamil Glik,3034.0,,,,,Free Kick,2,From Free Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,127,Poland,789,['6ca5fe5c-8928-4dcf-b357-f16a0db46a8f'],23,,,,,,,,,,,,,,,,,Poland,789,00:43:23.270,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,e5d47367-e731-478c-9a0f-bd8f47d3b642,3695,,,"[44.3, 49.6]",3857264,88,,,,,1.487655,,Right Foot,,,"[45.6, 65.2]",,Ground Pass,,15.654073,,,,Matty Cash,4734.0,,,,,,2,From Free Kick,Kamil Glik,3034.0,Right Center Back,127,Poland,789,['2593616b-1270-4089-870a-081729ea2490'],26,,,,,,,,,,,,,,,,,Poland,789,00:43:26.111,Pass,
,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,99c781e2-e40c-4ca7-bc82-e941452887ad,3698,,,"[42.0, 61.8]",3857264,88,,,,,-2.0558832,,Right Foot,,,"[31.3, 41.5]",,Ground Pass,,22.94733,,,,Jakub Piotr Kiwior,44166.0,,,,,,2,From Free Kick,Matty Cash,4734.0,Right Back,127,Poland,789,['78bb0f17-3caf-423d-be68-acebb732291e'],28,,,,,,,,,,,,,,,,,Poland,789,00:43:28.587,Pass,
,,,,,,,,,,,,,,,,,,0.949801,,,,,,,,,,,,,8f482063-efb1-4dcd-b8ee-eab5893985bd,3701,,,"[31.5, 35.0]",3857264,88,,,,,-0.3504312,,Left Foot,,,"[46.0, 29.7]",,Ground Pass,,15.438264,,,,Piotr Zieliński,5660.0,,,,,,2,From Free Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,127,Poland,789,['b19b18e8-d4d6-4d6e-960d-60c722d848cb'],32,,,,,,,,,,,,,,,,,Poland,789,00:43:32.365,Pass,
,,,,,,,,,,,,,,,,,,1.870947,,,,,,,,,,,,,85c34488-eb2c-477b-8eaf-5d20e5a73bce,3704,,,"[46.0, 29.5]",3857264,88,,,,,2.7966733,,Right Foot,,,"[29.3, 35.5]",,Ground Pass,,17.74514,,,,Jakub Piotr Kiwior,44166.0,,,,,,2,From Free Kick,Piotr Zieliński,5660.0,Left Defensive Midfield,127,Poland,789,['bf036a24-6dfc-4b91-bf52-2b770383aa87'],33,,,,,,,,,,,,,,,,,Poland,789,00:43:33.355,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,f66b9af6-1ef1-404f-ac52-0f4ed7a436f5,3706,,,"[27.0, 36.3]",3857264,88,,,,,1.418147,,Right Foot,,,"[29.6, 53.2]",,Ground Pass,,17.098831,,,,Kamil Glik,3034.0,,,,,,2,From Free Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,127,Poland,789,['9bb15eb4-3244-493a-8f17-408c0f122e49'],35,,,,,,,,,,,,,,,,,Poland,789,00:43:35.226,Pass,
,,,,,,,,,,,,,,,,,,1.61471,,,,,,,,,,,,,efd82646-a619-4bd8-a696-ddd8deafd2ad,3709,,,"[28.9, 53.9]",3857264,88,,,,,1.6220335,,Right Foot,,,"[28.1, 69.5]",,Ground Pass,,15.6205,,,,Matty Cash,4734.0,,,,,,2,From Free Kick,Kamil Glik,3034.0,Right Center Back,127,Poland,789,['2f21867a-60a5-4082-836f-b88aa3492d1f'],38,,,,,,,,,,,,,,,,,Poland,789,00:43:38.426,Pass,
,,,,,,,,,,,,,,,,,,1.92277,,,,,,,,,,,,,913b3406-dee8-480c-994e-18160f8aee5b,3713,,,"[19.5, 74.8]",3857264,88,,,,,0.15002696,,Right Foot,,,"[53.9, 80.0]",,High Pass,,34.790802,,Out,,,,,,,,,2,From Free Kick,Matty Cash,4734.0,Right Back,127,Poland,789,['4060355f-232e-4b3c-8ed9-a910940ca926'],41,,,,,,,,,,,,,,,,,Poland,789,00:43:41.557,Pass,True
,,,,,,,,,,,,,,,,,,1.903352,,,,,,,,,,,,,64c536fe-1743-4769-a1f6-8fad44a5d4be,3714,,,"[55.9, 0.1]",3857264,88,,True,,,2.3740497,,,,,"[38.8, 16.6]",,Low Pass,,23.762575,,,,Germán Alejandro Pezzella,7161.0,,,,,Throw-in,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Wing Back,128,Argentina,779,['bc48a82d-8d43-455f-b2f5-d6811e95e291'],51,,,,,,,,,,,,,,,,,Argentina,779,00:43:51.120,Pass,
,,,,,,,,,,,,,,,,,,2.072356,,,,,,,,,,,,,62cbd808-f214-491c-bb88-7d8db71b6484,3716,,,"[39.0, 21.1]",3857264,88,,,,,1.1779977,,Right Foot,,,"[52.3, 53.2]",,Ground Pass,,34.746223,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Germán Alejandro Pezzella,7161.0,Center Back,128,Argentina,779,['3e3c64f4-b2bf-4fb6-ba6b-4ed63308ebe3'],54,,,,,,,,,,,,,,,,,Argentina,779,00:43:54.372,Pass,
,,,,,,,,,,,,,,,,,,1.456353,,,,,,,,,,,,,163f3a0c-460e-476d-a923-9f8d65783aee,3719,,,"[59.3, 66.9]",3857264,88,,,,,0.5388195,,Right Foot,,,"[68.5, 72.4]",,Ground Pass,,10.718676,,,,Nahuel Molina Lucero,29201.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,128,Argentina,779,['b0c9fe65-19c1-4f90-a163-7fb5a9971aa6'],59,,,,,,,,,,,,,,,,,Argentina,779,00:43:59.105,Pass,
,,,,,,,,,,,,,,,,,,1.017842,,,,,,,,,,,,,dee60ade-3f32-40d8-8f44-add1c8bebb6f,3721,,,"[69.6, 72.7]",3857264,89,,,,,-2.7560987,,Right Foot,,,"[62.7, 69.9]",,Ground Pass,,7.4464755,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Nahuel Molina Lucero,29201.0,Right Wing Back,128,Argentina,779,['56e439d5-322f-48e7-abb0-f48314c42952'],0,,,,,,,,,,,,,,,,,Argentina,779,00:44:00.561,Pass,
,,,,,,,,,,,,,,,,,,1.890135,,,,,,,,,,,,,7aa3eb35-0b44-41bc-b871-c63bf79def52,3724,,,"[62.7, 69.9]",3857264,89,,,,,-2.3641944,,Right Foot,,,"[50.1, 57.5]",,Ground Pass,,17.678236,,,,Cristian Gabriel Romero,20572.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,128,Argentina,779,['65b56acd-e308-4c08-b494-3e374e6bfb61'],2,,,,,,,,,,,,,,,,,Argentina,779,00:44:02.070,Pass,
,,,,,,,,,,,,,,,,,,1.759927,,,,,,,,,,,,,36ec053f-49fb-4361-988a-137bf6faf2e5,3727,,,"[51.4, 49.3]",3857264,89,,,,,-1.4089589,,Right Foot,,,"[54.6, 29.7]",,Ground Pass,,19.859507,,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,128,Argentina,779,['5a03ce62-c441-4eac-bf31-3cbf10cd4139'],5,,,,,,,,,,,,,,,,,Argentina,779,00:44:05.598,Pass,
,,,,,,,,,,,,,,,,,,2.061287,,,,,,,,,,,,,9895a9b8-cb6d-4f63-885b-b4f96bbdc7b5,3730,,,"[55.5, 30.3]",3857264,89,,,,,1.8773336,,Right Foot,,,"[48.6, 52.1]",,Ground Pass,,22.865913,,,,Cristian Gabriel Romero,20572.0,,,,,,2,From Throw In,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,128,Argentina,779,['b19cd23f-4e2a-42c1-a6f2-667ec7d00596'],10,,,,,,,,,,,,,,,,,Argentina,779,00:44:10.503,Pass,
,,,,,,,,,,,,,,,,,,1.991378,,,,,,,,,,,,,6e12d3af-0255-4695-8097-aec1f6860a48,3733,,,"[48.8, 51.5]",3857264,89,,,,,-2.2954957,,Right Foot,,,"[40.3, 41.9]",,Ground Pass,,12.822247,,,,Germán Alejandro Pezzella,7161.0,,,,,,2,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,128,Argentina,779,['5a472570-0048-4f44-811f-4bac15890eeb'],12,,,,,,,,,,,,,,,,,Argentina,779,00:44:12.641,Pass,
,,,,,,,,,,,,,,,,,,1.534907,,,,,,,,,,,,,1da0f7b7-053f-4326-ace2-01cd913c3816,3736,,,"[40.3, 38.9]",3857264,89,,,,,-1.0460006,,Right Foot,,,"[46.9, 27.5]",,Ground Pass,,13.172699,,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Throw In,Germán Alejandro Pezzella,7161.0,Center Back,128,Argentina,779,['e5eef7e3-ee39-49f8-a7ee-9b6264fe5646'],15,,,,,,,,,,,,,,,,,Argentina,779,00:44:15.513,Pass,
,,,,,,,,,,,,,,,,,,1.403195,,,,,,,,,,,,,a74bfbba-0413-435b-8586-f4617307e176,3739,,,"[47.5, 27.5]",3857264,89,,,,,-1.7885972,,Right Foot,,,"[44.8, 15.3]",,Ground Pass,,12.495199,,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,From Throw In,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,128,Argentina,779,['c1fb9394-8e61-45f5-980e-06145bdc5397'],18,,,,,,,,,,,,,,,,,Argentina,779,00:44:18.834,Pass,
,,,,,,,,,,,,,,,,,,1.391517,,,,,,,,,,,,,280d94ff-2066-4796-92d9-f9d8263108f4,3742,,,"[50.1, 16.6]",3857264,89,,,,,2.2752905,,Left Foot,,,"[45.0, 22.6]",,Ground Pass,,7.874643,,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,128,Argentina,779,['0f520eb6-5504-4842-8665-f75601f16040'],24,,,,,,,,,,,,,,,,,Argentina,779,00:44:24.100,Pass,
,,,,,,,,,,,,,,,,,,2.807951,,,,,,,,,,,,,19bbd53c-6a0f-4052-ac7b-cfb22e6434dd,3745,,,"[45.4, 26.7]",3857264,89,,,,,1.1174576,,Right Foot,,,"[62.5, 61.8]",,Ground Pass,,39.043823,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,128,Argentina,779,['0d8eaa06-8798-4434-96b4-a7a94f2c5f57'],27,,,,,,,,,,,,,,,,,Argentina,779,00:44:27.343,Pass,
,,,,,,,,,,,,,,,,,,0.941214,,,,,,,,,,,,,65ed0a38-034e-42a6-a80a-357db778c8d1,3748,,,"[71.7, 71.2]",3857264,89,,,,,0.4820787,,Right Foot,,,"[80.3, 75.7]",,Ground Pass,,9.706183,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,128,Argentina,779,['798fecd9-8038-4ba1-91d7-da342701a7f0'],31,,,,,,,,,,,,,,,,,Argentina,779,00:44:31.555,Pass,
,,,,,,,,,,,,,,,,,,2.721373,,,,,,,,,,,,,f766c85f-c264-451d-8f7f-793fed86a30e,3751,,,"[84.3, 67.5]",3857264,89,,,,,-0.7853982,,Left Foot,,,"[99.5, 52.3]",,Ground Pass,,21.496046,,Incomplete,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,128,Argentina,779,['a034ed42-9283-47f6-921b-4302aaec2a0c'],35,,,,,,,,,,,,,,,,,Argentina,779,00:44:35.635,Pass,
,,,,,,,,,,,,,,,,,,3.019363,,,,,,,,,,,,,a034ed42-9283-47f6-921b-4302aaec2a0c,3752,,,"[20.6, 27.8]",3857264,89,,,,,0.35309026,,Left Foot,,,"[67.0, 44.9]",,High Pass,,49.450684,,Incomplete,,,,,,,,Recovery,2,From Throw In,Jakub Piotr Kiwior,44166.0,Left Center Back,128,Argentina,779,"['a4404539-0b59-4805-9375-64f0c5247017', 'f766c85f-c264-451d-8f7f-793fed86a30e']",38,,,,,,,,,,,,,,,,,Poland,789,00:44:38.356,Pass,
,,,,,,,,,,,,,,,,,,1.166778,,,,,,,,,,,,,8669bd8b-1d37-4bb1-8505-80f9021a8452,3755,,,"[57.2, 33.5]",3857264,89,,,,,1.1441689,,Right Foot,,,"[61.7, 43.4]",,Ground Pass,,10.874742,,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,128,Argentina,779,['6349766a-ba09-414f-9892-7da2495357bd'],44,,,,,,,,,,,,,,,,,Argentina,779,00:44:44.775,Pass,
,,,,,,,,,,,,,,,,,,2.384548,,,,,,,,,,,,,94e77469-87f6-4c3c-b892-a0a3225fd261,3757,,,"[61.4, 42.9]",3857264,89,,,,,-1.8574735,,Right Foot,,,"[56.3, 25.6]",,Ground Pass,,18.036076,,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,From Throw In,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,128,Argentina,779,['854445ed-c10c-47b0-91bd-6dd64950c534'],45,,,,,,,,,,,,,,,,,Argentina,779,00:44:45.941,Pass,
,,,,,,,,,,,,,,,,,,2.35597,,,,,,,,,,,,,9a6cccae-360c-40b0-9765-25c7cd2ca0f5,3760,,,"[52.9, 29.0]",3857264,89,,,,,1.6048388,,Right Foot,,,"[51.8, 61.3]",,Ground Pass,,32.318726,,,,Cristian Gabriel Romero,20572.0,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,128,Argentina,779,['f4f7ceab-b65e-4610-b414-d7f7e1670dcc'],50,,,,,,,,,,,,,,,,,Argentina,779,00:44:50.596,Pass,
,,,,,,,,,,,,,,,,,,1.437542,,,,,,,,,,,,,6fa8eccf-116e-4bb1-acf7-1557fd2cedfb,3763,,,"[57.0, 65.4]",3857264,89,,,,,0.37897965,,Right Foot,,,"[68.3, 69.9]",,Ground Pass,,12.163059,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,128,Argentina,779,['01405808-46e0-4913-bee1-f0c7b10f68b6'],55,,,,,,,,,,,,,,,,,Argentina,779,00:44:55.643,Pass,
,,,,,,,,,,,,,,,,,,2.083245,,,,,,,,,,,,,844c51db-852c-48a0-b863-b0a5ce1ac2b2,3766,,,"[64.0, 65.0]",3857264,89,,,,,-2.5620804,,Right Foot,,,"[39.4, 48.9]",,Ground Pass,,29.40017,,,,Germán Alejandro Pezzella,7161.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,128,Argentina,779,['b72270d8-c38e-4f3e-b59b-06d897117b5e'],58,,,,,,,,,,,,,,,,,Argentina,779,00:44:58.478,Pass,
,,,,,,,,,,,,,,,,,,1.340478,,,,,,,,,,,,,d89d60a9-1155-40e6-813c-31def4f31de0,3768,,,"[41.6, 53.8]",3857264,90,,True,,,1.2593547,,Left Foot,,,"[46.3, 68.4]",,Ground Pass,,15.337862,,,,Cristian Gabriel Romero,20572.0,,,,,,2,From Throw In,Germán Alejandro Pezzella,7161.0,Center Back,128,Argentina,779,['b5dd7505-2673-4eb0-ac97-32b8c95ccdf8'],2,,,,,,,,,,,,,,,,,Argentina,779,00:45:02.389,Pass,
,,,,,,,,,,,,,,,,,,1.189285,,,,,,,,,,,,,af506f1c-5e10-44e1-962b-8d71b9d9de2d,3770,,,"[48.4, 65.6]",3857264,90,,,,,0.40094963,,Left Foot,,,"[57.6, 69.5]",,Ground Pass,,9.992497,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,128,Argentina,779,['74d5289b-ad96-4f16-8932-0021d93d0c9f'],5,,,,,,,,,,,,,,,,,Argentina,779,00:45:05.513,Pass,
,,,,,,,,,,,,,,,,,,1.589331,,,,,,,,,,,,,f05dd0ff-1b34-4fda-a733-8ec219c424ae,3773,,,"[57.2, 67.1]",3857264,90,,,,,-1.9957727,,Right Foot,,,"[51.0, 53.4]",,Ground Pass,,15.03762,,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,128,Argentina,779,['e187eaec-97ed-45fa-83bf-35a2f203159f'],7,,,,,,,,,,,,,,,,,Argentina,779,00:45:07.543,Pass,
,,,,,,,,,,,,,,,,,,0.893937,,,,,,,,,,,,,9a6ee113-ad27-44fe-a338-7202e000b5da,3776,,,"[51.2, 53.2]",3857264,90,,,,,1.0991808,,Right Foot,,,"[56.3, 63.2]",,Ground Pass,,11.225417,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,128,Argentina,779,['8247ae3e-b851-4fad-9406-ff46d45f1dd0'],9,,,,,,,,,,,,,,,,,Argentina,779,00:45:09.950,Pass,
,,,,,,,,,,,,,,,,,,1.946455,,,,,,,,,,,,,f365474d-17a6-4ae1-9f9c-516a08b9da42,3779,,,"[57.4, 64.1]",3857264,90,,,,,-2.205277,,Right Foot,,,"[39.0, 39.1]",,Ground Pass,,31.041264,,,,Germán Alejandro Pezzella,7161.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,128,Argentina,779,['d7ab6a40-c674-4dcd-aec9-8d7683aea2f5'],11,,,,,,,,,,,,,,,,,Argentina,779,00:45:11.725,Pass,
,,,,,,,,,,,,,,,,,,1.192693,,,,,,,,,,,,,b76cb38f-c4de-4265-a6c7-5241bcfcae6c,3781,,,"[38.1, 38.9]",3857264,90,,,,,-1.1383885,,Right Foot,,,"[47.1, 19.4]",,Ground Pass,,21.476732,,,,Nicolás Hernán Otamendi,3090.0,,,,,,2,From Throw In,Germán Alejandro Pezzella,7161.0,Center Back,128,Argentina,779,['08a25e5c-0b1e-482e-8d68-24a6943b81ac'],13,,,,,,,,,,,,,,,,,Argentina,779,00:45:13.671,Pass,
,,,,,,,,,,,,,,,,,,1.744503,,,,,,,,,,,,,fd5656fd-20aa-4843-ab2b-7f84d9894b1c,3784,,,"[47.3, 25.6]",3857264,90,,,,,1.238842,,Right Foot,,,"[57.4, 54.9]",,Ground Pass,,30.991934,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Left Center Back,128,Argentina,779,['3ae101bb-e28b-48ef-80d9-888cf1791b96'],20,,,,,,,,,,,,,,,,,Argentina,779,00:45:20.192,Pass,
,,,,,,,,,,,,,,,,,,0.931765,,,,,,,,,,,,,509f00f9-53eb-4690-b026-ec9c22953608,3787,,,"[59.1, 57.7]",3857264,90,,,,,-2.0464916,,Right Foot,,,"[55.7, 51.1]",,Ground Pass,,7.4242845,,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,128,Argentina,779,['86b4b0cc-495f-462c-bf17-520479787541'],23,,,,,,,,,,,,,,,,,Argentina,779,00:45:23.834,Pass,
,,,,,,,,,,,,,,,,,,1.154995,,,,,,,,,,,,,635595ae-66f9-4da8-a492-2d974c23175b,3790,,,"[56.3, 51.1]",3857264,90,,,,,-0.31459078,,Right Foot,,,"[68.9, 47.0]",,Ground Pass,,13.250283,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,128,Argentina,779,['fc1e5d05-b714-4ac0-a975-d33d01a2cc71'],25,,,,,,,,,,,,,,,,,Argentina,779,00:45:25.184,Pass,
,,,,,,,,,,,,,,,,,,1.166037,,,,,,,,,,,,,2160ed03-adc8-41af-867c-bbadaa1a6be4,3792,,,"[68.9, 47.0]",3857264,90,,,,,-2.4775465,,Left Foot,,,"[57.4, 38.0]",,Ground Pass,,14.603082,,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,128,Argentina,779,['40c49c03-36da-4a46-9dca-54c7249f4d9a'],26,,,,,,,,,,,,,,,,,Argentina,779,00:45:26.339,Pass,
,,,,,,,,,,,,,,,,,,0.658688,,,,,,,,,,,,,96619a39-f838-45e4-ba46-b5da3df5f37f,3795,,,"[58.7, 34.6]",3857264,90,,,,,0.4012288,,Right Foot,,,"[65.3, 37.4]",,Ground Pass,,7.169379,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,128,Argentina,779,['822fced9-793d-4e48-a24b-d68eea48849d'],29,,,,,,,,,,,,,,,,,Argentina,779,00:45:29.210,Pass,
,,,,,,,,,,,,,,,,,,1.955857,,,,,,,,,,,,,0c5a6221-ede9-4400-8232-c8100991e928,3798,,,"[64.4, 34.4]",3857264,90,,,,,-1.0488392,,Left Foot,,,"[82.0, 3.8]",,Low Pass,,35.300426,,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,128,Argentina,779,['b9174a29-fa89-4e30-8fdd-cbe6f27948f3'],30,,,,,,,,,,,,,,,,,Argentina,779,00:45:30.713,Pass,
,,,,,,,,,,,,,,,,,,1.559302,,,,,,,,,,,,,516c6dfb-4fce-4e26-b999-7c80b9e833ed,3801,,,"[97.6, 5.7]",3857264,90,,,,,2.5567799,,Left Foot,,,"[83.1, 15.3]",,Ground Pass,,17.38994,,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Wing Back,128,Argentina,779,['0f5cc8ef-70c1-4b5d-b310-40a2cf7153c4'],36,,,,,,,,,,,,,,,,,Argentina,779,00:45:36.086,Pass,
,,,,,,,,,,,,,,,,,,1.762826,,,,,,,,,,,,,ea46fdbc-5da0-49f3-bb1a-79ce344e87de,3804,,,"[82.0, 15.5]",3857264,90,,,,,1.3856617,,Right Foot,,,"[87.3, 43.8]",,Ground Pass,,28.792013,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Throw In,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,128,Argentina,779,['ce34b240-af27-4918-b3d2-3329af055a2d'],38,,,,,,,,,,,,,,,,,Argentina,779,00:45:38.520,Pass,
,,,,,,,,,,,,,,,,,,0.636321,,,,,,,,,,,,,0afd7c2f-0bfb-4cda-9bd3-d29cb48885d8,3807,,,"[87.3, 43.8]",3857264,90,,,,,-1.3838171,,Right Foot,,,"[90.1, 29.0]",,High Pass,,15.062536,,Incomplete,,,,,,,,,2,From Throw In,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,128,Argentina,779,['7271e2cd-2e69-42c0-829d-756819e0ab30'],40,,,,,,,,,,,,,,,,,Argentina,779,00:45:40.323,Pass,
,,,,,,,,,,,,,,,,,,1.243922,,,,,,,,,,,,,e5bf69f3-9dec-495e-be39-e4256f84ed9f,3811,,,"[60.4, 48.7]",3857264,90,,,,,1.2095926,,Left Foot,,,"[63.8, 57.7]",,Ground Pass,,9.6208105,,,,Cristian Gabriel Romero,20572.0,,,,,,2,From Throw In,Germán Alejandro Pezzella,7161.0,Center Back,128,Argentina,779,['63fa3a18-4ed4-461b-8c2b-a33799a8acd3'],45,,,,,,,,,,,,,,,,,Argentina,779,00:45:45.276,Pass,
,,,,,,,,,,,,,,,,,,0.974027,,,,,,,,,,,,,a531a5c2-a3fb-4532-a383-9797507f127a,3814,,,"[68.7, 58.5]",3857264,90,,,,,-0.21743742,,Right Foot,,,"[77.3, 56.6]",,Ground Pass,,8.807384,,,,Lautaro Javier Martínez,11456.0,,,,,,2,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,128,Argentina,779,['38a123a1-7e55-4513-a840-2da14236d235'],49,,,,,,,,,,,,,,,,,Argentina,779,00:45:49.815,Pass,
,,,,,,,,,,,,,,,,,,1.789936,,,,,,,,,,,,,1a0d84df-26fd-44c5-a69e-f82d15b69eea,3816,,,"[79.6, 58.5]",3857264,90,,,,,-2.849113,,Left Foot,,,"[52.7, 50.4]",,Ground Pass,,28.09306,,,,Germán Alejandro Pezzella,7161.0,,,,,,2,From Throw In,Lautaro Javier Martínez,11456.0,Center Forward,128,Argentina,779,['e775919e-30fa-4579-9179-c037b36a174c'],50,,,,,,,,,,,,,,,,,Argentina,779,00:45:50.789,Pass,
,,,,,,,,,,,,,,,,,,1.410585,,,,,,,,,,,,,5d39ad3b-e7a9-4829-bdaa-d60a788d600c,3819,,,"[52.9, 44.9]",3857264,90,,,,,-1.1089123,,Left Foot,,,"[64.2, 22.2]",,Ground Pass,,25.35705,,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Throw In,Germán Alejandro Pezzella,7161.0,Center Back,128,Argentina,779,['79e7b938-01db-48aa-a708-337801abd9da'],54,,,,,,,,,,,,,,,,,Argentina,779,00:45:54.397,Pass,
