50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,670937c9-3b25-43a2-8d64-beadb92890e5,1,,,,3857278,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Iran,797,,0,,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 5227, 'name': 'Alireza Safar Beiranvand'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5235, 'name': 'Ramin Rezaeian'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 5228, 'name': 'Seyed Majid Hosseini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 5220, 'name': 'Morteza Pouraliganji'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 8}, {'player': {'id': 5720, 'name': 'Milad Mohammadi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 124167, 'name': 'Ahmad Nourollahi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 5722, 'name': 'Saeid Ezatolahi Afagh'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 23874, 'name': 'Ali Gholizadeh'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 5230, 'name': 'Ehsan Hajsafi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 3}, {'player': {'id': 5226, 'name': 'Mehdi Taremi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 9}, {'player': {'id': 5224, 'name': 'Sardar Azmoun'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Iran,797,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,38f1f640-fcf2-46c8-8872-c81e4e2071ca,2,,,,3857278,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Iran,797,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 12352, 'name': 'Matthew Charles Turner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 21881, 'name': 'Sergino Dest'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 15971, 'name': 'Cameron Carter-Vickers'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 18242, 'name': 'Tim Ream'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 4614, 'name': 'Antonee Robinson'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 12751, 'name': 'Tyler Adams'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 38792, 'name': 'Yunus Dimoara Musah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 8526, 'name': 'Weston McKennie'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 3377, 'name': 'Timothy Weah'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 21}, {'player': {'id': 8246, 'name': 'Christian Pulisic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 22168, 'name': 'Joshua Sargent'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 24}]}",United States,1839,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,75dc94af-cf98-40fe-ad64-6e9b7f6d06ec,3,,,,3857278,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Iran,797,['cae8f236-9833-449a-973a-9e5a7c88b3ae'],0,,,,,,,,,,,,,,,,,,United States,1839,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cae8f236-9833-449a-973a-9e5a7c88b3ae,4,,,,3857278,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Iran,797,['75dc94af-cf98-40fe-ad64-6e9b7f6d06ec'],0,,,,,,,,,,,,,,,,,,Iran,797,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6232595-1797-4674-83f9-fef161087c82,1871,,,,3857278,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,97,United States,1839,['51a3e989-5282-4612-8fda-0f2b2c1c8fd0'],0,,,,,,,,,,,,,,,,,,United States,1839,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,51a3e989-5282-4612-8fda-0f2b2c1c8fd0,1872,,,,3857278,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,97,United States,1839,['c6232595-1797-4674-83f9-fef161087c82'],0,,,,,,,,,,,,,,,,,,Iran,797,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,1.939241,,,,,,,,,,,,,2f2a3051-3d49-4b43-a272-e4e489ede925,5,,,"[60.0, 40.0]",3857278,0,,,,,1.7256167,,Right Foot,,,,"[54.6, 74.6]",,Ground Pass,,35.018852,,,,Ramin Rezaeian,5235.0,,,,,Kick Off,1,From Kick Off,Mehdi Taremi,5226.0,Center Attacking Midfield,2,Iran,797,['5aa2ce1c-4e01-40e5-8184-5e8f520da22d'],0,,,,,,,,,,,,,,,,,,Iran,797,00:00:00.760,Pass,
,,,,,,,,,,,,,,,,,,,1.341459,,,,,,,,,,,,,57cdf440-42ac-4ef9-9d45-047913f61066,14,,,"[85.0, 75.0]",3857278,0,,,,,-1.0387957,,Left Foot,True,,,"[103.6, 43.4]",,High Pass,,36.667698,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Ehsan Hajsafi,5230.0,Left Midfield,3,Iran,797,['9c7a3aee-c4d0-476b-b29d-489c38b8010a'],46,,,,,,,,,,,,,,,,,,Iran,797,00:00:46.678,Pass,
,,,,,,,,,,,,,,,,,,,4.793046,,,,,,,,,,,,,f79a1e99-f758-4961-b4c1-13ec77b4e823,22,,,"[75.1, 72.2]",3857278,0,,,,,-1.1347008,,Right Foot,,,,"[108.7, 0.1]",,High Pass,,79.54477,,Out,,Morteza Pouraliganji,5220.0,,True,,,,1,From Free Kick,Ramin Rezaeian,5235.0,Right Back,3,Iran,797,"['6ce73994-6705-49d5-8edd-f10dc3b162af', '800cbabc-4ed2-41a0-9c3a-743be4a7a16a']",52,,,,,,,,,,,,,,,,,,Iran,797,00:00:52.809,Pass,True
,,,,,,,,,,,,,,,,,,,1.831214,,,,,,,,,,,,,bfe3a754-94a8-4866-be06-6bdecbaa0b14,24,,,"[17.4, 80.0]",3857278,1,,,,,-0.124354996,,,,,,"[36.6, 77.6]",,High Pass,,19.349419,,Incomplete,,Timothy Weah,3377.0,,,,,Throw-in,1,From Throw In,Sergino Dest,21881.0,Right Back,4,United States,1839,"['41f7d7ae-43f6-4920-bbc4-32ebb32919f3', 'd4795bed-39dc-43ba-ad88-0c562803fa40']",12,,,,,,,,,,,,,,,,,,United States,1839,00:01:12.230,Pass,
,,,,,,,,,,,,,,,,,,,1.664055,,,,,,,,,,,,,41f7d7ae-43f6-4920-bbc4-32ebb32919f3,26,,,"[83.5, 2.5]",3857278,1,,,,True,0.6278366,,,,,,"[89.7, 7.0]",,High Pass,,7.6609397,,Incomplete,,Mehdi Taremi,5226.0,,,,,Recovery,1,From Throw In,Milad Mohammadi,5720.0,Left Back,4,United States,1839,"['0a0abc5f-55f9-4f24-8a94-fd194148f18b', '1f278d0b-949a-4dda-a520-91409841b7f2', 'bfe3a754-94a8-4866-be06-6bdecbaa0b14', 'e0785aef-7ff8-4efc-9913-ae91889a8a08']",14,,,,,,,,,,,,,,,,,,Iran,797,00:01:14.061,Pass,True
,,,,,,,,,,,,,,,,,,,1.426474,,,,,,,,,,,,,0a0abc5f-55f9-4f24-8a94-fd194148f18b,29,,,"[30.4, 73.1]",3857278,1,,,,True,-0.4346702,,,,,,"[36.0, 70.5]",,High Pass,,6.1741395,,Incomplete,,,,,,,,Recovery,1,From Throw In,Tyler Adams,12751.0,Center Defensive Midfield,4,United States,1839,"['07accdff-6dd9-49e9-9fca-c19048e59165', '41f7d7ae-43f6-4920-bbc4-32ebb32919f3', '8678820b-fe5b-43db-89e4-fc7ca472fa55']",15,,,,,,,,,,,,,,,,,,United States,1839,00:01:15.725,Pass,True
,,,,,,,,,,,,,,,,,,,1.077415,,,,,,,,,,,,,76077d12-6bc4-4a76-ab28-0d303a51397c,33,,,"[83.7, 24.1]",3857278,1,,,,,1.8705724,,Right Foot,,,,"[78.6, 40.6]",,Ground Pass,,17.270206,,Incomplete,,Ali Gholizadeh,23874.0,,,,,,1,From Throw In,Mehdi Taremi,5226.0,Center Attacking Midfield,4,United States,1839,"['4c9ed92c-32aa-4eaf-a72f-aee279bb6b4b', 'ec683d22-8f12-4218-92e9-6817f7b6c439']",19,,,,,,,,,,,,,,,,,,Iran,797,00:01:19.260,Pass,
,,,,,,,,,,,,,,,,,,,1.477314,,,,,,,,,,,,,e9456fe6-97cd-41b4-bd15-4481f4f6b405,41,,,"[31.3, 42.3]",3857278,1,,,,,0.8794594,,Left Foot,,,,"[52.9, 68.4]",,Low Pass,,33.878754,,,,Mehdi Taremi,5226.0,,,,,Recovery,1,Regular Play,Ahmad Nourollahi,124167.0,Right Defensive Midfield,5,Iran,797,['441433c1-f2a4-4cbc-af36-fe850a5ab82c'],27,,,,,,,,,,,,,,,,,,Iran,797,00:01:27.837,Pass,
,,,,,,,,,,,,,,,,,,,0.993423,,,,,,,,,,,,,458bfc84-4fb8-4feb-9e4e-515feb32a2d9,47,,,"[68.9, 80.0]",3857278,1,,,,,-0.548942,,,,,,"[79.2, 73.7]",,High Pass,,12.073939,,,,Sardar Azmoun,5224.0,,,,,Throw-in,1,From Throw In,Ramin Rezaeian,5235.0,Right Back,6,Iran,797,['aba510bb-bf1c-46b0-ad77-8042ab012125'],58,,,,,,,,,,,,,,,,,,Iran,797,00:01:58.481,Pass,
,,,,,,,,,,,,,,,,,,,1.14259,,,,,,,,,,,,,3e5cacbc-293f-4e5a-b8da-3a8ab4821f98,49,,,"[79.2, 74.2]",3857278,1,,,,,-1.4227644,,Head,,,,"[80.9, 62.8]",,Low Pass,,11.526057,,Incomplete,,,,,,,,,1,From Throw In,Sardar Azmoun,5224.0,Center Forward,6,Iran,797,['ccff45a0-17c0-40bd-9101-9930b25fa595'],59,,,,,,,,,,,,,,,,,,Iran,797,00:01:59.509,Pass,
,,,,,,,,,,,,,,,,,,,2.163204,,,,,,,,,,,,,1edfd9f7-56d1-4a2c-b777-e4fca301a9ac,53,,,"[39.4, 18.3]",3857278,2,,,,,1.7904104,,Right Foot,,,,"[31.9, 51.9]",,Low Pass,,34.42688,,,,Sergino Dest,21881.0,,,,,,1,Regular Play,Yunus Dimoara Musah,38792.0,Right Center Midfield,7,United States,1839,"['7b4437eb-3ba6-43b8-b9cd-090f070a8d33', '8edf678a-c40a-4ec5-b5de-f30d1efe7b3b']",1,,,,,,,,,,,,,,,,,,United States,1839,00:02:01.239,Pass,True
,,,,,,,,,,,,,,,,,,,0.958716,,,,,,,,,,,,,57f53756-b371-498b-9e31-a4e47146e555,56,,,"[54.6, 65.8]",3857278,2,,,,,0.9025069,,Left Foot,,,,"[63.6, 77.2]",,Ground Pass,,14.524462,,,,Timothy Weah,3377.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,7,United States,1839,['ee02c609-c674-43b1-b3c3-a0eb5bc6fefd'],7,,,,,,,,,,,,,,,,,,United States,1839,00:02:07.746,Pass,
,,,,,,,,,,,,,,,,,,,1.40687,,,,,,,,,,,,,1e55881c-a8b0-42e7-86b0-f2538d47ffbb,60,,,"[59.1, 78.9]",3857278,2,,,,,-2.5829933,,Left Foot,,,,"[49.5, 72.9]",,Ground Pass,,11.320777,,,,Sergino Dest,21881.0,,,,,,1,Regular Play,Timothy Weah,3377.0,Right Wing,7,United States,1839,"['7815f0eb-f838-401b-9b7c-5669ae3161ae', 'd8d745f2-ed88-49e9-a40e-38b321bc28e4']",9,,,,,,,,,,,,,,,,,,United States,1839,00:02:09.835,Pass,True
,,,,,,,,,,,,,,,,,,,1.392286,,,,,,,,,,,,,ee306fe0-f763-4a33-9801-e4661888bb13,64,,,"[46.2, 72.5]",3857278,2,,,,,-2.6895723,,Right Foot,,,,"[28.9, 64.1]",,Ground Pass,,19.231485,,,,Cameron Carter-Vickers,15971.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,7,United States,1839,['34175029-2ad2-467a-8704-e6e3fa60f5db'],11,,,,,,,,,,,,,,,,,,United States,1839,00:02:11.735,Pass,
,,,,,,,,,,,,,,,,,,,2.05139,,,,,,,,,,,,,efc809dc-6c25-45f5-a2b9-2ddb3a77797f,67,,,"[27.6, 62.6]",3857278,2,,,,,-1.5528127,,Right Foot,,,,"[28.1, 34.8]",,Ground Pass,,27.804497,,,,Tim Ream,18242.0,,,,,,1,Regular Play,Cameron Carter-Vickers,15971.0,Right Center Back,7,United States,1839,['4b58f085-321c-41a1-a5e6-15f474225772'],15,,,,,,,,,,,,,,,,,,United States,1839,00:02:15.275,Pass,
,,,,,,,,,,,,,,,,,,,2.689825,,,,,,,,,,,,,68ac2335-c0db-4f2f-be2e-9bbcfdc572f8,70,,,"[60.4, 14.3]",3857278,2,,,,,1.6818483,,Left Foot,,,,"[54.2, 69.9]",,Low Pass,,55.944614,,,,Sergino Dest,21881.0,,True,,,,1,Regular Play,Tim Ream,18242.0,Left Center Back,7,United States,1839,['18a85aca-902f-4b15-b888-f358984614df'],25,,,,,,,,,,,,,,,,,,United States,1839,00:02:25.411,Pass,
,,,,,,,,,,,,,,,,,,,1.959839,,,,,,,,,,,,,f8321f81-a52d-4041-8113-a4b77b89e03a,73,,,"[52.7, 67.3]",3857278,2,,,,,0.27462706,,Right Foot,,,,"[77.9, 74.4]",,Ground Pass,,26.1811,,,,Yunus Dimoara Musah,38792.0,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,7,United States,1839,['ce9835af-a200-4762-930d-7e49eed87ebf'],30,,,,,,,,,,,,,,,,,,United States,1839,00:02:30.938,Pass,
,,,,,,,,,,,,,,,,,,,0.229998,,,,,,,,,,,,,1f0bc430-e596-4254-95bb-40ce543e1b06,76,,,"[114.9, 74.2]",3857278,2,,,,,-1.3734008,,Right Foot,,,,"[115.8, 69.7]",,Low Pass,,4.5891175,,Incomplete,,,,,,,,,1,Regular Play,Yunus Dimoara Musah,38792.0,Right Center Midfield,7,United States,1839,['eca6b402-c795-4771-b109-4de464044336'],38,,,,,,,,,,,,,,,,,,United States,1839,00:02:38.078,Pass,
,,,,,,,,,,,,,,,,,,,0.807883,,,,,,,,,,,,,f66857ec-6a8e-46e0-bbc7-114d9b263de5,78,,,"[111.9, 80.0]",3857278,2,,,,,-1.5019399,,,,,,"[112.3, 74.2]",,Low Pass,,5.813777,,,,Yunus Dimoara Musah,38792.0,,,,,Throw-in,1,From Throw In,Sergino Dest,21881.0,Right Back,8,United States,1839,['709b9670-02da-467f-a5aa-77fe050923cb'],53,,,,,,,,,,,,,,,,,,United States,1839,00:02:53.268,Pass,
,,,,,,,,,,,,,,,,,,,0.764543,,,,,,,,,,,,,7f038130-2700-4f8d-a67f-38c5ad29d69c,81,,,"[112.1, 73.5]",3857278,2,,,,,1.8325099,,Right Foot,,,,"[110.6, 79.1]",,Ground Pass,,5.7974133,,,,Sergino Dest,21881.0,,,,,,1,From Throw In,Yunus Dimoara Musah,38792.0,Right Center Midfield,8,United States,1839,"['87fdcd78-d7f5-4d5f-a8c3-e93d334658f0', 'f5d3de9b-ead2-4a10-910a-4a986d966b70']",54,,,,,,,,,,,,,,,,,,United States,1839,00:02:54.076,Pass,True
,,,,,,,,,,,,,,,,,,,0.739334,,,,,,,,,,,,,058a3a83-618a-455a-bb69-bf42c3a7baca,90,,,"[117.9, 68.4]",3857278,3,,,,,2.9878852,,Right Foot,,,,"[110.8, 69.5]",,Ground Pass,,7.184706,,,,Yunus Dimoara Musah,38792.0,,,,,,1,From Throw In,Sergino Dest,21881.0,Right Back,8,United States,1839,"['6a00d6d8-6e09-49ca-8bf8-2b0ffeea6c1d', '873dafd9-1524-40ac-a5f5-9a264487a2c4']",0,,,,,,,,,,,,,,,,,,United States,1839,00:03:00.836,Pass,True
,,,,,,,,,,,,,,,,,,,0.861355,,,,,,,,,,,,,4e1c94ba-b523-40fb-80fe-427cd7d5234b,97,,,"[110.4, 78.0]",3857278,3,,,,,-3.0336802,,Left Foot,,,,"[98.4, 76.7]",,Ground Pass,,12.070211,,,,Tyler Adams,12751.0,,,,,,1,From Throw In,Yunus Dimoara Musah,38792.0,Right Center Midfield,8,United States,1839,['f1a5ac87-5c7e-4ed4-8682-1bdfb53d63d6'],4,,,,,,,,,,,,,,,,,,United States,1839,00:03:04.731,Pass,
,,,,,,,,,,,,,,,,,,,1.156272,,,,,,,,,,,,,7a9a05cf-e193-4456-bd63-0f6af2d7dd99,100,,,"[99.1, 75.5]",3857278,3,,,,,-2.1783192,,Right Foot,,,,"[91.8, 65.0]",,Ground Pass,,12.788276,,,,Timothy Weah,3377.0,,,,,,1,From Throw In,Tyler Adams,12751.0,Center Defensive Midfield,8,United States,1839,['0674eb90-ea4c-46a8-a1a3-aa05bbea8d52'],6,,,,,,,,,,,,,,,,,,United States,1839,00:03:06.906,Pass,
,,,,,,,,,,,,,,,,,,,0.438881,,,,,,,,,,,,,7305b935-6db8-4ab6-9ce0-10e74bed061e,103,,,"[90.7, 62.2]",3857278,3,,,,,-0.32658145,,Right Foot,,,,"[96.9, 60.1]",,Ground Pass,,6.545991,,Incomplete,,Weston McKennie,8526.0,,,,,,1,From Throw In,Timothy Weah,3377.0,Right Wing,8,United States,1839,"['32383212-4102-4bb3-9856-fcef07f260b6', 'b611ce4d-556c-41ca-a024-e0f5dde683cd']",9,,,,,,,,,,,,,,,,,,United States,1839,00:03:09.032,Pass,
,,,,,,,,,,,,,,,,,,,3.007945,,,,,,,,,,,,,97c1fc32-044d-49ef-a3c7-232b1aa0bf3d,106,,,"[107.2, 77.8]",3857278,3,,,,,-1.4335432,,Right Foot,True,,,"[114.7, 23.5]",,High Pass,,54.81551,,Incomplete,,,,,True,,,Recovery,1,From Throw In,Yunus Dimoara Musah,38792.0,Right Center Midfield,8,United States,1839,['65b7bba2-3de9-4ea2-828d-3e9ddc83d3d7'],11,,,,,,,,,,,,,,,,,,United States,1839,00:03:11.122,Pass,
,,,,,,,,,,,,,,,,,,,4.787257,,,,,,,,,,,,,fdda33c5-b515-4a16-8b54-0ba55d2db660,110,,,"[2.6, 58.8]",3857278,3,,,,,0.2917282,,Left Foot,,,,"[70.2, 79.1]",,High Pass,,70.58222,,Out,,,,,,,,,1,From Throw In,Ali Gholizadeh,23874.0,Right Midfield,8,United States,1839,,16,,,,,,,,,,,,,,,,,,Iran,797,00:03:16.758,Pass,
,,,,,,,,,,,,,,,,,,,2.525462,,,,,,,,,,,,,f35c960d-2fe9-420d-8564-29e0c54e3d56,111,,,"[54.6, 0.1]",3857278,3,,,,,0.11185006,,,,,,"[82.2, 3.2]",,High Pass,,27.773548,,Incomplete,,Christian Pulisic,8246.0,,,,,Throw-in,1,From Throw In,Antonee Robinson,4614.0,Left Back,9,United States,1839,"['7265b3c2-4bf6-480f-914c-30097b95aca7', 'a61f20dd-0190-4348-8819-d49ca70c14a4']",37,,,,,,,,,,,,,,,,,,United States,1839,00:03:37.412,Pass,
,,,,,,,,,,,,,,,,,,,1.314825,,,,,,,,,,,,,a61f20dd-0190-4348-8819-d49ca70c14a4,114,,,"[37.9, 76.9]",3857278,3,,,,True,0.1269728,,,,,,"[56.7, 79.3]",,High Pass,,18.952572,,Out,,,,,,,,Recovery,1,From Throw In,Ramin Rezaeian,5235.0,Right Back,9,United States,1839,"['d7415e84-8cb9-4beb-84f2-dab5c253b7e5', 'f35c960d-2fe9-420d-8564-29e0c54e3d56']",39,,,,,,,,,,,,,,,,,,Iran,797,00:03:39.938,Pass,True
,,,,,,,,,,,,,,,,,,,1.877369,,,,,,,,,,,,,2c0e1a45-69a9-40df-87df-130a75a4349d,115,,,"[66.4, 0.1]",3857278,3,,True,,,0.9553407,,,,,,"[73.4, 10.0]",,Low Pass,,12.124768,,,,Yunus Dimoara Musah,38792.0,,,,,Throw-in,1,From Throw In,Antonee Robinson,4614.0,Left Back,10,United States,1839,['2afd00be-445a-477f-a419-642f0449685e'],46,,,,,,,,,,,,,,,,,,United States,1839,00:03:46.308,Pass,
,,,,,,,,,,,,,,,,,,,1.143977,,,,,,,,,,,,,5a2f28bc-74f2-4a7e-8e9a-a4dae3257399,117,,,"[74.1, 10.0]",3857278,3,,,,,-2.6821644,,Right Foot,,,,"[64.6, 5.3]",,Ground Pass,,10.599056,,,,Antonee Robinson,4614.0,,,,,,1,From Throw In,Yunus Dimoara Musah,38792.0,Right Center Midfield,10,United States,1839,['e4959b6c-62dd-48ca-b247-4bb7ca385d19'],48,,,,,,,,,,,,,,,,,,United States,1839,00:03:48.391,Pass,
,,,,,,,,,,,,,,,,,,,2.172652,,,,,,,,,,,,,8207fd48-57f2-4306-b8d6-ef4d8606ee15,120,,,"[57.8, 8.3]",3857278,3,,,,,2.102977,,Left Foot,,,,"[40.9, 37.0]",,Ground Pass,,33.306156,,,,Cameron Carter-Vickers,15971.0,,,,,,1,From Throw In,Antonee Robinson,4614.0,Left Back,10,United States,1839,['ffd9149e-58b4-4aa6-8d3f-b8782c67b44c'],50,,,,,,,,,,,,,,,,,,United States,1839,00:03:50.795,Pass,
,,,,,,,,,,,,,,,,,,,1.277572,,,,,,,,,,,,,8006978d-75a4-4813-b315-cde7946db7c3,124,,,"[40.7, 44.2]",3857278,3,,,,,-1.3411539,,Right Foot,,,,"[44.3, 28.8]",,Ground Pass,,15.815183,,,,Tim Ream,18242.0,,,,,,1,From Throw In,Cameron Carter-Vickers,15971.0,Right Center Back,10,United States,1839,"['ee4a8e4d-8123-464a-8dda-a43b241b8d75', 'f5eacf64-1cc2-4633-a0c8-d3be4aa0d7bf']",56,,,,,,,,,,,,,,,,,,United States,1839,00:03:56.103,Pass,True
,,,,,,,,,,,,,,,,,,,1.899081,,,,,,,,,,,,,5a15ceb7-4ed2-4b81-b164-33ba387d4f7a,128,,,"[62.1, 10.6]",3857278,4,,,,,2.1244352,,Left Foot,,,,"[43.0, 41.5]",,Ground Pass,,36.326572,,,,Cameron Carter-Vickers,15971.0,,,,,,1,From Throw In,Tim Ream,18242.0,Left Center Back,10,United States,1839,"['60d0cc34-d047-4dec-b95e-cfb84028e748', 'ef5e8c31-57a4-42c6-9f02-f155c011cd4e']",2,,,,,,,,,,,,,,,,,,United States,1839,00:04:02.738,Pass,True
,,,,,,,,,,,,,,,,,,,1.338503,,,,,,,,,,,,,3b557bbf-54b0-49fd-9252-1601ababa083,131,,,"[43.9, 43.8]",3857278,4,,,,,1.2753555,,Right Foot,,,,"[49.5, 62.2]",,Ground Pass,,19.233305,,,,Yunus Dimoara Musah,38792.0,,,,,,1,From Throw In,Cameron Carter-Vickers,15971.0,Right Center Back,10,United States,1839,['02acd25b-af1c-4bc2-803f-97c419e4a383'],6,,,,,,,,,,,,,,,,,,United States,1839,00:04:06.031,Pass,
,,,,,,,,,,,,,,,,,,,1.229459,,,,,,,,,,,,,e0fc69dc-11e9-45dd-80fc-bd41bd18d156,134,,,"[51.2, 67.1]",3857278,4,,,,,0.52417964,,Right Foot,,,,"[70.4, 78.2]",,Ground Pass,,22.177692,,,,Sergino Dest,21881.0,,,,,,1,From Throw In,Yunus Dimoara Musah,38792.0,Right Center Midfield,10,United States,1839,['16204e1d-a353-423d-acdf-aace8d9df7b9'],8,,,,,,,,,,,,,,,,,,United States,1839,00:04:08.329,Pass,
,,,,,,,,,,,,,,,,,,,1.490261,,,,,,,,,,,,,a68fc062-3273-4e74-be95-b2abb3e7bcd7,139,,,"[43.1, 11.3]",3857278,4,,,,,-1.5011418,,Right Foot,,,,"[43.7, 2.7]",,Ground Pass,,8.620905,,,,Milad Mohammadi,5720.0,,,,,Recovery,1,Regular Play,Saeid Ezatolahi Afagh,5722.0,Left Defensive Midfield,11,Iran,797,"['9ef3c949-56ea-45f4-ba90-748d50112bda', 'c6578ec6-18c9-466e-9804-d41f0fb67d53']",11,,,,,,,,,,,,,,,,,,Iran,797,00:04:11.410,Pass,True
,,,,,,,,,,,,,,,,,,,1.398256,,,,,,,,,,,,,ad7333cf-42ec-43d2-b6c6-b84754b49024,142,,,"[46.3, 1.0]",3857278,4,,,,,1.0948901,,Left Foot,,,,"[58.0, 23.7]",,Ground Pass,,25.537815,,,,Mehdi Taremi,5226.0,,,,,,1,Regular Play,Milad Mohammadi,5720.0,Left Back,11,Iran,797,['4c51afdf-7698-4ead-b002-7b0ae4bf407d'],14,,,,,,,,,,,,,,,,,,Iran,797,00:04:14.038,Pass,
,,,,,,,,,,,,,,,,,,,0.93549,,,,,,,,,,,,,64a5c08e-446c-438c-b4f3-64ab13424c53,146,,,"[61.9, 25.0]",3857278,4,,,,,-0.052980676,,Right Foot,,,,"[75.1, 24.3]",,Ground Pass,,13.218548,,,,Sardar Azmoun,5224.0,,,,,,1,Regular Play,Mehdi Taremi,5226.0,Center Attacking Midfield,11,Iran,797,"['18c9ac6c-2d56-4c06-a372-2bd428f3cd45', '73459827-8b89-4e14-9c5c-16db9a9f98df']",16,,,,,,,,,,,,,,,,,,Iran,797,00:04:16.607,Pass,True
,,,,,,,,,,,,,,,,,,,0.732886,,,,,,,,,,,,,53de6ffd-4c1f-4d26-bf74-803e9b77dc83,149,,,"[75.1, 24.3]",3857278,4,,,,,-1.4651307,,Right Foot,,,,"[75.8, 17.7]",,Ground Pass,,6.6370173,,,,Mehdi Taremi,5226.0,,,,,,1,Regular Play,Sardar Azmoun,5224.0,Center Forward,11,Iran,797,['042ae19d-3350-49b7-b81f-e3f7c728c24f'],18,,,,,,,,,,,,,,,,,,Iran,797,00:04:18.127,Pass,
