50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.639887,,,,,,,,,,,,,,,278a3108-82bc-4b84-a017-34ad28e5f652,2738,,,"[26.1, 65.6]",3857293,75,,,,-0.9374989,,Right Foot,,,"[31.9, 57.7]",,Ground Pass,,9.80051,,,,Thomas Teye Partey,6383.0,,,,,,,2,Regular Play,Alidu Seidu,45047.0,Right Back,144,Ghana,4885,['9dc81a76-835a-4e10-a2b5-8bc4989ba3f3'],3,,,,,,,,,,,,,,,,,,Ghana,4885,00:30:03.591,Pass,
,,,,,,,,,,,,,,,,,,,1.104699,,,,,,,,,,,,,,,c7ea64cb-c62d-4f66-811a-048066dcee86,2742,,,"[30.8, 57.7]",3857293,75,,,,-2.8509934,,Left Foot,,,"[20.1, 54.5]",,Low Pass,,11.168259,,,,Daniel Amartey,3709.0,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,144,Ghana,4885,"['0eea2fe9-566d-4766-82d4-0add60c19409', '987e15e5-ab8c-4187-940f-4c08c6b89c40']",4,,,,,,,,,,,,,,,,,,Ghana,4885,00:30:04.915,Pass,True
,,,,,,,,,,,,,,,,,,,2.806791,,,,,,,,,,,,,,,bb877a2c-27d7-42c4-bee6-ec8b9a08f43e,2745,,,"[20.1, 54.5]",3857293,75,,,,-1.2186769,,Right Foot,,,"[37.7, 6.6]",,Low Pass,,51.03107,,,,Abdul Rahman Baba,12325.0,,,True,,,,2,Regular Play,Daniel Amartey,3709.0,Right Center Back,144,Ghana,4885,['e657b157-002e-462e-b7ef-bd3da0f6e7d9'],7,,,,,,,,,,,,,,,,,,Ghana,4885,00:30:07.241,Pass,
,,,,,,,,,,,,,,,,,,,1.403035,,,,,,,,,,,,,,,38c130f6-42a2-48a6-9eb6-aeffca31612b,2748,,,"[45.8, 8.1]",3857293,75,,,,0.20333609,,Left Foot,,,"[74.9, 14.1]",,Ground Pass,,29.712118,,,,Daniel-Kofi Kyereh,28616.0,,,,,,,2,Regular Play,Abdul Rahman Baba,12325.0,Left Back,144,Ghana,4885,['a64a8430-1d28-4ab9-9af5-e75d5170c9cd'],11,,,,,,,,,,,,,,,,,,Ghana,4885,00:30:11.938,Pass,
,,,,,,,,,,,,,,,,,,,1.208262,,,,,,,,,,,,,,,c7f290d3-3d43-436d-8c86-25ff3c5cb9a0,2751,,,"[85.6, 11.7]",3857293,75,,,,-0.4208167,,Right Foot,,,"[99.9, 5.3]",,Ground Pass,,15.666844,,,,Kamaldeen Sulemana,35658.0,,,,,,,2,Regular Play,Daniel-Kofi Kyereh,28616.0,Left Defensive Midfield,144,Ghana,4885,['482a5101-6ac9-458d-a68b-51d953319125'],15,,,,,,,,,,,,,,,,,,Ghana,4885,00:30:15.224,Pass,
,,,,,,,,,,,,,,,,,,,0.143219,,,,,,,,,,,,,,,25e3d3fa-1f68-4b13-8f29-77959feea883,2754,,,"[115.1, 21.1]",3857293,75,,,,1.5137155,,Left Foot,,,"[115.3, 24.6]",,Ground Pass,,3.5057096,,Incomplete,,Antoine Semenyo,9286.0,,,,,,,2,Regular Play,Kamaldeen Sulemana,35658.0,Left Wing,144,Ghana,4885,"['4a5829b6-abc9-487d-800e-13b835ce8a6d', 'a7bc60ec-35c2-4ccb-b232-fec44f70ab46']",20,,,,,,,,,,,,,,,,,,Ghana,4885,00:30:20.969,Pass,
,,,,,,,,,,,,,,,,,,,1.211551,,,,,,,,,,,,,,,ab782e1a-9ae4-40d0-9b43-c5cd3b486e8b,2757,,,"[120.0, 0.1]",3857293,75,,,,1.746852,,Right Foot,,,"[113.4, 37.2]",,High Pass,True,37.682487,,Incomplete,,,,,,,Inswinging,,Corner,2,From Corner,Daniel-Kofi Kyereh,28616.0,Left Defensive Midfield,145,Ghana,4885,['28a8f674-bbb6-40dc-b149-7d1121cea0dd'],44,,,,,,,,,,,,,,,,,,Ghana,4885,00:30:44.975,Pass,
,,,,,,,,,,,,,,,,,,,0.951178,,,,,,,,,,,,,,,70a070a0-d0fb-4218-b926-3b54ed8ba5c8,2762,,,"[104.4, 61.1]",3857293,75,,,,-2.1244776,,Right Foot,,,"[101.0, 55.6]",,Ground Pass,,6.4660654,,,,Daniel Amartey,3709.0,,,,,,,2,From Corner,Osman Bukari,44225.0,Right Wing,145,Ghana,4885,['619a344a-1baa-4403-96c2-4f7a6e608a31'],51,,,,,,,,,,,,,,,,,,Ghana,4885,00:30:51.208,Pass,
,,,,,,,,,,,,,,,,,,,1.295068,,,,,,,,,,,,,,,3d6db13b-2dd0-4743-b144-1a80cb2311e4,2774,,,"[29.6, 28.8]",3857293,75,,,,0.67196316,,Right Foot,,,"[42.8, 39.3]",,Ground Pass,,16.86683,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,,2,Regular Play,Mathías Olivera Miramontes,7104.0,Left Back,146,Uruguay,783,['b4793da9-1249-4286-927b-36914ed504f1'],55,,,,,,,,,,,,,,,,,,Uruguay,783,00:30:55.415,Pass,
,,,,,,,,,,,,,,,,,,,4.192065,,,,,,,,,,,,,,,d8957591-1941-4499-b92f-a50bfaf28534,2777,,,"[44.1, 39.3]",3857293,75,,,,-0.903641,,Left Foot,,,"[73.4, 2.1]",,High Pass,,47.35325,,,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Right Center Forward,146,Uruguay,783,"['60d37878-cfa8-4bbf-a4c1-981acd363321', '8c60ea6a-2489-4e2b-89e4-8315f135f21b']",56,,,,,,,,,,,,,,,,,,Uruguay,783,00:30:56.710,Pass,True
,,,,,,,,,,,,,,,,,,,1.460051,,,,,,,,,,,,,,,28e7b0bf-da29-40e3-8de8-ac920beed14e,2783,,,"[7.0, 44.1]",3857293,76,True,,,0.16317044,,Right Foot,,,"[23.4, 46.8]",,Ground Pass,,16.62077,,,,Thomas Teye Partey,6383.0,,,,,,Goal Kick,2,From Goal Kick,Lawrence Ati-Zigi,8108.0,Goalkeeper,147,Ghana,4885,['f6423e02-f4f5-4169-960b-0ad5d76b97ae'],13,,,,,,,,,,,,,,,,,,Ghana,4885,00:31:13.933,Pass,
,,,,,,,,,,,,,,,,,,,1.099954,,,,,,,,,,,,,,,4f2ffd98-61f9-493c-9f3f-a40aa9329bf4,2785,,,"[40.9, 46.4]",3857293,76,,,,0.1133334,,Right Foot,,,"[65.5, 49.2]",,Ground Pass,,24.758837,,,,Mohammed Kudus,17033.0,,,,,,,2,From Goal Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,147,Ghana,4885,['11673dd7-e852-4749-83c3-efc65bf689a8'],19,,,,,,,,,,,,,,,,,,Ghana,4885,00:31:19.912,Pass,
,,,,,,,,,,,,,,,,,,,0.181611,,,,,,,,,,,,,,,9265f485-5e51-4f99-b3fe-b7ab0ee430cd,2789,,,"[79.8, 49.4]",3857293,76,,,,0.515549,,Left Foot,,,"[82.8, 51.1]",,Ground Pass,,3.4481878,,Incomplete,,Osman Bukari,44225.0,,,,,,,2,From Goal Kick,Mohammed Kudus,17033.0,Center Attacking Midfield,147,Ghana,4885,"['47fb957b-c44b-4615-96f9-024581bc1a32', 'fad096eb-9678-4ad3-88bd-c1553cd96786']",23,,,,,,,,,,,,,,,,,,Ghana,4885,00:31:23.174,Pass,
,,,,,,,,,,,,,,,,,,,1.007222,,,,,,,,,,,,,,,67af4eab-3f99-40fd-b507-f59ab1ba392c,2792,,,"[80.9, 49.6]",3857293,76,,,,-2.8654957,,Left Foot,,,"[74.9, 47.9]",,Ground Pass,,6.2361846,,,,Daniel-Kofi Kyereh,28616.0,,,,,,Recovery,2,From Goal Kick,Mohammed Kudus,17033.0,Center Attacking Midfield,147,Ghana,4885,['a51375aa-aa1f-4515-8128-f2be57f5b8d0'],24,,,,,,,,,,,,,,,,,,Ghana,4885,00:31:24.952,Pass,
,,,,,,,,,,,,,,,,,,,2.162342,,,,,,,,,,,,,,,39cbfd4f-9b93-4bbe-8d28-d63f7358511c,2795,,,"[79.0, 46.2]",3857293,76,,,,-1.5121901,,Right Foot,,,"[81.3, 7.0]",,Ground Pass,,39.267418,,,,Abdul Rahman Baba,12325.0,,,,,,,2,From Goal Kick,Daniel-Kofi Kyereh,28616.0,Left Defensive Midfield,147,Ghana,4885,['213bbba4-7060-464a-a02a-9fbee5fcafe6'],27,,,,,,,,,,,,,,,,,,Ghana,4885,00:31:27.767,Pass,
,,,,,,,,,,,,,,,,,,,0.971259,,,,,,,,,,,,,,,9801c59c-e5f9-46d1-8561-d8dda2b914e3,2798,,,"[86.9, 7.4]",3857293,76,,,,1.0323869,,Left Foot,True,,"[104.4, 36.7]",,High Pass,,34.12829,,Incomplete,,Antoine Semenyo,9286.0,,,,,,,2,From Goal Kick,Abdul Rahman Baba,12325.0,Left Back,147,Ghana,4885,"['66ad3630-f41f-4fff-a0c7-91999d52c8cf', 'dc0b161e-5764-4ca6-a7dd-34da22455c0c']",32,,,,,,,,,,,,,,,,,,Ghana,4885,00:31:32.124,Pass,
,,,,,,,,,,,,,,,,,,,0.899183,,,,,,,,,,,,,,,8dbc30d9-5988-43aa-8bb5-5cf761c0cfe8,2803,,,"[96.3, 59.0]",3857293,76,,,,-2.0614643,,Left Foot,,,"[92.4, 51.7]",,Ground Pass,,8.276473,,,,Thomas Teye Partey,6383.0,,,,,,,2,From Goal Kick,Osman Bukari,44225.0,Right Wing,147,Ghana,4885,['db9d6eda-6475-41b5-a54a-b10b09278fc9'],37,,,,,,,,,,,,,,,,,,Ghana,4885,00:31:37.367,Pass,
,,,,,,,,,,,,,,,,,,,0.495472,,,,,,,,,,,,,,,7f5cabfe-d63c-4c93-a8d9-7492928e2f70,2806,,,"[92.4, 51.7]",3857293,76,,,,-0.37433362,,Right Foot,,,"[95.2, 50.6]",,Ground Pass,,3.0083218,,Incomplete,,Mohammed Kudus,17033.0,,,,,,,2,From Goal Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,147,Ghana,4885,"['6f8bc8ca-1da9-4811-b61c-3ce0c08604c5', 'a97040fa-133e-4860-86e3-d9f2bd7a4f5f']",38,,,,,,,,,,,,,,,,,,Ghana,4885,00:31:38.288,Pass,
,,,,,,,,,,,,,,,,,,,1.360641,,,,,,,,,,,,,,,288ff453-5d9c-4c13-8afd-afbea23ef49a,2810,,,"[25.5, 28.6]",3857293,76,,,,0.14638133,,Right Foot,,,"[41.1, 30.9]",,Ground Pass,,15.76864,,,,Giorgian Daniel De Arrascaeta Benedetti,5258.0,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Right Center Forward,148,Uruguay,783,['72a16b03-8881-4672-91cc-39aae1d572a2'],40,,,,,,,,,,,,,,,,,,Uruguay,783,00:31:40.218,Pass,
,,,,,,,,,,,,,,,,,,,1.509832,,,,,,,,,,,,,,,7856b255-5d5d-4130-912c-7cc72cee9bdb,2814,,,"[52.3, 23.9]",3857293,76,,,,-1.404213,,Right Foot,,,"[54.2, 12.6]",,Ground Pass,,11.458621,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,,2,Regular Play,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Midfield,148,Uruguay,783,"['c55744e1-1fc2-472a-81ad-3eefe19cbdd0', 'e44fd2ed-6209-469e-80eb-a317950c8400']",43,,,,,,,,,,,,,,,,,,Uruguay,783,00:31:43.926,Pass,True
,,,,,,,,,,,,,,,,,,,0.746916,,,,,,,,,,,,,,,e992f74c-2a39-471a-9367-68da4c0a63fb,2821,,,"[52.5, 13.8]",3857293,76,,,,3.1415927,,Right Foot,,,"[49.5, 13.8]",,Ground Pass,,3.0,,,,Federico Santiago Valverde Dipetta,6773.0,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Right Center Forward,148,Uruguay,783,['1a63b8cc-0875-48af-b055-dd8a676d233f'],47,,,,,,,,,,,,,,,,,,Uruguay,783,00:31:47.920,Pass,
,,,,,,,,,,,,,,,,,,,1.000726,,,,,,,,,,,,,,,3608dc88-c2e3-4c9d-bac8-bf1f12f08f8d,2824,,,"[49.5, 13.8]",3857293,76,,,,-0.20749623,,Right Foot,,,"[64.7, 10.6]",,Ground Pass,,15.533191,,,,Giorgian Daniel De Arrascaeta Benedetti,5258.0,,,,,,,2,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,148,Uruguay,783,['f7c3ddf0-cc9e-4b02-bce7-e918eb24eb2a'],49,,,,,,,,,,,,,,,,,,Uruguay,783,00:31:49.095,Pass,
,,,,,,,,,,,,,,,,,,,0.908683,,,,,,,,,,,,,,,f05456c1-72d8-44bd-af6b-b7d4687580e7,2827,,,"[64.9, 10.6]",3857293,76,,,,-2.7076392,bd020554-5cae-4d48-af85-36429a7f95a8,Right Foot,,,"[56.7, 6.8]",,Ground Pass,,9.037699,,,,Federico Santiago Valverde Dipetta,6773.0,True,,,,,,2,Regular Play,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Midfield,148,Uruguay,783,['8ca1a693-d445-4bda-8dc1-e0d6cb5eeb32'],50,,,,,,,,,,,,,,,,,,Uruguay,783,00:31:50.136,Pass,
,,,,,,,,,,,,,,,,,,,2.66669,,,,,,,,,,,,,,,1b10ca9f-8ab9-407a-b6e8-da6ba943feac,2832,,,"[7.0, 44.1]",3857293,77,True,,,-0.81291413,,Right Foot,,,"[22.9, 27.3]",,Ground Pass,,23.131147,,,,Mohamed Salisu,30519.0,,,,,,Goal Kick,2,From Goal Kick,Lawrence Ati-Zigi,8108.0,Goalkeeper,149,Ghana,4885,['0a1c3d6c-dad6-47b7-8204-2e956effdd60'],1,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:01.290,Pass,
,,,,,,,,,,,,,,,,,,,1.683748,,,,,,,,,,,,,,,9d4aed44-8702-4b9c-b5e6-6f7a7ef2e931,2834,,,"[31.9, 21.3]",3857293,77,,,,-0.7464568,,Left Foot,,,"[43.9, 10.2]",,Ground Pass,,16.34656,,,,Abdul Rahman Baba,12325.0,,,,,,,2,From Goal Kick,Mohamed Salisu,30519.0,Left Center Back,149,Ghana,4885,['0cbe473f-eae4-4e22-9d20-aa8c8022d0f6'],6,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:06.071,Pass,
,,,,,,,,,,,,,,,,,,,1.334563,,,,,,,,,,,,,,,ff4f058a-a499-4d70-bc7b-3556286c353c,2837,,,"[43.9, 10.2]",3857293,77,,,,1.9640757,,Left Foot,,,"[40.0, 19.6]",,Ground Pass,,10.176934,,,,Mohamed Salisu,30519.0,,,,,,,2,From Goal Kick,Abdul Rahman Baba,12325.0,Left Back,149,Ghana,4885,['f1a8ec5d-b7c0-4fe1-a740-b83091c80d6b'],10,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:10.264,Pass,
,,,,,,,,,,,,,,,,,,,2.030542,,,,,,,,,,,,,,,d010d1f0-d0de-4f76-a77a-06966c9cafe0,2840,,,"[44.3, 25.0]",3857293,77,,,,1.6937255,,Left Foot,,,"[41.1, 50.9]",,Ground Pass,,26.096935,,,,Daniel Amartey,3709.0,,,,,,,2,From Goal Kick,Mohamed Salisu,30519.0,Left Center Back,149,Ghana,4885,['71d7ac3f-0140-459e-afaa-51ee8c961d35'],14,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:14.176,Pass,
,,,,,,,,,,,,,,,,,,,1.77467,,,,,,,,,,,,,,,c02c0355-8af3-45f1-9744-5213cfe0e05f,2843,,,"[40.0, 54.7]",3857293,77,,,,1.1870815,,Right Foot,,,"[46.5, 70.8]",,Ground Pass,,17.362604,,,,Alidu Seidu,45047.0,,,,,,,2,From Goal Kick,Daniel Amartey,3709.0,Right Center Back,149,Ghana,4885,['f265a471-2c21-491c-917c-89785bad5ea4'],17,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:17.858,Pass,
,,,,,,,,,,,,,,,,,,,1.190806,,,,,,,,,,,,,,,50084b15-9ccb-4e83-8444-9053672bf838,2846,,,"[46.5, 70.8]",3857293,77,,,,-2.6630208,,Right Foot,,,"[33.2, 63.9]",,Ground Pass,,14.983324,,,,Daniel Amartey,3709.0,,,,,,,2,From Goal Kick,Alidu Seidu,45047.0,Right Back,149,Ghana,4885,['dc2a8105-7032-49c2-881e-d8db6fd3dd5e'],20,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:20.422,Pass,
,,,,,,,,,,,,,,,,,,,2.424109,,,,,,,,,,,,,,,f46b7109-37dc-403e-b0ac-95797775d744,2849,,,"[32.6, 62.8]",3857293,77,,,,-1.5251292,,Right Foot,,,"[34.3, 25.6]",,Ground Pass,,37.238823,,,,Mohamed Salisu,30519.0,,,,,,,2,From Goal Kick,Daniel Amartey,3709.0,Right Center Back,149,Ghana,4885,['0308b1e5-f454-4764-9430-44f3d7575227'],23,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:23.008,Pass,
,,,,,,,,,,,,,,,,,,,1.05256,,,,,,,,,,,,,,,ff1045a4-feb2-47f4-af6b-52ca37654b9d,2852,,,"[46.7, 22.4]",3857293,77,,,,0.041891646,,Left Foot,,,"[63.4, 23.1]",,Ground Pass,,16.714664,,,,Daniel-Kofi Kyereh,28616.0,,,,,,,2,From Goal Kick,Mohamed Salisu,30519.0,Left Center Back,149,Ghana,4885,['e782532c-11cf-4b5e-aadf-608d2759131e'],29,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:29.873,Pass,
,,,,,,,,,,,,,,,,,,,1.797038,,,,,,,,,,,,,,,cbd970c5-4361-4f01-883b-12b59efb4601,2855,,,"[55.9, 29.3]",3857293,77,,,,1.6791568,,Right Foot,,,"[53.3, 53.2]",,Ground Pass,,24.041006,,,,Daniel Amartey,3709.0,,,,,,,2,From Goal Kick,Daniel-Kofi Kyereh,28616.0,Left Defensive Midfield,149,Ghana,4885,['27ea9c14-2341-4e96-9be8-714808b9b769'],34,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:34.214,Pass,
,,,,,,,,,,,,,,,,,,,1.324964,,,,,,,,,,,,,,,b4070fce-f2d2-40d9-bc4b-6baf7877ebb1,2858,,,"[67.6, 58.1]",3857293,77,,,,1.4006776,,Left Foot,,,"[70.4, 74.4]",,Ground Pass,,16.538742,,,,Alidu Seidu,45047.0,,,,,,,2,From Goal Kick,Daniel Amartey,3709.0,Right Center Back,149,Ghana,4885,['0133d115-f04c-407a-a3fd-ff7e35121e4f'],38,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:38.912,Pass,
,,,,,,,,,,,,,,,,,,,1.524356,,,,,,,,,,,,,,,3ae200d2-de0d-411f-ab9c-1224b6fc3e0b,2861,,,"[75.3, 73.3]",3857293,77,,,,-2.595426,,Right Foot,,,"[65.1, 67.1]",,Ground Pass,,11.936499,,,,Daniel Amartey,3709.0,,,,,,,2,From Goal Kick,Alidu Seidu,45047.0,Right Back,149,Ghana,4885,['c937ee56-cb73-4786-9bc0-c392740590fd'],43,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:43.323,Pass,
,,,,,,,,,,,,,,,,,,,1.794507,,,,,,,,,,,,,,,041a3255-5bba-400c-bc66-0ffde92637b7,2864,,,"[64.9, 63.1]",3857293,77,,,,-1.8175434,,Right Foot,,,"[58.2, 36.5]",,Ground Pass,,27.430822,,,,Mohamed Salisu,30519.0,,,,,,,2,From Goal Kick,Daniel Amartey,3709.0,Right Center Back,149,Ghana,4885,['479a56dc-b1d1-47ec-8c24-06d0a3a4e068'],45,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:45.713,Pass,
,,,,,,,,,,,,,,,,,,,1.115158,,,,,,,,,,,,,,,04e60f36-2c7e-4315-bd6a-297c559a2dec,2867,,,"[67.2, 31.0]",3857293,77,,,,-0.15420635,,Left Foot,,,"[86.5, 28.0]",,Ground Pass,,19.531769,,,,Mohammed Kudus,17033.0,,,,,,,2,From Goal Kick,Mohamed Salisu,30519.0,Left Center Back,149,Ghana,4885,['ff8237e0-0d34-4ebe-aa70-75f8a7b50598'],49,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:49.622,Pass,
,,,,,,,,,,,,,,,,,,,1.049986,,,,,,,,,,,,,,,8c14596f-47bb-4741-9b92-271680a064b8,2870,,,"[88.2, 31.2]",3857293,77,,,,1.6103238,,Left Foot,,,"[87.5, 48.9]",,Ground Pass,,17.713837,,Incomplete,,Thomas Teye Partey,6383.0,,,,,,,2,From Goal Kick,Mohammed Kudus,17033.0,Center Attacking Midfield,149,Ghana,4885,"['7bac3ea2-44b2-43d7-b968-dc894c57faa1', 'a3be26a1-a97c-4de5-aca1-ef8ff527302b']",53,,,,,,,,,,,,,,,,,,Ghana,4885,00:32:53.899,Pass,
,,,,,,,,,,,,,,,,,,,1.633021,,,,,,,,,,,,,,,852fb03a-1837-4a28-95e3-c9b6155ecc31,2875,,,"[80.3, 69.3]",3857293,78,,,,-0.95483375,,Right Foot,,,"[103.8, 36.1]",,High Pass,,40.675423,,Incomplete,,,,,,,,,,2,From Goal Kick,Alidu Seidu,45047.0,Right Back,149,Ghana,4885,['eb45bbf2-9408-45a6-86ac-e2ee0a3539f2'],0,,,,,,,,,,,,,,,,,,Ghana,4885,00:33:00.110,Pass,
,,,,,,,,,,,,,,,,,,,0.927477,,,,,,,,,,,,,,,2d2f2e38-17b7-4185-a96d-9945aaf25b46,2877,,,"[74.9, 24.8]",3857293,78,,,,-0.8893697,,Left Foot,,,"[85.2, 12.1]",,Ground Pass,,16.351759,,,,Abdul Rahman Baba,12325.0,,,,,,Recovery,2,From Goal Kick,Mohamed Salisu,30519.0,Left Center Back,149,Ghana,4885,['fd662d0e-c75a-46cf-83b5-8ae40ec29f15'],5,,,,,,,,,,,,,,,,,,Ghana,4885,00:33:05.035,Pass,
,,,,,,,,,,,,,,,,,,,1.402705,,,,,,,,,,,,,,,bdbd223f-b5bb-4e42-a4b0-31c740c32df9,2880,,,"[86.9, 8.9]",3857293,78,,,,-0.31249157,,Right Foot,,,"[99.9, 4.7]",,Ground Pass,,13.661625,,,,Kamaldeen Sulemana,35658.0,,,,,,,2,From Goal Kick,Abdul Rahman Baba,12325.0,Left Back,149,Ghana,4885,['7e62a235-1096-40b7-ba26-979c973a6738'],6,,,,,,,,,,,,,,,,,,Ghana,4885,00:33:06.888,Pass,
,,,,,,,,,,,,,,,,,,,2.449635,,,,,,,,,,,,,,,d06b906d-0311-4e71-b757-88c4fa50d601,2884,,,"[108.1, 21.6]",3857293,78,,,,1.3513658,,Right Foot,True,,"[114.3, 49.4]",,High Pass,,28.482977,,Incomplete,,Osman Bukari,44225.0,,,,,,,2,From Goal Kick,Kamaldeen Sulemana,35658.0,Left Wing,149,Ghana,4885,"['5b0f7173-cc1b-46f4-80fb-7217f56b8249', '7c9d8e19-2f55-4e60-95a7-5c785d389d71']",21,,,,,,,,,,,,,,,,,,Ghana,4885,00:33:21.500,Pass,
,,,,,,,,,,,,,,,,,,,3.951698,,,,,,,,,,,,,,,cdcd474f-598d-425e-a609-5e4d432d625d,2888,,,"[10.3, 15.8]",3857293,78,,,,0.22882286,,Left Foot,,,"[64.4, 28.4]",,High Pass,,55.54791,,Incomplete,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,Recovery,2,From Goal Kick,Mathías Olivera Miramontes,7104.0,Left Back,149,Ghana,4885,"['026627b0-7283-4d00-91a3-c160c2248c00', '19dc2cb9-3e85-4826-b336-dbe22cbaaaa3']",27,,,,,,,,,,,,,,,,,,Uruguay,783,00:33:27.141,Pass,
,,,,,,,,,,,,,,,,,,,2.396676,,,,,,,,,,,,,,,5c7fdfc6-7173-4770-84bc-f388426a5d16,2892,,,"[61.2, 41.9]",3857293,78,,,,-1.0939045,,Right Foot,,,"[79.8, 5.9]",,Ground Pass,,40.521107,,,,Kamaldeen Sulemana,35658.0,,,,,,,2,From Goal Kick,Daniel Amartey,3709.0,Right Center Back,149,Ghana,4885,['d5e24d8a-ef73-4432-9a77-b59702ded884'],33,,,,,,,,,,,,,,,,,,Ghana,4885,00:33:33.732,Pass,
,,,,,,,,,,,,,,,,,,,1.122748,,,,,,,,,,,,,,,2c3086b3-4954-4eaa-a4d2-5af65abc8c11,2895,,,"[85.4, 7.7]",3857293,78,,,,1.6061798,,Right Foot,,,"[85.0, 19.0]",,Ground Pass,,11.307077,,,,Daniel-Kofi Kyereh,28616.0,,,,,,,2,From Goal Kick,Kamaldeen Sulemana,35658.0,Left Wing,149,Ghana,4885,['e7f495e5-f784-401c-9178-448a342d5aa3'],40,,,,,,,,,,,,,,,,,,Ghana,4885,00:33:40.152,Pass,
,,,,,,,,,,,,,,,,,,,1.135135,,,,,,,,,,,,,,,244d6de1-9d7b-4379-b3ad-2c94136b54af,2898,,,"[85.2, 17.9]",3857293,78,,,,-0.515549,,Right Foot,,,"[91.2, 14.5]",,Ground Pass,,6.8963757,,,,Abdul Rahman Baba,12325.0,,,,,,,2,From Goal Kick,Daniel-Kofi Kyereh,28616.0,Left Defensive Midfield,149,Ghana,4885,['9d2e647a-9c7a-4c09-8173-f2ae40868401'],41,,,,,,,,,,,,,,,,,,Ghana,4885,00:33:41.713,Pass,
,,,,,,,,,,,,,,,,,,,0.894679,,,,,,,,,,,,,,,348fde24-7e73-4baa-bbda-cf0b8944cd82,2902,,,"[93.9, 14.3]",3857293,78,,,,2.066691,,Right Foot,,,"[87.3, 26.5]",,Ground Pass,,13.870832,,,,Thomas Teye Partey,6383.0,,,,,,,2,From Goal Kick,Abdul Rahman Baba,12325.0,Left Back,149,Ghana,4885,['7e2006e7-a238-4277-ac6b-c284bd956713'],47,,,,,,,,,,,,,,,,,,Ghana,4885,00:33:47.777,Pass,
,,,,,,,,,,,,,,,,,,,0.481654,,,,,,,,,,,,,,,2a629544-6fa8-46c9-8e5c-4d68967c1e47,2905,,,"[88.0, 26.3]",3857293,78,,,,-0.19739556,,Right Foot,,,"[93.5, 25.2]",,Low Pass,,5.6089215,,Incomplete,,Daniel-Kofi Kyereh,28616.0,,,,,,,2,From Goal Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,149,Ghana,4885,"['69aa70a7-eec8-4c78-9a9e-667985c6dc26', 'f64bc855-7a38-4373-a936-f6ea03b2d9d1']",48,,,,,,,,,,,,,,,,,,Ghana,4885,00:33:48.681,Pass,
