bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.372092,,,,,,,,,,,,,1ea6b27f-0179-416d-9e65-4b550d199373,754,,,"[45.6, 29.4]",3857280,18,,,,-0.39060703,,Left Foot,,,,"[47.3, 28.7]",,Ground Pass,,1.8384776,,,Incomplete,,Rodrygo Silva de Goes,25104.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Left Defensive Midfield,30,Brazil,781,"['2c705242-ae9f-45b2-8d8e-ce72993b788b', '39c51de2-af3e-44db-888d-df96c9a5eaff']",40,,,,,,,,,,,,,,,,Brazil,781,00:18:40.155,Pass,
,,,,,,,,,,,,,,,1.217196,,,,,,,,,,,,,7c0515e0-8ad2-4821-95a0-07c02eba16a5,759,,,"[16.4, 44.2]",3857280,19,,,,0.30092025,,Keeper Arm,,,,"[39.6, 51.4]",,Ground Pass,,24.291563,,,,,Rodrygo Silva de Goes,25104.0,,,,,,1,Regular Play,Ederson Santana de Moraes,3067.0,Goalkeeper,30,Brazil,781,['3bcafd51-84c1-4632-b287-c27bae1afe36'],5,,,,,,,,,,,,,,,,Brazil,781,00:19:05.036,Pass,
,,,,,,,,,,,,,,,1.548441,,,,,,,,,,,,,ec448393-abfd-4ff3-810a-ad32d419af85,762,,,"[39.6, 51.4]",3857280,19,,,,-0.2829769,,Right Foot,,,True,"[53.7, 47.3]",,Ground Pass,,14.684005,,,,,Frederico Rodrigues Santos,9904.0,,,,,,1,Regular Play,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,30,Brazil,781,['3a8dfdbe-fd12-44de-ac5a-efbafc72f7e4'],7,,,,,,,,,,,,,,,,Brazil,781,00:19:07.079,Pass,
,,,,,,,,,,,,,,,0.636857,,,,,,,,,,,,,94e785f6-762f-4d1a-956e-d008d4dca438,770,,,"[46.2, 50.9]",3857280,19,,,,0.6536359,,Right Foot,,,,"[50.9, 54.5]",,Low Pass,,5.920304,,,Incomplete,,Frederico Rodrigues Santos,9904.0,,,,,Recovery,1,Regular Play,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,30,Brazil,781,"['163b46d1-b995-43c0-8117-0e3ce32ded2c', '2ad22706-63a1-4401-a3c9-e766b335d1cc']",9,,,,,,,,,,,,,,,,Brazil,781,00:19:09.693,Pass,
,,,,,,,,,,,,,,,1.888192,,,,,,,,,,,,,2ad22706-63a1-4401-a3c9-e766b335d1cc,772,,,"[69.2, 25.6]",3857280,19,,,,-0.19228487,,Right Foot,,,,"[80.5, 23.4]",,Ground Pass,,11.512168,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Recovery,1,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Left Midfield,30,Brazil,781,"['2f076585-65e8-4418-a61b-4f6ea2ebd1e6', '94e785f6-762f-4d1a-956e-d008d4dca438']",10,,,,,,,,,,,,,,,,Cameroon,2722,00:19:10.330,Pass,
,,,,,,,,,,,,,,,1.247168,,,,,,,,,,,,,bb5302d0-b0a1-4c2e-b882-20c3b6b2d44d,784,,,"[4.0, 67.6]",3857280,19,,,,0.36321148,,Right Foot,,,,"[31.1, 77.9]",,Ground Pass,,28.991379,,,,,Antony Matheus dos Santos,25363.0,,,,,,1,Regular Play,Fábio Henrique Tavares,3247.0,Left Defensive Midfield,30,Brazil,781,['4016212b-9796-4b9c-bfc0-fb18198d6158'],21,,,,,,,,,,,,,,,,Brazil,781,00:19:21.246,Pass,
,,,,,,,,,,,,,,,1.071876,,,,,,,,,,,,,7bceee5e-6017-40cc-99f8-b842ebfbd521,786,,,"[31.1, 77.9]",3857280,19,,,,-1.1169523,,Left Foot,,,,"[35.1, 69.7]",,Ground Pass,,9.123596,,,Incomplete,,Rodrygo Silva de Goes,25104.0,,,,,,1,Regular Play,Antony Matheus dos Santos,25363.0,Right Wing,30,Brazil,781,"['3e506aa2-7220-4f75-8a9d-8b0a7158528f', '967788d5-8a5c-412c-a4c6-a8ed3b8b5fca']",22,,,,,,,,,,,,,,,,Brazil,781,00:19:22.494,Pass,
,,,,,,,,,,,,,,,1.386047,,,,,,,,,,,,,1c7fd6f1-8162-47ce-9659-c347c36e64e7,791,,,"[74.6, 6.1]",3857280,19,,,,1.0129657,,Right Foot,,,,"[81.9, 17.8]",,Ground Pass,,13.790577,,,,,Pierre Kunde Malong,12623.0,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,31,Cameroon,2722,['ddf14450-7a33-486a-88df-2200d0cff0bf'],25,,,,,,,,,,,,,,,,Cameroon,2722,00:19:25.417,Pass,
,,,,,,,,,,,,,,,1.755418,,,,,,,,,,,,,f45214c2-7029-46a0-b539-001b4cbccc87,793,,,"[81.9, 17.8]",3857280,19,,,,2.551612,,Right Foot,,,,"[58.6, 33.4]",,Ground Pass,,28.04015,,,,,Christopher Wooh,74588.0,,,,,,1,Regular Play,Pierre Kunde Malong,12623.0,Right Defensive Midfield,31,Cameroon,2722,['421d2e93-a5e7-417f-8f7e-a32a3478582c'],26,,,,,,,,,,,,,,,,Cameroon,2722,00:19:26.803,Pass,
,,,,,,,,,,,,,,,1.652598,,,,,,,,,,,,,856bb68b-5570-49ae-af7f-4d4d8557786d,797,,,"[74.6, 50.3]",3857280,19,,,,1.735945,,Right Foot,,,,"[70.3, 76.1]",,Ground Pass,,26.155878,,,,,Ngoran Suiru Fai Collins,16346.0,,,,,,1,Regular Play,Christopher Wooh,74588.0,Right Center Back,31,Cameroon,2722,['6463ee8b-0ebf-4c31-8aaa-77c12f438e3b'],33,,,,,,,,,,,,,,,,Cameroon,2722,00:19:33.303,Pass,
,,,,,,,,,,,,,,,1.369797,,,,,,,,,,,,,f88ce228-6d8a-4e20-91bc-971e4cb0747d,800,,,"[73.9, 77.5]",3857280,19,,,,-1.3439975,,Right Foot,,,,"[78.1, 59.3]",,Ground Pass,,18.67833,,,,,Vincent Paté Aboubakar,11174.0,,,,,,1,Regular Play,Ngoran Suiru Fai Collins,16346.0,Right Back,31,Cameroon,2722,['71f3c0fb-9666-40e2-bd9f-9957325d9b87'],36,,,,,,,,,,,,,,,,Cameroon,2722,00:19:36.844,Pass,
,,,,,,,,,,,,,,,1.098448,,,,,,,,,,,,,e0756d45-8750-4df2-8fd4-658b8e1479bc,805,,,"[75.0, 58.3]",3857280,19,,,,-0.71770513,,Right Foot,,,,"[81.3, 52.8]",,Ground Pass,,8.363014,,,,,André-Frank Zambo Anguissa,3141.0,,,,,,1,Regular Play,Vincent Paté Aboubakar,11174.0,Right Center Forward,31,Cameroon,2722,"['54f9b2d2-e9a7-4334-bd33-90d7db70f5d9', '8c43ddc9-a2fd-4dcc-97bd-72489552e9c8']",40,,,,,,,,,,,,,,,,Cameroon,2722,00:19:40.044,Pass,True
,,,,,,,,,,,,,,,1.128469,,,,,,,,,,,,,fb2b1935-cbe5-4b50-a0a2-507e7948a6cc,808,,,"[83.2, 48.3]",3857280,19,,,,-0.7853982,,Right Foot,,,,"[92.4, 39.1]",,Ground Pass,,13.010765,,,,,Nicolas Moumi Ngamaleu,16015.0,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,31,Cameroon,2722,['042af5d5-bf69-4eb5-889d-cf178a747b7d'],41,,,,,,,,,,,,,,,,Cameroon,2722,00:19:41.781,Pass,
,,,,,,,,,,,,,,,0.811171,,,,,,,,,,,,,ef24af5a-36e4-4ddd-b4e0-07397a0f7e18,811,,,"[92.4, 39.1]",3857280,19,,,,-2.8073945,,Right Foot,,,,"[85.2, 36.6]",,Ground Pass,,7.62168,,,,,André-Frank Zambo Anguissa,3141.0,,,,,,1,Regular Play,Nicolas Moumi Ngamaleu,16015.0,Left Midfield,31,Cameroon,2722,['1b94ee07-c175-4a2f-b987-2c3d311ec93f'],42,,,,,,,,,,,,,,,,Cameroon,2722,00:19:42.972,Pass,
,,,,,,,,,,,,,,,1.271836,,,,,,,,,,,,,a674bb8d-c9a6-4405-baa3-cfabdfb09103,814,,,"[86.1, 33.4]",3857280,19,,,,-0.8139618,,Right Foot,,,,"[99.7, 19.0]",,Ground Pass,,19.80707,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,Regular Play,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,31,Cameroon,2722,['d53de5d4-e397-439b-83ef-036de6760332'],44,,,,,,,,,,,,,,,,Cameroon,2722,00:19:44.590,Pass,
,,,,,,,,,,,,,,,1.769129,,,,,,,,,,,,,f0f00134-2aec-45f8-b149-15d80c24cda8,817,,,"[103.5, 23.8]",3857280,19,,,,-0.5971767,,Right Foot,,,,"[111.0, 18.7]",,Ground Pass,,9.06973,,,,,Nouhou Tolo,13454.0,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Center Forward,31,Cameroon,2722,['8df99cf8-8944-4bc1-af50-6b3830e0dd77'],47,,,,,,,,,,,,,,,,Cameroon,2722,00:19:47.758,Pass,
,,,,,,,,,,,,,,,0.739687,,,,,,,,,,,,,69cf6251-eae9-4ec2-a903-17f255e521c7,819,,,"[111.0, 18.7]",3857280,19,,,,1.27269,,Left Foot,True,,,"[116.5, 36.6]",,Low Pass,,18.725918,,,Incomplete,,Nicolas Moumi Ngamaleu,16015.0,,,,,,1,Regular Play,Nouhou Tolo,13454.0,Left Back,31,Cameroon,2722,"['3ecafc08-5ebf-4438-9565-0b6263d2d5a0', 'f3942f5d-7227-4570-a8fb-f1a7df17d9a8']",49,,,,,,,,,,,,,,,,Cameroon,2722,00:19:49.527,Pass,
,,,,,,,,,,,,,,,1.518557,,,,,,,,,,,,,428a9688-116d-4232-9d91-40df0386eef5,825,,,"[15.0, 10.5]",3857280,19,,,,-3.0111895,,Right Foot,,,,"[2.8, 8.9]",,Ground Pass,,12.304471,,,,,Alex Nicolao Telles,11183.0,,,,,,1,Regular Play,Gabriel Teodoro Martinelli Silva,29976.0,Left Wing,31,Cameroon,2722,"['12264fce-e935-4be0-ac0f-2e12963eaeaf', '72ba43b1-e67a-4b72-a07e-065d50a1a525']",58,,,,,,,,,,,,,,,,Brazil,781,00:19:58.540,Pass,True
,,,,,,,,,,,,,,,2.794693,,,,,,,,,,,,,759b1fcb-8f7f-4a77-bca9-3de8e685f062,828,,,"[2.4, 6.2]",3857280,20,,,,0.18622284,,Left Foot,,,,"[50.7, 15.3]",,High Pass,,49.149773,,,Incomplete,,Gabriel Fernando de Jesus,3202.0,,,,,,1,Regular Play,Alex Nicolao Telles,11183.0,Left Back,31,Cameroon,2722,"['576ce9dc-9566-4edd-9400-c4f4691f9a89', 'f5d4eba2-80b2-4d55-97bc-4430efd8b720']",1,,,,,,,,,,,,,,,,Brazil,781,00:20:01.017,Pass,
,,,,,,,,,,,,,,,0.973327,,,,,,,,,,,,,576ce9dc-9566-4edd-9400-c4f4691f9a89,830,,,"[69.4, 64.8]",3857280,20,,,,-0.8224183,,Head,,,,"[74.6, 59.2]",,Low Pass,,7.641989,,,,,Pierre Kunde Malong,12623.0,,,,,Recovery,1,Regular Play,Ngoran Suiru Fai Collins,16346.0,Right Back,31,Cameroon,2722,"['759b1fcb-8f7f-4a77-bca9-3de8e685f062', 'f40ffed6-24d6-4887-81c7-90b37ac4562f']",3,,,,,,,,,,,,,,,,Cameroon,2722,00:20:03.812,Pass,
,,,,,,,,,,,,,,,1.781252,,,,,,,,,,,,,1866665c-b09b-4406-a43b-548211ebd900,833,,,"[74.6, 59.2]",3857280,20,,,,-2.6082904,,Right Foot,,,,"[49.7, 44.5]",,High Pass,,28.915394,,,,,Enzo Ebosse,7551.0,,,,,,1,Regular Play,Pierre Kunde Malong,12623.0,Right Defensive Midfield,31,Cameroon,2722,['d4fe6223-7477-4d72-aee6-06fb1bdc8ac0'],5,,,,,,,,,,,,,,,,Cameroon,2722,00:20:05.583,Pass,
,,,,,,,,,,,,,,,1.392518,,,,,,,,,,,,,0507c4f5-b45b-4095-8bac-dcf53c6ac358,836,,,"[44.0, 26.7]",3857280,20,,,,1.5312486,,Left Foot,,,,"[45.1, 54.5]",,Ground Pass,,27.821754,,,,,Christopher Wooh,74588.0,,,,,,1,Regular Play,Enzo Ebosse,7551.0,Left Center Back,31,Cameroon,2722,['fac56186-e4b5-49b6-a1e1-4838be148b8e'],11,,,,,,,,,,,,,,,,Cameroon,2722,00:20:11.631,Pass,
,,,,,,,,,,,,,,,0.984934,,,,,,,,,,,,,c4f2fa2a-58df-4765-9d69-6db5f446281e,839,,,"[50.7, 56.9]",3857280,20,,,,-1.3070844,,Right Foot,,,,"[53.4, 46.9]",,Ground Pass,,10.3580885,,,,,Pierre Kunde Malong,12623.0,,,,,,1,Regular Play,Christopher Wooh,74588.0,Right Center Back,31,Cameroon,2722,['6c865702-8d43-4eca-9089-6a21b84bb645'],16,,,,,,,,,,,,,,,,Cameroon,2722,00:20:16.204,Pass,
,,,,,,,,,,,,,,,0.185416,,,,,,,,,,,,,e06bc202-29d3-40da-99c2-6b0fec8fddbb,843,,,"[51.6, 40.3]",3857280,20,,,,0.98279375,,Right Foot,,,,"[52.6, 41.8]",,Low Pass,,1.8027756,,,Incomplete,,André-Frank Zambo Anguissa,3141.0,,,,,,1,Regular Play,Pierre Kunde Malong,12623.0,Right Defensive Midfield,31,Cameroon,2722,"['3c6f03da-9d0e-4939-8b20-7f6a50c9c085', 'c89397fd-607a-40d0-a985-81dfe6ad3008', 'cc743f34-0166-4ab0-b2fd-8308ff9eedf6']",20,,,,,,,,,,,,,,,,Cameroon,2722,00:20:20.432,Pass,True
,,,,,,,,,,,,,,,1.142758,,,,,,,,,,,,,57cf815a-b743-463e-9456-75acb6c4e5d6,848,,,"[50.7, 78.6]",3857280,20,,,,-0.6753474,,Right Foot,,,,"[70.8, 62.5]",,Low Pass,,25.753057,,,,,André-Frank Zambo Anguissa,3141.0,,,,,,1,Regular Play,Ngoran Suiru Fai Collins,16346.0,Right Back,31,Cameroon,2722,['4cc08389-cb8f-4b9b-a35c-30f67c7e8316'],24,,,,,,,,,,,,,,,,Cameroon,2722,00:20:24.930,Pass,
,,,,,,,,,,,,,,,1.388591,,,,,,,,,,,,,d63f7b4d-cb29-4776-a02c-72744e1bab4e,857,,,"[50.2, 15.3]",3857280,20,True,,,2.8161657,,Left Foot,,,,"[33.9, 20.8]",,Ground Pass,,17.202908,,,,,Gleison Bremer Silva Nascimento,11493.0,,,,,Free Kick,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,33,Brazil,781,['0cf3ec09-ad8a-4f3c-857c-d1630e635ec7'],32,,,,,,,,,,,,,,,,Brazil,781,00:20:32.451,Pass,
,,,,,,,,,,,,,,,1.278161,,,,,,,,,,,,,062edaa4-d2e4-4974-b831-158a4c62ac49,859,,,"[33.5, 23.5]",3857280,20,,,,1.6472428,,Right Foot,,,,"[31.7, 47.0]",,Ground Pass,,23.568836,,,,,Éder Gabriel Militão,13620.0,,,,,,1,From Free Kick,Gleison Bremer Silva Nascimento,11493.0,Left Center Back,33,Brazil,781,['961db706-50ec-43a6-a228-84c5e48027b1'],35,,,,,,,,,,,,,,,,Brazil,781,00:20:35.467,Pass,
,,,,,,,,,,,,,,,1.255034,,,,,,,,,,,,,7d8b9067-59cd-4e46-8664-fb334b214eca,862,,,"[32.2, 49.4]",3857280,20,,,,1.2380573,,Right Foot,,,,"[36.9, 63.0]",,Ground Pass,,14.389232,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Éder Gabriel Militão,13620.0,Right Center Back,33,Brazil,781,['bde88a99-101c-4105-9e77-bdb28b7746d9'],37,,,,,,,,,,,,,,,,Brazil,781,00:20:37.825,Pass,
,,,,,,,,,,,,,,,1.366279,,,,,,,,,,,,,80317574-0100-4c5d-943c-9d833be038a6,865,,,"[40.4, 67.8]",3857280,20,,,,0.51400286,,Right Foot,,,,"[55.1, 76.1]",,Ground Pass,,16.881351,,,,,Frederico Rodrigues Santos,9904.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,33,Brazil,781,['a569bcf0-86ed-41a1-9889-3ca6dc1bcee5'],41,,,,,,,,,,,,,,,,Brazil,781,00:20:41.135,Pass,
,,,,,,,,,,,,,,,0.812287,,,,,,,,,,,,,d769c200-6305-4ebe-b9b1-cf96b1fb8194,868,,,"[58.5, 77.4]",3857280,20,,,,-2.8250234,,Left Foot,,,,"[46.9, 73.6]",,Ground Pass,,12.206555,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Frederico Rodrigues Santos,9904.0,Right Defensive Midfield,33,Brazil,781,['60c97a5e-9c28-43d9-a961-635df046f86c'],44,,,,,,,,,,,,,,,,Brazil,781,00:20:44.990,Pass,
,,,,,,,,,,,,,,,1.07027,,,,,,,,,,,,,342c13a3-7bb2-48c9-81ce-754475aa8909,870,,,"[46.9, 73.6]",3857280,20,,,,-0.69865984,,Right Foot,,,,"[56.9, 65.2]",,Ground Pass,,13.059862,,,,,Rodrygo Silva de Goes,25104.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,33,Brazil,781,['365147cf-89e2-4887-bc88-32b47b0390ac'],45,,,,,,,,,,,,,,,,Brazil,781,00:20:45.802,Pass,
,,,,,,,,,,,,,,,0.712,,,,,,,,,,,,,8f45bffc-d4b7-42cc-bd11-6ef2d75b3f98,873,,,"[56.9, 65.2]",3857280,20,,,,-0.45815316,,Right Foot,,,,"[64.2, 61.6]",,Ground Pass,,8.13941,,,,,Antony Matheus dos Santos,25363.0,,,,,,1,From Free Kick,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,33,Brazil,781,['865a13b4-ad0e-4902-8868-252dc00b175a'],47,,,,,,,,,,,,,,,,Brazil,781,00:20:47.363,Pass,
,,,,,,,,,,,,,,,0.545281,,,,,,,,,,,,,4c22a87c-9461-4322-a1f7-d5aa841aa5d6,875,,,"[64.2, 61.6]",3857280,20,,,,2.3906636,,Left Foot,,,,"[62.7, 63.0]",,Ground Pass,,2.0518284,,,,,Rodrygo Silva de Goes,25104.0,,,,,,1,From Free Kick,Antony Matheus dos Santos,25363.0,Right Wing,33,Brazil,781,['ba1d4989-b5c5-4f3b-a946-e48e9e498beb'],48,,,,,,,,,,,,,,,,Brazil,781,00:20:48.075,Pass,
,,,,,,,,,,,,,,,0.750898,,,,,,,,,,,,,f8031e9b-5c31-4b27-89bf-db03ca07219e,879,,,"[73.9, 61.6]",3857280,20,,,,-2.3743744,,Right Foot,,,,"[71.1, 58.9]",,Ground Pass,,3.88973,,,,,Antony Matheus dos Santos,25363.0,,,,,,1,From Free Kick,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,33,Brazil,781,"['11d35f06-71f3-4b9a-a727-aab273c0e919', '93388381-de8f-40f9-81c5-9dd066645aef']",49,,,,,,,,,,,,,,,,Brazil,781,00:20:49.708,Pass,True
,,,,,,,,,,,,,,,1.14329,,,,,,,,,,,,,eabaa630-6fc1-40bb-a7c4-cfc082f4ec59,882,,,"[71.1, 58.9]",3857280,20,,,,0.9533511,,Left Foot,,,,"[83.1, 75.8]",,Ground Pass,,20.727036,,,,,Frederico Rodrigues Santos,9904.0,,,,,,1,From Free Kick,Antony Matheus dos Santos,25363.0,Right Wing,33,Brazil,781,['f185e94b-6d32-4044-ba5d-41613d99e6dd'],50,,,,,,,,,,,,,,,,Brazil,781,00:20:50.499,Pass,
,,,,,,,,,,,,,,,0.809376,,,,,,,,,,,,,cc83ffc8-b2a5-43b7-bb47-81cf00532cfb,886,,,"[88.2, 62.9]",3857280,20,,,,-2.6011732,,Left Foot,,,,"[84.7, 60.8]",,Ground Pass,,4.0816665,,,,,Antony Matheus dos Santos,25363.0,,,,,,1,From Free Kick,Frederico Rodrigues Santos,9904.0,Right Defensive Midfield,33,Brazil,781,['161f1ead-331e-4fd1-9f0b-7cf738e85e34'],53,,,,,,,,,,,,,,,,Brazil,781,00:20:53.902,Pass,
,,,,,,,,,,,,,,,1.545582,,,,,,,,,,,,,a02b49a5-b1ee-4462-a1d2-72a27aa46863,889,,,"[86.9, 54.8]",3857280,20,,,,-1.4994888,,Left Foot,,,,"[88.8, 28.2]",,Ground Pass,,26.66777,,,,,Alex Nicolao Telles,11183.0,,,,,,1,From Free Kick,Antony Matheus dos Santos,25363.0,Right Wing,33,Brazil,781,['65f647fb-9e1d-4ab8-84f0-33c6312c5492'],58,,,,,,,,,,,,,,,,Brazil,781,00:20:58.363,Pass,
,,,,,,,,,,,,,,,1.264686,,,,,,,,,,,,,5482b22b-9e76-444f-9d81-372868c64ed6,891,,,"[88.8, 28.2]",3857280,20,,,,-0.9971297,,Left Foot,,,,"[101.4, 8.7]",,Ground Pass,,23.216589,,,,,Gabriel Teodoro Martinelli Silva,29976.0,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,33,Brazil,781,['64a20ad6-8fe0-49b2-9c91-7b5f518813b1'],59,,,,,,,,,,,,,,,,Brazil,781,00:20:59.909,Pass,
,,,,,,,,,,,,,,,1.275747,,,,,,,,,,,,,f2064898-8847-4203-bc54-38b402200d56,894,,,"[105.4, 7.5]",3857280,21,,,,2.4173427,,Right Foot,,,,"[95.0, 16.7]",,Ground Pass,,13.885244,,,,,Alex Nicolao Telles,11183.0,,,,,,1,From Free Kick,Gabriel Teodoro Martinelli Silva,29976.0,Left Wing,33,Brazil,781,['73a93bde-f0b3-4b83-b998-f1c1b6c88553'],4,,,,,,,,,,,,,,,,Brazil,781,00:21:04.481,Pass,
,,,,,,,,,,,,,,,1.644033,,,,,,,,,,,,,c79bd495-c819-4697-bb7f-5e292dba1cc6,897,,,"[95.0, 16.9]",3857280,21,,,,1.1071488,,Left Foot,True,,,"[108.7, 44.3]",,High Pass,,30.63413,,,Incomplete,,Gabriel Fernando de Jesus,3202.0,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,33,Brazil,781,"['4d727630-dd0c-459a-ac0e-e313919ac315', 'f0fc0192-0486-4982-9aed-84e080b63833']",6,,,,,,,,,,,,,,,,Brazil,781,00:21:06.683,Pass,
,,,,,,,,,,,,,,,1.517733,,,,,,,,,,,,,9755f53b-9b84-4505-a165-73b52d9895a7,905,,,"[120.0, 0.1]",3857280,21,,,,1.6316966,,Right Foot,,,,"[118.0, 32.9]",,High Pass,True,32.86092,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,34,Brazil,781,['693673d4-b7e2-41a0-a1e8-32cb19bf4fa3'],48,,,,,,,,,,,,,,,,Brazil,781,00:21:48.668,Pass,
,,,,,,,,,,,,,,,1.302811,,,,,,,,,,,,,54cd81f4-f7d9-4f9a-b9b6-f9e692772f13,907,,,"[120.0, 0.1]",3857280,22,,,,1.6397476,,Right Foot,,,,"[117.5, 36.3]",,High Pass,True,36.286224,,,Incomplete,,Fábio Henrique Tavares,3247.0,,,Inswinging,,Corner,1,From Corner,Rodrygo Silva de Goes,25104.0,Center Attacking Midfield,35,Brazil,781,"['3545675b-02df-4894-be36-186a97d3d09e', 'e0fcc131-7b2f-4da9-8590-4237b9d906a7']",7,,,,,,,,,,,,,,,,Brazil,781,00:22:07.680,Pass,
,,,,,,,,,,,,,,,3.001992,,,,,,,,,,,,,4fc86d86-5ad2-4143-8308-1fb41735d079,912,,,"[105.4, 24.9]",3857280,22,,,True,-0.6713909,,,,,,"[120.0, 13.3]",,Low Pass,,18.647251,,,Out,,Rodrygo Silva de Goes,25104.0,,,,,Recovery,1,From Corner,Alex Nicolao Telles,11183.0,Left Back,35,Brazil,781,"['338fd232-975e-4119-a908-0786ab42ebd6', 'e5919438-d3b6-4653-aa76-efc76d5fda28']",11,,,,,,,,,,,,,,,,Brazil,781,00:22:11.556,Pass,True
,,,,,,,,,,,,,,,1.728415,,,,,,,,,,,,,c8f9cf89-45ed-4080-ba94-b5a530dba7de,914,,,"[6.0, 44.0]",3857280,22,True,,,1.5639471,,Right Foot,,,,"[6.1, 58.6]",,Ground Pass,,14.600343,,,,,Christopher Wooh,74588.0,,,,,Goal Kick,1,From Goal Kick,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,36,Cameroon,2722,['4629962b-1cb9-465c-bbec-8b6d46c9be85'],42,,,,,,,,,,,,,,,,Cameroon,2722,00:22:42.139,Pass,
,,,,,,,,,,,,,,,3.553825,,,,,,,,,,,,,9c1b0d8f-4609-42c9-bab3-fb8918bd8ee5,921,,,"[6.0, 44.0]",3857280,23,,,,0.05824309,,Right Foot,,,,"[74.6, 48.0]",,High Pass,,68.71652,,,Incomplete,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Goal Kick,1,From Goal Kick,Devis Rogers Epassy Mboka,15326.0,Goalkeeper,37,Cameroon,2722,"['b100ed2d-cc40-49df-a0e5-35532b8559eb', 'fd106a56-f9bb-4e55-9d12-5bc26f855f89']",14,,,,,,,,,,,,,,,,Cameroon,2722,00:23:14.257,Pass,
,,,,,,,,,,,,,,,2.026654,,,,,,,,,,,,,fd106a56-f9bb-4e55-9d12-5bc26f855f89,923,,,"[45.5, 32.1]",3857280,23,,,,0.9016598,,Head,,,,"[57.6, 47.4]",,High Pass,,19.506409,,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Fábio Henrique Tavares,3247.0,Left Defensive Midfield,37,Cameroon,2722,"['01010b97-a946-40aa-9927-38dcd9aa11be', '9c1b0d8f-4609-42c9-bab3-fb8918bd8ee5']",17,,,,,,,,,,,,,,,,Brazil,781,00:23:17.811,Pass,
,,,,,,,,,,,,,,,1.864352,,,,,,,,,,,,,01010b97-a946-40aa-9927-38dcd9aa11be,924,,,"[62.5, 32.7]",3857280,23,,,,-0.9154028,,Head,,,,"[74.8, 16.7]",,High Pass,,20.181427,,,Incomplete,,Nicolas Moumi Ngamaleu,16015.0,,,,,Recovery,1,From Goal Kick,André-Frank Zambo Anguissa,3141.0,Left Defensive Midfield,37,Cameroon,2722,"['a8f63d81-bd74-43d8-9a28-0f3e207c6aa4', 'f0851b03-0719-4190-9448-f26c9b69fccb', 'fd106a56-f9bb-4e55-9d12-5bc26f855f89']",19,,,,,,,,,,,,,,,,Cameroon,2722,00:23:19.838,Pass,
