50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.539422,,,,,,,,,,,,,1bd21cad-30b7-41fc-b29b-9fb6f82ccda1,2842,,"[44.3, 64.3]",3857283,69,,,,-1.8655804,,Right Foot,,,,"[35.1, 34.0]",,Ground Pass,,31.665913,,,,,Jan Vertonghen,3077.0,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,123,Belgium,782,['d39cfc24-0399-4378-997e-92bace16c765'],22,,,,,,,,,,,,,,,,,,Belgium,782,00:24:22.915,Pass,
,,,,,,,,,,,,,,,,,,1.1276,,,,,,,,,,,,,90ed7f4b-3fa4-414f-92d5-02413f1d8361,2845,,"[35.1, 34.0]",3857283,69,,,,1.3070165,,Left Foot,,,,"[38.8, 47.7]",,Ground Pass,,14.190842,,,,,Toby Alderweireld,20005.0,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,123,Belgium,782,['30f6d8ed-3cfc-4465-bc2a-fe6800a2209f'],25,,,,,,,,,,,,,,,,,,Belgium,782,00:24:25.592,Pass,
,,,,,,,,,,,,,,,,,,0.95793,,,,,,,,,,,,,82eb91bc-256e-4e15-85fa-fc9c942866f1,2848,,"[45.6, 51.5]",3857283,69,,,,-1.9090064,,Right Foot,,,,"[40.5, 37.0]",,Ground Pass,,15.370751,,,,,Jan Vertonghen,3077.0,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,123,Belgium,782,['02b15593-0e4d-4a09-9a5f-5ae60df11619'],30,,,,,,,,,,,,,,,,,,Belgium,782,00:24:30.042,Pass,
,,,,,,,,,,,,,,,,,,0.932371,,,,,,,,,,,,,1e1d4d8c-58a7-4296-87a9-3f4128b8bf49,2851,,"[40.5, 37.0]",3857283,69,,,,0.04874185,,Left Foot,,,,"[56.9, 37.8]",,Ground Pass,,16.4195,,,,,Youri Tielemans,2954.0,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,123,Belgium,782,['ab16beb9-c42a-4f08-bb90-cb4d9e5d0718'],32,,,,,,,,,,,,,,,,,,Belgium,782,00:24:32.581,Pass,
,,,,,,,,,,,,,,,,,,1.153509,,,,,,,,,,,,,1912f167-73d0-4a6e-8b19-770ac5e2fecb,2854,,"[56.9, 37.8]",3857283,69,,,,-3.0094557,,Right Foot,,,,"[41.1, 35.7]",,Ground Pass,,15.938946,,,,,Jan Vertonghen,3077.0,,,,,,2,From Throw In,Youri Tielemans,2954.0,Right Defensive Midfield,123,Belgium,782,['6366225e-bcea-45e4-815c-77b8dc503b70'],33,,,,,,,,,,,,,,,,,,Belgium,782,00:24:33.559,Pass,
,,,,,,,,,,,,,,,,,,1.112841,,,,,,,,,,,,,7df0f31b-fff2-4ba6-a58d-4d43686ab537,2857,,"[41.1, 35.7]",3857283,69,,,,1.1160771,,Left Foot,,,,"[47.7, 49.2]",,Ground Pass,,15.026976,,,,,Toby Alderweireld,20005.0,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,123,Belgium,782,['e7520f13-cbcd-40aa-8909-d3b2eee4ebe3'],34,,,,,,,,,,,,,,,,,,Belgium,782,00:24:34.906,Pass,
,,,,,,,,,,,,,,,,,,1.296474,,,,,,,,,,,,,6954d3a7-e0b6-488f-9596-f00c4864592c,2860,,"[51.4, 50.4]",3857283,69,,,,-1.8517532,,Right Foot,,,,"[47.1, 35.5]",,Ground Pass,,15.508062,,,,,Jan Vertonghen,3077.0,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,123,Belgium,782,['ded5308a-450d-4fed-bb8d-a69a78a1c5d4'],38,,,,,,,,,,,,,,,,,,Belgium,782,00:24:38.140,Pass,
,,,,,,,,,,,,,,,,,,1.200762,,,,,,,,,,,,,dc3769fb-51f4-4dce-956b-712f5d4d8bcb,2863,,"[47.1, 35.5]",3857283,69,,,,1.559101,,Left Foot,,,,"[47.3, 52.6]",,Ground Pass,,17.10117,,,,,Toby Alderweireld,20005.0,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,123,Belgium,782,['5624ec57-73fe-4077-8622-25499985291b'],42,,,,,,,,,,,,,,,,,,Belgium,782,00:24:42.781,Pass,
,,,,,,,,,,,,,,,,,,1.277223,,,,,,,,,,,,,2a8cf055-00ee-4de7-b4ba-faa87365435e,2866,,"[50.7, 54.1]",3857283,69,,,,1.1191344,,Right Foot,,,,"[62.1, 77.6]",,Ground Pass,,26.11915,,,,,Thomas Meunier,3176.0,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,123,Belgium,782,['5ebb0906-3e6b-41c9-a66a-5c41687563b9'],46,,,,,,,,,,,,,,,,,,Belgium,782,00:24:46.379,Pass,
,,,,,,,,,,,,,,,,,,1.248337,,,,,,,,,,,,,ea776b50-64ce-4acf-a5b6-d57fdc586ea3,2869,,"[58.9, 77.2]",3857283,69,,,,-2.0613983,,Right Foot,,,,"[50.3, 61.1]",,Ground Pass,,18.252945,,,,,Toby Alderweireld,20005.0,,,,,,2,From Throw In,Thomas Meunier,3176.0,Right Back,123,Belgium,782,['22c33a6c-9a60-4655-8cae-d6426affa4b8'],48,,,,,,,,,,,,,,,,,,Belgium,782,00:24:48.941,Pass,
,,,,,,,,,,,,,,,,,,1.758179,,,,,,,,,,,,,09818038-d20a-4dc3-be56-ae9ddd77dd29,2872,,"[52.4, 60.5]",3857283,69,,,,-1.6419163,,Right Foot,,,,"[49.7, 22.6]",,Ground Pass,,37.99605,,,,,Timothy Castagne,6989.0,,,,,,2,From Throw In,Toby Alderweireld,20005.0,Right Center Back,123,Belgium,782,['95fde24b-6259-4a68-a64f-43772fccbddc'],52,,,,,,,,,,,,,,,,,,Belgium,782,00:24:52.388,Pass,
,,,,,,,,,,,,,,,,,,1.179967,,,,,,,,,,,,,8d78495a-c838-4b78-97c6-cd6eb047a6ab,2875,,"[59.9, 22.2]",3857283,69,,,,-0.7799928,,Right Foot,,,,"[78.5, 3.8]",,Ground Pass,,26.163334,,,,,Thorgan Hazard,5632.0,,,,,,2,From Throw In,Timothy Castagne,6989.0,Left Back,123,Belgium,782,['fabb0c02-3163-4a4f-ad72-59eb2e75bc13'],56,,,,,,,,,,,,,,,,,,Belgium,782,00:24:56.811,Pass,
,,,,,,,,,,,,,,,,,,1.282457,,,,,,,,,,,,,d1d7d5b1-a6ae-46ff-8899-c3d441da017f,2878,,"[78.5, 3.8]",3857283,69,,,,0.18710594,,Right Foot,,,,"[99.1, 7.7]",,Ground Pass,,20.965925,,,,,Kevin De Bruyne,3089.0,,,,,,2,From Throw In,Thorgan Hazard,5632.0,Left Wing,123,Belgium,782,['47e83fa9-e4ae-4148-8ada-8a43c4191a48'],58,,,,,,,,,,,,,,,,,,Belgium,782,00:24:58.737,Pass,
,,,,,,,,,,,,,,,,,,0.263496,,,,,,,,,,,,,7cf57454-250b-4a90-bde1-78fa8367b5b0,2881,,"[99.1, 7.7]",3857283,70,,,,0.7008544,,Left Foot,,,,"[102.3, 10.4]",,Low Pass,,4.1868844,,,Incomplete,,,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,123,Belgium,782,['b89618c0-c378-4c8d-b4f3-69b23e6d2f7c'],0,,,,,,,,,,,,,,,,,,Belgium,782,00:25:00.887,Pass,
,,,,,,,,,,,,,,,,,,1.563336,,,,,,,,,,,,,06453cea-5ea7-4aec-b311-f25f28fcae77,2883,,"[113.6, 0.1]",3857283,70,,,,2.211753,,,,,,"[99.5, 19.0]",,Low Pass,,23.580076,,,,,Youri Tielemans,2954.0,,,,,Throw-in,2,From Throw In,Kevin De Bruyne,3089.0,Center Attacking Midfield,124,Belgium,782,['cc757d62-82b3-4c39-b326-b794f798d0b7'],5,,,,,,,,,,,,,,,,,,Belgium,782,00:25:05.891,Pass,
,,,,,,,,,,,,,,,,,,1.915877,,,,,,,,,,,,,fdc6be0e-5eb8-4f5f-9444-ea6e4f47ff1d,2886,,"[98.9, 19.4]",3857283,70,,,,0.25284368,,Head,,,,"[119.8, 24.8]",,Low Pass,,21.586338,,,Out,,Michy Batshuayi Tunga,3457.0,,,,,,2,From Throw In,Youri Tielemans,2954.0,Right Defensive Midfield,124,Belgium,782,"['740819ad-dd78-4672-a4bd-14db3e11fc3c', '9ce125e1-e1da-4810-9f27-6611401306f7']",7,,,,,,,,,,,,,,,,,,Belgium,782,00:25:07.455,Pass,True
,,,,,,,,,,,,,,,,,,0.997395,,,,,,,,,,,,,32373f61-7560-4999-8a0e-f2dc0f095e85,2888,,"[6.0, 44.0]",3857283,70,,,,-1.4912102,,Right Foot,,,,"[7.3, 27.7]",,Ground Pass,,16.351759,,,,,Romain Saïss,5219.0,,,,,Goal Kick,2,From Goal Kick,Munir Mohand Mohamedi,5233.0,Goalkeeper,125,Morocco,788,['a689b37f-63d9-41d2-a8bb-307bf53e96e7'],31,,,,,,,,,,,,,,,,,,Morocco,788,00:25:31.640,Pass,
,,,,,,,,,,,,,,,,,,1.655194,,,,,,,,,,,,,6c72429d-928d-4d2b-a7d3-0f9144f73395,2891,,"[9.0, 20.5]",3857283,70,,,,-1.2472504,,Left Foot,,,,"[14.6, 3.8]",,Ground Pass,,17.613914,,,,,Yahia Attiyat allah,31295.0,,,,,,2,From Goal Kick,Romain Saïss,5219.0,Left Center Back,125,Morocco,788,['b09c0093-90be-480e-8a29-123a2a64805f'],34,,,,,,,,,,,,,,,,,,Morocco,788,00:25:34.247,Pass,
,,,,,,,,,,,,,,,,,,2.66391,,,,,,,,,,,,,28eac770-5666-4f24-b824-88bd845f9550,2894,,"[14.6, 3.8]",3857283,70,,,,0.49642277,,Left Foot,,,,"[67.4, 32.4]",,High Pass,,60.048313,,,Incomplete,,,,,,,,,2,From Goal Kick,Yahia Attiyat allah,31295.0,Right Center Midfield,125,Morocco,788,['d7308b33-b705-4938-b8d5-44b79be068f3'],37,,,,,,,,,,,,,,,,,,Morocco,788,00:25:37.237,Pass,
,,,,,,,,,,,,,,,,,,0.754607,,,,,,,,,,,,,d7308b33-b705-4938-b8d5-44b79be068f3,2895,,"[52.7, 47.7]",3857283,70,,,,-0.1449614,,Head,,,,"[66.4, 45.7]",,Low Pass,,13.845216,,,,,Youri Tielemans,2954.0,,,,,Recovery,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,126,Belgium,782,"['178d3d15-11dd-4407-941c-fd161adaba5c', '28eac770-5666-4f24-b824-88bd845f9550']",39,,,,,,,,,,,,,,,,,,Belgium,782,00:25:39.901,Pass,
,,,,,,,,,,,,,,,,,,0.97999,,,,,,,,,,,,,ffbe2934-d3a1-4241-803b-844f0aa3cf08,2898,,"[66.1, 52.1]",3857283,70,,,,0.18797176,,Right Foot,,,,"[84.5, 55.6]",,Ground Pass,,18.729923,,,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,126,Belgium,782,['4f769c46-c761-4c28-84df-5462e7b5459b'],41,,,,,,,,,,,,,,,,,,Belgium,782,00:25:41.958,Pass,
,,,,,,,,,,,,,,,,,,1.357231,,,,,,,,,,,,,ebff8024-b17a-4b24-8e94-f7f8b5bd2da3,2901,,"[89.2, 56.6]",3857283,70,,,,-0.7828275,,Right Foot,,,,"[108.7, 37.2]",,Ground Pass,,27.506544,,,Incomplete,,Michy Batshuayi Tunga,3457.0,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,126,Belgium,782,"['09aacef7-dc24-4199-9d0b-2bdeb8c481a9', 'e286d092-66f1-433b-9372-4f8f9f1672fc']",44,,,,,,,,,,,,,,,,,,Belgium,782,00:25:44.533,Pass,
,,,,,,,,,,,,,,,,,,0.70729,,,,,,,,,,,,,ee52ac04-5603-4aec-80c4-87785329f422,2904,,"[14.4, 36.3]",3857283,70,,,,1.3128687,,Right Foot,,,,"[18.7, 52.6]",,Ground Pass,,16.85764,,,,,Noussair Mazraoui,15890.0,,,,,Recovery,2,Regular Play,Romain Saïss,5219.0,Left Center Back,127,Morocco,788,['0b9c2e1e-0b92-49f6-b830-b4bac9acf8a8'],47,,,,,,,,,,,,,,,,,,Morocco,788,00:25:47.223,Pass,
,,,,,,,,,,,,,,,,,,1.073479,,,,,,,,,,,,,9243ef3e-7ca4-4463-8331-687d3caf5a37,2907,,"[21.2, 67.3]",3857283,70,,,,-0.02246813,,Right Foot,,,,"[39.0, 66.9]",,Ground Pass,,17.804493,,,,,Hakim Ziyech,5237.0,,,,,,2,Regular Play,Noussair Mazraoui,15890.0,Left Back,127,Morocco,788,['a9508260-5d75-4b73-9718-d9aa0b05671d'],50,,,,,,,,,,,,,,,,,,Morocco,788,00:25:50.350,Pass,
,,,,,,,,,,,,,,,,,,0.356787,,,,,,,,,,,,,ba55cb85-7032-45bc-ae4f-baad816b0185,2911,,"[36.2, 75.2]",3857283,70,,,,-3.0934372,,Left Foot,,,,"[27.9, 74.8]",,Ground Pass,,8.309633,,,,,Noussair Mazraoui,15890.0,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Wing,127,Morocco,788,['517baa85-d374-4609-8220-63e2d0eab614'],53,,,,,,,,,,,,,,,,,,Morocco,788,00:25:53.160,Pass,
,,,,,,,,,,,,,,,,,,1.821133,,,,,,,,,,,,,98efba00-72b8-4ea0-98b0-482b53214aac,2914,,"[27.9, 74.8]",3857283,70,,,,-1.1156955,,Right Foot,,,,"[39.4, 51.3]",,Ground Pass,,26.16295,,,,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Noussair Mazraoui,15890.0,Left Back,127,Morocco,788,['9dc410de-4dee-4f00-b5e7-bf1da67fa697'],53,,,,,,,,,,,,,,,,,,Morocco,788,00:25:53.569,Pass,
,,,,,,,,,,,,,,,,,,0.874993,,,,,,,,,,,,,e3419c82-6767-412f-829b-e1d66333e0ef,2917,,"[46.5, 46.8]",3857283,70,,,,0.7544802,,Right Foot,,,,"[56.5, 56.2]",,Ground Pass,,13.724431,,,,,Sofiane Boufal,3625.0,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Left Center Midfield,127,Morocco,788,['19b97c66-2353-4c5e-83c8-c79ea37fc40e'],57,,,,,,,,,,,,,,,,,,Morocco,788,00:25:57.782,Pass,
,,,,,,,,,,,,,,,,,,3.589763,,,,,,,,,,,,,74e72a1e-1da9-41cb-a336-433e0cc60891,2922,,"[55.9, 37.2]",3857283,71,,,,-0.6568238,,Right Foot,,,,"[98.7, 4.2]",,High Pass,,54.044796,,,,,Yahia Attiyat allah,31295.0,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,127,Morocco,788,['e7890e41-38fd-41e1-9906-bb5c6bf304c2'],2,,,,,,,,,,,,,,,,,,Morocco,788,00:26:02.360,Pass,
,,,,,,,,,,,,,,,,,,1.008602,,,,,,,,,,,,,990b80d6-ff73-4dd9-a466-3b4cd43d6ea4,2930,,"[114.1, 3.6]",3857283,72,,,,1.4524496,24ff4125-033c-46d4-aa49-789349881943,Right Foot,True,,,"[118.0, 36.4]",True,High Pass,,33.031048,,,,,Romain Saïss,5219.0,,,,,Free Kick,2,From Free Kick,Abdelhamid Sabiri,3634.0,Right Back,128,Morocco,788,['b5e0cfb5-2cfe-482d-8b86-6176633f4a34'],36,,,,,,,,,,,,,,,,,,Morocco,788,00:27:36.189,Pass,
,,,,,,,,,,,,,,,,,,1.231832,,,,,,,,,,,,,4b391588-948b-4032-8573-9e998a0022b6,2937,,"[61.0, 40.1]",3857283,74,True,,,3.1362164,,Right Foot,,,,"[42.4, 40.2]",,Ground Pass,,18.60027,,,,,Axel Witsel,5642.0,,,,,Kick Off,2,From Kick Off,Kevin De Bruyne,3089.0,Center Attacking Midfield,129,Belgium,782,['820580b0-b608-4c74-9a7f-664cc1f0c516'],9,,,,,,,,,,,,,,,,,,Belgium,782,00:29:09.689,Pass,
,,,,,,,,,,,,,,,,,,0.841748,,,,,,,,,,,,,bfa799cb-248d-4f58-8b87-3a176a7d7269,2939,,"[42.4, 40.2]",3857283,74,True,,,-1.003682,,Right Foot,,,,"[63.8, 6.6]",,Ground Pass,,39.836163,,,,,Leandro Trossard,16559.0,,,,,,2,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,129,Belgium,782,['5aa58801-ce1c-4a76-ac29-97b7c5210336'],11,,,,,,,,,,,,,,,,,,Belgium,782,00:29:11.410,Pass,
,,,,,,,,,,,,,,,,,,1.037573,,,,,,,,,,,,,ee9e08eb-b79e-463d-9a00-39fec50ea04f,2941,,"[63.4, 10.0]",3857283,74,,,,1.9859644,,Left Foot,,,,"[56.7, 25.2]",,Ground Pass,,16.611141,,,,,Axel Witsel,5642.0,,,,,,2,From Kick Off,Leandro Trossard,16559.0,Left Wing,129,Belgium,782,['cd17fced-b656-4e1f-bdc8-ab169f7d0721'],14,,,,,,,,,,,,,,,,,,Belgium,782,00:29:14.326,Pass,
,,,,,,,,,,,,,,,,,,1.049462,,,,,,,,,,,,,99d720b8-4a53-42d2-a606-1e1888e77aba,2944,,"[57.2, 25.2]",3857283,74,,,,-2.433816,,Right Foot,,,,"[47.5, 16.9]",,Ground Pass,,12.766362,,,,,Timothy Castagne,6989.0,,,,,,2,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,129,Belgium,782,['cf77351b-e855-4aed-8b69-005652aa1a53'],15,,,,,,,,,,,,,,,,,,Belgium,782,00:29:15.724,Pass,
,,,,,,,,,,,,,,,,,,1.188808,,,,,,,,,,,,,517e3d41-7317-4812-b006-9dc2d7b72af9,2947,,"[47.7, 16.9]",3857283,74,,,,1.5707964,,Right Foot,,,,"[47.7, 48.9]",,Ground Pass,,32.0,,,,,Toby Alderweireld,20005.0,,,,,,2,From Kick Off,Timothy Castagne,6989.0,Left Back,129,Belgium,782,['ad755522-b499-4545-855b-3c985d63d299'],17,,,,,,,,,,,,,,,,,,Belgium,782,00:29:17.945,Pass,
,,,,,,,,,,,,,,,,,,0.955937,,,,,,,,,,,,,b5b6169d-b1f4-4e90-94df-61d7fa6a4ac1,2950,,"[51.2, 50.4]",3857283,74,,,,-0.2870296,,Right Foot,,,,"[67.8, 45.5]",,Ground Pass,,17.30809,,,,,Youri Tielemans,2954.0,,,,,,2,From Kick Off,Toby Alderweireld,20005.0,Right Center Back,129,Belgium,782,['b198449a-95cb-4493-8895-0b4d01225888'],22,,,,,,,,,,,,,,,,,,Belgium,782,00:29:22.612,Pass,
,,,,,,,,,,,,,,,,,,0.834992,,,,,,,,,,,,,17024378-bd3e-4fc1-9e3a-8b4f1eab0f02,2954,,"[68.1, 45.7]",3857283,74,,,,-2.001261,,Right Foot,,,,"[63.6, 35.9]",,Ground Pass,,10.783784,,,,,Axel Witsel,5642.0,,,,,,2,From Kick Off,Youri Tielemans,2954.0,Right Defensive Midfield,129,Belgium,782,"['178037f3-10ca-4023-8667-acfbf9a5c215', 'a8170403-abef-41d8-b825-512beff24e2b']",24,,,,,,,,,,,,,,,,,,Belgium,782,00:29:24.251,Pass,True
,,,,,,,,,,,,,,,,,,1.50739,,,,,,,,,,,,,b6b3caea-42ae-4c58-9545-5057482e4128,2957,,"[69.1, 29.5]",3857283,74,,,,-1.1404697,,Right Foot,,,,"[80.3, 5.1]",,Ground Pass,,26.84772,,,,,Leandro Trossard,16559.0,,,,,,2,From Kick Off,Axel Witsel,5642.0,Left Defensive Midfield,129,Belgium,782,['3614b058-044b-498e-a8b6-5f6397a893e3'],27,,,,,,,,,,,,,,,,,,Belgium,782,00:29:27.494,Pass,
,,,,,,,,,,,,,,,,,,0.609358,,,,,,,,,,,,,a0d3ba80-e9d9-4588-8ba4-abac312e7878,2960,,"[87.3, 8.1]",3857283,74,,,,0.98279375,,Right Foot,,,,"[93.3, 17.1]",,Ground Pass,,10.816654,,,,,Kevin De Bruyne,3089.0,,,,,,2,From Kick Off,Leandro Trossard,16559.0,Left Wing,129,Belgium,782,['fa50c666-23c4-44e0-8417-4585e0a80c63'],32,,,,,,,,,,,,,,,,,,Belgium,782,00:29:32.306,Pass,
,,,,,,,,,,,,,,,,,,1.947431,,,,,,,,,,,,,f3839ebe-66c5-4bd8-895a-4c3e7e82eb28,2963,,"[93.5, 17.3]",3857283,74,,,,2.929026,,Left Foot,,,,"[79.6, 20.3]",,Ground Pass,,14.220057,,,Incomplete,,Leandro Trossard,16559.0,,,,,,2,From Kick Off,Kevin De Bruyne,3089.0,Center Attacking Midfield,129,Belgium,782,"['236d5a86-d31b-45bf-bed5-78881f671ba1', '4356eea5-85c4-4e4d-acbe-def249367ceb', 'a16adb67-3a15-43e1-a48c-645916bd573d']",32,,,,,,,,,,,,,,,,,,Belgium,782,00:29:32.915,Pass,True
,,,,,,,,,,,,,,,,,,1.098453,,,,,,,,,,,,,4356eea5-85c4-4e4d-acbe-def249367ceb,2966,,"[40.5, 59.8]",3857283,74,,,,1.6495802,,Right Foot,,,,"[39.6, 71.2]",,Ground Pass,,11.435472,,,,,Hakim Ziyech,5237.0,,,,,Recovery,2,Regular Play,Abderrazak Hamdallah,59493.0,Center Forward,130,Morocco,788,"['b1a5ccdf-641e-412a-933e-f79021564287', 'f3839ebe-66c5-4bd8-895a-4c3e7e82eb28']",34,,,,,,,,,,,,,,,,,,Morocco,788,00:29:34.863,Pass,
,,,,,,,,,,,,,,,,,,0.784362,,,,,,,,,,,,,33a4b092-3738-427c-b892-ba3a0fdc04c9,2970,,"[79.0, 73.5]",3857283,74,,,,-1.6096117,,Right Foot,,,,"[78.6, 63.2]",,Ground Pass,,10.307764,,,,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Wing,130,Morocco,788,['f886dc00-054e-49b8-83f1-9726b95e6f3f'],41,,,,,,,,,,,,,,,,,,Morocco,788,00:29:41.132,Pass,
,,,,,,,,,,,,,,,,,,1.780422,,,,,,,,,,,,,14d21fed-002e-4e14-a3b6-289fc8713083,2973,,"[80.7, 63.0]",3857283,74,,,,-1.0934509,,Right Foot,,,,"[98.7, 28.2]",,High Pass,,39.17959,,,Incomplete,,Zakaria Aboukhlal,21736.0,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Left Center Midfield,130,Morocco,788,"['4d8de6bb-8144-42db-bdf9-716a3feb5d71', 'a47f88ef-8fcd-4914-835a-99afd3f4349d']",43,,,,,,,,,,,,,,,,,,Morocco,788,00:29:43.190,Pass,
,,,,,,,,,,,,True,,,,,,1.219115,,,,,,,,,,,,,a47f88ef-8fcd-4914-835a-99afd3f4349d,2975,,"[21.4, 51.9]",3857283,74,,,,-0.9973558,,Head,,,,"[27.6, 42.3]",,High Pass,,11.428036,,,,,Youri Tielemans,2954.0,,,,,Interception,2,Regular Play,Thomas Meunier,3176.0,Right Back,131,Belgium,782,"['14d21fed-002e-4e14-a3b6-289fc8713083', '47251db7-baa0-4099-a809-04795357daab']",44,,,,,,,,,,,,,,,,,,Belgium,782,00:29:44.970,Pass,
,,,,,,,,,,,,,,,,,,0.98358,,,,,,,,,,,,,088f8beb-f8d9-42fe-80ac-c5258d87fc27,2978,,"[27.8, 41.9]",3857283,74,,,,-1.1853025,,Left Foot,,,,"[30.6, 35.0]",,Ground Pass,,7.4464755,,,,,Axel Witsel,5642.0,,,,,,2,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,131,Belgium,782,['c6809914-5567-4bc8-803e-2fe9c78af28b'],47,,,,,,,,,,,,,,,,,,Belgium,782,00:29:47.674,Pass,
,,,,,,,,,,,,,,,,,,0.578006,,,,,,,,,,,,,1aa91f6a-5457-4ccd-8764-98f9ad3caed5,2982,,"[30.6, 35.0]",3857283,74,,,,1.7910451,,Left Foot,,,,"[29.1, 41.7]",,Low Pass,,6.8658576,,,,,Youri Tielemans,2954.0,,,,,,2,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,131,Belgium,782,['80ce6001-ef4c-4a3f-8daf-14a90f0d4d8f'],48,,,,,,,,,,,,,,,,,,Belgium,782,00:29:48.798,Pass,
,,,,,,,,,,,,,,,,,,1.611464,,,,,,,,,,,,,60ae764d-8fc7-4277-b79a-68111c65c072,2985,,"[29.1, 41.7]",3857283,74,,,,-1.7703518,,Right Foot,,,,"[25.5, 23.9]",,Ground Pass,,18.160397,,,,,Timothy Castagne,6989.0,,,,,,2,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,131,Belgium,782,['d5c8c30d-121c-46c6-974a-435a92adb246'],49,,,,,,,,,,,,,,,,,,Belgium,782,00:29:49.599,Pass,
,,,,,,,,,,,,,,,,,,0.664505,,,,,,,,,,,,,1891c549-7b50-4521-99a5-4756e21620e1,2989,,"[25.9, 23.9]",3857283,74,,,,0.079378314,,Right Foot,,,,"[34.7, 24.6]",,Ground Pass,,8.827797,,,,,Axel Witsel,5642.0,,,,,,2,Regular Play,Timothy Castagne,6989.0,Left Back,131,Belgium,782,"['5cf80856-7cd2-43ec-9921-691787c2be8c', 'b34645a9-3e84-4241-8390-d8a3873dd6bb']",51,,,,,,,,,,,,,,,,,,Belgium,782,00:29:51.280,Pass,True
,,,,,,,,,,,,,,,,,,0.843129,,,,,,,,,,,,,18d5ad21-e6e8-4329-80c5-35fc2cfe99ae,2992,,"[34.5, 24.6]",3857283,74,,,,-1.241046,,Left Foot,,,,"[40.9, 5.9]",,Ground Pass,,19.764868,,,,,Leandro Trossard,16559.0,,,,,,2,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,131,Belgium,782,['f8af1c33-a998-457d-99ab-c99dc3c3e2c4'],52,,,,,,,,,,,,,,,,,,Belgium,782,00:29:52.706,Pass,
,,,,,,,,,,,,,,,,,,0.796104,,,,,,,,,,,,,6d6b57d8-3fc0-4f30-b87d-fd2f778d92f9,2995,,"[40.9, 6.2]",3857283,74,,,,1.6848822,,Right Foot,,,,"[39.8, 15.8]",,Ground Pass,,9.662815,,,,,Axel Witsel,5642.0,,,,,,2,Regular Play,Leandro Trossard,16559.0,Left Wing,131,Belgium,782,['668afe07-da23-4ba6-b578-2f3b1157cbda'],54,,,,,,,,,,,,,,,,,,Belgium,782,00:29:54.588,Pass,
