50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.103594,,,,,,,,,,,,,,bc9b78e2-bfee-490b-bee0-71ccfc3868f3,2973,,"[85.7, 0.1]",3857268,78,,,,,2.886603,,,,,"[64.6, 5.6]",,Low Pass,,21.805046,,,,,Kamal Miller,23828.0,,,,,Throw-in,2,From Throw In,Sam Adekugbe,29758.0,Left Wing Back,141,Canada,1833,['7ffaf188-d703-4983-b557-aac9ed5a6055'],4,,,,,,,,,,,,,,,,,Canada,1833,00:33:04.032,Pass,
,,,,,,,,,,,,,,,,,,0.837125,,,,,,,,,,,,,,f7495e9e-686f-4ad5-93da-11cc77752792,2979,,"[52.6, 80.0]",3857268,78,,,,,-1.3402745,,,,,"[54.9, 70.2]",,Low Pass,,10.06628,,,,,Amadou Onana,48347.0,,,,,Throw-in,2,From Throw In,Thomas Meunier,3176.0,Right Wing Back,142,Belgium,782,['e992e5ff-06e7-4f46-9e01-2d44d7dde212'],22,,,,,,,,,,,,,,,,,Belgium,782,00:33:22.721,Pass,
,,,,,,,,,,,,,,,,,,1.270096,,,,,,,,,,,,,,c9abda48-fa47-404b-9fdf-fbc461ce31cc,2983,,"[54.9, 70.2]",3857268,78,,,,,1.8513331,,Right Foot,,,"[53.2, 76.1]",,Ground Pass,,6.140033,,,,,Thomas Meunier,3176.0,,,,,,2,From Throw In,Amadou Onana,48347.0,Right Defensive Midfield,142,Belgium,782,"['9ff8d929-ee1c-4259-acc8-b6614a862bfc', 'be723b53-64f3-4780-be6d-759dcc1fe2be']",24,,,,,,,,,,,,,,,,,Belgium,782,00:33:24.324,Pass,True
,,,,,,,,,,,,,,,,,,1.242775,,,,,,,,,,,,,,60a8713b-c99d-47ef-9a65-25613048ed80,2987,,"[53.0, 76.8]",3857268,78,,,,,-0.3228065,,Right Foot,,,"[81.4, 67.3]",,Low Pass,,29.946787,,,,,Ikoma Loïs Openda,16275.0,,,,,,2,From Throw In,Thomas Meunier,3176.0,Right Wing Back,142,Belgium,782,"['82268195-7c19-4e61-a8da-8115a8cfe547', 'f1b811bb-7973-42ae-8c03-b3e6dd062871']",26,,,,,,,,,,,,,,,,,Belgium,782,00:33:26.160,Pass,True
,,,,,,,,,,,,,,,,,,1.926878,,,,,,,,,,,,,,c3783ad5-7458-4690-81f0-9fc8cc84e480,2990,,"[63.8, 63.7]",3857268,78,,,,,-1.8451093,,Right Foot,,,"[58.2, 43.8]",,Ground Pass,,20.67293,,,,,Axel Witsel,5642.0,,,,,,2,From Throw In,Ikoma Loïs Openda,16275.0,Center Forward,142,Belgium,782,['1e9facda-a6aa-45f1-8db2-c2af919fe068'],30,,,,,,,,,,,,,,,,,Belgium,782,00:33:30.201,Pass,
,,,,,,,,,,,,,,,,,,1.522635,,,,,,,,,,,,,,20d1ecab-1c96-4ad1-b12f-b6837133b1da,2992,,"[57.6, 43.0]",3857268,78,,,,,-1.1922507,,Right Foot,,,"[64.6, 25.4]",,Ground Pass,,18.940962,,,,,Jan Vertonghen,3077.0,,,,,,2,From Throw In,Axel Witsel,5642.0,Left Defensive Midfield,142,Belgium,782,['1986d3fb-6e59-4c5a-8033-2f4f74626512'],32,,,,,,,,,,,,,,,,,Belgium,782,00:33:32.128,Pass,
,,,,,,,,,,,,,,,,,,1.359429,,,,,,,,,,,,,,6fa559e9-a1f6-421d-b471-6a1395eed22d,2995,,"[75.0, 21.5]",3857268,78,,,,,-0.68231654,,Right Foot,,,"[92.6, 7.2]",,Ground Pass,,22.67708,,,,,Timothy Castagne,6989.0,,,,,,2,From Throw In,Jan Vertonghen,3077.0,Left Center Back,142,Belgium,782,['77200900-1b4a-4b7b-b33f-c203bfdeb918'],35,,,,,,,,,,,,,,,,,Belgium,782,00:33:35.322,Pass,
,,,,,,,,,,,,,,,,,,0.717519,,,,,,,,,,,,,,ba12ec26-9415-4473-9431-5fa167012ad4,2998,,"[88.2, 8.2]",3857268,78,,,,,1.5707964,,Right Foot,,,"[88.2, 15.0]",,Ground Pass,,6.8,,,,,Leandro Trossard,16559.0,,,,,,2,From Throw In,Timothy Castagne,6989.0,Left Wing Back,142,Belgium,782,['55d5ff55-3431-4481-befc-7db6398df648'],39,,,,,,,,,,,,,,,,,Belgium,782,00:33:39.330,Pass,
,,,,,,,,,,,,,,,,,,0.106932,,,,,,,,,,,,,,28fff3ae-7b62-41f7-afcd-a5aa385f6534,3000,,"[88.2, 15.0]",3857268,78,,,,,-0.64739215,,Right Foot,,,"[92.3, 11.9]",,Low Pass,,5.140039,,,Incomplete,,Timothy Castagne,6989.0,,,,,,2,From Throw In,Leandro Trossard,16559.0,Left Attacking Midfield,142,Belgium,782,"['2d159a4c-59bb-497d-8e40-cf7309707307', 'c40207a3-167b-44aa-8787-3f1a70c4e72c']",40,,,,,,,,,,,,,,,,,Belgium,782,00:33:40.047,Pass,
,,,,,,,,,,,,,,,,,,0.392836,,,,,,,,,,,,,,77aa8dbd-5b6e-4cc0-a1b0-92b7259838eb,3008,,"[13.3, 67.4]",3857268,78,,True,,,-1.2578175,,Right Foot,,,"[24.4, 33.1]",,High Pass,,36.051353,,,,,Ismael Koné,133229.0,,,,,Free Kick,2,From Free Kick,Alistair Johnston,44703.0,Right Center Back,144,Canada,1833,['7983ac54-7d8b-489f-8b39-6d6cbc514281'],54,,,,,,,,,,,,,,,,,Canada,1833,00:33:54.205,Pass,
,,,,,,,,,,,,,,,,,,1.457133,,,,,,,,,,,,,,7985202f-1ac3-46dd-9a94-10f81105a1f6,3010,,"[24.4, 33.1]",3857268,78,,,,,-1.2262281,,Right Foot,,,"[34.7, 4.4]",,Ground Pass,,30.492294,,,,,Sam Adekugbe,29758.0,,,,,,2,From Free Kick,Ismael Koné,133229.0,Right Defensive Midfield,144,Canada,1833,['00021c74-844c-43b6-a616-5d68cd2d986a'],54,,,,,,,,,,,,,,,,,Canada,1833,00:33:54.683,Pass,
,,,,,,,,,,,,,,,,,,0.93469,,,,,,,,,,,,,,f32d2649-7977-4be1-aac8-fac573d35426,3013,,"[37.7, 6.5]",3857268,78,,,,,1.3105981,,Left Foot,,,"[41.8, 21.9]",,Ground Pass,,15.936437,,,,,Ismael Koné,133229.0,,,,,,2,From Free Kick,Sam Adekugbe,29758.0,Left Wing Back,144,Canada,1833,['047ff865-0c0e-4b26-a9a7-931a783056b4'],56,,,,,,,,,,,,,,,,,Canada,1833,00:33:56.450,Pass,
,,,,,,,,,,,,,,,,,,1.751617,,,,,,,,,,,,,,39548d93-ca7b-40ad-8ea9-4da89c6c4de5,3016,,"[44.2, 20.3]",3857268,78,,,,,-1.0673027,,Right Foot,,,"[50.7, 8.5]",,Ground Pass,,13.471823,,,,,Sam Adekugbe,29758.0,,,,,,2,From Free Kick,Ismael Koné,133229.0,Right Defensive Midfield,144,Canada,1833,['8ea3f8a2-09a8-4065-a742-6e6f44b02a61'],58,,,,,,,,,,,,,,,,,Canada,1833,00:33:58.239,Pass,
,,,,,,,,,,,,,,,,,,0.961596,,,,,,,,,,,,,,4fa8feee-b2c6-4bec-b6bf-540a8e98501f,3019,,"[55.4, 8.6]",3857268,79,,,,,0.45706877,,Left Foot,,,"[73.7, 17.6]",,Ground Pass,,20.393381,,,,,Alphonso Davies,12365.0,,,,,,2,From Free Kick,Sam Adekugbe,29758.0,Left Wing Back,144,Canada,1833,['8918f9d0-f270-4fac-b8ca-32326a117bdb'],0,,,,,,,,,,,,,,,,,Canada,1833,00:34:00.630,Pass,
,,,,,,,,,,,,,,,,,,1.072671,,,,,,,,,,,,,,b5703e3c-3182-4a17-85bb-4abdb48c9d29,3032,,"[45.6, 7.4]",3857268,79,,,,,0.7626748,,Left Foot,,,"[54.6, 16.0]",,Ground Pass,,12.448293,,,,,Ismael Koné,133229.0,,,,,,2,From Free Kick,Kamal Miller,23828.0,Left Center Back,144,Canada,1833,['c0d82915-8f4e-4153-8426-9f793880ccdb'],11,,,,,,,,,,,,,,,,,Canada,1833,00:34:11.732,Pass,
,,,,,,,,,,,,,,,,,,1.411609,,,,,,,,,,,,,,db1fbd99-7718-4635-bf2f-c8792d694eae,3035,,"[68.2, 15.6]",3857268,79,,,,,-0.45536622,,Right Foot,,,"[87.6, 6.1]",,Ground Pass,,21.601158,,,,,Sam Adekugbe,29758.0,,,,,,2,From Free Kick,Ismael Koné,133229.0,Right Defensive Midfield,144,Canada,1833,['f6b025d0-ae74-4b82-bcd6-dbc9cd6a8a85'],16,,,,,,,,,,,,,,,,,Canada,1833,00:34:16.005,Pass,
,,,,,,,,,,,,,,,,,,0.97764,,,,,,,,,,,,,,49c9e362-f754-427b-a28c-52e297a2d4ee,3038,,"[87.0, 3.7]",3857268,79,,,,,2.4963734,,Left Foot,,,"[77.7, 10.7]",,Ground Pass,,11.6400175,,,,,Ismael Koné,133229.0,,,,,,2,From Free Kick,Sam Adekugbe,29758.0,Left Wing Back,144,Canada,1833,['65aaf0a5-ff64-4256-955f-db3a6ee23b70'],20,,,,,,,,,,,,,,,,,Canada,1833,00:34:20.106,Pass,
,,,,,,,,,,,,,,,,,,1.655106,,,,,,,,,,,,,,64efb750-7236-49d5-94cc-ad9507cefa95,3042,,"[76.2, 13.3]",3857268,79,,,,,1.9193262,,Right Foot,,,"[64.1, 46.6]",,Ground Pass,,35.430214,,,,,Stephen Antunes Eustáquio,11187.0,,,,,,2,From Free Kick,Ismael Koné,133229.0,Right Defensive Midfield,144,Canada,1833,"['7e177982-a28f-4086-b6a0-8b72db496626', 'd5eb2e9c-3c41-4cc3-9292-f89222d6ef2a']",22,,,,,,,,,,,,,,,,,Canada,1833,00:34:22.813,Pass,True
,,,,,,,,,,,,,,,,,,1.627442,,,,,,,,,,,,,,e98b6240-9056-4f48-b851-9af2b49b2f04,3045,,"[66.9, 52.6]",3857268,79,,,,,0.7435621,,Right Foot,,,"[89.3, 73.2]",,Ground Pass,,30.43222,,,,,Alistair Johnston,44703.0,,,,,,2,From Free Kick,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,144,Canada,1833,['6c6f3f38-dde2-4805-aa81-a616fa8c3734'],25,,,,,,,,,,,,,,,,,Canada,1833,00:34:25.590,Pass,
,,,,,,,,,,,,,,,,,,1.254017,,,,,,,,,,,,,,12305499-9fe3-4db7-897e-4ca9c2928a6b,3048,,"[93.6, 73.2]",3857268,79,,,,,-1.1057751,3a7269f8-248f-484e-a45d-ec91db2f6a04,Right Foot,True,,"[108.2, 44.1]",,High Pass,,32.557182,,,,,Cyle Larin,16459.0,True,,,,,2,From Free Kick,Alistair Johnston,44703.0,Right Center Back,144,Canada,1833,['1add5e67-1360-4e1b-abfe-4e1e2741d4b1'],28,,,,,,,,,,,,,,,,,Canada,1833,00:34:28.555,Pass,
,,,,,,,,,,,,,,,,,,1.774117,,,,,,,,,,,,,,206a8b2b-350b-43e3-801e-d14bbff0be81,3052,,"[10.3, 42.9]",3857268,79,,True,,,-0.12651366,,Keeper Arm,,,"[33.1, 40.0]",,Ground Pass,,22.98369,,,,,Kevin De Bruyne,3089.0,,,,,,2,From Keeper,Thibaut Courtois,3509.0,Goalkeeper,146,Belgium,782,['b91df569-3077-4780-b532-232964a15c95'],42,,,,,,,,,,,,,,,,,Belgium,782,00:34:42.550,Pass,
,,,,,,,,,,,,,,,,,,1.371057,,,,,,,,,,,,,,0cd13a4c-f92c-4172-9eb0-c0bc70602ada,3054,,"[30.8, 44.0]",3857268,79,,,,,-0.79603606,,Left Foot,,,"[40.1, 34.5]",,Ground Pass,,13.29436,,,,,Leandro Trossard,16559.0,,,,,,2,From Keeper,Kevin De Bruyne,3089.0,Right Attacking Midfield,146,Belgium,782,['340b5073-542c-4e12-a30d-9bcbb99d67a6'],45,,,,,,,,,,,,,,,,,Belgium,782,00:34:45.084,Pass,
,,,,,,,,,,,,,,,,,,0.576483,,,,,,,,,,,,,,009072c8-4d64-4b87-b786-33ce1526db05,3057,,"[39.9, 36.0]",3857268,79,,,,,-2.3276308,,Right Foot,,,"[34.8, 30.6]",,Ground Pass,,7.427651,,,,,Kevin De Bruyne,3089.0,,,,,,2,From Keeper,Leandro Trossard,16559.0,Left Attacking Midfield,146,Belgium,782,['5317bd1a-6a70-46eb-b463-d8b31acbc846'],46,,,,,,,,,,,,,,,,,Belgium,782,00:34:46.867,Pass,
,,,,,,,,,,,,,,,,,,0.458743,,,,,,,,,,,,,,18cd96ec-f412-4a09-bf0c-e3c6a10eb81d,3066,,"[61.9, 40.0]",3857268,79,,,,,-0.77452904,,Right Foot,,,"[71.2, 30.9]",,Ground Pass,,13.011534,,,Incomplete,,Ikoma Loïs Openda,16275.0,,,Through Ball,True,,2,From Keeper,Leandro Trossard,16559.0,Left Attacking Midfield,146,Belgium,782,"['0cea3237-e4b4-41d5-abba-d2ade216ae84', '4c298470-08e7-4c4d-9441-6c562ee03861', 'af5c2fd1-92d6-491a-96a8-f03c2e0dbdf9']",54,,,,,,,,,,,,,,,,,Belgium,782,00:34:54.364,Pass,True
,,,,,,,,,,,,,,,,,,1.650339,,,,,,,,,,,,,,0538c11c-5ee4-43cb-b76d-374f5e0224b1,3073,,"[79.3, 80.0]",3857268,80,,,,,-0.2776152,,,,,"[98.6, 74.5]",,Low Pass,,20.068382,,,,,Cyle Larin,16459.0,,,,,Throw-in,2,From Throw In,Alistair Johnston,44703.0,Right Center Back,147,Canada,1833,['7e453759-fb42-46b9-b175-53c9daad1082'],25,,,,,,,,,,,,,,,,,Canada,1833,00:35:25.381,Pass,
,,,,,,,,,,,,,,,,,,1.026323,,,,,,,,,,,,,,d10e125d-dd8b-4d44-be2d-1adca88f52e5,3077,,"[115.9, 69.1]",3857268,80,,,,,2.650429,,Right Foot,,,"[103.0, 76.0]",,Ground Pass,,14.629422,,,,,Alphonso Davies,12365.0,,,,,,2,From Throw In,Cyle Larin,16459.0,Right Attacking Midfield,147,Canada,1833,['63bc21ff-6c40-4381-8fc8-ea6520e6b6f0'],31,,,,,,,,,,,,,,,,,Canada,1833,00:35:31.152,Pass,
,,,,,,,,,,,,,,,,,,0.957177,,,,,,,,,,,,,,80809966-c336-4cc2-9133-b7d2d771d3ae,3080,,"[99.9, 69.5]",3857268,80,,,,,-1.1398474,,Left Foot,True,,"[111.9, 43.4]",,Low Pass,,28.726469,,,Incomplete,,Jonathan David,23640.0,,,,,,2,From Throw In,Alphonso Davies,12365.0,Center Forward,147,Canada,1833,"['4167ce41-6e52-4109-ae36-9475edd094d7', 'a77553fb-3aa1-48ad-903b-18daeaaa6137']",34,,,,,,,,,,,,,,,,,Canada,1833,00:35:34.260,Pass,
,,,,,,,,,,,,,,,,,,2.252791,,,,,,,,,,,,,,d1b796cb-8c0e-433c-88f1-3975c941fb21,3087,,"[27.0, 21.2]",3857268,81,,True,,,1.6664339,,Right Foot,,,"[23.7, 55.6]",,Ground Pass,,34.557922,,,,,Leander Dendoncker,6331.0,,,,,Free Kick,2,From Free Kick,Toby Alderweireld,20005.0,Center Back,148,Belgium,782,['1baca07f-9e6e-44a6-9b99-5295ddaab0dc'],24,,,,,,,,,,,,,,,,,Belgium,782,00:36:24.726,Pass,
,,,,,,,,,,,,,,,,,,1.164326,,,,,,,,,,,,,,ea42905c-1961-4b58-ae74-21f41f6bce89,3089,,"[23.7, 55.6]",3857268,81,,,,,-1.5753008,,Right Foot,,,"[23.6, 33.4]",,Ground Pass,,22.200226,,,,,Toby Alderweireld,20005.0,,,,,,2,From Free Kick,Leander Dendoncker,6331.0,Right Center Back,148,Belgium,782,['2e8083b7-b605-4923-be7c-b77d54cd5222'],27,,,,,,,,,,,,,,,,,Belgium,782,00:36:27.699,Pass,
,,,,,,,,,,,,,,,,,,0.904702,,,,,,,,,,,,,,44070463-454a-4e0b-9b41-1d109ead8885,3092,,"[26.2, 32.8]",3857268,81,,,,,-0.13835096,,Right Foot,,,"[42.0, 30.6]",,Ground Pass,,15.952429,,,,,Leandro Trossard,16559.0,,,,,,2,From Free Kick,Toby Alderweireld,20005.0,Center Back,148,Belgium,782,['73b3dd4b-92a0-43e9-b0a5-e3c5693a54fd'],30,,,,,,,,,,,,,,,,,Belgium,782,00:36:30.045,Pass,
,,,,,,,,,,,,,,,,,,1.693634,,,,,,,,,,,,,,04ad0fe0-d76a-43f9-9ff0-a881b753a4b5,3095,,"[39.0, 35.8]",3857268,81,,,,,2.0097194,,Right Foot,,,"[26.7, 62.0]",,Ground Pass,,28.943565,,,,,Leander Dendoncker,6331.0,,,,,,2,From Free Kick,Leandro Trossard,16559.0,Left Attacking Midfield,148,Belgium,782,['2c2a7b7d-c14b-418c-83d6-3d589a456268'],31,,,,,,,,,,,,,,,,,Belgium,782,00:36:31.655,Pass,
,,,,,,,,,,,,,,,,,,1.700579,,,,,,,,,,,,,,beba4228-cae5-4817-aa38-741a4ef9597c,3098,,"[34.8, 65.8]",3857268,81,,,,,0.7853982,,Left Foot,,,"[45.1, 76.1]",,Ground Pass,,14.5664,,,,,Thomas Meunier,3176.0,,,,,,2,From Free Kick,Leander Dendoncker,6331.0,Right Center Back,148,Belgium,782,['85c805af-3e11-4dcb-8e24-6fbe8dfb4547'],35,,,,,,,,,,,,,,,,,Belgium,782,00:36:35.144,Pass,
,,,,,,,,,,,,,,,,,,3.068788,,,,,,,,,,,,,,e6f6576e-dc73-4dac-8fac-11194445ef63,3104,,"[48.6, 77.6]",3857268,81,,,,,-1.090305,,Right Foot,,,"[75.6, 25.8]",,High Pass,,58.414383,,,Incomplete,,Timothy Castagne,6989.0,,True,,,Free Kick,2,From Free Kick,Thomas Meunier,3176.0,Right Wing Back,149,Belgium,782,"['14628314-703a-4722-8b67-1ac9232e1d7d', 'a17cc010-7b80-4983-9f84-0b692b16d25f']",47,,,,,,,,,,,,,,,,,Belgium,782,00:36:47.592,Pass,
,,,,,,,,,,,,,,,,,,1.012353,,,,,,,,,,,,,,047c3bc3-1165-4211-90f3-bdb57f98d252,3108,,"[50.7, 50.4]",3857268,81,,,,,-0.41497546,,Right Foot,,,"[65.0, 44.1]",,Ground Pass,,15.62626,,,,,Cyle Larin,16459.0,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,150,Canada,1833,['b1af7dc3-bf34-493b-80f8-a8c64e480771'],52,,,,,,,,,,,,,,,,,Canada,1833,00:36:52.089,Pass,
,,,,,,,,,,,,,,,,,,1.25233,,,,,,,,,,,,,,7a7851d8-dae0-462c-9f0a-5d8a90112f3f,3111,,"[71.9, 56.4]",3857268,81,,,,,0.8074534,,Right Foot,,,"[85.2, 70.3]",,Ground Pass,,19.237984,,,,,Alphonso Davies,12365.0,,,,,,2,Regular Play,Cyle Larin,16459.0,Right Center Forward,150,Canada,1833,['5d330d08-bd7c-45a5-ade3-c6a7155d069d'],55,,,,,,,,,,,,,,,,,Canada,1833,00:36:55.362,Pass,
,,,,,,,,,,,,,,,,,,0.550979,,,,,,,,,,,,,,23aec09f-7c7a-44b4-96f0-e247e0d285f5,3115,,"[88.2, 48.1]",3857268,82,,,,,-0.6578886,,Left Foot,,,"[97.0, 41.3]",,Ground Pass,,11.121151,,,,,Jonathan David,23640.0,,,,,,2,Regular Play,Alphonso Davies,12365.0,Right Midfield,150,Canada,1833,"['2c84ed9b-2069-414c-8a74-ed3cd76a3041', 'f7ab6fc1-a526-4b81-acce-e9713f0aa384']",2,,,,,,,,,,,,,,,,,Canada,1833,00:37:02.680,Pass,True
,,,,,,,,,,,,,,,,,,0.778202,,,,,,,,,,,,,,4a40fba3-9657-4c7a-b2a9-431c26c7ceb9,3119,,"[98.1, 41.9]",3857268,82,,,,,2.5948038,,Left Foot,,,"[93.5, 44.7]",,Ground Pass,,5.3851647,,,Incomplete,,,,,,,,,2,Regular Play,Jonathan David,23640.0,Left Center Forward,150,Canada,1833,"['572a1992-6840-4a96-be7a-c256eb29d003', 'a2377d4e-f8a1-4cd3-a507-30b5645085cb']",3,,,,,,,,,,,,,,,,,Canada,1833,00:37:03.463,Pass,True
,,,,,,,,,,,,,,,,,,1.247088,,,,,,,,,,,,,,a2377d4e-f8a1-4cd3-a507-30b5645085cb,3120,,"[26.6, 35.4]",3857268,82,,,,,1.4137665,,Right Foot,,,"[28.5, 47.4]",,Ground Pass,,12.149486,,,Incomplete,,,,,,,,Recovery,2,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,150,Canada,1833,"['4a40fba3-9657-4c7a-b2a9-431c26c7ceb9', 'd2ef0762-f832-4a0e-8f4b-36ae33ab6630']",4,,,,,,,,,,,,,,,,,Belgium,782,00:37:04.242,Pass,
,,,,,,,,,,,,,,,,,,0.463876,,,,,,,,,,,,,,8555df70-4c51-4fa0-894a-5f7bc6a73fc3,3130,,"[90.9, 43.7]",3857268,82,,,,,-2.7798634,,Left Foot,,,"[87.2, 42.3]",,Ground Pass,,3.9560082,,,,,Jonathan Osorio,12770.0,,,,,,2,Regular Play,Alphonso Davies,12365.0,Right Midfield,150,Canada,1833,"['2894153b-a02d-4e44-bb9c-97bafba6f70a', '76673aee-1497-4227-8f63-c10542b4e989']",6,,,,,,,,,,,,,,,,,Canada,1833,00:37:06.930,Pass,True
,,,,,,,,,,,,,,,,,,0.67098,,,,,,,,,,,,,,0a19b676-db63-4c7f-8efd-05e2b1c3c230,3134,,"[95.5, 41.6]",3857268,82,,,,,-0.50617516,,Right Foot,,,"[104.7, 36.5]",,Ground Pass,,10.519031,,,Incomplete,,Jonathan David,23640.0,,,,,,2,Regular Play,Jonathan Osorio,12770.0,Left Defensive Midfield,150,Canada,1833,"['7f16f2ce-d5dd-4b08-a01d-d42cb395efef', '95621169-4ae3-43a1-93f0-2ad020255118', 'd0d294b7-4284-4c0b-b8ad-e981d4c39d16']",9,,,,,,,,,,,,,,,,,Canada,1833,00:37:09.733,Pass,True
,,,,,,,,,,,,,,,,,,1.112425,,,,,,,,,,,,,,17311007-f856-4430-9b0c-ba2eb1e93ec7,3141,,"[76.4, 24.9]",3857268,82,,,,,-1.4516451,,Right Foot,,,"[78.1, 10.7]",,Ground Pass,,14.301398,,,,,Liam Millar,23363.0,,,,,Recovery,2,Regular Play,Jonathan Osorio,12770.0,Left Defensive Midfield,150,Canada,1833,['2b8c6a1c-c008-4623-aa0f-684f403c5e86'],17,,,,,,,,,,,,,,,,,Canada,1833,00:37:17.485,Pass,
,,,,,,,,,,,,,,,,,,0.57614,,,,,,,,,,,,,,2d392dd8-27d0-4aa5-92f7-664811dcb832,3144,,"[94.7, 18.6]",3857268,82,,,,,0.13599741,,Right Foot,,,"[104.2, 19.9]",,Ground Pass,,9.588534,,,Incomplete,,Steven de Sousa Vitoria,11846.0,,,,,,2,Regular Play,Liam Millar,23363.0,Left Midfield,150,Canada,1833,"['08e68d5f-aa47-4ebd-b3af-3d223d0be962', 'a7347be2-2909-49ef-b5c7-786a67f9dce9']",22,,,,,,,,,,,,,,,,,Canada,1833,00:37:22.013,Pass,
,,,,,,,,,,,,,,,,,,1.650012,,,,,,,,,,,,,,6ed0cab2-89e7-4591-804a-5a4346d269dd,3150,,"[12.4, 51.7]",3857268,82,,,,,0.2940391,,Left Foot,,,"[40.8, 60.3]",,High Pass,,29.673557,,,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Center Back,150,Canada,1833,"['95e65ca5-981d-4cad-95f8-5c7519f0317f', 'a279043a-cbd2-44c2-ac9a-4b96b30dad63']",24,,,,,,,,,,,,,,,,,Belgium,782,00:37:24.537,Pass,True
,,,,,,,,,,,,,,,,,,2.080151,,,,,,,,,,,,,,a605a14c-8189-4650-acb3-0c00e46ad59d,3152,,"[40.8, 60.3]",3857268,82,,,,,-1.2213451,,Right Foot,,,"[49.4, 36.7]",,Low Pass,,25.11812,,,Incomplete,,Leandro Trossard,16559.0,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Attacking Midfield,150,Canada,1833,"['712f7a15-f93e-4a3b-8390-e1d8344e9050', 'a583dc2a-c4e9-4945-add6-0d11e65224c4']",26,,,,,,,,,,,,,,,,,Belgium,782,00:37:26.187,Pass,
,,,,,,,,,,,,,,,,,,2.368043,,,,,,,,,,,,,,712f7a15-f93e-4a3b-8390-e1d8344e9050,3154,,"[70.7, 43.4]",3857268,82,,,,,0.81899893,,Right Foot,,,"[82.2, 55.7]",,Ground Pass,,16.838646,,,,,Alistair Johnston,44703.0,,,,,Recovery,2,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,150,Canada,1833,"['88ceff4a-173a-4089-b848-d9bd881daf5f', 'a605a14c-8189-4650-acb3-0c00e46ad59d']",28,,,,,,,,,,,,,,,,,Canada,1833,00:37:28.268,Pass,
,,,,,,,,,,,,,,,,,,0.30195,,,,,,,,,,,,,,bdf57972-5bdf-4cb1-95de-042ad8df0a90,3157,,"[82.7, 56.8]",3857268,82,,,,,0.31290123,,Right Foot,,,"[86.1, 57.9]",,Ground Pass,,3.5735137,,,Incomplete,,Alphonso Davies,12365.0,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,150,Canada,1833,"['4fb26730-9023-4429-adbe-ef6a42167ae7', '7d1dd3c2-2349-437b-beab-1881f1645cee']",31,,,,,,,,,,,,,,,,,Canada,1833,00:37:31.513,Pass,
,,,,,,,,,,,,,,,,,,1.386663,,,,,,,,,,,,,,81473e59-5191-447d-8c27-498b230f642d,3167,,"[96.2, 19.7]",3857268,84,,,,,0.97029436,ff8328e4-e896-4aa2-9a3e-383dc617c483,Right Foot,,,"[112.5, 43.5]",,High Pass,,28.846664,,,,,Leander Dendoncker,6331.0,True,,,,Free Kick,2,From Free Kick,Kevin De Bruyne,3089.0,Right Attacking Midfield,152,Belgium,782,['7efd11c8-0fc6-4080-ac00-ef9fa35698e0'],34,,,,,,,,,,,,,,,,,Belgium,782,00:39:34.188,Pass,
,,,,,,,,,,,,,,,,,,1.113946,,,,,,,,,,,,,,e07d059a-d253-49e8-91b9-6b22cfbd422a,3172,,"[6.0, 36.0]",3857268,84,,True,,,-0.34061623,,Right Foot,,,"[29.7, 27.6]",,Ground Pass,,25.144583,,,,,Ismael Koné,133229.0,,,,,Goal Kick,2,From Goal Kick,Milan Borjan,15958.0,Goalkeeper,153,Canada,1833,['54c872fa-6631-4a17-87c2-527b213d1cad'],47,,,,,,,,,,,,,,,,,Canada,1833,00:39:47.194,Pass,
