50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d8786232-319f-4825-ac63-d84ae55b5417,1,,,,3857258,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brazil,781,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3295, 'name': 'Thiago Emiliano da Silva'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6945, 'name': 'Alex Sandro Lobo Silva'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 22600, 'name': 'Lucas Tolentino Coelho de Lima'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 5539, 'name': 'Carlos Henrique Casimiro'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 10595, 'name': 'Raphael Dias Belloli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 4320, 'name': 'Neymar da Silva Santos Junior'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 18395, 'name': 'Vinícius José Paixão de Oliveira Júnior'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 3280, 'name': 'Richarlison de Andrade'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Brazil,781,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b481d1fb-b44d-4ee7-847d-83c94d7249e4,2,,,,3857258,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brazil,781,,0,,,,,,,,,,,,,,,,"{'formation': 3421, 'lineup': [{'player': {'id': 20600, 'name': 'Vanja Milinković Savić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 5603, 'name': 'Nikola Milenković'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 6321, 'name': 'Milos Veljkovic'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 27719, 'name': 'Strahinja Pavlović'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 6318, 'name': 'Andrija Živković'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 14}, {'player': {'id': 7993, 'name': 'Filip Mladenović'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 25}, {'player': {'id': 6687, 'name': 'Saša Lukić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 16}, {'player': {'id': 16489, 'name': 'Nemanja Gudelj'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3831, 'name': 'Dušan Tadić'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 5589, 'name': 'Sergej Milinković-Savić'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 4269, 'name': 'Aleksandar Mitrović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Serbia,786,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f9296299-3395-4a1b-9349-4d740e0eab95,3,,,,3857258,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brazil,781,['0c646c2e-85f5-4cee-b4cd-aa903ba752b2'],0,,,,,,,,,,,,,,,,,Serbia,786,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0c646c2e-85f5-4cee-b4cd-aa903ba752b2,4,,,,3857258,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Brazil,781,['f9296299-3395-4a1b-9349-4d740e0eab95'],0,,,,,,,,,,,,,,,,,Brazil,781,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e7666d8d-d55e-48ae-a689-a678929904e1,1898,,,,3857258,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,90,Brazil,781,['c55412d3-2503-4e8f-a235-49523c00f7b2'],0,,,,,,,,,,,,,,,,,Serbia,786,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c55412d3-2503-4e8f-a235-49523c00f7b2,1899,,,,3857258,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,90,Brazil,781,['e7666d8d-d55e-48ae-a689-a678929904e1'],0,,,,,,,,,,,,,,,,,Brazil,781,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.757092,,,,,,,,,,,,dd455069-07ce-4acb-a490-81118fcb0235,5,,,"[60.0, 40.0]",3857258,0,,,,-1.6614562,,Right Foot,,,"[59.7, 36.7]",,Ground Pass,,3.3136084,,,Neymar da Silva Santos Junior,4320.0,,,,,,Kick Off,1,From Kick Off,Richarlison de Andrade,3280.0,Center Forward,2,Brazil,781,['632321bc-ef74-4b84-8919-5b5b8ecafa05'],0,,,,,,,,,,,,,,,,,Brazil,781,00:00:00.360,Pass,
,,,,,,,,,,,,,,,,,,1.945839,,,,,,,,,,,,3ec348c7-e144-4c2a-8ad0-5c6e18199403,8,,,"[63.2, 33.5]",3857258,0,,,,-2.0669234,,Right Foot,,,"[51.4, 11.7]",,Ground Pass,,24.788708,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,2,Brazil,781,['07059a3f-2af9-496e-8111-e25961b20137'],2,,,,,,,,,,,,,,,,,Brazil,781,00:00:02.717,Pass,
,,,,,,,,,,,,,,,,,,0.912137,,,,,,,,,,,,b3516a13-1244-4c4d-9d27-baf80949053b,11,,,"[56.7, 9.8]",3857258,0,,,,1.9090064,,Left Foot,,,"[51.6, 24.3]",,Ground Pass,,15.370751,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Back,2,Brazil,781,['f2ef39ba-7ccc-4040-866e-273177e4c275'],6,,,,,,,,,,,,,,,,,Brazil,781,00:00:06.342,Pass,
,,,,,,,,,,,,,,,,,,1.498808,,,,,,,,,,,,ab9375d9-2e5b-40e6-8471-5ac9014edb02,14,,,"[46.8, 20.6]",3857258,0,,,,2.8461518,,Right Foot,,,"[37.6, 23.4]",,Ground Pass,,9.6166525,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,From Kick Off,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,2,Brazil,781,['d5bf4806-771e-440a-a601-bfb3168dded5'],9,,,,,,,,,,,,,,,,,Brazil,781,00:00:09.553,Pass,
,,,,,,,,,,,,,,,,,,1.530032,,,,,,,,,,,,b83a8468-5a6a-4dd7-ae91-d4785fb3ec64,17,,,"[38.6, 28.1]",3857258,0,,,,-1.5660117,,Right Foot,,,"[38.7, 7.2]",,Ground Pass,,20.90024,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Kick Off,Thiago Emiliano da Silva,3295.0,Left Center Back,2,Brazil,781,['c238f575-3eea-49e0-a0c2-09a05e46351c'],14,,,,,,,,,,,,,,,,,Brazil,781,00:00:14.612,Pass,
,,,,,,,,,,,,,,,,,,1.263413,,,,,,,,,,,,2c45226c-1b5a-4f90-91ee-8033564f08c4,20,,,"[39.2, 9.7]",3857258,0,,,,0.2504431,,Left Foot,,,"[47.8, 11.9]",,Ground Pass,,8.876936,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Back,2,Brazil,781,['aa7eb217-8f82-492e-8c73-e0f6e88e14d8'],17,,,,,,,,,,,,,,,,,Brazil,781,00:00:17.062,Pass,
,,,,,,,,,,,,,,,,,,0.980017,,,,,,,,,,,,dc350953-c4af-4a23-8962-e8ad08a76e46,24,,,"[48.4, 11.5]",3857258,0,,,,-2.6355176,,Right Foot,,,"[40.1, 6.9]",,Ground Pass,,9.489468,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Kick Off,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,2,Brazil,781,"['1ba6a1aa-a171-4299-b002-46c23e39bafa', '3822932f-9ba0-48cd-aba9-9cd89aba65ac']",19,,,,,,,,,,,,,,,,,Brazil,781,00:00:19.285,Pass,True
,,,,,,,,,,,,,,,,,,1.150184,,,,,,,,,,,,71d4d99d-632f-46bd-aeb1-8ef63c2ded30,27,,,"[40.1, 6.9]",3857258,0,,,,2.5564802,,Left Foot,,,"[32.1, 12.2]",,Ground Pass,,9.596354,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Back,2,Brazil,781,['ca8c4e14-861b-4c34-aa10-8c0e3eaf7954'],21,,,,,,,,,,,,,,,,,Brazil,781,00:00:21.025,Pass,
,,,,,,,,,,,,,,,,,,1.72,,,,,,,,,,,,0ec4551a-c7dc-4f98-9377-4d0d5dcf14e6,33,,,"[35.4, 11.1]",3857258,0,,,,-0.42826414,,Right Foot,,,"[44.6, 6.9]",,Ground Pass,,10.113358,,,Alex Sandro Lobo Silva,6945.0,,,,,,Free Kick,1,From Free Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,3,Brazil,781,['a3365850-93dc-4f9e-a7c4-f1b155e7568c'],37,,,,,,,,,,,,,,,,,Brazil,781,00:00:37.327,Pass,
,,,,,,,,,,,,,,,,,,1.081788,,,,,,,,,,,,4754bb21-5cc5-4420-b57f-e8023cf748bc,36,,,"[46.6, 7.9]",3857258,0,,,,0.18937005,,Left Foot,,,"[70.6, 12.5]",,Ground Pass,,24.436857,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Alex Sandro Lobo Silva,6945.0,Left Back,3,Brazil,781,['598449fd-9007-4047-8318-d27834ecb9f9'],40,,,,,,,,,,,,,,,,,Brazil,781,00:00:40.047,Pass,
,,,,,,,,,,,,,,,,,,1.475768,,,,,,,,,,,,63bfc4ec-1427-486d-be2d-02dc852427cf,46,,,"[52.3, 67.2]",3857258,0,,,,-2.872186,,Right Foot,,,"[38.9, 63.5]",,Ground Pass,,13.901439,,,Milos Veljkovic,6321.0,,,,,,Free Kick,1,From Free Kick,Saša Lukić,6687.0,Right Defensive Midfield,5,Serbia,786,['cc3274f4-9e95-43a8-acbf-852394588b5d'],55,,,,,,,,,,,,,,,,,Serbia,786,00:00:55.921,Pass,
,,,,,,,,,,,,,,,,,,1.557441,,,,,,,,,,,,71feb40e-df1a-4e99-aede-32f604632600,49,,,"[38.9, 63.0]",3857258,0,,,,-1.8244704,,Right Foot,,,"[34.7, 46.8]",,Ground Pass,,16.73559,,,Nemanja Gudelj,16489.0,,,,,,,1,From Free Kick,Milos Veljkovic,6321.0,Center Back,5,Serbia,786,['e3c39258-994f-4e9b-a695-cf36c0ab0b2d'],57,,,,,,,,,,,,,,,,,Serbia,786,00:00:57.715,Pass,
,,,,,,,,,,,,,,,,,,1.193377,,,,,,,,,,,,6bee46a2-e81a-4703-922e-35719b6fbe99,52,,,"[32.4, 20.9]",3857258,1,,,,-1.7277676,,Right Foot,,,"[30.2, 7.0]",,Ground Pass,,14.073024,,,Strahinja Pavlović,27719.0,,,,,,,1,From Free Kick,Nemanja Gudelj,16489.0,Left Defensive Midfield,5,Serbia,786,['14e2fbcc-ce02-4ee1-9807-c22f1bcfcb51'],0,,,,,,,,,,,,,,,,,Serbia,786,00:01:00.779,Pass,
,,,,,,,,,,,,,,,,,,5.469097,,,,,,,,,,,,e8ff325c-1bc2-4ea8-b919-591267861b82,61,,,"[20.5, 19.5]",3857258,1,,,,-0.09120356,,Right Foot,,,"[120.0, 10.4]",,High Pass,,99.91526,Out,,Filip Mladenović,7993.0,,,,,,Free Kick,1,From Free Kick,Vanja Milinković Savić,20600.0,Goalkeeper,6,Serbia,786,['952f3e8e-4a7f-4058-b480-27ae1919a20c'],20,,,,,,,,,,,,,,,,,Serbia,786,00:01:20.967,Pass,
,,,,,,,,,,,,,,,,,,1.439998,,,,,,,,,,,,fc70e0aa-3c17-4fc5-9ef5-38da59ded8a0,63,,,"[6.0, 44.0]",3857258,1,,,,1.7454685,,Left Foot,,,"[4.5, 52.5]",,Ground Pass,,8.631338,,,Marcos Aoás Corrêa,4372.0,,,,,,Goal Kick,1,From Goal Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,7,Brazil,781,['a398de8e-7951-4231-83af-88b45e0ee88f'],43,,,,,,,,,,,,,,,,,Brazil,781,00:01:43.192,Pass,
,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,93790f86-7453-4850-916c-472376f47b93,66,,,"[3.8, 50.9]",3857258,1,,,,1.3854483,,Right Foot,,,"[7.4, 70.1]",,Ground Pass,,19.534584,,,Danilo Luiz da Silva,3063.0,,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,7,Brazil,781,['4aeb4e98-c500-40af-90de-ba860a65ca3c'],45,,,,,,,,,,,,,,,,,Brazil,781,00:01:45.431,Pass,
,,,,,,,,,,,,,,,,,,2.791689,,,,,,,,,,,,33329ff5-372d-4b3e-ad94-ee9d6f02ac7b,69,,,"[7.2, 71.7]",3857258,1,,,,-0.24858297,,Right Foot,,,"[65.9, 56.8]",,High Pass,,60.56154,Incomplete,,,,,,,,,,1,From Goal Kick,Danilo Luiz da Silva,3063.0,Right Back,7,Brazil,781,['5500ce62-271e-4561-932d-afb608e83f3b'],47,,,,,,,,,,,,,,,,,Brazil,781,00:01:47.671,Pass,
,,,,,,,,,,,,,,,,,,0.82762,,,,,,,,,,,,3b88de8a-099e-4a0f-828e-d0e292bbaf16,71,,,"[52.0, 80.0]",3857258,2,,,,-1.086847,,,,,"[56.1, 72.2]",,Low Pass,,8.811924,,,Lucas Tolentino Coelho de Lima,22600.0,,,,,,Throw-in,1,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,8,Brazil,781,['aaa3632a-b72d-4d2f-827e-fcc963b3c8f7'],0,,,,,,,,,,,,,,,,,Brazil,781,00:02:00.345,Pass,
,,,,,,,,,,,,,,,,,,1.022622,,,,,,,,,,,,c48b138a-4237-4f39-82a1-c93e978cbfc8,73,,,"[56.1, 72.2]",3857258,2,,,,2.641152,,Left Foot,,,"[49.7, 75.7]",,Low Pass,,7.2945185,,,Danilo Luiz da Silva,3063.0,,,,,,,1,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,8,Brazil,781,['5c9978b7-4966-48a9-9a99-0c9029196ac7'],1,,,,,,,,,,,,,,,,,Brazil,781,00:02:01.172,Pass,
,,,,,,,,,,,,,,,,,,0.182397,,,,,,,,,,,,cbe33ead-4a17-4f35-a4e3-7a865dc3d799,76,,,"[49.7, 75.7]",3857258,2,,,,-1.359703,,Right Foot,,,"[50.3, 72.9]",,Ground Pass,,2.8635643,Incomplete,,,,,,,,,,1,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,8,Brazil,781,['46aa6d38-b918-4247-8162-d12ab9085b6e'],2,,,,,,,,,,,,,,,,,Brazil,781,00:02:02.927,Pass,
,,,,,,,,,,,,,,,,,,1.285231,,,,,,,,,,,,751a5f98-210d-4f73-a417-3851121054fd,78,,,"[52.9, 80.0]",3857258,2,,,,-1.3125441,,,,,"[58.5, 58.8]",,Low Pass,,21.927153,,,Neymar da Silva Santos Junior,4320.0,,,,,,Throw-in,1,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,9,Brazil,781,['95a0f866-c1fb-4b3f-be24-91c0645a3920'],10,,,,,,,,,,,,,,,,,Brazil,781,00:02:10.412,Pass,
,,,,,,,,,,,,,,,,,,0.416413,,,,,,,,,,,,3e0fb3bc-d7f2-49a2-bff7-2d834838ae73,82,,,"[51.2, 55.3]",3857258,2,,,,2.7069225,,Right Foot,,,"[45.6, 57.9]",,Ground Pass,,6.1741395,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,9,Brazil,781,"['05f66e9a-3929-4e56-a8d9-72acea58082c', '0992ecc3-fcff-4b9e-a641-2b8890bb5014']",13,,,,,,,,,,,,,,,,,Brazil,781,00:02:13.023,Pass,True
,,,,,,,,,,,,,,,,,,1.213941,,,,,,,,,,,,9b5683bb-54a2-4529-bd28-d96f23077bbc,86,,,"[45.6, 57.9]",3857258,2,,,,1.4959365,,Right Foot,,,"[46.5, 69.9]",,Ground Pass,,12.033703,,,Danilo Luiz da Silva,3063.0,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,9,Brazil,781,"['6b9a5378-2b72-4b63-a8e5-1920407e5742', 'e0a50d2b-0a71-4dbc-97b1-83ea8da2621f']",13,,,,,,,,,,,,,,,,,Brazil,781,00:02:13.577,Pass,True
,,,,,,,,,,,,,,,,,,1.323187,,,,,,,,,,,,24af6ac9-6df8-4097-8d60-58492b4167ce,89,,,"[44.6, 68.8]",3857258,2,,,,-2.7579975,,Right Foot,,,"[22.3, 59.8]",,Ground Pass,,24.04766,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,9,Brazil,781,['49d4f691-eeed-4d2e-9244-cc85127f433d'],15,,,,,,,,,,,,,,,,,Brazil,781,00:02:15.031,Pass,
,,,,,,,,,,,,,,,,,,1.758834,,,,,,,,,,,,f6f62904-69f4-4c3b-9fb6-dfd3022d1029,93,,,"[19.3, 59.6]",3857258,2,,,,-2.1628366,,Left Foot,,,"[7.8, 42.5]",,Ground Pass,,20.60728,,,Alisson Ramsés Becker,5547.0,,,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,9,Brazil,781,"['d5bd0b4e-35ee-4590-8528-e2e9a064e5b2', 'ee1f401e-b6fd-41c3-b72b-502179d625dc']",17,,,,,,,,,,,,,,,,,Brazil,781,00:02:17.323,Pass,True
,,,,,,,,,,,,,,,,,,1.589821,,,,,,,,,,,,e749d66b-1e85-448d-807d-28220fdbb8f8,96,,,"[8.6, 39.3]",3857258,2,,,,-1.5539912,,Right Foot,,,"[9.0, 15.5]",,Ground Pass,,23.803362,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Throw In,Alisson Ramsés Becker,5547.0,Goalkeeper,9,Brazil,781,['2254a16b-4bc2-45e1-9b8f-9ce937b209bc'],20,,,,,,,,,,,,,,,,,Brazil,781,00:02:20.002,Pass,
,,,,,,,,,,,,,,,,,,1.550184,,,,,,,,,,,,ffb1e2fe-349e-4f3e-a7a8-a89957c717df,99,,,"[8.8, 12.8]",3857258,2,,,,-0.4102913,,Left Foot,,,"[31.1, 3.1]",,Ground Pass,,24.318306,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,9,Brazil,781,['fc8472bd-7f37-4b88-a748-a1c2dc992f07'],22,,,,,,,,,,,,,,,,,Brazil,781,00:02:22.712,Pass,
,,,,,,,,,,,,,,,,,,1.102754,,,,,,,,,,,,f0b44380-3aec-4c14-89b9-c00dc3412af0,103,,,"[28.1, 1.4]",3857258,2,,,,2.0189414,,Right Foot,,,"[20.6, 17.0]",,Ground Pass,,17.309246,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,9,Brazil,781,"['0d21d8be-ba53-41b1-ba04-33832dcd9b27', '9a0a6a17-d4e4-4396-9b88-6abdf070b218']",26,,,,,,,,,,,,,,,,,Brazil,781,00:02:26.008,Pass,True
,,,,,,,,,,,,,,,,,,1.885204,,,,,,,,,,,,90f14dc9-b5ae-4234-bdd9-7f16db4e2d0f,106,,,"[21.2, 17.9]",3857258,2,,,,2.2789292,,Left Foot,,,"[6.9, 34.6]",,Ground Pass,,21.985905,,,Alisson Ramsés Becker,5547.0,,,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,9,Brazil,781,['4f735ebd-c2f5-4f69-86a8-fdbcbe8fe7e7'],28,,,,,,,,,,,,,,,,,Brazil,781,00:02:28.471,Pass,
,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,5a04f75c-3dba-4245-a889-dafc91021555,109,,,"[8.2, 34.4]",3857258,2,,,,-1.2793396,,Right Foot,,,"[11.8, 22.4]",,Ground Pass,,12.528368,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,From Throw In,Alisson Ramsés Becker,5547.0,Goalkeeper,9,Brazil,781,['c5bf4164-b85a-4fef-a1e0-45263788bfbe'],32,,,,,,,,,,,,,,,,,Brazil,781,00:02:32.476,Pass,
,,,,,,,,,,,,,,,,,,0.890493,,,,,,,,,,,,018232f9-2b69-4d47-8d19-d71774ab9380,112,,,"[13.5, 22.8]",3857258,2,,,,-1.4559197,,Right Foot,,,"[15.0, 9.8]",,Ground Pass,,13.086252,,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,9,Brazil,781,['0c27ba39-689d-4741-a2de-d2dccddefae5'],35,,,,,,,,,,,,,,,,,Brazil,781,00:02:35.916,Pass,
,,,,,,,,,,,,,,,,,,1.125334,,,,,,,,,,,,519f26c6-b435-493b-9371-6f4fd600ab0a,116,,,"[15.0, 10.4]",3857258,2,,,,2.1606576,,Right Foot,,,"[6.7, 22.8]",,Ground Pass,,14.921461,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,9,Brazil,781,['72cde0d8-d9ef-4281-a64d-b7f855e43c3b'],38,,,,,,,,,,,,,,,,,Brazil,781,00:02:38.558,Pass,
,,,,,,,,,,,,,,,,,,0.613603,,,,,,,,,,,,d69d67d3-b5a6-4b3c-a25c-d61f60ccae16,120,,,"[1.6, 6.8]",3857258,2,,,,-0.33394507,,Left Foot,,,"[11.4, 3.4]",,Ground Pass,,10.373042,Incomplete,,Alex Sandro Lobo Silva,6945.0,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,9,Brazil,781,"['9ef4d552-183d-42cc-b59e-8036404e277d', 'a94af278-dbe8-4869-9c70-89400af6f876', 'ca485e7c-f3fb-4273-ace5-e8c8debc7130']",43,,,,,,,,,,,,,,,,,Brazil,781,00:02:43.076,Pass,True
,,,,,,,,,,,,,,,,,,1.570246,,,,,,,,,,,,13246678-a5ea-4d0b-98ca-23c5921f6f6e,123,,,"[19.3, 0.1]",3857258,3,,,,0.12774098,,,,,"[41.1, 2.9]",,High Pass,,21.97908,,,Richarlison de Andrade,3280.0,,,,,,Throw-in,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,10,Brazil,781,['daa2caba-74a9-4188-baac-62452380a087'],2,,,,,,,,,,,,,,,,,Brazil,781,00:03:02.190,Pass,
,,,,,,,,,,,,,,,,,,0.787173,,,,,,,,,,,,495cb3d0-8df0-476e-bb8b-91548defb6a7,127,,,"[40.1, 4.0]",3857258,3,,,,1.8449638,,Right Foot,,,"[38.3, 10.4]",,Ground Pass,,6.6483083,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,,1,From Throw In,Richarlison de Andrade,3280.0,Center Forward,10,Brazil,781,['86186013-20a9-426d-808d-8a085e8c3734'],4,,,,,,,,,,,,,,,,,Brazil,781,00:03:04.395,Pass,
,,,,,,,,,,,,,,,,,,3.383017,,,,,,,,,,,,7e7ca913-3e00-4b50-b071-567da759acc5,132,,,"[38.3, 9.6]",3857258,3,,,,2.9992497,,Right Foot,,,"[6.9, 14.1]",,Ground Pass,,31.720814,,,Thiago Emiliano da Silva,3295.0,,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,10,Brazil,781,['21b8a4df-3669-47e9-be50-e1f4adea97df'],7,,,,,,,,,,,,,,,,,Brazil,781,00:03:07.458,Pass,
,,,,,,,,,,,,,,,,,,1.986217,,,,,,,,,,,,137fc3d4-07c0-4382-980e-841eb0cfd550,135,,,"[2.0, 12.1]",3857258,3,,,,-0.31204212,,Left Foot,,,"[33.0, 2.1]",,High Pass,,32.572994,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,10,Brazil,781,['cb4c2bcd-b39a-42c8-965d-7a388ef1bbb2'],13,,,,,,,,,,,,,,,,,Brazil,781,00:03:13.543,Pass,
,,,,,,,,,,,,,,,,,,1.296246,,,,,,,,,,,,9a56c82b-952f-47dd-8196-7ac3892d9326,140,,,"[45.4, 8.7]",3857258,3,,,,1.4778446,,Right Foot,,,"[46.5, 20.5]",,Ground Pass,,11.85116,,,Lucas Tolentino Coelho de Lima,22600.0,,,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,10,Brazil,781,"['d4ec59af-2bd9-45a0-821a-4e580d17774b', 'eb3c8134-4102-495e-939e-b3177ca929bb']",18,,,,,,,,,,,,,,,,,Brazil,781,00:03:18.511,Pass,True
,,,,,,,,,,,,,,,,,,2.561821,,,,,,,,,,,,b8297daf-99f0-4f14-8ec3-846707b88a8e,143,,,"[50.1, 28.0]",3857258,3,,,,1.0343609,,Left Foot,,,"[72.1, 65.0]",,Low Pass,,43.046486,,,Raphael Dias Belloli,10595.0,,,,,,,1,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Right Defensive Midfield,10,Brazil,781,['95ae0266-0297-442e-a1b1-89f07bf48fe6'],20,,,,,,,,,,,,,,,,,Brazil,781,00:03:20.876,Pass,
