ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.275664,,,,,,,,,,,,,,8bc8bf91-b521-407e-b041-c3d9a94474cf,2724,,,"[66.6, 14.1]",3869486,75,,,,,-0.64027184,,Right Foot,,,,"[81.5, 3.0]",,Ground Pass,,18.580097,,,João Pedro Cavaco Cancelo,7005.0,,,,,Free Kick,2,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,136,Portugal,780,['28a5077c-7b56-4236-9516-4e788871ca92'],44,,,,,,,,,,,,,,,,,Portugal,780,00:30:44.764,Pass,
,,,,,,,,,,,,,,,,0.453053,,,,,,,,,,,,,,1a4f5c9e-aa75-474c-af09-d20b2b6587d7,2727,,,"[89.4, 3.1]",3869486,75,,,,,0.16219883,,Right Foot,,,,"[94.9, 4.0]",,Ground Pass,,5.5731497,,,Rafael Alexandre Conceição Leão,18360.0,,,,,,2,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,136,Portugal,780,['1a08db84-1193-4a6a-bbec-3bd7edae8291'],50,,,,,,,,,,,,,,,,,Portugal,780,00:30:50.097,Pass,
,,,,,,,,,,,,,,,,0.84647,,,,,,,,,,,,,,dc7bb5cc-d732-4b8a-b1aa-7d2ab61ba3af,2730,,,"[94.9, 4.0]",3869486,75,,,,,-3.1082716,,Right Foot,,,,"[88.9, 3.8]",,Ground Pass,,6.0033326,,,João Pedro Cavaco Cancelo,7005.0,,,,,,2,From Free Kick,Rafael Alexandre Conceição Leão,18360.0,Left Wing,136,Portugal,780,['b2a8bcab-3f7d-4b4b-a4e0-be8476f4a6f9'],50,,,,,,,,,,,,,,,,,Portugal,780,00:30:50.670,Pass,
,,,,,,,,,,,,,,,,0.854749,,,,,,,,,,,,,,6789d36f-b19f-4bb2-9ba2-28c1dffe073f,2733,,,"[91.6, 3.5]",3869486,75,,,,,2.923942,,Left Foot,,,,"[81.2, 5.8]",,Ground Pass,,10.651291,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,136,Portugal,780,['faafbb07-6af1-489f-8682-102f1e9337cb'],52,,,,,,,,,,,,,,,,,Portugal,780,00:30:52.138,Pass,
,,,,,,,,,,,,,,,,1.061484,,,,,,,,,,,,,,c0298e82-c5b6-4a22-862a-2deb05939f30,2736,,,"[83.0, 11.7]",3869486,75,,,,,1.9116087,,Left Foot,,,,"[76.9, 28.9]",,Ground Pass,,18.249657,,,Vitor Machado Ferreira,34639.0,,,,,,2,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Defensive Midfield,136,Portugal,780,['881702d2-1ff6-473e-8cdf-c4044dda1593'],54,,,,,,,,,,,,,,,,,Portugal,780,00:30:54.518,Pass,
,,,,,,,,,,,,,,,,1.478755,,,,,,,,,,,,,,3b78820f-68e0-49fd-a6ef-a5292af50f3d,2740,,,"[77.9, 33.6]",3869486,75,,,,,1.1574208,,Right Foot,,,,"[92.2, 66.2]",,Ground Pass,,35.598454,,,José Diogo Dalot Teixeira,16028.0,,,,,,2,From Free Kick,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,136,Portugal,780,"['013143f7-2340-40c0-a3b0-623f29d58707', '5f058232-4d6a-4593-b314-4acf1f8a972f']",57,,,,,,,,,,,,,,,,,Portugal,780,00:30:57.370,Pass,True
,,,,,,,,,,,,,,,,1.270426,,,,,,,,,,,,,,cb30a536-cfc8-4e5e-b4bb-acf5cc7ca5be,2743,,,"[92.2, 66.2]",3869486,76,,,,,-2.5163822,,Right Foot,,,,"[78.9, 56.6]",,Ground Pass,,16.402744,,,Vitor Machado Ferreira,34639.0,,,,,,2,From Free Kick,José Diogo Dalot Teixeira,16028.0,Right Back,136,Portugal,780,['6776f15d-082f-4bcd-aef2-32cb8248eeec'],0,,,,,,,,,,,,,,,,,Portugal,780,00:31:00.896,Pass,
,,,,,,,,,,,,,,,,1.221902,,,,,,,,,,,,,,e19833e8-30ba-4280-9c70-bca1e2f52c93,2751,,,"[44.5, 55.5]",3869486,76,,,,,-1.1127456,,Right Foot,,,,"[55.1, 34.0]",,Ground Pass,,23.971024,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,2,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,136,Portugal,780,['41b22d67-1d78-4ad5-b32b-f05770f7edbf'],11,,,,,,,,,,,,,,,,,Portugal,780,00:31:11.086,Pass,
,,,,,,,,,,,,,,,,0.854426,,,,,,,,,,,,,,21001405-a830-4ee6-bbbb-de9070a038aa,2754,,,"[61.6, 33.9]",3869486,76,,,,,-1.1512377,,Right Foot,,,,"[67.8, 20.0]",,Ground Pass,,15.220053,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,136,Portugal,780,['53a59ac6-e585-4f02-8281-1a757f6ac595'],15,,,,,,,,,,,,,,,,,Portugal,780,00:31:15.010,Pass,
,,,,,,,,,,,,,,,,1.260883,,,,,,,,,,,,,,afa528b9-da5c-41f2-8bf4-73044778bc32,2757,,,"[67.8, 20.0]",3869486,76,,,,,-0.8315193,,Left Foot,,,,"[83.3, 3.0]",,Ground Pass,,23.005434,,,Rafael Alexandre Conceição Leão,18360.0,,,,,,2,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Defensive Midfield,136,Portugal,780,['00f32317-ed8d-4bdd-9df9-dc81a5351480'],16,,,,,,,,,,,,,,,,,Portugal,780,00:31:16.991,Pass,
,,,,,,,,,,,,,,,,2.62526,,,,,,,,,,,,,,0d9ab788-326c-442f-8680-06b551d23024,2764,,,"[89.1, 5.8]",3869486,76,,,,,0.12630811,,Right Foot,,,,"[114.3, 9.0]",,Ground Pass,,25.402363,,,João Pedro Cavaco Cancelo,7005.0,,,,,,2,From Free Kick,Rafael Alexandre Conceição Leão,18360.0,Left Wing,136,Portugal,780,['af9ab0b2-f1dc-4fab-95d7-461dec3568a9'],21,,,,,,,,,,,,,,,,,Portugal,780,00:31:21.557,Pass,
,,,,,,,,,,,,,,,,0.83522,,,,,,,,,,,,,,75e97117-3904-452c-b307-3e9c309b079b,2767,,,"[115.7, 11.3]",3869486,76,,,,,1.6741998,,Left Foot,True,,,"[113.5, 32.5]",,High Pass,,21.313845,Incomplete,,,,,,,,,2,From Free Kick,João Pedro Cavaco Cancelo,7005.0,Left Back,136,Portugal,780,['efa716d7-28b9-4c7b-ab23-7adbb1a251e3'],24,,,,,,,,,,,,,,,,,Portugal,780,00:31:24.516,Pass,
,,,,,,,,,,,,,,,,1.0873,,,,,,,,,,,,,,b0e3038d-f579-4124-b49e-9856021eead9,2769,,,"[91.6, 11.7]",3869486,76,,,,,0.8934099,,Other,,,,"[99.0, 20.9]",,Low Pass,,11.806778,,,Rafael Alexandre Conceição Leão,18360.0,,,,,Recovery,2,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Defensive Midfield,136,Portugal,780,['ee25483a-cc49-4845-89c7-0f55d112ed1a'],27,,,,,,,,,,,,,,,,,Portugal,780,00:31:27.122,Pass,
,,,,,,,,,,,,,,,,1.628419,,,,,,,,,,,,,,52d6b1b2-a51b-4ce3-84ba-69906d53ba34,2776,,,"[12.4, 58.8]",3869486,76,,,,,0.9119903,,Right Foot,,,,"[24.4, 74.3]",,Ground Pass,,19.602295,,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Sofiane Boufal,3625.0,Left Wing,137,Morocco,788,['7fe1a2a5-cd18-48bf-9ce1-d9ae74d909c3'],30,,,,,,,,,,,,,,,,,Morocco,788,00:31:30.655,Pass,
,,,,,,,,,,,,,,,,0.506287,,,,,,,,,,,,,,2860020f-f267-4e22-8f01-70162921c6db,2779,,,"[24.4, 74.3]",3869486,76,,,,,-0.72165483,,Right Foot,,,,"[26.9, 72.1]",,Ground Pass,,3.3301651,,,Achraf Hakimi Mouh,5245.0,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Left Defensive Midfield,137,Morocco,788,"['1f97beba-b1ee-498b-816e-89c7229ed2b5', 'dae31dd2-f15c-49d3-9aa7-0c729fe0530f']",32,,,,,,,,,,,,,,,,,Morocco,788,00:31:32.284,Pass,True
,,,,,,,,,,,,,,,,1.454387,,,,,,,,,,,,,,02e32131-6665-417f-818b-bd6be3e735e0,2781,,,"[26.9, 72.1]",3869486,76,,,,,-0.04030075,,Right Foot,,,,"[39.3, 71.6]",,Ground Pass,,12.410076,,,Hakim Ziyech,5237.0,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,137,Morocco,788,['b35f1244-17a9-4275-a373-d3496525b78f'],32,,,,,,,,,,,,,,,,,Morocco,788,00:31:32.790,Pass,
,,,,,,,,,,,,,,,,1.317441,,,,,,,,,,,,,,9d1d15ae-9389-452a-b8c7-f98df7292546,2790,,,"[69.6, 3.1]",3869486,76,,,,,2.278338,,Left Foot,,,,"[63.1, 10.7]",,Ground Pass,,10.0005,,,Vitor Machado Ferreira,34639.0,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Defensive Midfield,138,Portugal,780,"['29a34840-53bd-4e7b-8e42-12c6ab394432', 'fb2c78fe-93fc-40c3-b3a4-57e18d353675']",37,,,,,,,,,,,,,,,,,Portugal,780,00:31:37.592,Pass,True
,,,,,,,,,,,,,,,,1.281302,,,,,,,,,,,,,,8bbdd8b0-9a62-40ea-a3d3-f8440fa999b8,2793,,,"[57.0, 8.0]",3869486,76,,,,,2.1173632,,Right Foot,,,,"[48.3, 22.3]",,Ground Pass,,16.738579,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,Regular Play,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,138,Portugal,780,['dd6012e2-e570-4d27-b119-280206761ace'],39,,,,,,,,,,,,,,,,,Portugal,780,00:31:39.240,Pass,
,,,,,,,,,,,,,,,,1.233724,,,,,,,,,,,,,,6ec56f84-1c0d-40c8-a97d-ea02ecbaa1dd,2796,,,"[53.9, 31.7]",3869486,76,,,,,0.89675665,,Right Foot,,,,"[67.8, 49.1]",,Ground Pass,,22.270384,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,138,Portugal,780,['7e828d07-e118-4140-8f41-1c643783e375'],42,,,,,,,,,,,,,,,,,Portugal,780,00:31:42.891,Pass,
,,,,,,,,,,,,,,,,1.700841,,,,,,,,,,,,,,c409acef-4c94-4f07-8569-9190ea4038af,2800,,,"[91.3, 53.3]",3869486,76,,,,,0.6989093,,Right Foot,,,,"[110.1, 69.1]",,Ground Pass,,24.557688,,,José Diogo Dalot Teixeira,16028.0,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,138,Portugal,780,['3d6c03cc-0598-49c5-be61-126304ef24a6'],48,,,,,,,,,,,,,,,,,Portugal,780,00:31:48.186,Pass,
,,,,,,,,,,,,,,,,0.710637,,,,,,,,,,,,,,2562bead-ed4e-4147-8772-289980301d4c,2803,,,"[110.1, 69.1]",3869486,76,,,,,-1.6250907,,Right Foot,,,,"[109.1, 50.7]",,Ground Pass,,18.427155,Incomplete,,,,,,,,,2,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Back,138,Portugal,780,['1d89f471-2d9a-4b31-b9dd-0ba4137fd2e1'],49,,,,,,,,,,,,,,,,,Portugal,780,00:31:49.967,Pass,
,,,,,,,,,,,,,,,,1.233867,,,,,,,,,,,,,,650930bc-6099-40aa-b076-f2b924beda13,2807,,,"[9.0, 7.9]",3869486,76,,,,,0.7696514,,Left Foot,,,,"[21.9, 20.4]",,Low Pass,,17.96274,,,Walid Cheddira,296254.0,,,,,,2,From Counter,Yahia Attiyat allah,31295.0,Left Wing Back,139,Morocco,788,['8dd5d46b-88fb-4912-b5a5-8aff77421ab3'],55,,,,,,,,,,,,,,,,,Morocco,788,00:31:55.752,Pass,
,,,,,,,,,,,,,,,,1.204368,,,,,,,,,,,,,,026d34d8-d402-4c90-9288-21c401ae1de5,2811,,,"[60.2, 16.3]",3869486,77,,,,,-0.9438753,,Right Foot,,,,"[69.4, 3.6]",,Ground Pass,,15.682156,,,Azzedine Ounahi,46258.0,,,,,,2,From Counter,Walid Cheddira,296254.0,Center Forward,139,Morocco,788,['25b71f50-5e55-4444-a4d1-72332c70772e'],2,,,,,,,,,,,,,,,,,Morocco,788,00:32:02.054,Pass,
,,,,,,,,,,,,,,,,3.417032,,,,,,,,,,,,,,1cfa9c2d-c2b9-46e2-963b-61714d0ae316,2814,,,"[95.2, 22.2]",3869486,77,,,,,-0.07743109,,Right Foot,,,,"[118.4, 20.4]",,Ground Pass,,23.269722,Incomplete,,,,,,,,,2,From Counter,Azzedine Ounahi,46258.0,Left Defensive Midfield,139,Morocco,788,['c528d670-3bfc-44b3-89d1-e4a251e0a462'],8,,,,,,,,,,,,,,,,,Morocco,788,00:32:08.514,Pass,
,,,,,,,,,,,,,,,,2.738782,,,,,,,,,,,,,,e95ffdaa-696e-4cc1-b914-95898ec4ed97,2824,,,"[50.7, 28.4]",3869486,78,,,,,0.59749097,,Left Foot,,,,"[94.2, 58.0]",,High Pass,,52.61568,Incomplete,,Ricardo Jorge Luz Horta,10868.0,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Defensive Midfield,143,Portugal,780,"['85133a40-4c56-4b6b-9757-de9d41d42263', 'a6da4c03-4504-4b22-b433-4fe98d36db73']",57,,,,,,,,,,,,,,,,,Portugal,780,00:33:57.994,Pass,
,,,,,,,,,,,,,,,,2.004576,,,,,,,,,,,,,,6d694637-11d1-495d-93f9-e3b215209970,2827,,,"[102.8, 80.0]",3869486,79,,,,,-2.8261313,,,,,,"[78.9, 72.2]",,Low Pass,,25.140604,,,Bruno Miguel Borges Fernandes,5204.0,,,,,Throw-in,2,From Throw In,Ricardo Jorge Luz Horta,10868.0,Right Wing,144,Portugal,780,['b1d5666a-2544-46fa-bfe9-40ca4bfc81a5'],7,,,,,,,,,,,,,,,,,Portugal,780,00:34:07.522,Pass,
,,,,,,,,,,,,,,,,2.332012,,,,,,,,,,,,,,92fc63d0-cbac-4a50-8e00-a4c43a9104e0,2830,,,"[78.8, 66.6]",3869486,79,,,,,-1.4229045,,Right Foot,,,,"[86.1, 17.6]",,High Pass,,49.54079,,,João Pedro Cavaco Cancelo,7005.0,,True,,,,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Back,144,Portugal,780,['726a95a4-80c3-47da-8d0d-0b7a69af59e4'],11,,,,,,,,,,,,,,,,,Portugal,780,00:34:11.696,Pass,
,,,,,,,,,,,,,,,,1.309888,,,,,,,,,,,,,,3ee8cd3d-b206-4d2d-a290-26fe747a72e4,2833,,,"[86.1, 17.6]",3869486,79,,,,,-3.0934372,,Other,,,,"[77.8, 17.2]",,Low Pass,,8.309633,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,From Throw In,João Pedro Cavaco Cancelo,7005.0,Left Back,144,Portugal,780,['f2b855c7-47b0-4acd-b7d1-9402c8d8aebf'],14,,,,,,,,,,,,,,,,,Portugal,780,00:34:14.228,Pass,
,,,,,,,,,,,,,,,,0.893503,,,,,,,,,,,,,,669e6fce-c1d7-4e7a-a12e-c78604ca5d5d,2836,,,"[81.5, 15.5]",3869486,79,,,,,-1.0774964,,Right Foot,,,,"[86.5, 6.2]",,Ground Pass,,10.558883,,,João Pedro Cavaco Cancelo,7005.0,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Defensive Midfield,144,Portugal,780,['303773e1-3a0f-48db-acf4-add526eaa89f'],17,,,,,,,,,,,,,,,,,Portugal,780,00:34:17.497,Pass,
,,,,,,,,,,,,,,,,2.828931,,,,,,,,,,,,,,67475f3d-3cb0-4c12-bd5c-e96544cb7e44,2839,,,"[89.5, 14.4]",3869486,79,,,,,1.2299398,,Right Foot,True,,,"[106.1, 61.2]",,High Pass,,49.656822,,,Ricardo Jorge Luz Horta,10868.0,,True,,,,2,From Throw In,João Pedro Cavaco Cancelo,7005.0,Left Back,144,Portugal,780,['89d7887b-8289-49bb-b2fb-cd1b2b3593ec'],21,,,,,,,,,,,,,,,,,Portugal,780,00:34:21.232,Pass,
,,,,,,,,,,,,,,,,0.781081,,,,,,,,,,,,,,04bbba2b-f272-4ca2-826e-23d9f6db9236,2842,,,"[106.1, 61.2]",3869486,79,,,,,-2.0564184,,Right Foot,,,,"[100.4, 50.4]",,Low Pass,,12.21188,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,2,From Throw In,Ricardo Jorge Luz Horta,10868.0,Right Wing,144,Portugal,780,['75f27607-c33e-4777-acbd-97ac9fa9d5af'],24,,,,,,,,,,,,,,,,,Portugal,780,00:34:24.595,Pass,
,,,,,,,,,,,,,,,,0.784334,,,,,,,,,,,,,,22e53f99-1936-4991-a7f0-dbbe20fe89ff,2849,,,"[25.2, 34.5]",3869486,79,,,,,1.7894653,,Right Foot,,,,"[22.4, 47.1]",,Ground Pass,,12.907362,,,Sofyan Amrabat,5234.0,,,,,,2,From Throw In,Azzedine Ounahi,46258.0,Left Defensive Midfield,144,Portugal,780,"['4b423ab1-47f3-4def-98ab-a6bedf262cf5', 'eb22f855-d710-4f44-9c62-25e89712e0be']",27,,,,,,,,,,,,,,,,,Morocco,788,00:34:27.836,Pass,True
,,,,,,,,,,,,,,,,5.547602,,,,,,,,,,,,,,d926e0cb-5ba4-49ea-b4f8-dc5d71654cab,2852,,,"[23.7, 48.1]",3869486,79,,,,,0.264584,,Right Foot,,,,"[84.6, 64.6]",,Low Pass,,63.095642,Incomplete,,Walid Cheddira,296254.0,,,,,,2,From Throw In,Sofyan Amrabat,5234.0,Right Defensive Midfield,144,Portugal,780,"['2f3088e9-182b-45ac-8d35-a5126055e339', 'f1edbd72-6671-4729-8967-a45d78ddd9b0']",29,,,,,,,,,,,,,,,,,Morocco,788,00:34:29.528,Pass,
,,,,,,,,,,,,,,,,1.86698,,,,,,,,,,,,,,b07a73ce-f217-4458-a97a-e3106ec00929,2856,,,"[33.1, 19.5]",3869486,79,,,,,1.027151,,Right Foot,,,,"[49.6, 46.8]",,Ground Pass,,31.898903,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,144,Portugal,780,['955882e2-c11d-447b-9c8d-6a2cdbfc2b3d'],36,,,,,,,,,,,,,,,,,Portugal,780,00:34:36.162,Pass,
,,,,,,,,,,,,,,,,1.1433,,,,,,,,,,,,,,68ac5b5b-8082-46ab-8bd1-95edf4ca7991,2860,,,"[53.0, 44.0]",3869486,79,,,,,-0.95694757,,Right Foot,,,,"[66.6, 24.7]",,Ground Pass,,23.610378,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,144,Portugal,780,['b5009240-9c97-443d-81ce-24d6bbf0aba3'],40,,,,,,,,,,,,,,,,,Portugal,780,00:34:40.199,Pass,
,,,,,,,,,,,,,,,,1.274266,,,,,,,,,,,,,,e49ba763-a00c-41ff-8cdd-0d5ca2094b13,2863,,,"[73.3, 19.5]",3869486,79,,,,,-0.67030215,,Left Foot,,,,"[92.6, 4.2]",,Ground Pass,,24.628845,,,Rafael Alexandre Conceição Leão,18360.0,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Defensive Midfield,144,Portugal,780,['9b0ba218-2ec0-47b0-9a7d-e437ec4669da'],43,,,,,,,,,,,,,,,,,Portugal,780,00:34:43.569,Pass,
,,,,,,,,,,,,,,,,0.299353,,,,,,,,,,,,,,e8b15a96-eac4-4def-aff0-511a2d73a107,2869,,,"[94.0, 15.9]",3869486,79,,,,,0.7952988,,Right Foot,,,,"[99.0, 21.0]",,High Pass,,7.1421285,Incomplete,,,,,,,,,2,From Throw In,Rafael Alexandre Conceição Leão,18360.0,Left Wing,144,Portugal,780,['465a87c4-0cac-45b8-8554-9e5711dbb592'],49,,,,,,,,,,,,,,,,,Portugal,780,00:34:49.634,Pass,
,,,,,,,,,,,,,,,,2.533718,,,,,,,,,,,,,,3969af2c-8328-47f8-a8ab-3111d695f048,2872,,,"[84.3, 66.3]",3869486,79,,,,,-2.442312,,Right Foot,,,,"[69.2, 53.6]",,Ground Pass,,19.730686,,,Kléper Laveran Lima Ferreira,20016.0,,,,,Recovery,2,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Back,144,Portugal,780,['334be57c-cf7b-441b-83f1-4eedbf3f4b24'],54,,,,,,,,,,,,,,,,,Portugal,780,00:34:54.844,Pass,
,,,,,,,,,,,,,,,,2.526171,,,,,,,,,,,,,,a2a573a9-f3fe-4920-bfef-f4a348103159,2876,,,"[69.9, 53.3]",3869486,79,,,,,-1.833791,,Right Foot,,,,"[65.0, 35.1]",,Ground Pass,,18.848078,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,2,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,144,Portugal,780,"['f5b5dd5d-d844-49f4-b28a-95bca9a0e605', 'f804b7fc-28d3-41c3-8cd4-a1b7a21ca435']",57,,,,,,,,,,,,,,,,,Portugal,780,00:34:57.538,Pass,True
,,,,,,,,,,,,,,,,0.598145,,,,,,,,,,,,,,74b753de-70ab-418c-8a78-8556dd7bf278,2879,,,"[68.8, 17.8]",3869486,80,,,,,-1.6191458,,Right Foot,,,,"[68.2, 5.4]",,Ground Pass,,12.414508,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,144,Portugal,780,['e33b8db2-b42b-44ef-a2e2-b66b7972d209'],2,,,,,,,,,,,,,,,,,Portugal,780,00:35:02.103,Pass,
,,,,,,,,,,,,,,,,1.653644,,,,,,,,,,,,,,93045dd2-69a7-4227-ae36-657c23724a87,2882,,,"[54.8, 10.4]",3869486,80,,,,,1.5528342,,Right Foot,,,,"[55.1, 27.1]",,Ground Pass,,16.702694,,,Vitor Machado Ferreira,34639.0,,,,,,2,From Throw In,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Defensive Midfield,144,Portugal,780,['f1b7c794-c5a1-4da2-9164-52ff6383ed48'],5,,,,,,,,,,,,,,,,,Portugal,780,00:35:05.415,Pass,
,,,,,,,,,,,,,,,,0.572179,,,,,,,,,,,,,,1d2d725a-2b9d-4167-bf3c-60be439cc477,2885,,,"[56.2, 28.5]",3869486,80,,,,,-1.0722284,,Right Foot,,,,"[61.1, 19.5]",,Ground Pass,,10.247438,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,2,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,144,Portugal,780,['d4fb9c20-60f8-462e-9ad5-51a46af12086'],9,,,,,,,,,,,,,,,,,Portugal,780,00:35:09.201,Pass,
,,,,,,,,,,,,,,,,0.830387,,,,,,,,,,,,,,cc5d984c-09e7-4c70-bfee-e75deae66c70,2888,,,"[64.1, 22.3]",3869486,80,,,,,-0.350605,,Right Foot,,,,"[81.6, 15.9]",,Ground Pass,,18.633572,Incomplete,,Rafael Alexandre Conceição Leão,18360.0,,,,,,2,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,144,Portugal,780,"['3fe25401-910e-4b83-8926-d21534d37490', '52b4964e-cd81-4487-b34d-67d5124be004']",12,,,,,,,,,,,,,,,,,Portugal,780,00:35:12.856,Pass,
,,,,,,,,,,True,,,,,,0.573533,,,,,,,,,,,,,,3fe25401-910e-4b83-8926-d21534d37490,2890,,,"[38.5, 64.2]",3869486,80,,,,,-0.114876606,,Right Foot,,,,"[43.7, 63.6]",,Ground Pass,,5.234501,,,Hakim Ziyech,5237.0,,,,,Interception,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Wing Back,145,Morocco,788,"['14e27b67-4261-40eb-84b7-315ccdc78807', 'cc5d984c-09e7-4c70-bfee-e75deae66c70']",13,,,,,,,,,,,,,,,,,Morocco,788,00:35:13.686,Pass,
,,,,,,,,,,,,,,,,1.042423,,,,,,,,,,,,,,88216e35-5fe9-414d-ad66-38da3e652f23,2893,,,"[43.7, 63.6]",3869486,80,,,,,-1.3134726,,Left Foot,,,,"[47.2, 50.3]",,Ground Pass,,13.752818,,,Azzedine Ounahi,46258.0,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Wing,145,Morocco,788,['c9e4aafa-1aa8-4803-9156-dd2a1587224e'],15,,,,,,,,,,,,,,,,,Morocco,788,00:35:15.585,Pass,
,,,,,,,,,,,,,,,,2.266199,,,,,,,,,,,,,,e32c9156-1f9b-4d1a-b3fe-7c45e7a29ad2,2900,,,"[64.5, 74.0]",3869486,80,,,,,-0.3281199,,Right Foot,,,,"[88.0, 66.0]",,Low Pass,,24.824383,Incomplete,,Walid Cheddira,296254.0,,,,,,2,Regular Play,Azzedine Ounahi,46258.0,Left Defensive Midfield,145,Morocco,788,"['34d92a38-e4e8-4518-8d62-a30e6e8366b5', 'a584dd9c-9f21-41c6-89a7-4c1de767f650']",21,,,,,,,,,,,,,,,,,Morocco,788,00:35:21.900,Pass,
,,,,,,,,,,,,,,,,0.693347,,,,,,,,,,,,,,ef53908c-2f95-4850-be60-866d30728c61,2904,,,"[34.5, 6.8]",3869486,80,,,,,0.37724906,,Right Foot,,,,"[39.8, 8.9]",,Ground Pass,,5.700877,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,146,Portugal,780,['7704abe5-1f51-4145-8b66-e592b93b41dc'],25,,,,,,,,,,,,,,,,,Portugal,780,00:35:25.440,Pass,
,,,,,,,,,,,,,,,,0.709617,,,,,,,,,,,,,,786ea4ee-8d77-4c11-90e1-22170c3213f5,2907,,,"[39.8, 8.9]",3869486,80,,,,,-1.6909051,,Left Foot,,,,"[39.1, 3.1]",,Ground Pass,,5.8420887,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,2,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Left Defensive Midfield,146,Portugal,780,['c95b0eeb-170f-41ff-90a3-b6426d799e5e'],26,,,,,,,,,,,,,,,,,Portugal,780,00:35:26.214,Pass,
