50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.369743,,,,,,,,,,,707f982c-fe04-4d6b-87d2-ef806f8d6de2,980,,"[50.4, 65.4]",3857255,18,,,,-1.4735432,,Left Foot,,,,"[52.4, 44.9]",,Ground Pass,,20.59733,,,Pau Francisco Torres,6892.0,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,24,Spain,772,['be9dabe9-be69-4067-97ea-f6cd2f4765b0'],19,,,,,,,,,,,,,,,,,,Spain,772,00:18:19.338,Pass,
,,,,,,,,,,,,,,,,0.541244,,,,,,,,,,,c65f62b8-951a-4940-832f-562032cf6f56,983,,"[55.7, 37.1]",3857255,18,,,,0.5456551,,Left Foot,,,,"[64.1, 42.2]",,Ground Pass,,9.8270035,,Incomplete,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,24,Spain,772,"['91a4d2cd-f3ba-40b9-9ed6-c7a365aa1b96', '96909310-fea4-4c1d-b205-b2ca941a8df4']",22,,,,,,,,,,,,,,,,,,Spain,772,00:18:22.634,Pass,
,,,,,,,,,,,,,,,,0.915963,,,,,,,,,,,fa35c59c-e645-4d1d-958b-52e9bd768a28,988,,"[74.3, 44.6]",3857255,18,,,,3.003915,,Right Foot,,,,"[57.7, 46.9]",,Ground Pass,,16.75858,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,Regular Play,Álvaro Borja Morata Martín,3477.0,Center Forward,24,Spain,772,['296bb37f-e35d-4839-b95d-5d05b1f94f59'],25,,,,,,,,,,,,,,,,,,Spain,772,00:18:25.800,Pass,
,,,,,,,,,,,,,,,,0.620369,,,,,,,,,,,3703e9f5-de36-4c71-ae2c-25f177b2a115,991,,"[60.4, 45.5]",3857255,18,,,,-0.2965458,,Right Foot,,,,"[67.6, 43.3]",,Ground Pass,,7.528612,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,24,Spain,772,['ff1bdf86-e143-41e6-85b3-7fcf0c125d20'],28,,,,,,,,,,,,,,,,,,Spain,772,00:18:28.124,Pass,
,,,,,,,,,,,,,,,,0.931521,,,,,,,,,,,30a11657-8dae-42f0-a065-78d821a0b915,994,,"[69.6, 41.8]",3857255,18,,,,-1.126074,,Right Foot,,,,"[75.7, 29.0]",,Ground Pass,,14.17921,,,Pedro González López,30486.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Spain,772,['5447a409-b12e-4068-bbdd-20ec93a286d1'],30,,,,,,,,,,,,,,,,,,Spain,772,00:18:30.205,Pass,
,,,,,,,,,,,,,,,,1.4193,,,,,,,,,,,a433db2b-4534-4321-b754-f25704ed780e,997,,"[75.7, 29.0]",3857255,18,,,,-1.4998047,,Right Foot,,,,"[77.3, 6.5]",,Ground Pass,,22.556818,,,Alejandro Balde Martínez,39161.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,24,Spain,772,['0af890f4-fc98-4240-b568-a54e3e62a5c8'],32,,,,,,,,,,,,,,,,,,Spain,772,00:18:32.407,Pass,
,,,,,,,,,,,,,,,,1.622691,,,,,,,,,,,b0694327-70fe-405b-ae23-2fe415229890,1000,,"[78.0, 6.0]",3857255,18,,,,2.8118637,,Left Foot,,,,"[55.5, 13.7]",,Ground Pass,,23.781084,,,Pau Francisco Torres,6892.0,,,,,,1,Regular Play,Alejandro Balde Martínez,39161.0,Left Back,24,Spain,772,['089931ed-94cc-4756-8c88-0c0ed824c781'],35,,,,,,,,,,,,,,,,,,Spain,772,00:18:35.303,Pass,
,,,,,,,,,,,,,,,,0.832575,,,,,,,,,,,686388af-9faa-451e-8634-0efaf888b39d,1004,,"[58.6, 14.1]",3857255,18,,,,-0.1096068,,Left Foot,,,,"[79.5, 11.8]",,Low Pass,,21.026175,,Incomplete,Pedro González López,30486.0,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,24,Spain,772,"['0241bd7d-0415-4274-b8bf-2a6ad75abe73', 'e9111a17-d202-4d12-b335-3158221d5b26', 'e98d8437-77c4-4668-96bb-d3258cd1c51b']",38,,,,,,,,,,,,,,,,,,Spain,772,00:18:38.114,Pass,True
,,,,,,,,,,,,,,,,2.376393,,,,,,,,,,,5e27ff37-24b8-48e9-b9d0-205c36f515cb,1007,,"[62.7, 0.1]",3857255,18,,,,2.818808,,,,,,"[33.7, 9.8]",,Low Pass,,30.57924,,,Pau Francisco Torres,6892.0,,,,,Throw-in,1,From Throw In,Alejandro Balde Martínez,39161.0,Left Back,25,Spain,772,['a3106093-73aa-4d8c-a08c-b6a6d5ee1f3f'],46,,,,,,,,,,,,,,,,,,Spain,772,00:18:46.509,Pass,
,,,,,,,,,,,,,,,,2.081127,,,,,,,,,,,2da0e57c-a82a-4262-af11-1d55766897d3,1010,,"[34.9, 10.4]",3857255,18,,,,1.2732346,,Left Foot,,,,"[46.4, 47.9]",,Ground Pass,,39.223717,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,25,Spain,772,['5717e59e-e707-4e0f-a5fe-38403d9ec045'],50,,,,,,,,,,,,,,,,,,Spain,772,00:18:50.644,Pass,
,,,,,,,,,,,,,,,,1.195942,,,,,,,,,,,76a4dd0c-8584-4204-bb3f-78d63538aaad,1013,,"[48.8, 50.1]",3857255,18,,,,1.178638,,Right Foot,,,,"[55.5, 66.3]",,Ground Pass,,17.53083,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,25,Spain,772,['9bab488e-bb1b-4679-b3d0-fc94eed17f72'],53,,,,,,,,,,,,,,,,,,Spain,772,00:18:53.761,Pass,
,,,,,,,,,,,,,,,,1.24852,,,,,,,,,,,b7a612d0-746b-4877-83da-6b2badc96bc1,1016,,"[56.8, 66.7]",3857255,18,,,,0.7246036,,Right Foot,,,,"[69.0, 77.5]",,Ground Pass,,16.293556,,,Nicholas Williams Arthuer,68574.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,25,Spain,772,['21d66f51-bb6c-4c06-b669-1bbbb1951f6a'],55,,,,,,,,,,,,,,,,,,Spain,772,00:18:55.779,Pass,
,,,,,,,,,,,,,,,,1.450617,,,,,,,,,,,b2682f16-ef1e-477f-9175-26ed99e49559,1019,,"[69.0, 77.5]",3857255,18,,,,-2.822845,,Right Foot,,,,"[49.0, 70.9]",,Ground Pass,,21.060863,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Nicholas Williams Arthuer,68574.0,Right Wing,25,Spain,772,['c3d42cc1-abf5-4f79-9bf0-994d0930b82f'],57,,,,,,,,,,,,,,,,,,Spain,772,00:18:57.509,Pass,
,,,,,,,,,,,,,,,,1.623719,,,,,,,,,,,61485109-4c51-4bd2-bd19-c46a7db94456,1022,,"[48.0, 69.5]",3857255,18,,,,-2.64517,,Right Foot,,,,"[28.8, 59.1]",,Ground Pass,,21.83575,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,25,Spain,772,['34cd562f-c929-494a-ba2d-ea2d4338db9c'],59,,,,,,,,,,,,,,,,,,Spain,772,00:18:59.569,Pass,
,,,,,,,,,,,,,,,,1.531078,,,,,,,,,,,5bf0c413-51e7-449e-acdb-4ba40d604064,1025,,"[27.6, 58.7]",3857255,19,,,,-1.2772758,,Left Foot,,,,"[37.0, 27.6]",,Ground Pass,,32.489536,,,Pau Francisco Torres,6892.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,25,Spain,772,['cb8f7def-6cb1-49ff-80f3-307079ccc71c'],2,,,,,,,,,,,,,,,,,,Spain,772,00:19:02.017,Pass,
,,,,,,,,,,,,,,,,0.963489,,,,,,,,,,,bf2049a1-2372-4fa6-9f2f-7516df15e0fa,1028,,"[50.6, 29.8]",3857255,19,,,,1.4149281,,Right Foot,,,,"[52.8, 43.8]",,Ground Pass,,14.1718025,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,25,Spain,772,['72206d78-a57c-4700-aeb9-8d009c6f8274'],13,,,,,,,,,,,,,,,,,,Spain,772,00:19:13.145,Pass,
,,,,,,,,,,,,,,,,1.404875,,,,,,,,,,,80e13adc-4bb7-49b0-b8de-99dafcf028dd,1031,,"[54.5, 44.2]",3857255,19,,,,-1.4114447,,Right Foot,,,,"[57.2, 27.4]",,Ground Pass,,17.015581,,,Pau Francisco Torres,6892.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,25,Spain,772,['226d6169-6577-4d6c-841a-b17c154eef33'],17,,,,,,,,,,,,,,,,,,Spain,772,00:19:17.410,Pass,
,,,,,,,,,,,,,,,,0.668831,,,,,,,,,,,c773da24-43c4-4bc2-a376-fc75bcfa7932,1034,,"[63.7, 27.4]",3857255,19,,,,1.2322407,,Left Foot,,,,"[68.7, 41.6]",,Ground Pass,,15.054567,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,25,Spain,772,['a1614616-6180-45b8-97a7-d512428b8b10'],20,,,,,,,,,,,,,,,,,,Spain,772,00:19:20.682,Pass,
,,,,,,,,,,,,,,,,1.066383,,,,,,,,,,,55fcdff6-351d-4334-9865-6465e9c55ddb,1037,,"[68.7, 41.6]",3857255,19,,,,1.1836122,,Right Foot,,,,"[77.1, 62.2]",,Ground Pass,,22.246798,,,Pablo Martín Páez Gavira,133353.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Spain,772,['81995e82-b0b1-45e3-b285-5652bcad1295'],22,,,,,,,,,,,,,,,,,,Spain,772,00:19:22.678,Pass,
,,,,,,,,,,,,,,,,0.580231,,,,,,,,,,,f7e32405-7520-4049-9786-63c790ae7cc6,1040,,"[73.8, 68.3]",3857255,19,,,,2.2328568,,Right Foot,,,,"[68.5, 75.1]",,Ground Pass,,8.621485,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,25,Spain,772,['814a5cd0-1f23-41d6-8df8-b274dcc483de'],24,,,,,,,,,,,,,,,,,,Spain,772,00:19:24.803,Pass,
,,,,,,,,,,,,,,,,0.605278,,,,,,,,,,,b600b129-b678-482d-ab0c-a3cd67001ded,1043,,"[68.5, 75.1]",3857255,19,,,,-1.5707964,,Right Foot,,,,"[68.5, 69.7]",,Ground Pass,,5.4,,,Pablo Martín Páez Gavira,133353.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,25,Spain,772,['e53fa622-2c5e-4d97-93cc-056dccd9392b'],26,,,,,,,,,,,,,,,,,,Spain,772,00:19:26.171,Pass,
,,,,,,,,,,,,,,,,0.680698,,,,,,,,,,,aea46cf2-956f-4b45-b72d-e8685b111579,1046,,"[72.9, 64.9]",3857255,19,,,,-1.3983685,,Right Foot,,,,"[76.0, 47.1]",,Ground Pass,,18.067928,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,25,Spain,772,['ebde097f-bfdb-4553-98f2-5aef8ad27e8e'],29,,,,,,,,,,,,,,,,,,Spain,772,00:19:29.623,Pass,
,,,,,,,,,,,,,,,,2.04342,,,,,,,,,,,db33e95d-246f-4385-bef3-8496d48b3602,1049,,"[69.2, 35.3]",3857255,19,,,,-1.7444675,,Left Foot,,,,"[67.2, 23.9]",,Ground Pass,,11.574109,,,Pau Francisco Torres,6892.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Spain,772,['568a91af-7f28-4775-95f3-a81203d0d32b'],37,,,,,,,,,,,,,,,,,,Spain,772,00:19:37.603,Pass,
,,,,,,,,,,,,,,,,1.455967,,,,,,,,,,,27006758-e4ce-4ca3-8921-e86ca4d79e05,1052,,"[66.9, 23.9]",3857255,19,,,,1.9963671,,Left Foot,,,,"[57.2, 45.3]",,Ground Pass,,23.495745,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Pau Francisco Torres,6892.0,Left Center Back,25,Spain,772,['35e140d8-ca66-4c0e-890c-4d9f327093f4'],40,,,,,,,,,,,,,,,,,,Spain,772,00:19:40.459,Pass,
,,,,,,,,,,,,,,,,1.078343,,,,,,,,,,,4233666e-ca7b-4dc4-921c-e18e1d38e751,1055,,"[57.2, 45.3]",3857255,19,,,,1.1674663,,Right Foot,,,,"[67.1, 68.5]",,Ground Pass,,25.223997,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,25,Spain,772,['54bdf6fa-b6c1-4e31-82e7-b27959c9a6b0'],42,,,,,,,,,,,,,,,,,,Spain,772,00:19:42.904,Pass,
,,,,,,,,,,,,,,,,1.079225,,,,,,,,,,,6d74b996-1ec4-4c48-85b1-e3a1071210d7,1058,,"[67.1, 68.5]",3857255,19,,,,0.8685394,,Right Foot,,,,"[75.9, 78.9]",,Ground Pass,,13.623509,,,Nicholas Williams Arthuer,68574.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,25,Spain,772,['f01c2a16-e9c4-4ad6-8d91-ccaa89fdd88d'],45,,,,,,,,,,,,,,,,,,Spain,772,00:19:45.048,Pass,
,,,,,,,,,,,,,,,,0.526165,,,,,,,,,,,59ff813f-0e69-4bb4-881e-9b42d977283a,1061,,"[75.9, 78.9]",3857255,19,,,,-0.16859694,,Right Foot,,,,"[85.3, 77.3]",,Ground Pass,,9.535198,,Unknown,Pablo Martín Páez Gavira,133353.0,,,,,,1,From Throw In,Nicholas Williams Arthuer,68574.0,Right Wing,25,Spain,772,['ae545728-5af0-4018-91e6-c163030ff429'],47,,,,,,,,,,,,,,,,,,Spain,772,00:19:47.777,Pass,
,,,,,,,,,,,,,,,,0.96919,,,,,,,,,,,02e99eb3-a159-4176-be61-046d16dabe33,1065,,"[85.5, 76.8]",3857255,20,,,,-2.6540768,,Right Foot,,,,"[70.6, 68.9]",,Ground Pass,,16.864756,,,Rodrigo Hernández Cascante,6765.0,,,,,Free Kick,1,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,26,Spain,772,['15030dcf-8c1c-4672-850b-6959afb1e82d'],14,,,,,,,,,,,,,,,,,,Spain,772,00:20:14.815,Pass,
,,,,,,,,,,,,,,,,2.080373,,,,,,,,,,,dce25cd3-eabc-49fb-b09a-e711a0c6d137,1068,,"[70.7, 66.9]",3857255,20,,,,-1.6894418,,Right Foot,,,,"[67.1, 36.7]",,Ground Pass,,30.413813,,,Pau Francisco Torres,6892.0,,,,,,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,26,Spain,772,['60ffcfed-d811-458e-b4cc-9cd1281978e4'],16,,,,,,,,,,,,,,,,,,Spain,772,00:20:16.881,Pass,
,,,,,,,,,,,,,,,,1.255137,,,,,,,,,,,b76f5d45-a8cb-483d-a500-1f8270689fa5,1071,,"[68.9, 31.8]",3857255,20,,,,-1.3184012,,Left Foot,,,,"[73.8, 12.8]",,Ground Pass,,19.621672,,,Alejandro Balde Martínez,39161.0,,,,,,1,From Free Kick,Pau Francisco Torres,6892.0,Left Center Back,26,Spain,772,['a4209e31-2060-408c-a1c8-e404bb0204c8'],20,,,,,,,,,,,,,,,,,,Spain,772,00:20:20.368,Pass,
,,,,,,,,,,,,,,,,1.003477,,,,,,,,,,,5ecc2ed4-96f2-48d0-8de3-1782a0b03aea,1075,,"[74.2, 12.8]",3857255,20,,,,2.7032561,,Left Foot,,,,"[61.4, 18.8]",,Ground Pass,,14.136477,,,Pau Francisco Torres,6892.0,,,,,,1,From Free Kick,Alejandro Balde Martínez,39161.0,Left Back,26,Spain,772,"['46b232b3-cdd0-428b-94bd-6ae7c1a28f1a', 'bc783b49-d15f-4212-8e0b-669f5ef085ab']",22,,,,,,,,,,,,,,,,,,Spain,772,00:20:22.462,Pass,True
,,,,,,,,,,,,,,,,2.836321,,,,,,,,,,,2ced6708-88ce-41bc-8d97-ae6812918436,1079,,"[61.7, 19.0]",3857255,20,,,,2.0816193,,Left Foot,,,,"[41.3, 55.4]",,Ground Pass,,41.72673,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Free Kick,Pau Francisco Torres,6892.0,Left Center Back,26,Spain,772,"['dd065798-8f98-486b-b521-147865d1534a', 'f3db4299-9cd0-40b9-84bd-c390020d17af']",23,,,,,,,,,,,,,,,,,,Spain,772,00:20:23.938,Pass,True
,,,,,,,,,,,,,,,,1.728039,,,,,,,,,,,9b6b45c9-1b43-42b7-a298-91546282162e,1082,,"[41.1, 56.7]",3857255,20,,,,0.7325628,,Right Foot,,,,"[63.0, 76.4]",,Ground Pass,,29.456747,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Center Back,26,Spain,772,['7191f79c-1a50-4084-b7f3-b5c79ada0aae'],27,,,,,,,,,,,,,,,,,,Spain,772,00:20:27.648,Pass,
,,,,,,,,,,,,,,,,1.14298,,,,,,,,,,,332fc60f-0f8f-421b-8d33-a3f481ca61ac,1085,,"[84.8, 69.7]",3857255,20,,,,-1.1536838,,Right Foot,,,,"[92.2, 53.0]",,Ground Pass,,18.266088,,,Pablo Martín Páez Gavira,133353.0,,,,,,1,From Free Kick,César Azpilicueta Tanco,3957.0,Right Back,26,Spain,772,['120849cb-a63d-4f75-9d5c-7b46d7ce9a5c'],32,,,,,,,,,,,,,,,,,,Spain,772,00:20:32.110,Pass,
,,,,,,,,,,,,,,,,0.132887,,,,,,,,,,,bc092d29-ae48-48ca-bc35-702ce2d193b7,1089,,"[92.2, 52.6]",3857255,20,,,,-2.1910458,,Left Foot,,,,"[91.2, 51.2]",,Ground Pass,,1.7204651,,Incomplete,Pedro González López,30486.0,,,,,,1,From Free Kick,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,26,Spain,772,"['6da2a19d-f930-4ccf-96d8-de61b077cae2', '80ecf171-a2a3-4f2f-aec7-492e2a962be7', 'fb5cd59e-e597-4fa2-828d-ad1253248477']",33,,,,,,,,,,,,,,,,,,Spain,772,00:20:33.619,Pass,True
,,,,,,,,,,,,,,,,0.817746,,,,,,,,,,,0a9856eb-20c7-4f59-8be4-09f03db4d10f,1093,,"[28.1, 49.9]",3857255,20,,,,-2.9409397,,Right Foot,,,,"[22.2, 48.7]",,Ground Pass,,6.0207973,,,Ko Itakura,29595.0,,,,,Recovery,1,Regular Play,Junya Ito,23527.0,Right Wing Back,27,Japan,778,"['adb9d337-4540-419f-a719-92221329f4d7', 'f0b7b6c0-92ee-4f03-8c2a-76c14081f994']",35,,,,,,,,,,,,,,,,,,Japan,778,00:20:35.538,Pass,True
,,,,,,,,,,,,,,,,0.715226,,,,,,,,,,,7c783a61-61a9-47ba-974f-e7a9657142c0,1096,,"[20.1, 48.5]",3857255,20,,,,-1.3151515,,Right Foot,,,,"[22.4, 39.7]",,Ground Pass,,9.095603,,,Maya Yoshida,3300.0,,,,,,1,Regular Play,Ko Itakura,29595.0,Right Center Back,27,Japan,778,['e6e74e23-8a48-4dcc-9f27-a1a5680ec483'],38,,,,,,,,,,,,,,,,,,Japan,778,00:20:38.618,Pass,
,,,,,,,,,,,,,,,,1.503305,,,,,,,,,,,08cb0598-a3af-47b1-ab83-0787a3247164,1099,,"[25.8, 35.3]",3857255,20,,,,-1.1688609,,Right Foot,,,,"[39.7, 2.6]",,Ground Pass,,35.531677,,,Yuto Nagatomo,5690.0,,,,,,1,Regular Play,Maya Yoshida,3300.0,Center Back,27,Japan,778,['db08dcb8-4e56-4556-8279-9f12c63f8b8d'],40,,,,,,,,,,,,,,,,,,Japan,778,00:20:40.724,Pass,
,,,,,,,,,,,,,,,,0.725223,,,,,,,,,,,02103580-e1db-4767-bc99-dec909e39173,1102,,"[65.2, 3.5]",3857255,20,,,,2.8387077,,Right Foot,,,,"[55.6, 6.5]",,Ground Pass,,10.057833,,,Hidemasa Morita,37221.0,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Wing Back,27,Japan,778,['02f7fe00-a0bb-4de0-a421-c1cfa5e04563'],46,,,,,,,,,,,,,,,,,,Japan,778,00:20:46.693,Pass,
,,,,,,,,,,,,,,,,1.388605,,,,,,,,,,,52a3d370-59f1-4cd4-9931-b29228e3226d,1106,,"[63.3, 5.5]",3857255,20,,,,0.9723774,,Left Foot,,,,"[70.8, 16.5]",,Ground Pass,,13.313527,,Incomplete,Daichi Kamada,9411.0,,,,,,1,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,27,Japan,778,"['075b1b5f-9f4b-4ff6-84ea-3103d9a98b47', '3f2162e4-1f0d-4f0b-bf0a-6f0bae20a3b3', '56b2a71e-edf9-4eb2-abda-75f64462bd69']",48,,,,,,,,,,,,,,,,,,Japan,778,00:20:48.811,Pass,True
,,,,,,,,,,,,,,,,1.382736,,,,,,,,,,,a084de61-818c-4db1-982e-185189a3dd58,1110,,"[52.1, 61.4]",3857255,20,,,,-1.1982421,,Right Foot,,,,"[62.3, 35.3]",,Ground Pass,,28.022312,,,Daniel Olmo Carvajal,16532.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Spain,772,['266bda83-282b-44ba-bdfa-2d57bf82f12f'],51,,,,,,,,,,,,,,,,,,Spain,772,00:20:51.182,Pass,
,,,,,,,,,,,,,,,,1.2332,,,,,,,,,,,840094b6-d02b-4d5f-8996-51ab18d02ea6,1113,,"[62.3, 35.3]",3857255,20,,,,-2.878195,,Left Foot,,,,"[44.5, 30.5]",,Ground Pass,,18.435835,,,Pau Francisco Torres,6892.0,,,,,,1,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,28,Spain,772,['510ec3ad-c92c-415b-bca4-d37f8bb0df4f'],53,,,,,,,,,,,,,,,,,,Spain,772,00:20:53.297,Pass,
,,,,,,,,,,,,,,,,1.09532,,,,,,,,,,,10373f21-13aa-48ee-8783-409f06e58133,1116,,"[44.5, 30.5]",3857255,20,,,,1.7629654,,Left Foot,,,,"[40.2, 52.6]",,Ground Pass,,22.51444,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,28,Spain,772,['5ced4764-1340-4d08-8fc3-76a3bfa462f2'],55,,,,,,,,,,,,,,,,,,Spain,772,00:20:55.387,Pass,
,,,,,,,,,,,,,,,,1.165269,,,,,,,,,,,4db5b217-51f8-4372-99e8-7203c3eb85a3,1119,,"[33.5, 63.0]",3857255,20,,,,0.9285973,,Right Foot,,,,"[42.7, 75.3]",,Ground Pass,,15.360013,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,28,Spain,772,['b5a3ff75-bce8-4cd7-98b8-c94523c02ae9'],59,,,,,,,,,,,,,,,,,,Spain,772,00:20:59.364,Pass,
,,,,,,,,,,,,,,,,1.692133,,,,,,,,,,,636b50a9-cf36-4ae2-a4e3-4c0d14ceb688,1122,,"[42.7, 75.3]",3857255,21,,,,-1.9599551,,Right Foot,,,,"[37.0, 61.4]",,Ground Pass,,15.023315,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,28,Spain,772,['bd218b0f-d6b3-4e53-af61-5aac0bce4358'],1,,,,,,,,,,,,,,,,,,Spain,772,00:21:01.636,Pass,
,,,,,,,,,,,,,,,,2.151735,,,,,,,,,,,5ad1ee72-08f1-4a83-825c-80d85eacb8ce,1125,,"[40.2, 60.1]",3857255,21,,,,-1.5649824,,Right Foot,,,,"[40.4, 25.7]",,Ground Pass,,34.40058,,,Pau Francisco Torres,6892.0,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,28,Spain,772,['3cb8e695-2030-4519-9415-d488dd6b52f3'],4,,,,,,,,,,,,,,,,,,Spain,772,00:21:04.712,Pass,
,,,,,,,,,,,,,,,,1.057047,,,,,,,,,,,2f90177d-627c-4d25-a74f-c6348cfa64e4,1129,,"[57.7, 22.4]",3857255,21,,,,-1.5201151,,Right Foot,,,,"[58.4, 8.6]",,Ground Pass,,13.817742,,,Alejandro Balde Martínez,39161.0,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,28,Spain,772,"['175fe199-5afa-41b8-8714-a6fe9c193a9e', 'fd30d501-4c2e-4cd8-930c-8a5c0f4213f8']",13,,,,,,,,,,,,,,,,,,Spain,772,00:21:13.668,Pass,True
,,,,,,,,,,,,,,,,1.195226,,,,,,,,,,,1eeb20d7-d01c-4a7f-b546-03185810b71d,1133,,"[56.1, 12.4]",3857255,21,,,,2.8593898,,Left Foot,,,,"[39.2, 17.3]",,Ground Pass,,17.596022,,,Pau Francisco Torres,6892.0,,,,,,1,Regular Play,Alejandro Balde Martínez,39161.0,Left Back,28,Spain,772,['4c67c3c1-0117-49ff-a4ae-656ec3bb9ae6'],16,,,,,,,,,,,,,,,,,,Spain,772,00:21:16.688,Pass,
,,,,,,,,,,,,,,,,1.216753,,,,,,,,,,,181ada0e-2fbc-4ac6-8ffa-1b94587be3ef,1136,,"[39.2, 17.1]",3857255,21,,,,1.606024,,Left Foot,,,,"[38.4, 39.8]",,Ground Pass,,22.714092,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,Regular Play,Pau Francisco Torres,6892.0,Left Center Back,28,Spain,772,['26fbb42b-053b-436c-b23e-a35e9113a2d2'],18,,,,,,,,,,,,,,,,,,Spain,772,00:21:18.869,Pass,
,,,,,,,,,,,,,,,,2.581962,,,,,,,,,,,ffa0074c-4def-4c13-a2f7-ee4ed8d8c733,1139,,"[38.4, 39.8]",3857255,21,,,,1.016601,,Right Foot,,,,"[57.4, 70.5]",,Ground Pass,,36.103878,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Right Center Back,28,Spain,772,['f0428201-875a-4c73-a5e6-a8fda91e6030'],21,,,,,,,,,,,,,,,,,,Spain,772,00:21:21.285,Pass,
