50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.447771,,,,,,,,,,,,,,,4db8b5ec-abea-43d0-a93d-f046e3b865cb,1889,,,"[55.9, 3.6]",3857297,55,,,,,1.6501746,,Right Foot,,,,"[55.2, 12.4]",,Ground Pass,,8.827797,,,,Nawaf Shaker Al Abid,54144.0,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,111,Saudi Arabia,799,['95ac2ce7-7d2a-477b-a6a8-40284b4844cd'],30,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:10:30.929,Pass,
,,,,,,,,,,,,,,,,,,1.318923,,,,,,,,,,,,,,,6c18182a-d37b-4f17-a184-af96b142c8a1,1895,,,"[65.8, 0.1]",3857297,56,,,,,0.14399642,,,,,,"[85.8, 3.0]",,Low Pass,,20.209156,,,,Nawaf Shaker Al Abid,54144.0,,,,,Throw-in,2,From Throw In,Saud Abdullah Abdul Hamid,51710.0,Left Back,112,Saudi Arabia,799,['2917fae4-e8f4-4cf8-9114-8b1304950a85'],0,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:00.708,Pass,
,,,,,,,,,,,,,,,,,,1.160991,,,,,,,,,,,,,,,7bc277d8-e984-4b25-b602-7a79e455f4ee,1899,,,"[83.0, 3.0]",3857297,56,,,,,3.0540974,,Left Foot,,,,"[71.6, 4.0]",,Ground Pass,,11.443775,,,,Mohammed Kanoo,5713.0,,,,,,2,From Throw In,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,112,Saudi Arabia,799,['9a9a8fdd-1a14-4577-ac6e-2712fede3f5c'],2,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:02.637,Pass,
,,,,,,,,,,,,,,,,,,0.963065,,,,,,,,,,,,,,,4107d159-b342-4b1f-a190-3841e2c77603,1903,,,"[74.3, 2.7]",3857297,56,,,,,3.128935,,Right Foot,,,,"[58.5, 2.9]",,Ground Pass,,15.801266,,,,Ali Albulayhi,5715.0,,,,,,2,From Throw In,Mohammed Kanoo,5713.0,Right Defensive Midfield,112,Saudi Arabia,799,"['37ef74c1-4f84-456a-9e07-14fb5fa3e903', '75cdff9e-22d8-4f55-a690-93a81b07800b']",3,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:03.981,Pass,True
,,,,,,,,,,,,,,,,,,1.859403,,,,,,,,,,,,,,,57759bb1-4b39-4538-b34c-dd48127ecdac,1906,,,"[57.6, 2.3]",3857297,56,,,,,2.25589,,Left Foot,,,,"[36.6, 28.0]",,Ground Pass,,33.1887,,,,Abdulelah Al Amri,51094.0,,,,,,2,From Throw In,Ali Albulayhi,5715.0,Left Center Back,112,Saudi Arabia,799,['9ebe956d-484f-4595-a0a9-3ab78780895a'],6,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:06.601,Pass,
,,,,,,,,,,,,,,,,,,1.157765,,,,,,,,,,,,,,,7dd948e6-14df-4a21-ab20-d61fad037d20,1909,,,"[41.9, 28.3]",3857297,56,,,,,-0.57207674,,Right Foot,,,,"[62.4, 15.1]",,Ground Pass,,24.382166,,,,Mohammed Kanoo,5713.0,,,,,,2,From Throw In,Abdulelah Al Amri,51094.0,Right Center Back,112,Saudi Arabia,799,['713ab9a4-5d0a-4d20-9322-559fcbcd037a'],13,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:13.259,Pass,
,,,,,,,,,,,,,,,,,,1.460182,,,,,,,,,,,,,,,4f2cfb8a-2d74-438d-9f3c-101cd236c275,1912,,,"[62.2, 15.1]",3857297,56,,,,,-2.5220768,,Left Foot,,,,"[49.3, 5.9]",,Ground Pass,,15.844558,,,,Ali Albulayhi,5715.0,,,,,,2,From Throw In,Mohammed Kanoo,5713.0,Right Defensive Midfield,112,Saudi Arabia,799,['af0efe72-c73e-473e-b03c-d8c3cfd832d7'],15,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:15.236,Pass,
,,,,,,,,,,,,,,,,,,1.173662,,,,,,,,,,,,,,,a1b6a111-c7bb-42c6-9719-b283b9960d6f,1915,,,"[60.3, 5.8]",3857297,56,,,,,-0.1804069,,Right Foot,,,,"[76.2, 2.9]",,Ground Pass,,16.162302,,,,Nawaf Shaker Al Abid,54144.0,,,,,,2,From Throw In,Ali Albulayhi,5715.0,Left Center Back,112,Saudi Arabia,799,['33425919-ea72-4092-baa1-8f1a942b5810'],19,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:19.374,Pass,
,,,,,,,,,,,,,,,,,,0.995891,,,,,,,,,,,,,,,fee21670-a068-4b1c-8be4-b802c78f8026,1918,,,"[82.1, 3.0]",3857297,56,,,,,1.9756881,,Left Foot,,,,"[79.1, 10.0]",,Ground Pass,,7.615773,,,,Mohammed Kanoo,5713.0,,,,,,2,From Throw In,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,112,Saudi Arabia,799,['44d8e83c-009d-4396-aaca-fdaf09184646'],26,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:26.557,Pass,
,,,,,,,,,,,,,,,,,,0.875077,,,,,,,,,,,,,,,16e4e426-fed7-43b3-9366-02fc260876f9,1920,,,"[79.1, 10.2]",3857297,56,,,,,-1.5128901,,Right Foot,,,,"[79.5, 3.3]",,Ground Pass,,6.9115844,,,,Nawaf Shaker Al Abid,54144.0,,,,,,2,From Throw In,Mohammed Kanoo,5713.0,Right Defensive Midfield,112,Saudi Arabia,799,['3a23df9d-1981-4076-862e-5fe248dfc28a'],27,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:27.553,Pass,
,,,,,,,,,,,,,,,,,,1.275483,,,,,,,,,,,,,,,848c686a-178e-4890-9df6-97b8b5d8dd54,1923,,,"[79.5, 3.3]",3857297,56,,,,,0.76074564,,Left Foot,,,,"[98.2, 21.1]",,High Pass,,25.817242,,Incomplete,,Salem Mohammed Al Dawsari,5187.0,,,,,,2,From Throw In,Nawaf Shaker Al Abid,54144.0,Center Attacking Midfield,112,Saudi Arabia,799,"['0d3b6e91-73f9-4c70-aa1d-b95d90ea2519', '9d0dd225-7d44-4f27-9f83-5927111ba645']",30,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:11:30.023,Pass,
,,,,,,,,,,,,,,,,,,1.194443,,,,,,,,,,,,,,,9d0dd225-7d44-4f27-9f83-5927111ba645,1925,,,"[21.9, 59.0]",3857297,56,,,,,0.569632,,Other,,,,"[30.8, 64.7]",,Low Pass,,10.568822,,,,Krystian Bielik,11737.0,,,,,Recovery,2,Regular Play,Kamil Glik,3034.0,Right Center Back,113,Poland,789,"['2574b475-3da4-49d8-894c-30a7e5b7cbd7', '848c686a-178e-4890-9df6-97b8b5d8dd54']",31,,,,,,,,,,,,,,,,,Poland,789,00:11:31.299,Pass,
,,,,,,,,,,,,,,,,,,0.857541,,,,,,,,,,,,,,,12804dd7-fcf5-48dd-bf2c-73d8f6d23675,1928,,,"[30.8, 64.7]",3857297,56,,,,,-1.2814418,,Right Foot,,,,"[34.7, 51.6]",,Ground Pass,,13.668211,,,,Grzegorz Krychowiak,3637.0,,,,,,2,Regular Play,Krystian Bielik,11737.0,Right Defensive Midfield,113,Poland,789,['d3e6baa9-3efa-4455-9ef3-b5548068a9aa'],32,,,,,,,,,,,,,,,,,Poland,789,00:11:32.757,Pass,
,,,,,,,,,,,,,,,,,,1.188378,,,,,,,,,,,,,,,1f9a38d3-1131-47b0-b064-a78b96a2f483,1930,,,"[35.0, 51.6]",3857297,56,,,,,0.16347644,,Right Foot,,,,"[54.4, 54.8]",,High Pass,,19.662146,,,,Robert Lewandowski,5668.0,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,113,Poland,789,['835a7b61-3477-4151-867c-c3b011ae60d8'],33,,,,,,,,,,,,,,,,,Poland,789,00:11:33.614,Pass,
,,,,,,,,,,,,,,,,,,1.41117,,,,,,,,,,,,,,,a9c3a9db-9a0c-453d-bb88-a8c8b4f12b10,1933,,,"[54.3, 55.2]",3857297,56,,,,,1.4801364,,Right Foot,,,,"[55.2, 65.1]",,Low Pass,,9.9408245,,,,Piotr Zieliński,5660.0,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,113,Poland,789,"['0c32cd9b-19cc-4233-886f-3bda8d328ba0', 'b6854c54-25bd-465b-a424-7e15ba47c7fb']",34,,,,,,,,,,,,,,,,,Poland,789,00:11:34.803,Pass,True
,,,,,,,,,,,,,,,,,,0.796015,,,,,,,,,,,,,,,346d8df9-2ad7-4c30-9f64-63c8931cb766,1939,,,"[57.2, 64.5]",3857297,56,,,,,0.027020449,,Left Foot,,,,"[75.7, 65.0]",,Ground Pass,,18.506756,,,,Piotr Zieliński,5660.0,,,,,Free Kick,2,From Free Kick,Krystian Bielik,11737.0,Right Defensive Midfield,114,Poland,789,['ec503f12-82a8-407b-bd3b-a615ad2099b6'],55,,,,,,,,,,,,,,,,,Poland,789,00:11:55.159,Pass,
,,,,,,,,,,,,,,,,,,1.234638,,,,,,,,,,,,,,,8affb7aa-0110-4700-944b-9cc6b86319e3,1942,,,"[76.2, 64.4]",3857297,56,,,,,0.8564083,,Right Foot,,,,"[87.3, 77.2]",,Ground Pass,,16.94255,,,,Przemysław Frankowski,7979.0,,,,,,2,From Free Kick,Piotr Zieliński,5660.0,Center Attacking Midfield,114,Poland,789,['c5649afb-f9ca-4571-a352-aee50c1c3dc4'],57,,,,,,,,,,,,,,,,,Poland,789,00:11:57.090,Pass,
,,,,,,,,,,,,,,,,,,1.503473,,,,,,,,,,,,,,,9a7feed1-b56e-491e-bff8-521ac2391f07,1946,,,"[85.5, 76.6]",3857297,56,,,,,3.0151522,,Right Foot,,,,"[73.7, 78.1]",,Ground Pass,,11.894957,,,,Matty Cash,4734.0,,,,,,2,From Free Kick,Przemysław Frankowski,7979.0,Right Midfield,114,Poland,789,"['3b89353a-abe8-435a-80df-149e410f4451', 'bd8754e2-2a58-4f4d-b2a8-2d0ad15d210b']",59,,,,,,,,,,,,,,,,,Poland,789,00:11:59.985,Pass,True
,,,,,,,,,,,,,,,,,,2.180456,,,,,,,,,,,,,,,1248f5f8-149d-43b0-bcee-a54044a8becf,1949,,,"[73.7, 78.1]",3857297,57,,,,,-2.5804293,,Right Foot,,,,"[42.2, 58.3]",,Ground Pass,,37.206047,,,,Kamil Glik,3034.0,,,,,,2,From Free Kick,Matty Cash,4734.0,Right Back,114,Poland,789,['8a9414a3-d326-480e-8746-53fc3b5a254b'],2,,,,,,,,,,,,,,,,,Poland,789,00:12:02.133,Pass,
,,,,,,,,,,,,,,,,,,2.281387,,,,,,,,,,,,,,,5767b175-4afe-4356-93c1-6691bef3ceab,1952,,,"[41.2, 54.6]",3857297,57,,,,,-1.396751,,Left Foot,,,,"[46.0, 27.3]",,Ground Pass,,27.718765,,,,Jakub Piotr Kiwior,44166.0,,,,,,2,From Free Kick,Kamil Glik,3034.0,Right Center Back,114,Poland,789,['f2001a8e-4928-4851-b4f1-ef6e5c0452c1'],4,,,,,,,,,,,,,,,,,Poland,789,00:12:04.836,Pass,
,,,,,,,,,,,,,,,,,,3.173936,,,,,,,,,,,,,,,48b6ccf4-a5e1-4e62-be8d-33e972b0c220,1955,,,"[46.0, 27.2]",3857297,57,,,,,-0.12704316,,Left Foot,,,,"[105.5, 19.6]",,High Pass,,59.983414,,,,Bartosz Bereszyński,5673.0,,,,,,2,From Free Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,114,Poland,789,['39903452-d946-4885-8e62-46b233f1ec96'],8,,,,,,,,,,,,,,,,,Poland,789,00:12:08.092,Pass,
,,,,,,,,,,,,,,,,,,2.792751,,,,,,,,,,,,,,,2c350cab-c7f4-439b-875c-80f986b2c39b,1958,,,"[114.0, 20.8]",3857297,57,,,,,1.7512594,,Left Foot,True,,,"[106.1, 64.1]",,High Pass,,44.01477,,,,Przemysław Frankowski,7979.0,,True,,,,2,From Free Kick,Bartosz Bereszyński,5673.0,Left Back,114,Poland,789,['549d1b7a-3c52-4c76-b454-da347029eadf'],12,,,,,,,,,,,,,,,,,Poland,789,00:12:12.549,Pass,
,,,,,,,,,,,,,,,,,,0.08605,,,,,,,,,,,,,,,be554d85-496a-4d34-ad27-3fded50f189f,1961,,,"[112.2, 63.4]",3857297,57,,,,,-1.3487145,,Right Foot,,,,"[112.9, 60.3]",,Low Pass,,3.1780498,,Incomplete,,,,,,,,,2,From Free Kick,Przemysław Frankowski,7979.0,Right Midfield,114,Poland,789,['cb3e6c95-b8f3-4b6e-ba1d-42e53d5dbd6f'],17,,,,,,,,,,,,,,,,,Poland,789,00:12:17.906,Pass,
,,,,,,,,,,,,,,,,,,2.326395,,,,,,,,,,,,,,,4208b5f0-4dff-4bb3-a2ba-99c22796c26a,1963,,,"[95.0, 78.4]",3857297,57,,,,,-0.95724016,,Right Foot,True,,,"[120.0, 42.9]",,High Pass,,43.419464,,Out,,,,,,,,Recovery,2,From Free Kick,Matty Cash,4734.0,Right Back,114,Poland,789,,20,,,,,,,,,,,,,,,,,Poland,789,00:12:20.719,Pass,
,,,,,,,,,,,,,,,,,,1.494008,,,,,,,,,,,,,,,d7feb215-c86c-45da-a4ae-18dfbf382c87,1964,,,"[6.0, 36.0]",3857297,57,,,,,1.5974567,,Left Foot,,,,"[5.4, 58.5]",,Ground Pass,,22.508,,,,Abdulelah Al Amri,51094.0,,,,,Goal Kick,2,From Goal Kick,Mohammed Khalil Al Owais,5714.0,Goalkeeper,115,Saudi Arabia,799,['9fa1fc0b-ce57-4cc8-8c72-a3082404b1b6'],35,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:12:35.281,Pass,
,,,,,,,,,,,,,,,,,,1.546144,,,,,,,,,,,,,,,dc357d4b-af42-44d1-9c14-dab216af55da,1967,,,"[7.3, 59.6]",3857297,57,,,,,1.0410873,,Right Foot,,,,"[16.2, 74.8]",,Ground Pass,,17.613914,,,,Mohammed Al Burayk,5191.0,,,,,,2,From Goal Kick,Abdulelah Al Amri,51094.0,Right Center Back,115,Saudi Arabia,799,['1cb6a3cc-8533-4149-a409-bdebe0559369'],38,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:12:38.547,Pass,
,,,,,,,,,,,,,,,,,,1.292241,,,,,,,,,,,,,,,fd42d637-9988-4652-908d-9edcc3a72f0a,1970,,,"[16.2, 75.2]",3857297,57,,,,,-2.3015227,,Right Foot,,,,"[6.7, 64.6]",,Ground Pass,,14.234114,,,,Abdulelah Al Amri,51094.0,,,,,,2,From Goal Kick,Mohammed Al Burayk,5191.0,Right Back,115,Saudi Arabia,799,['f75b4266-30f6-468e-a062-5f2222ca7011'],41,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:12:41.031,Pass,
,,,,,,,,,,,,,,,,,,1.000469,,,,,,,,,,,,,,,fe30d945-8aa6-4349-95bc-fa1b6adcd54f,1973,,,"[6.6, 64.9]",3857297,57,,,,,0.58350825,,Right Foot,,,,"[16.9, 71.7]",,Ground Pass,,12.342204,,,,Mohammed Al Burayk,5191.0,,,,,,2,From Goal Kick,Abdulelah Al Amri,51094.0,Right Center Back,115,Saudi Arabia,799,['9be01c85-6e79-41cd-b3fc-e2da345300ce'],46,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:12:46.113,Pass,
,,,,,,,,,,,,,,,,,,2.47048,,,,,,,,,,,,,,,d655c212-15a9-4036-9446-673524963f37,1976,,,"[16.9, 71.7]",3857297,57,,,,,-2.1187232,,Right Foot,,,,"[5.0, 52.2]",,Ground Pass,,22.844255,,,,Mohammed Khalil Al Owais,5714.0,,,,,,2,From Goal Kick,Mohammed Al Burayk,5191.0,Right Back,115,Saudi Arabia,799,['6e8df7a6-a621-414e-b5be-9030811dac6d'],48,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:12:48.082,Pass,
,,,,,,,,,,,,,,,,,,2.161674,,,,,,,,,,,,,,,89719176-331b-468e-b83b-19b50ddcf234,1979,,,"[4.0, 49.7]",3857297,57,,,,,-1.206672,,Right Foot,,,,"[14.9, 21.1]",,Ground Pass,,30.606699,,,,Ali Albulayhi,5715.0,,,,,,2,From Goal Kick,Mohammed Khalil Al Owais,5714.0,Goalkeeper,115,Saudi Arabia,799,['6142547f-66d5-4abe-977f-08e8f400fc6c'],51,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:12:51.644,Pass,
,,,,,,,,,,,,,,,,,,2.673687,,,,,,,,,,,,,,,91005b33-4fcf-442c-af7a-7f4c3a5e19dd,1982,,,"[20.7, 19.9]",3857297,57,,,,,2.1401095,,Left Foot,,,,"[9.5, 37.4]",,Ground Pass,,20.777151,,,,Mohammed Khalil Al Owais,5714.0,,,,,,2,From Goal Kick,Ali Albulayhi,5715.0,Left Center Back,115,Saudi Arabia,799,['827e363f-0a7b-4f1b-ac39-8cb326d5c0b2'],57,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:12:57.615,Pass,
,,,,,,,,,,,,,,,,,,2.054066,,,,,,,,,,,,,,,d92478e6-4e49-45ee-8a56-4b544f6ba331,1985,,,"[9.5, 37.4]",3857297,58,,,,,1.1696675,,Left Foot,,,,"[20.4, 63.1]",,Ground Pass,,27.915945,,,,Abdulelah Al Amri,51094.0,,,,,,2,From Goal Kick,Mohammed Khalil Al Owais,5714.0,Goalkeeper,115,Saudi Arabia,799,['7ed4b9d3-c6be-40a9-87df-95f9ac99acb4'],1,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:01.038,Pass,
,,,,,,,,,,,,,,,,,,2.121984,,,,,,,,,,,,,,,aff34a18-f73c-4c80-91ec-a6fddb1f6316,1988,,,"[45.4, 63.7]",3857297,58,,,,,-1.017593,,Right Foot,,,,"[74.3, 16.9]",,High Pass,,55.00409,,Incomplete,,Saud Abdullah Abdul Hamid,51710.0,,True,,,,2,From Goal Kick,Abdulelah Al Amri,51094.0,Right Center Back,115,Saudi Arabia,799,"['657f1920-9499-44b2-b6b6-09a43b403824', 'c907c344-8abf-4fcf-9cfb-059e163fff25']",10,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:10.548,Pass,
,,,,,,,,,,,,,,,,,,1.187362,,,,,,,,,,,,,,,edd5f578-a599-444a-b84b-941b9c404523,1993,,,"[54.3, 3.6]",3857297,58,,,,,2.2809598,,Left Foot,,,,"[45.1, 14.3]",,Ground Pass,,14.111343,,,,Abdulelah Saad Hameed Al-Malki,56755.0,,,,,,2,From Goal Kick,Ali Albulayhi,5715.0,Left Center Back,115,Saudi Arabia,799,['bf2521b9-bc63-4fe9-9c24-e726f2473739'],20,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:20.790,Pass,
,,,,,,,,,,,,,,,,,,0.838524,,,,,,,,,,,,,,,b413d6f3-2803-4175-81fe-70258e42779c,1996,,,"[44.9, 14.4]",3857297,58,,,,,0.22049376,,Right Foot,,,,"[56.5, 17.0]",,Ground Pass,,11.887809,,,,Mohammed Kanoo,5713.0,,,,,,2,From Goal Kick,Abdulelah Saad Hameed Al-Malki,56755.0,Left Defensive Midfield,115,Saudi Arabia,799,['da827d23-eb92-468b-b951-b157c5665f69'],22,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:22.519,Pass,
,,,,,,,,,,,,,,,,,,1.616822,,,,,,,,,,,,,,,ce4ed6a1-418d-4082-b53e-09954d2fcef6,1998,,,"[56.5, 17.0]",3857297,58,,,,,-2.6390953,,Right Foot,,,,"[45.4, 10.9]",,Ground Pass,,12.665702,,,,Abdulelah Saad Hameed Al-Malki,56755.0,,,,,,2,From Goal Kick,Mohammed Kanoo,5713.0,Right Defensive Midfield,115,Saudi Arabia,799,['a1725c3c-5f6e-46dc-a316-2b5260b39997'],23,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:23.357,Pass,
,,,,,,,,,,,,,,,,,,2.248091,,,,,,,,,,,,,,,77cf7247-1a67-474a-aad5-f4aedff74fa3,2001,,,"[45.4, 10.9]",3857297,58,,,,,1.5785282,,Right Foot,,,,"[45.1, 49.7]",,Ground Pass,,38.80116,,,,Abdulelah Al Amri,51094.0,,,,,,2,From Goal Kick,Abdulelah Saad Hameed Al-Malki,56755.0,Left Defensive Midfield,115,Saudi Arabia,799,['fbb6644e-0af9-4608-91d9-a211313326fd'],25,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:25.977,Pass,
,,,,,,,,,,,,,,,,,,1.385793,,,,,,,,,,,,,,,324aeb09-3b27-4d0e-85f3-690b807c92b7,2004,,,"[58.9, 54.8]",3857297,58,,,,,1.0667666,,Left Foot,,,,"[69.6, 74.2]",,Ground Pass,,22.155134,,,,Mohammed Al Burayk,5191.0,,,,,,2,From Goal Kick,Abdulelah Al Amri,51094.0,Right Center Back,115,Saudi Arabia,799,['a4d77cef-d351-452e-a76a-c611060afc9b'],32,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:32.631,Pass,
,,,,,,,,,,,,,,,,,,1.396312,,,,,,,,,,,,,,,70930e42-5de5-44b1-a349-5ca611a4c943,2007,,,"[68.1, 66.0]",3857297,58,,,,,-1.8436348,,Right Foot,,,,"[62.0, 44.2]",,Ground Pass,,22.637358,,,,Abdulelah Saad Hameed Al-Malki,56755.0,,,,,,2,From Goal Kick,Mohammed Al Burayk,5191.0,Right Back,115,Saudi Arabia,799,['3f735879-ca2b-4f0a-93fe-775f7bbaa5d0'],37,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:37.444,Pass,
,,,,,,,,,,,,,,,,,,1.055976,,,,,,,,,,,,,,,3cda91a8-ab98-4c55-9e89-c69fe733d2ab,2010,,,"[65.7, 41.1]",3857297,58,,,,,-1.1462992,,Right Foot,,,,"[73.7, 23.4]",,Ground Pass,,19.423954,,,,Saleh Khalid Al Shehri,51469.0,,,,,,2,From Goal Kick,Abdulelah Saad Hameed Al-Malki,56755.0,Left Defensive Midfield,115,Saudi Arabia,799,['128d117a-d2d9-4d65-bec6-bbc2f96aee80'],40,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:40.479,Pass,
,,,,,,,,,,,,,,,,,,0.614248,,,,,,,,,,,,,,,21896fd2-5436-4f88-958e-dd439431c3c6,2013,,,"[73.5, 23.6]",3857297,58,,,,,-0.348771,,Right Foot,,,,"[82.3, 20.4]",,Ground Pass,,9.36376,,,,Saud Abdullah Abdul Hamid,51710.0,,,,,,2,From Goal Kick,Saleh Khalid Al Shehri,51469.0,Center Forward,115,Saudi Arabia,799,['c2d938c5-4a41-4b4d-a50f-67da89433a90'],42,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:42.700,Pass,
,,,,,,,,,,,,,,,,,,1.983663,,,,,,,,,,,,,,,30c4fcd9-e5c2-4077-9187-6d2ee4d474d1,2015,,,"[80.8, 19.4]",3857297,58,,,,,-3.024027,,Right Foot,,,,"[68.1, 17.9]",,Ground Pass,,12.788276,,,,Ali Albulayhi,5715.0,,,,,,2,From Goal Kick,Saud Abdullah Abdul Hamid,51710.0,Left Back,115,Saudi Arabia,799,['e9dcdb66-95df-423a-b308-2a8e9c06b3b9'],43,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:43.314,Pass,
,,,,,,,,,,,,,,,,,,1.177677,,,,,,,,,,,,,,,0dc834e5-6571-40f4-b823-d2556fccaef1,2018,,,"[68.1, 17.9]",3857297,58,,,,,-0.51669514,,Right Foot,,,,"[76.9, 12.9]",,Ground Pass,,10.121264,,,,Saud Abdullah Abdul Hamid,51710.0,,,,,,2,From Goal Kick,Ali Albulayhi,5715.0,Left Center Back,115,Saudi Arabia,799,['a737a1d1-bc61-4d76-bea4-30a0d7dc812a'],46,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:46.323,Pass,
,,,,,,,,,,,,,,,,,,3.046213,,,,,,,,,,,,,,,20c9559c-cd8f-4640-b026-6dde71e02e2f,2021,,,"[76.9, 12.9]",3857297,58,,,,,1.1945924,,Right Foot,,,,"[99.1, 69.1]",,High Pass,,60.425823,,,,Mohammed Al Burayk,5191.0,,True,,,,2,From Goal Kick,Saud Abdullah Abdul Hamid,51710.0,Left Back,115,Saudi Arabia,799,['dbc0eeab-1ab5-4ffb-9e2c-77fc1a434e79'],49,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:49.114,Pass,
,,,,,,,,,,,,,,,,,,1.560645,,,,,,,,,,,,,,,29df8e11-9250-4877-bbc1-e364b75ffbb9,2023,,,"[99.1, 69.1]",3857297,58,,,,,-2.130736,,Right Foot,,,,"[90.7, 55.7]",,Low Pass,,15.815183,,Incomplete,,Mohammed Kanoo,5713.0,,,,,,2,From Goal Kick,Mohammed Al Burayk,5191.0,Right Back,115,Saudi Arabia,799,"['8ef9f06b-cd13-4f56-b34c-3efd5479bfd6', 'dbf0c041-e90c-46bb-8626-be8ab48f1ef0']",52,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:52.161,Pass,
,,,,,,,,,,,,,,,,,,1.242028,,,,,,,,,,,,,,,7a538cd8-b8ba-4435-be52-dd3230f73d2f,2028,,,"[36.6, 18.1]",3857297,58,,,,,0.6279813,,Right Foot,,,,"[51.2, 28.7]",,Low Pass,,18.042173,,Incomplete,,Robert Lewandowski,5668.0,,,,,,2,From Goal Kick,Krystian Bielik,11737.0,Right Defensive Midfield,115,Saudi Arabia,799,"['2cf2b374-ec8a-4f2f-97a3-878fbacd27de', 'caf85b5b-0e1c-463f-9c9f-1924ce583689', 'dc6db949-24dd-4624-b9e3-dd5ffa79b758']",55,,,,,,,,,,,,,,,,,Poland,789,00:13:55.190,Pass,True
,,,,,,,,,,,,,,,,,,1.955813,,,,,,,,,,,,,,,dc6db949-24dd-4624-b9e3-dd5ffa79b758,2030,,,"[68.9, 51.4]",3857297,58,,,,,-3.1124039,,Right Foot,,,,"[55.2, 51.0]",,Ground Pass,,13.705838,,,,Abdulelah Al Amri,51094.0,,,,,Recovery,2,From Goal Kick,Abdulelah Saad Hameed Al-Malki,56755.0,Left Defensive Midfield,115,Saudi Arabia,799,"['7a538cd8-b8ba-4435-be52-dd3230f73d2f', '98220694-b259-4d69-901b-57d547c13fb0']",56,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:13:56.432,Pass,
