50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,24c4a691-efc3-42f0-820c-9d3fe0ba7231,1,,,,3869552,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,France,771,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4445, 'name': 'Jules Koundé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 11135, 'name': 'Ibrahima Konaté'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6704, 'name': 'Theo Bernard François Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 11990, 'name': 'Youssouf Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 3604, 'name': 'Olivier Giroud'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",France,771,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,927f513c-8d34-44b7-be20-1ae77863cb79,2,,,,3869552,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,France,771,,0,,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 6785, 'name': 'Yassine Bounou'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 139016, 'name': 'Achraf Dari'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 20}, {'player': {'id': 5219, 'name': 'Romain Saïss'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 6}, {'player': {'id': 7459, 'name': 'Jawad El Yamiq'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 5245, 'name': 'Achraf Hakimi Mouh'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 2}, {'player': {'id': 15890, 'name': 'Noussair Mazraoui'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 3}, {'player': {'id': 5234, 'name': 'Sofyan Amrabat'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 46258, 'name': 'Azzedine Ounahi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 5237, 'name': 'Hakim Ziyech'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 3625, 'name': 'Sofiane Boufal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 6301, 'name': 'Youssef En-Nesyri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Morocco,788,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a3e30f7a-f8e9-4fd4-8de8-ed6e47336674,3,,,,3869552,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,France,771,['4b7d6d26-5c4d-4b9b-95fe-d8ac43485d99'],0,,,,,,,,,,,,,,,,,,Morocco,788,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4b7d6d26-5c4d-4b9b-95fe-d8ac43485d99,4,,,,3869552,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,France,771,['a3e30f7a-f8e9-4fd4-8de8-ed6e47336674'],0,,,,,,,,,,,,,,,,,,France,771,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,25e3f754-f9ed-49bd-ab4d-cb1b6ad4aeba,1741,,,,3869552,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,73,Morocco,788,['8f293ca5-5cdf-4cf3-b1d6-6dbc6cbcfae5'],0,,,,,,,,,,,,,,,,,,France,771,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8f293ca5-5cdf-4cf3-b1d6-6dbc6cbcfae5,1742,,,,3869552,45,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,73,Morocco,788,['25e3f754-f9ed-49bd-ab4d-cb1b6ad4aeba'],0,,,,,,,,,,,,,,,,,,Morocco,788,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,1.828671,,,,,,,,,,,,,,7fe08768-03f3-41a7-9b6e-bd8ed23e9e75,5,,,"[61.0, 40.1]",3869552,0,,,,2.5326023,,Right Foot,,,"[33.9, 59.0]",Ground Pass,,33.039673,,,,Achraf Dari,139016.0,,,,,Kick Off,1,From Kick Off,Sofyan Amrabat,5234.0,Right Defensive Midfield,2,Morocco,788,['1d7f46eb-a2dd-4302-af75-65aa7886cb6f'],0,,,,,,,,,,,,,,,,,,Morocco,788,00:00:00.494,Pass,
,,,,,,,,,,,,,,,,,,1.842664,,,,,,,,,,,,,,1e477f19-a439-4d6a-ab76-72d0c51e8ab9,8,,,"[28.7, 57.0]",3869552,0,,,,-2.3383393,,Left Foot,,,"[12.2, 39.9]",Ground Pass,,23.762575,,,,Yassine Bounou,6785.0,,,,,,1,From Kick Off,Achraf Dari,139016.0,Right Center Back,2,Morocco,788,['e3a6fd94-d884-4d91-8ce5-90bc4272d14f'],4,,,,,,,,,,,,,,,,,,Morocco,788,00:00:04.214,Pass,
,,,,,,,,,,,,,,,,,,2.15629,,,,,,,,,,,,,,a9782c54-a7fc-4081-9280-e86686b61fd6,11,,,"[12.2, 40.9]",3869552,0,,,,-1.3616891,,Left Foot,,,"[19.5, 6.5]",Ground Pass,,35.166035,,,,Jawad El Yamiq,7459.0,,,,,,1,From Kick Off,Yassine Bounou,6785.0,Goalkeeper,2,Morocco,788,['d13e753d-96cf-40df-b5a8-7ab9b0065be3'],6,,,,,,,,,,,,,,,,,,Morocco,788,00:00:06.744,Pass,
,,,,,,,,,,,,,,,,,,1.599583,,,,,,,,,,,,,,73faad37-5853-401b-9cc6-b792f802b747,14,,,"[21.4, 9.8]",3869552,0,,,,2.48751,,Right Foot,,,"[9.4, 19.0]",Ground Pass,,15.120847,,,,Romain Saïss,5219.0,,,,,,1,From Kick Off,Jawad El Yamiq,7459.0,Left Center Back,2,Morocco,788,['f33fd4f7-157a-4fef-8a42-2d0c20ecd09e'],11,,,,,,,,,,,,,,,,,,Morocco,788,00:00:11.630,Pass,
,,,,,,,,,,,,,,,,,,1.258417,,,,,,,,,,,,,,599833c9-a0e4-49f3-833a-3825ef4437b3,17,,,"[8.7, 20.1]",3869552,0,,,,1.7902796,,Left Foot,,,"[5.8, 33.1]",Ground Pass,,13.319534,,,,Yassine Bounou,6785.0,,,,,,1,From Kick Off,Romain Saïss,5219.0,Center Back,2,Morocco,788,['2ba496c8-ea37-4fb6-a7e9-6721566f69e8'],14,,,,,,,,,,,,,,,,,,Morocco,788,00:00:14.420,Pass,
,,,,,,,,,,,,,,,,,,1.126536,,,,,,,,,,,,,,3b1c0517-f626-41dd-aa2d-b24ca7fe0090,20,,,"[10.4, 38.5]",3869552,0,,,,0.23109066,,Right Foot,,,"[20.6, 40.9]",Ground Pass,,10.47855,,,,Azzedine Ounahi,46258.0,,,,,,1,From Kick Off,Yassine Bounou,6785.0,Goalkeeper,2,Morocco,788,['a96941f2-c5c3-41a0-be82-212feda45323'],20,,,,,,,,,,,,,,,,,,Morocco,788,00:00:20.248,Pass,
,,,,,,,,,,,,,,,,,,1.497567,,,,,,,,,,,,,,fb023f31-a6df-4dc1-bd44-add2a0c98e5d,23,,,"[12.9, 49.0]",3869552,0,,,,1.694062,,Right Foot,,,"[10.1, 71.6]",Ground Pass,,22.77279,,,,Achraf Dari,139016.0,,,,,,1,From Kick Off,Azzedine Ounahi,46258.0,Left Defensive Midfield,2,Morocco,788,['cc3f27c6-2717-45be-8826-be46c80b3385'],23,,,,,,,,,,,,,,,,,,Morocco,788,00:00:23.396,Pass,
,,,,,,,,,,,,,,,,,,2.500434,,,,,,,,,,,,,,e60db348-65d4-4512-b5e0-32774d344a30,26,,,"[10.9, 77.7]",3869552,0,,,,-0.30715305,,Right Foot,,,"[52.2, 64.6]",High Pass,,43.32782,,,,Hakim Ziyech,5237.0,,,,,,1,From Kick Off,Achraf Dari,139016.0,Right Center Back,2,Morocco,788,['98d4018b-7ce9-46a8-bafe-da0c98868024'],26,,,,,,,,,,,,,,,,,,Morocco,788,00:00:26.107,Pass,
,,,,,,,,,,,,,,,,,,1.912763,,,,,,,,,,,,,,a56fbdfa-be0a-4d3b-a1a4-439660177d5b,34,,,"[75.0, 13.2]",3869552,0,,,,2.9551058,,Right Foot,,,"[64.4, 15.2]",Ground Pass,,10.787029,,,,Jawad El Yamiq,7459.0,,,,,,1,From Kick Off,Sofiane Boufal,3625.0,Left Wing,2,Morocco,788,['cb51d635-bee2-4be0-a37e-623c6a89aea0'],39,,,,,,,,,,,,,,,,,,Morocco,788,00:00:39.056,Pass,
,,,,,,,,,,,,,,,,,,1.339041,,,,,,,,,,,,,,bc98188d-08fd-42cc-9b10-48767e39c9e1,37,,,"[61.7, 14.8]",3869552,0,,,,2.0852478,,Right Foot,,,"[56.5, 24.0]",Ground Pass,,10.567876,,,,Sofyan Amrabat,5234.0,,,,,,1,From Kick Off,Jawad El Yamiq,7459.0,Left Center Back,2,Morocco,788,['b6275382-679e-4446-a830-5ebcbc594e49'],41,,,,,,,,,,,,,,,,,,Morocco,788,00:00:41.352,Pass,
,,,,,,,,,,,,,,,,,,1.756431,,,,,,,,,,,,,,c7fa1b95-e61f-4238-8dfc-43e4c64789c5,41,,,"[57.3, 25.2]",3869552,0,,,,-1.9974238,,Right Foot,,,"[49.8, 8.7]",Ground Pass,,18.124569,,,,Jawad El Yamiq,7459.0,,,,,,1,From Kick Off,Sofyan Amrabat,5234.0,Right Defensive Midfield,2,Morocco,788,['9313a8b4-ec78-44e8-9f93-529d9a94aa71'],45,,,,,,,,,,,,,,,,,,Morocco,788,00:00:45.655,Pass,
,,,,,,,,,,,,,,,,,,1.109034,,,,,,,,,,,,,,9328ded1-174d-49e2-8194-35195e8a88aa,44,,,"[49.8, 9.0]",3869552,0,,,,0.41012734,,Right Foot,,,"[72.8, 19.0]",Ground Pass,,25.079872,,,Incomplete,,,,,,,,1,From Kick Off,Jawad El Yamiq,7459.0,Left Center Back,2,Morocco,788,['5602029d-b06e-47aa-96ff-de066e44f8cb'],48,,,,,,,,,,,,,,,,,,Morocco,788,00:00:48.915,Pass,
,,,,,,,,,,,,,,,,,,1.257774,,,,,,,,,,,,,,5602029d-b06e-47aa-96ff-de066e44f8cb,45,,,"[47.3, 61.1]",3869552,0,,,,0.12998195,,Left Foot,,,"[62.6, 63.1]",Ground Pass,,15.430165,,,,Antoine Griezmann,5487.0,,,,,Recovery,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,3,France,771,"['9328ded1-174d-49e2-8194-35195e8a88aa', 'aff49d21-2bc3-4f0c-a082-f51d54910c8c']",50,,,,,,,,,,,,,,,,,,France,771,00:00:50.024,Pass,
,,,,,,,,,,,,,,,,,,0.897635,,,,,,,,,,,,,,f85d5e3b-e0f5-47d8-a97e-df2cc208571a,48,,,"[68.2, 63.3]",3869552,0,,,,0.92582893,,Left Foot,,,"[76.4, 74.2]",Ground Pass,,13.640015,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,3,France,771,['0bc4c4b3-d33e-49af-9c55-d694ff2f5806'],52,,,,,,,,,,,,,,,,,,France,771,00:00:52.238,Pass,
,,,,,,,,,,,,,,,,,,1.611651,,,,,,,,,,,,,,cf58bbc8-e463-4337-8621-f824a791415b,51,,,"[103.6, 75.3]",3869552,0,,,,-1.4024062,,Right Foot,,,"[105.3, 65.3]",Ground Pass,,10.143471,,,Incomplete,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,3,France,771,['587b5741-46ff-4cfb-ad18-c8276bd26472'],56,,,,,,,,,,,,,,,,,,France,771,00:00:56.297,Pass,
,,,,,,,,,,,,,,,,,,0.784963,,,,,,,,,,,,,,6f673dc3-547e-470e-95dc-91d0b3821781,55,,,"[26.4, 17.4]",3869552,0,,,,-1.9492238,,Right Foot,,,"[23.1, 9.1]",Ground Pass,,8.931965,,,,Sofyan Amrabat,5234.0,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Left Defensive Midfield,3,France,771,"['905a4144-a604-40d8-8810-b10fe9b24100', 'cf0b183f-9272-4276-8354-83e966ec4dc1']",58,,,,,,,,,,,,,,,,,,Morocco,788,00:00:58.518,Pass,True
,,,,,,,,,,,,,,,,,,0.211005,,,,,,,,,,,,,,631371b3-260b-4d98-978f-8b8ff244f90a,60,,,"[40.6, 76.1]",3869552,1,,,,0.066568166,,Right Foot,,,"[45.1, 76.4]",Ground Pass,,4.509989,,,Incomplete,,,,,,,Recovery,1,Regular Play,Jules Koundé,4445.0,Right Back,3,France,771,"['7f69eb9b-5b46-479f-86d7-4137d1340161', 'e1951c0d-50b6-4612-be7c-19c6719d118e']",4,,,,,,,,,,,,,,,,,,France,771,00:01:04.894,Pass,True
,,,,,,,,,,,,,,,,,,2.871812,,,,,,,,,,,,,,3f717e89-bc3e-4d79-a891-411da8de1445,65,,,"[18.6, 74.2]",3869552,1,,,,0.27829966,,Right Foot,,,"[38.9, 80.0]",High Pass,,21.112318,,,Out,,,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,3,France,771,['73ef5d9b-99e1-40de-9569-e99523b39af7'],10,,,,,,,,,,,,,,,,,,France,771,00:01:10.894,Pass,True
,,,,,,,,,,,,,,,,,,1.332361,,,,,,,,,,,,,,aa30eab6-63df-4823-81bb-8c0595a3e44f,66,,,"[89.4, 0.1]",3869552,1,,,,2.3200657,,,,,"[81.4, 8.7]",Low Pass,,11.745638,,,,Azzedine Ounahi,46258.0,,,,,Throw-in,1,From Throw In,Noussair Mazraoui,15890.0,Left Wing Back,4,Morocco,788,['01a153c4-1e7b-4582-9978-0e77ea3803a4'],35,,,,,,,,,,,,,,,,,,Morocco,788,00:01:35.668,Pass,
,,,,,,,,,,,,,,,,,,0.717161,,,,,,,,,,,,,,39ec0bb9-3202-4f80-b7ac-abf686cb31a1,70,,,"[81.9, 8.7]",3869552,1,,,,-1.1684753,,Right Foot,,,"[83.9, 4.0]",Low Pass,,5.107837,,,,Noussair Mazraoui,15890.0,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Left Defensive Midfield,4,Morocco,788,"['2ee7a342-281f-448f-bb85-aadea47b7ab4', '7008abbf-6c6b-45a1-b0c2-dc54860eafcf']",37,,,,,,,,,,,,,,,,,,Morocco,788,00:01:37.216,Pass,True
,,,,,,,,,,,,,,,,,,0.258746,,,,,,,,,,,,,,60739a83-92bb-48ea-84e4-e626f49ba093,73,,,"[84.5, 4.0]",3869552,1,,,,0.4636476,,Right Foot,,,"[94.5, 9.0]",Ground Pass,,11.18034,,,,Sofiane Boufal,3625.0,,,,,,1,From Throw In,Noussair Mazraoui,15890.0,Left Wing Back,4,Morocco,788,['34bea6a3-95aa-4ea6-823c-cb33c72e9a21'],37,,,,,,,,,,,,,,,,,,Morocco,788,00:01:37.933,Pass,
,,,,,,,,,,,,,,,,,,1.337345,,,,,,,,,,,,,,9c1bb87b-db24-438e-9af6-0adc4500c927,80,,,"[24.3, 59.1]",3869552,1,,,,-0.88801134,,Left Foot,,,"[43.9, 35.0]",Ground Pass,,31.063967,,,Incomplete,Kylian Mbappé Lottin,3009.0,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,4,Morocco,788,"['0d8fe18c-2f80-481e-a3b5-d1c7718dfdb6', 'bf908547-07a7-45d3-9833-7f402ccb5e2a']",40,,,,,,,,,,,,,,,,,,France,771,00:01:40.715,Pass,
,,,,,,,,,,,,,,,,,,0.553959,,,,,,,,,,,,,,97135073-860f-480e-a15e-bc048f3bff06,83,,,"[83.4, 33.4]",3869552,1,,,,1.5816655,,Left Foot,,,"[83.3, 42.6]",Ground Pass,,9.200543,,,,Hakim Ziyech,5237.0,,,,,Recovery,1,From Throw In,Sofyan Amrabat,5234.0,Right Defensive Midfield,4,Morocco,788,['8ae5ca56-c655-4f72-a31b-c310b15d39cf'],43,,,,,,,,,,,,,,,,,,Morocco,788,00:01:43.706,Pass,
,,,,,,,,,,,,,,,,,,0.449398,,,,,,,,,,,,,,0e659dea-6490-43ba-9e16-a8a8b4af1500,87,,,"[82.5, 39.3]",3869552,1,,,,-1.6439986,,Left Foot,,,"[81.4, 24.3]",Ground Pass,,15.040279,,,,Azzedine Ounahi,46258.0,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,4,Morocco,788,"['721173de-53f1-4753-96c9-681b85f55083', 'bb13db29-3b5a-44e3-ba9a-ff64555e3c7b']",44,,,,,,,,,,,,,,,,,,Morocco,788,00:01:44.960,Pass,True
,,,,,,,,,,,,,,,,,,0.982496,,,,,,,,,,,,,,685409be-0887-4197-93e3-e36c78c92c41,91,,,"[80.1, 23.1]",3869552,1,,,,-2.7861469,,Right Foot,,,"[66.9, 18.2]",Ground Pass,,14.080128,,,,Noussair Mazraoui,15890.0,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Left Defensive Midfield,4,Morocco,788,['37afc188-f971-4867-952d-1be589335ad0'],46,,,,,,,,,,,,,,,,,,Morocco,788,00:01:46.389,Pass,
,,,,,,,,,,,,,,,,,,2.1355,,,,,,,,,,,,,,9d27d1a0-da5f-442f-9be8-3c48d4f81163,95,,,"[64.4, 17.7]",3869552,1,,,,2.2526698,,Right Foot,,,"[43.7, 43.2]",Ground Pass,,32.844177,,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Noussair Mazraoui,15890.0,Left Wing Back,4,Morocco,788,"['e47312eb-8ed1-4982-b6e0-ac2708d94a60', 'f54057ff-ba7f-4dae-ab79-3f817906ec54']",48,,,,,,,,,,,,,,,,,,Morocco,788,00:01:48.202,Pass,True
,,,,,,,,,,,,,,,,,,1.698259,,,,,,,,,,,,,,f00256bf-3946-416f-91d0-c03e96a2a42a,98,,,"[43.4, 43.2]",3869552,1,,,,1.6264764,,Left Foot,,,"[41.7, 73.7]",Ground Pass,,30.54734,,,,Achraf Dari,139016.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Center Back,4,Morocco,788,['2e3c7695-4e11-480e-809f-b43bc15d7d67'],50,,,,,,,,,,,,,,,,,,Morocco,788,00:01:50.867,Pass,
,,,,,,,,,,,,,,,,,,1.383296,,,,,,,,,,,,,,bf3026c6-7390-439b-a810-48b646dea9f1,101,,,"[41.1, 71.3]",3869552,1,,,,-0.007751783,,Right Foot,,,"[54.0, 71.2]",Ground Pass,,12.900388,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Achraf Dari,139016.0,Right Center Back,4,Morocco,788,['a73cf73c-93d4-4aed-a967-fedbd5c2b960'],53,,,,,,,,,,,,,,,,,,Morocco,788,00:01:53.864,Pass,
,,,,,,,,,,,,,,,,,,1.11937,,,,,,,,,,,,,,361d26af-ac0c-4459-89cb-77d51d050ffb,105,,,"[53.1, 71.2]",3869552,1,,,,-1.885554,,Left Foot,,,"[50.3, 62.6]",Ground Pass,,9.044335,,,,Azzedine Ounahi,46258.0,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Wing Back,4,Morocco,788,"['baf405a0-dca6-4a3b-8aa0-e330a50aed9d', 'e75c5b55-d0a0-49f3-a2a5-5abf17b94b12']",56,,,,,,,,,,,,,,,,,,Morocco,788,00:01:56.044,Pass,True
,,,,,,,,,,,,,,,,,,1.004515,,,,,,,,,,,,,,ad8d738d-ecd3-495f-9c43-a9d37871a759,108,,,"[48.7, 71.6]",3869552,2,,,,1.9974238,,Right Foot,,,"[46.2, 77.1]",Ground Pass,,6.041523,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Left Defensive Midfield,4,Morocco,788,['3901d16b-a7fd-4403-a727-bbeb766ccddc'],0,,,,,,,,,,,,,,,,,,Morocco,788,00:02:00.024,Pass,
,,,,,,,,,,,,,,,,,,3.62044,,,,,,,,,,,,,,79d9455f-f51d-471b-a376-bafddcf8c834,112,,,"[45.0, 76.3]",3869552,2,,,,-1.8680576,,Right Foot,,,"[27.6, 19.5]",Low Pass,,59.405388,,,,Jawad El Yamiq,7459.0,,True,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Wing Back,4,Morocco,788,['52b8ebe0-8ef4-4eb2-97b6-65643fb3be87'],2,,,,,,,,,,,,,,,,,,Morocco,788,00:02:02.221,Pass,
,,,,,,,,,,,,,,,,,,1.131346,,,,,,,,,,,,,,934be2e9-6136-41bf-a000-ca60b7927f91,115,,,"[33.7, 23.5]",3869552,2,,,,1.5920697,,Right Foot,,,"[33.3, 42.3]",Ground Pass,,18.804255,,,,Sofyan Amrabat,5234.0,,,,,,1,From Throw In,Jawad El Yamiq,7459.0,Left Center Back,4,Morocco,788,['f96244ab-045a-41a0-897a-626935d5f486'],10,,,,,,,,,,,,,,,,,,Morocco,788,00:02:10.155,Pass,
,,,,,,,,,,,,,,,,,,1.698245,,,,,,,,,,,,,,329296cf-2ae3-426e-8dde-d0bf8d1d6174,118,,,"[33.1, 42.3]",3869552,2,,,,-0.9790202,,Right Foot,,,"[45.4, 24.0]",Ground Pass,,22.04949,,,,Azzedine Ounahi,46258.0,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Right Defensive Midfield,4,Morocco,788,['63b75477-00a5-40be-93c5-c00e4162efcd'],15,,,,,,,,,,,,,,,,,,Morocco,788,00:02:15.492,Pass,
,,,,,,,,,,,,,,,,,,1.303211,,,,,,,,,,,,,,4d1722a6-f5f2-4c14-a4fa-fc52275e8088,121,,,"[41.5, 24.6]",3869552,2,,,,-1.5707964,,Right Foot,,,"[41.5, 7.0]",Ground Pass,,17.6,,,,Jawad El Yamiq,7459.0,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Left Defensive Midfield,4,Morocco,788,['1f1724ae-6863-40c2-a2f9-9be2f8f45f52'],18,,,,,,,,,,,,,,,,,,Morocco,788,00:02:18.527,Pass,
,,,,,,,,,,,,,,,,,,1.69854,,,,,,,,,,,,,,adabf6ca-b2dc-4849-a7e6-3db70b951202,124,,,"[44.2, 6.6]",3869552,2,,,,2.3813465,,Right Foot,,,"[27.9, 22.1]",Ground Pass,,22.49311,,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Jawad El Yamiq,7459.0,Left Center Back,4,Morocco,788,['f444dce5-1d65-42e7-94d4-bda9e076cca8'],23,,,,,,,,,,,,,,,,,,Morocco,788,00:02:23.663,Pass,
,,,,,,,,,,,,,,,,,,2.06322,,,,,,,,,,,,,,7f3211b8-f037-4ab2-99d3-2df56ffb5b8a,127,,,"[39.7, 52.4]",3869552,2,,,,1.667714,,Left Foot,,,"[37.6, 74.0]",Ground Pass,,21.701843,,,,Achraf Dari,139016.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Center Back,4,Morocco,788,['78c23985-e01d-4d47-817c-405cb60f425b'],30,,,,,,,,,,,,,,,,,,Morocco,788,00:02:30.784,Pass,
,,,,,,,,,,,,,,,,,,1.531513,,,,,,,,,,,,,,c0b12ea8-3fa9-4805-b883-ef973f6d54d7,130,,,"[37.6, 74.6]",3869552,2,,,,0.23228899,,Right Foot,,,"[46.9, 76.8]",Ground Pass,,9.556673,,,,Hakim Ziyech,5237.0,,,,,,1,From Throw In,Achraf Dari,139016.0,Right Center Back,4,Morocco,788,['58b51335-0c6b-41e8-803c-5696a249b0ff'],33,,,,,,,,,,,,,,,,,,Morocco,788,00:02:33.531,Pass,
,,,,,,,,,,,,,,,,,,3.326545,,,,,,,,,,,,,,13f92a9d-4ee4-4a16-a42f-6fd32ae851c4,134,,,"[42.9, 78.2]",3869552,2,,,,-1.8235656,,Left Foot,,,"[32.0, 36.0]",Ground Pass,,43.584976,,,,Romain Saïss,5219.0,,True,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,4,Morocco,788,['1e9be3ed-ad6f-43b0-9bd7-0dfa786764b8'],36,,,,,,,,,,,,,,,,,,Morocco,788,00:02:36.348,Pass,
,,,,,,,,,,,,,,,,,,2.146057,,,,,,,,,,,,,,7cee4208-d26b-46f5-b6e0-28fef426cf6b,136,,,"[31.9, 36.0]",3869552,2,,,,-1.2726016,,Right Foot,,,"[39.0, 12.9]",Ground Pass,,24.166506,,,,Jawad El Yamiq,7459.0,,,,,,1,From Throw In,Romain Saïss,5219.0,Center Back,4,Morocco,788,['195d67dd-87d9-4b54-9c1f-0e6207d11fe1'],39,,,,,,,,,,,,,,,,,,Morocco,788,00:02:39.674,Pass,
,,,,,,,,,,,,,,,,,,2.076324,,,,,,,,,,,,,,810db03f-971e-4f80-b22a-11a3c16ac6d1,139,,,"[53.1, 14.8]",3869552,2,,,,2.2949216,,Left Foot,,,"[37.8, 32.1]",Ground Pass,,23.09502,,,,Romain Saïss,5219.0,,,,,,1,From Throw In,Jawad El Yamiq,7459.0,Left Center Back,4,Morocco,788,['59550875-00ce-48bb-b7ea-f2b549021bdc'],44,,,,,,,,,,,,,,,,,,Morocco,788,00:02:44.253,Pass,
