ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,4ae03f8f-2d5f-4489-ac73-582ed015b124,1,,,3857291,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 6765, 'name': 'Rodrigo Hernández Cascante'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 16}, {'player': {'id': 4353, 'name': 'Aymeric Laporte'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 133353, 'name': 'Pablo Martín Páez Gavira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 9}, {'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 6748, 'name': 'Ferrán Torres García'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 16532, 'name': 'Daniel Olmo Carvajal'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 21}, {'player': {'id': 5719, 'name': 'Marco Asensio Willemsen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Spain,772,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,d0e35c5b-5341-4f49-bf55-78312bee77b6,2,,,3857291,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,,0,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5597, 'name': 'Keylor Navas Gamboa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 132271, 'name': 'Carlos Manuel Martínez Castro'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 16}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 5600, 'name': 'Francisco Javier Calvo Quesada'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5836, 'name': 'Bryan Oviedo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 8}, {'player': {'id': 5582, 'name': 'Celso Borges Mora'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 5839, 'name': 'Yeltsin Ignacio Tejeda Valverde'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 17}, {'player': {'id': 130185, 'name': 'Keysher Fuller Spence'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 4}, {'player': {'id': 132728, 'name': 'Jewison Bennette'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 9}, {'player': {'id': 5581, 'name': 'Joel Nathaniel Campbell Samuels'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 12}, {'player': {'id': 132296, 'name': 'Anthony Daniel Contreras Enríquez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 7}]}",Costa Rica,795,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,bfbde8ab-34d6-4466-917b-648b4c4556ca,3,,,3857291,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,['686718b7-8a8f-4644-9b33-3f3f537b32fd'],0,,,,,,,,,,,,,,,,Costa Rica,795,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,686718b7-8a8f-4644-9b33-3f3f537b32fd,4,,,3857291,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Spain,772,['bfbde8ab-34d6-4466-917b-648b4c4556ca'],0,,,,,,,,,,,,,,,,Spain,772,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,911b7f3f-4ee6-4feb-b735-7e2277420b0d,2264,,,3857291,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,71,Spain,772,['c10fc2a0-13c5-491f-a8d3-178db7994335'],0,,,,,,,,,,,,,,,,Spain,772,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c10fc2a0-13c5-491f-a8d3-178db7994335,2265,,,3857291,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,71,Spain,772,['911b7f3f-4ee6-4feb-b735-7e2277420b0d'],0,,,,,,,,,,,,,,,,Costa Rica,795,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.665372,,,,,,,,,,,,,,,,30cb5b0a-2f5b-4141-bc52-c20c56c94159,5,,"[61.0, 40.1]",3857291,0,,,,,-2.9225101,,Right Foot,,,,"[35.4, 34.4]",,Ground Pass,26.226894,,,,Aymeric Laporte,4353.0,,,,,Kick Off,1,From Kick Off,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,2,Spain,772,['5131e1f4-d747-4f2f-b35f-fe796e6da76c'],0,,,,,,,,,,,,,,,,Spain,772,00:00:00.511,Pass,
,,,,,,,,,,,,,,,,,3.206436,,,,,,,,,,,,,,,,12d750df-35e6-46c5-832f-e0ffa76ef512,8,,"[40.5, 34.8]",3857291,0,,,,,0.53313506,,Left Foot,,,,"[99.3, 69.5]",,High Pass,68.2754,,Incomplete,,Ferrán Torres García,6748.0,,,,,,1,From Kick Off,Aymeric Laporte,4353.0,Left Center Back,2,Spain,772,"['82fde9e5-7e6d-4892-a44d-1b49a702b232', '86afea5f-7071-4ad9-b6b4-50e0ede57ba3']",4,,,,,,,,,,,,,,,,Spain,772,00:00:04.303,Pass,
,,,,,,,,,,,,,,,,,1.293578,,,,,,,,,,,,,,,,82fde9e5-7e6d-4892-a44d-1b49a702b232,11,,"[20.8, 10.6]",3857291,0,,,,True,-0.65042144,,,,,,"[34.6, 0.1]",,Low Pass,17.340416,,Out,,,,,,,,Recovery,1,From Kick Off,Francisco Javier Calvo Quesada,5600.0,Left Center Back,2,Spain,772,"['12d750df-35e6-46c5-832f-e0ffa76ef512', 'b0fa78bc-d0d8-4ba3-b958-9cc4acd4b6e2']",7,,,,,,,,,,,,,,,,Costa Rica,795,00:00:07.509,Pass,True
,,,,,,,,,,,,,,,,,1.984344,,,,,,,,,,,,,,,,4589ed49-9965-49e4-a7a7-e3b0e3cea640,12,,"[74.5, 80.0]",3857291,0,,,,,-2.915053,,,,,,"[46.3, 73.5]",,Low Pass,28.939419,,,,Rodrigo Hernández Cascante,6765.0,,,,,Throw-in,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,3,Spain,772,['a7e4481b-07fb-4b9b-9b4a-db58a2a206af'],14,,,,,,,,,,,,,,,,Spain,772,00:00:14.837,Pass,
,,,,,,,,,,,,,,,,,1.195103,,,,,,,,,,,,,,,,4dfea775-0184-49d0-b68f-ae59750f3eb9,15,,"[39.7, 69.8]",3857291,0,,,,,-1.610775,,Right Foot,,,,"[38.6, 42.3]",,Ground Pass,27.521992,,,,Aymeric Laporte,4353.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,3,Spain,772,['eff7b257-5943-4296-bd38-01a77a3076d2'],18,,,,,,,,,,,,,,,,Spain,772,00:00:18.895,Pass,
,,,,,,,,,,,,,,,,,1.864141,,,,,,,,,,,,,,,,e4bdf89f-3394-4f57-8bb3-e94ce2518824,18,,"[50.0, 29.5]",3857291,0,,,,,-1.1292039,,Right Foot,,,,"[57.8, 13.0]",,Ground Pass,18.250753,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,3,Spain,772,['3827f2f4-d230-41e1-8cc4-8827404f49e5'],24,,,,,,,,,,,,,,,,Spain,772,00:00:24.249,Pass,
,,,,,,,,,,,,,,,,,1.01755,,,,,,,,,,,,,,,,ccf84a37-6c94-43a6-a811-db91d5647467,21,,"[63.8, 11.4]",3857291,0,,,,,-0.45747486,,Left Foot,,,,"[76.8, 5.0]",,Ground Pass,14.489997,,,,Daniel Olmo Carvajal,16532.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['8004dc56-913d-4279-ba26-675a9e31704d'],26,,,,,,,,,,,,,,,,Spain,772,00:00:26.805,Pass,
,,,,,,,,,,,,,,,,,0.871539,,,,,,,,,,,,,,,,8ddcd282-cae9-43c0-88e9-df364d77fcdc,24,,"[76.1, 4.3]",3857291,0,,,,,3.0525432,,Right Foot,,,,"[64.9, 5.3]",,Ground Pass,11.2445545,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,3,Spain,772,['bd420942-f051-41c2-b763-7a8061511c06'],29,,,,,,,,,,,,,,,,Spain,772,00:00:29.038,Pass,
,,,,,,,,,,,,,,,,,1.275185,,,,,,,,,,,,,,,,56a9abc2-36de-432c-9158-2ff8dd67786b,27,,"[63.8, 5.7]",3857291,0,,,,,2.4426835,,Left Foot,,,,"[45.0, 21.5]",,Ground Pass,24.557688,,,,Aymeric Laporte,4353.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['ae31ffe2-442a-48c9-a8f7-0470a40fd4fd'],30,,,,,,,,,,,,,,,,Spain,772,00:00:30.629,Pass,
,,,,,,,,,,,,,,,,,1.519899,,,,,,,,,,,,,,,,137ac531-a314-4495-9665-de84e00d0ff5,30,,"[45.0, 21.5]",3857291,0,,,,,1.3493243,,Left Foot,,,,"[51.8, 51.7]",,Ground Pass,30.956099,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,3,Spain,772,['9a76422f-dccf-400f-ae4d-313d618a2189'],33,,,,,,,,,,,,,,,,Spain,772,00:00:33.237,Pass,
,,,,,,,,,,,,,,,,,1.205474,,,,,,,,,,,,,,,,8166f825-2f72-47f1-9cbe-73853b553386,33,,"[58.0, 57.4]",3857291,0,,,,,1.0145051,,Left Foot,,,,"[67.7, 73.0]",,Ground Pass,18.369812,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,3,Spain,772,['2c9c83d5-0497-46a2-8b93-f9a7b3738e9c'],36,,,,,,,,,,,,,,,,Spain,772,00:00:36.543,Pass,
,,,,,,,,,,,,,,,,,0.969395,,,,,,,,,,,,,,,,93b19986-e9a4-4fc5-b214-ca0304c59886,36,,"[64.9, 68.4]",3857291,0,,,,,-2.8288915,,Right Foot,,,,"[51.6, 64.1]",,Ground Pass,13.977839,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,3,Spain,772,['f060df70-a18f-4f80-a3d6-bab2da0e35bf'],38,,,,,,,,,,,,,,,,Spain,772,00:00:38.777,Pass,
,,,,,,,,,,,,,,,,,1.031347,,,,,,,,,,,,,,,,b9036240-dc16-4ba4-a1a1-fe942a3a17b1,39,,"[52.3, 61.3]",3857291,0,,,,,-1.7833061,,Right Foot,,,,"[47.1, 37.2]",,Ground Pass,24.654613,,,,Aymeric Laporte,4353.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,3,Spain,772,['4b9191d2-6461-4290-b787-48e5ec0178d4'],40,,,,,,,,,,,,,,,,Spain,772,00:00:40.888,Pass,
,,,,,,,,,,,,,,,,,1.050766,,,,,,,,,,,,,,,,5c012a62-20a6-4503-b09a-e629fe48a4a2,42,,"[50.4, 34.1]",3857291,0,,,,,-1.0541012,,Right Foot,,,,"[60.4, 16.5]",,Ground Pass,20.242529,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,3,Spain,772,['35bda2a7-c1bb-4307-8186-f27220bb5ac3'],43,,,,,,,,,,,,,,,,Spain,772,00:00:43.590,Pass,
,,,,,,,,,,,,,,,,,1.124323,,,,,,,,,,,,,,,,76d70cc0-4f0f-4308-bd95-847940858b7d,45,,"[62.4, 15.5]",3857291,0,,,,,-0.77720165,,Left Foot,,,,"[74.7, 3.4]",,Ground Pass,17.253984,,,,Daniel Olmo Carvajal,16532.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['4044041b-5719-4434-aee2-51b06f8e17b7'],45,,,,,,,,,,,,,,,,Spain,772,00:00:45.517,Pass,
,,,,,,,,,,,,,,,,,1.040589,,,,,,,,,,,,,,,,ff81c995-e442-40c3-8545-55f05ed755e9,48,,"[72.7, 4.7]",3857291,0,,,,,3.0448086,,Right Foot,,,,"[62.4, 5.7]",,Ground Pass,10.34843,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Wing,3,Spain,772,['159a598e-9d11-4cf2-947e-c8ae7fc0d78f'],47,,,,,,,,,,,,,,,,Spain,772,00:00:47.806,Pass,
,,,,,,,,,,,,,,,,,1.906414,,,,,,,,,,,,,,,,dd2f62aa-6976-47b5-a924-f6ca3b98e338,51,,"[58.1, 6.1]",3857291,0,,,,,2.1794856,,Right Foot,,,,"[39.7, 32.5]",,Ground Pass,32.179497,,,,Aymeric Laporte,4353.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['e95b588a-a371-4b88-b0a1-a9923b79b8c6'],49,,,,,,,,,,,,,,,,Spain,772,00:00:49.519,Pass,
,,,,,,,,,,,,,,,,,1.419021,,,,,,,,,,,,,,,,5c30191f-b6cb-4643-9ea7-6526203ec1a8,54,,"[40.2, 32.5]",3857291,0,,,,,1.3482093,,Left Foot,,,,"[45.7, 56.8]",,Ground Pass,24.914654,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Aymeric Laporte,4353.0,Left Center Back,3,Spain,772,['d267c7a6-c7b2-4550-a728-1df7edc9c870'],51,,,,,,,,,,,,,,,,Spain,772,00:00:51.545,Pass,
,,,,,,,,,,,,,,,,,1.132726,,,,,,,,,,,,,,,,87c8e445-7d4e-4bf5-81f6-330f75f89ed1,57,,"[62.9, 57.4]",3857291,0,,,,,0.9494727,,Right Foot,,,,"[75.5, 75.0]",,Ground Pass,21.645323,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,3,Spain,772,['cd6a9730-969d-44bd-a56d-b0cddd3a327d'],56,,,,,,,,,,,,,,,,Spain,772,00:00:56.258,Pass,
,,,,,,,,,,,,,,,,,0.673436,,,,,,,,,,,,,,,,13523cd1-3355-49bc-af8b-67bc2ba96c18,60,,"[78.0, 75.0]",3857291,0,,,,,-0.15865526,,Right Foot,,,,"[90.5, 73.0]",,Ground Pass,12.658989,,Incomplete,,Pablo Martín Páez Gavira,133353.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,3,Spain,772,"['5f03566a-54e1-4a68-9401-f875c7461c10', 'b881b8d5-0d44-4141-b80c-7e9e3cc619d6']",58,,,,,,,,,,,,,,,,Spain,772,00:00:58.098,Pass,
,,,,,,,,,,,,,,,,,0.467146,,,,,,,,,,,,,,,,5e63c2d1-c326-4f4d-bd5c-54b67f20f420,64,,"[33.4, 7.8]",3857291,1,,,,,1.5273454,,Left Foot,,,,"[33.7, 14.7]",,Ground Pass,6.9065185,,,,Yeltsin Ignacio Tejeda Valverde,5839.0,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Back,3,Spain,772,['fc8aaab4-5bc5-4635-a2f1-a6432b72e5b6'],0,,,,,,,,,,,,,,,,Costa Rica,795,00:01:00.494,Pass,
,,,,,,,,,,,,,,,,,1.205169,,,,,,,,,,,,,,,,dbe3ccdd-5e7d-4aec-b551-527f2c13194b,70,,"[73.9, 64.3]",3857291,1,,,,,-1.5053163,,Right Foot,,,,"[74.7, 52.1]",,Ground Pass,12.226201,,,,Pedro González López,30486.0,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Spain,772,['5d2f7353-aa3f-46fe-9526-a3ceb1843824'],3,,,,,,,,,,,,,,,,Spain,772,00:01:03.193,Pass,
,,,,,,,,,,,,,,,,,1.936667,,,,,,,,,,,,,,,,aab16e89-9eba-4d03-bfc7-fce6dea470a5,73,,"[75.7, 44.6]",3857291,1,,,,,-1.5778384,,Right Foot,,,,"[75.5, 16.2]",,Ground Pass,28.400703,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,3,Spain,772,['927e4faa-3648-48cf-937e-3df95b09ee14'],6,,,,,,,,,,,,,,,,Spain,772,00:01:06.359,Pass,
,,,,,,,,,,,,,,,,,1.542399,,,,,,,,,,,,,,,,fcbcca98-3cc8-4597-9c45-10043d76c209,76,,"[75.5, 16.3]",3857291,1,,,,,1.5935197,,Left Foot,,,,"[75.2, 29.5]",,Ground Pass,13.203408,,,,Pedro González López,30486.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,3,Spain,772,['9203f10f-e893-4237-a025-61649d112359'],8,,,,,,,,,,,,,,,,Spain,772,00:01:08.395,Pass,
,,,,,,,,,,,,,,,,,1.516717,,,,,,,,,,,,,,,,0eb42eda-7a4c-420a-a0c0-0faeb6f13e02,79,,"[73.3, 32.5]",3857291,1,,,,,2.4724562,,Right Foot,,,,"[58.0, 44.6]",,Low Pass,19.506409,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,3,Spain,772,['f25e22fe-5a8b-4e39-99d5-8019fbaa9ac8'],10,,,,,,,,,,,,,,,,Spain,772,00:01:10.509,Pass,
,,,,,,,,,,,,,,,,,1.050893,,,,,,,,,,,,,,,,192c8f57-ccfa-4741-b91f-7f7be96ff9d4,82,,"[58.1, 47.4]",3857291,1,,,,,1.3246356,,Right Foot,,,,"[63.1, 67.3]",,Ground Pass,20.518528,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Throw In,Rodrigo Hernández Cascante,6765.0,Right Center Back,3,Spain,772,['9cfb02a1-45d2-4852-88c8-b6763a0759a5'],13,,,,,,,,,,,,,,,,Spain,772,00:01:13.490,Pass,
,,,,,,,,,,,,,,,,,0.905057,,,,,,,,,,,,,,,,df5ca44b-95fc-42a5-9d14-f5cc49feea4c,85,,"[62.9, 67.3]",3857291,1,,,,,-0.82537687,,Right Foot,,,,"[73.7, 55.6]",,Ground Pass,15.922626,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,César Azpilicueta Tanco,3957.0,Right Back,3,Spain,772,['133bacf9-1699-4d79-9369-33cfa6cd9c1c'],15,,,,,,,,,,,,,,,,Spain,772,00:01:15.063,Pass,
,,,,,,,,,,,,,,,,,1.467805,,,,,,,,,,,,,,,,f56ac246-bc5f-4a2b-9abe-5d808dfcadf0,88,,"[73.7, 55.6]",3857291,1,,,,,0.5501658,,Right Foot,,,,"[81.2, 60.2]",,Low Pass,8.798295,,,,Pablo Martín Páez Gavira,133353.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,3,Spain,772,['34978a48-ef8b-44d2-a7e1-f6995717522a'],16,,,,,,,,,,,,,,,,Spain,772,00:01:16.119,Pass,
,,,,,,,,,,,,,,,,,1.377705,,,,,,,,,,,,,,,,2bfd3a28-ca95-45ad-b09b-88ac1a9cf5fc,91,,"[86.4, 60.1]",3857291,1,,,,,1.1853735,,Left Foot,,,,"[93.5, 77.6]",,Ground Pass,18.885445,,,,Ferrán Torres García,6748.0,,,,,,1,From Throw In,Pablo Martín Páez Gavira,133353.0,Right Center Midfield,3,Spain,772,['ab014a54-96d0-4204-9cea-3fb6f3039ac5'],18,,,,,,,,,,,,,,,,Spain,772,00:01:18.692,Pass,
,,,,,,,,,,,,,,,,,1.611244,,,,,,,,,,,,,,,,fbb50c1c-e822-456f-aa9c-e7a845af29c2,97,,"[120.0, 80.0]",3857291,1,,,,,-1.8064349,,Right Foot,,,,"[110.3, 39.6]",,High Pass,41.548164,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Daniel Olmo Carvajal,16532.0,Left Wing,4,Spain,772,['2760826d-301a-4cb6-b2b0-8a43db983eb3'],54,,,,,,,,,,,,,,,,Spain,772,00:01:54.607,Pass,
,,,,,,,,,,,,,,,,,4.439522,,,,,,,,,,,,,,,,3d399169-fd99-48d8-bc8a-81d5bb046f5a,99,,"[74.7, 43.9]",3857291,1,,,,,-3.1168554,,Left Foot,,,,"[26.2, 42.7]",,Ground Pass,48.514843,,,,Unai Simón Mendibil,11748.0,,,,,Recovery,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,4,Spain,772,['833a1aa3-791a-495e-b7f6-b21cac885860'],59,,,,,,,,,,,,,,,,Spain,772,00:01:59.617,Pass,
,,,,,,,,,,,,,,,,,1.60509,,,,,,,,,,,,,,,,42867946-c200-44b9-ab32-73813f5950fe,102,,"[26.9, 43.0]",3857291,2,,,,,0.44694272,,Right Foot,,,,"[43.8, 51.1]",,Ground Pass,18.740864,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Corner,Unai Simón Mendibil,11748.0,Goalkeeper,4,Spain,772,['ae25340c-add5-421d-9a89-b23767db1ab3'],7,,,,,,,,,,,,,,,,Spain,772,00:02:07.054,Pass,
,,,,,,,,,,,,,,,,,1.175388,,,,,,,,,,,,,,,,4e75220b-1ab2-446c-9201-76f2b3a7856a,105,,"[46.1, 56.3]",3857291,2,,,,,-1.625198,,Right Foot,,,,"[45.0, 36.1]",,Ground Pass,20.229929,,,,Aymeric Laporte,4353.0,,,,,,1,From Corner,Rodrigo Hernández Cascante,6765.0,Right Center Back,4,Spain,772,['15dc7f1b-4a88-4280-83b5-5f25b39616cc'],12,,,,,,,,,,,,,,,,Spain,772,00:02:12.539,Pass,
,,,,,,,,,,,,,,,,,1.162217,,,,,,,,,,,,,,,,b8e2a638-86d7-4c84-9f78-ac81d231b4fb,108,,"[45.7, 35.2]",3857291,2,,,,,-1.4372673,,Right Foot,,,,"[48.4, 15.1]",,Ground Pass,20.280533,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Corner,Aymeric Laporte,4353.0,Left Center Back,4,Spain,772,['5c889e33-cc9d-4da8-b4e5-82d76580bbaf'],14,,,,,,,,,,,,,,,,Spain,772,00:02:14.748,Pass,
,,,,,,,,,,,,,,,,,0.884583,,,,,,,,,,,,,,,,f9937a0b-d933-4370-a57d-44b582123adf,111,,"[51.6, 12.8]",3857291,2,,,,,0.44159237,,Left Foot,,,,"[62.6, 18.0]",,Ground Pass,12.167169,,,,Pedro González López,30486.0,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,4,Spain,772,['35519e17-5dea-40ff-b08f-d2cdceafb0f1'],17,,,,,,,,,,,,,,,,Spain,772,00:02:17.854,Pass,
,,,,,,,,,,,,,,,,,1.928864,,,,,,,,,,,,,,,,4f2ecc03-5e9b-4253-8ab8-9915577ac2d4,114,,"[57.3, 20.6]",3857291,2,,,,,1.941219,,Right Foot,,,,"[45.3, 51.5]",,Ground Pass,33.148304,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Corner,Pedro González López,30486.0,Left Center Midfield,4,Spain,772,['9d70794b-a79a-4697-9b49-949b010c7c66'],19,,,,,,,,,,,,,,,,Spain,772,00:02:19.488,Pass,
,,,,,,,,,,,,,,,,,0.908203,,,,,,,,,,,,,,,,1d518f92-4f37-487c-831a-23f12fbff09b,117,,"[55.7, 56.3]",3857291,2,,,,,0.962107,,Right Foot,,,,"[64.9, 69.5]",,Ground Pass,16.089748,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Corner,Rodrigo Hernández Cascante,6765.0,Right Center Back,4,Spain,772,['9832a134-0e7a-4370-89f9-2581d537245f'],23,,,,,,,,,,,,,,,,Spain,772,00:02:23.099,Pass,
,,,,,,,,,,,,,,,,,1.014755,,,,,,,,,,,,,,,,bb27dcc8-ba0e-4b61-a982-4ddd74487638,121,,"[64.9, 69.5]",3857291,2,,,,,-2.6176734,,Right Foot,,,,"[51.4, 61.7]",,Ground Pass,15.591344,,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Corner,César Azpilicueta Tanco,3957.0,Right Back,4,Spain,772,['48133e22-5235-4ef2-a4b9-737ead2ca107'],25,,,,,,,,,,,,,,,,Spain,772,00:02:25.202,Pass,
,,,,,,,,,,,,,,,,,0.936746,,,,,,,,,,,,,,,,31f24118-3dd9-42ef-ace1-310b5967d593,125,,"[48.7, 56.6]",3857291,2,,,,,-1.8905976,,Right Foot,,,,"[43.6, 41.2]",,Ground Pass,16.222515,,,,Aymeric Laporte,4353.0,,,,,,1,From Corner,Rodrigo Hernández Cascante,6765.0,Right Center Back,4,Spain,772,['6ce7da16-1003-44be-88a8-ab8a48548bd4'],27,,,,,,,,,,,,,,,,Spain,772,00:02:27.740,Pass,
,,,,,,,,,,,,,,,,,1.277383,,,,,,,,,,,,,,,,eccb7091-5bf1-44ef-bea7-c2d7824a79d2,128,,"[43.6, 41.2]",3857291,2,,,,,1.3424346,,Left Foot,,,,"[51.2, 73.9]",,Ground Pass,33.571564,,,,César Azpilicueta Tanco,3957.0,,,,,,1,From Corner,Aymeric Laporte,4353.0,Left Center Back,4,Spain,772,['327afd40-39c2-44e1-9316-bbc8a368cf27'],30,,,,,,,,,,,,,,,,Spain,772,00:02:30.363,Pass,
