50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c54f1087-3fe0-4d37-b52f-4e8e248aba96,1,,,,3869321,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands,941,,0,,,,,,,,,,,,,,,,,"{'formation': 3412, 'lineup': [{'player': {'id': 8326, 'name': 'Andries Noppert'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 21809, 'name': 'Jurriën David Norman Timber'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 3669, 'name': 'Virgil van Dijk'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 3306, 'name': 'Nathan Aké'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 22}, {'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 17}, {'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 20750, 'name': 'Cody Mathès Gakpo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 8259, 'name': 'Steven Bergwijn'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Netherlands,941,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,589bc04e-f080-4831-b1d3-67f91cb9b075,2,,,,3869321,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands,941,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 19}, {'player': {'id': 27768, 'name': 'Lisandro Martínez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 26}, {'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 8}, {'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 29560, 'name': 'Julián Álvarez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Argentina,779,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,14eceb54-9ddf-4929-98fd-f704e083688d,3,,,,3869321,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands,941,['052019c7-193f-408f-a8df-80149fa91a8a'],0,,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,052019c7-193f-408f-a8df-80149fa91a8a,4,,,,3869321,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Netherlands,941,['14eceb54-9ddf-4929-98fd-f704e083688d'],0,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dd4d3297-8df9-4cf9-bb5b-eb16c6f282f5,1904,,,,3869321,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,81,Argentina,779,['9732c797-77f9-401a-ac37-87cc56a3bd3e'],0,,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9732c797-77f9-401a-ac37-87cc56a3bd3e,1905,,,,3869321,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,81,Argentina,779,['dd4d3297-8df9-4cf9-bb5b-eb16c6f282f5'],0,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,26c0c910-f524-474a-8016-27e0526d512a,3602,,,,3869321,90,,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,,,,167,Argentina,779,['9cf2be54-fd84-4074-862e-11b82262e300'],0,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9cf2be54-fd84-4074-862e-11b82262e300,3603,,,,3869321,90,,,,,,,,,,,,,,,,,,,,,,,,,3,From Kick Off,,,,167,Argentina,779,['26c0c910-f524-474a-8016-27e0526d512a'],0,,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5d5546bb-86a7-4343-b2fd-0883f73a2102,4164,,,,3869321,105,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,192,Netherlands,941,['3a756442-819c-4074-8425-af0fd29be39c'],0,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3a756442-819c-4074-8425-af0fd29be39c,4165,,,,3869321,105,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,,,,192,Netherlands,941,['5d5546bb-86a7-4343-b2fd-0883f73a2102'],0,,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,294f9e55-1e04-4db7-80e2-aa16d465c907,4682,,,,3869321,120,,,,,,,,,,,,,,,,,,,,,,,,,5,Regular Play,,,,224,Argentina,779,['06f29a07-600f-4abe-a4b9-5412cf9cdd96'],0,,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,06f29a07-600f-4abe-a4b9-5412cf9cdd96,4683,,,,3869321,120,,,,,,,,,,,,,,,,,,,,,,,,,5,Regular Play,,,,224,Argentina,779,['294f9e55-1e04-4db7-80e2-aa16d465c907'],0,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,1.712599,,,,,,,,,,,,,,,6d72c397-38fc-4869-bdae-4adae1002915,5,,,"[60.0, 40.0]",3869321,0,,,,,-2.929635,,Right Foot,,,"[36.3, 34.9]",,Ground Pass,,24.242525,,,,Nathan Aké,3306.0,,,,,Kick Off,1,From Kick Off,Memphis Depay,2988.0,Left Center Forward,2,Netherlands,941,['ab804403-112d-4e3c-95a9-3e551ffbd867'],0,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:00.335,Pass,
,,,,,,,,,,,,,,,,,,3.120081,,,,,,,,,,,,,,,ee585de5-d19b-41ef-9659-1609aba466bf,8,,,"[36.9, 35.7]",3869321,0,,,,,0.7805556,,Left Foot,,,"[78.4, 76.8]",,High Pass,,58.407703,,,,Denzel Dumfries,8125.0,,True,,,,1,From Kick Off,Nathan Aké,3306.0,Left Center Back,2,Netherlands,941,['5dbbcaf8-2aa0-4089-bfff-8806ed7204d3'],3,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:03.509,Pass,
,,,,,,,,,,,,,,,,,,1.691599,,,,,,,,,,,,,,,169091e9-0fc9-47da-b535-74262f26abb0,10,,,"[78.4, 76.8]",3869321,0,,,,True,-1.3734008,,,,,"[80.6, 65.8]",,High Pass,,11.217843,,Incomplete,,Cody Mathès Gakpo,20750.0,,,,,,1,From Kick Off,Denzel Dumfries,8125.0,Right Wing Back,2,Netherlands,941,"['27cb82bc-e976-4658-b2fa-0bda3652e21d', '915df7cb-3f56-411d-9574-2d133d2f046a', 'd9c182f5-5eca-4d38-9c1d-ff42aa1f98c3']",6,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:06.629,Pass,True
,,,,,,,,,,,,,,,,,,1.268542,,,,,,,,,,,,,,,83f13210-1a35-4357-aa2f-f2044884f187,16,,,"[40.5, 13.8]",3869321,0,,True,,,1.8715174,,Left Foot,,,"[30.7, 45.4]",,Ground Pass,,33.08474,,,,Nicolás Hernán Otamendi,3090.0,,,,,Free Kick,1,From Free Kick,Enzo Fernandez,38718.0,Center Defensive Midfield,3,Argentina,779,['41b705af-4f10-4d4f-965f-cb9e400b4459'],29,,,,,,,,,,,,,,,,,,Argentina,779,00:00:29.166,Pass,
,,,,,,,,,,,,,,,,,,1.645516,,,,,,,,,,,,,,,1a0afc1b-cbd8-46c8-b093-b955622697ef,18,,,"[30.7, 45.4]",3869321,0,,,,,1.1031961,,Right Foot,,,"[40.9, 65.6]",,Ground Pass,,22.629185,,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Center Back,3,Argentina,779,['f08f929e-561b-4e1d-b2a6-4054a1cf3ca4'],30,,,,,,,,,,,,,,,,,,Argentina,779,00:00:30.600,Pass,
,,,,,,,,,,,,,,,,,,0.964603,,,,,,,,,,,,,,,4100611e-8f5a-4a9d-a270-7d486af80942,22,,,"[52.0, 71.2]",3869321,0,,,,,0.67114383,,Left Foot,,,"[58.8, 76.6]",,Ground Pass,,8.683317,,,,Nahuel Molina Lucero,29201.0,,,,,,1,From Free Kick,Cristian Gabriel Romero,20572.0,Right Center Back,3,Argentina,779,"['3568e96c-9d11-461a-95db-961b62321ad7', '824f15ac-a4bf-4059-b1e8-ad4e069ffeda']",34,,,,,,,,,,,,,,,,,,Argentina,779,00:00:34.269,Pass,True
,,,,,,,,,,,,,,,,,,0.633357,,,,,,,,,,,,,,,0761acd9-31c8-4d63-9948-29593cc3dfba,26,,,"[51.5, 72.6]",3869321,0,,,,,-1.833791,,Right Foot,,,"[50.1, 67.4]",,Ground Pass,,5.3851647,,,,Enzo Fernandez,38718.0,,,,,,1,From Free Kick,Nahuel Molina Lucero,29201.0,Right Wing Back,3,Argentina,779,['89086085-4f56-4a96-8d27-2199aa06aa58'],37,,,,,,,,,,,,,,,,,,Argentina,779,00:00:37.633,Pass,
,,,,,,,,,,,,,,,,,,0.576931,,,,,,,,,,,,,,,3e9df5f1-6e50-47c7-9bfb-7914ecdb09cf,29,,,"[50.2, 68.4]",3869321,0,,,,,1.0829599,,Right Foot,,,"[52.8, 73.3]",,Low Pass,,5.5470715,,Incomplete,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Free Kick,Enzo Fernandez,38718.0,Center Defensive Midfield,3,Argentina,779,"['43db4acf-5577-41c7-b805-20fb30e7d26e', '44db57bc-a4df-432a-8de9-8513378ca549', 'f578c4dc-7be2-482c-ab60-c35f65974fb2']",38,,,,,,,,,,,,,,,,,,Argentina,779,00:00:38.266,Pass,True
,,,,,,,,,,,,,,,,,,0.699592,,,,,,,,,,,,,,,b0cdb2a3-9235-47ff-a877-c47fb7320fdb,33,,,"[58.5, 13.7]",3869321,0,,,,,-0.0914112,,Right Foot,,,"[70.5, 12.6]",,Low Pass,,12.050311,,,,Cody Mathès Gakpo,20750.0,,,,,Recovery,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,4,Netherlands,941,"['46d3da19-bde8-4bf4-86a5-1cb98bc3dc76', 'e60f7ac1-7938-4ec2-aeaa-9edfd9cfe98b']",40,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:40.709,Pass,True
,,,,,,,,,,,,,,,,,,0.604397,,,,,,,,,,,,,,,d43c980c-9bb4-432a-807a-e06e659dbf7d,36,,,"[70.5, 12.1]",3869321,0,,,,,-0.5599398,,Right Foot,,,"[77.2, 7.9]",,Ground Pass,,7.9075913,,,,Memphis Depay,2988.0,,,,,,1,Regular Play,Cody Mathès Gakpo,20750.0,Center Attacking Midfield,4,Netherlands,941,['7a54859d-3d89-4fa2-81e6-2d58bfeaf48a'],41,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:41.675,Pass,
,,,,,,,,,,,,,,,,,,1.254801,,,,,,,,,,,,,,,6573b17e-8880-40a8-a99e-295e444f18de,40,,,"[77.2, 7.9]",3869321,0,,,,,-2.4980915,,Left Foot,,,"[73.6, 5.2]",,Ground Pass,,4.5,,Incomplete,,Daley Blind,3311.0,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,4,Netherlands,941,"['142d4811-18d2-4a92-81d9-bcf9961769e8', '620ba4be-9a41-49ed-949a-9e31409dd880', '628d34ce-ba32-4975-b091-144875aeae9d']",42,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:42.505,Pass,True
,,,,,,,,,,,,,,,,,,1.165922,,,,,,,,,,,,,,,b61141db-bac2-448e-be59-c205d636f297,45,,,"[45.5, 1.3]",3869321,0,,,,,2.1396441,,Right Foot,,,"[37.7, 13.5]",,Ground Pass,,14.480331,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,4,Netherlands,941,['52c13c24-fae1-41d0-887d-9f18a7704a0e'],47,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:47.203,Pass,
,,,,,,,,,,,,,,,,,,0.951742,,,,,,,,,,,,,,,121f5e06-c6f9-4ef1-92ea-da650ac6fd0b,48,,,"[37.7, 13.5]",3869321,0,,,,,0.9240379,,Right Foot,,,"[45.1, 23.3]",,Ground Pass,,12.280066,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,4,Netherlands,941,['cb25e521-e070-4302-997c-105dd51ee631'],49,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:49.362,Pass,
,,,,,,,,,,,,,,,,,,0.991801,,,,,,,,,,,,,,,b8b7a0e5-8005-4cbc-93d9-f57e4023439d,51,,,"[45.1, 23.3]",3869321,0,,,,,-2.544416,,Right Foot,,,"[37.6, 18.2]",,Ground Pass,,9.06973,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,4,Netherlands,941,['2aa6ca7d-905d-4340-b033-53a9818b1390'],50,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:50.387,Pass,
,,,,,,,,,,,,,,,,,,1.848984,,,,,,,,,,,,,,,805b5cba-f82a-4a0b-a66c-fbd746724834,54,,,"[33.9, 22.0]",3869321,0,,,,,1.8504665,,Right Foot,,,"[25.6, 50.9]",,Ground Pass,,30.068256,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,4,Netherlands,941,['70b73fcb-4d7c-4683-a38a-2fb09cb1b48a'],54,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:54.359,Pass,
,,,,,,,,,,,,,,,,,,0.998979,,,,,,,,,,,,,,,e60ecb20-5af1-4008-9770-df3faaf4cf3f,57,,,"[25.6, 50.9]",3869321,0,,,,,-1.465307,,Right Foot,,,"[27.4, 33.9]",,Ground Pass,,17.095028,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,4,Netherlands,941,['001a80aa-3606-4a5f-be2f-3b3cfeae509d'],57,,,,,,,,,,,,,,,,,,Netherlands,941,00:00:57.517,Pass,
,,,,,,,,,,,,,,,,,,1.802375,,,,,,,,,,,,,,,e7db408d-cca1-4f3c-90e9-3ef6ec58522a,60,,,"[36.2, 30.1]",3869321,1,,,,,-1.6582019,,Right Foot,,,"[34.5, 10.7]",,Ground Pass,,19.474342,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,4,Netherlands,941,['045ab3d3-8041-467e-b6b7-5a228dd83059'],1,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:01.379,Pass,
,,,,,,,,,,,,,,,,,,0.828451,,,,,,,,,,,,,,,e2438705-067e-43c7-a35a-3c29be31e5ba,63,,,"[34.5, 10.7]",3869321,1,,,,,-0.6561787,,Left Foot,,,"[44.5, 3.0]",,Ground Pass,,12.621015,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,4,Netherlands,941,['b6e3fe80-99e6-41ae-ab8c-121a556c606f'],4,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:04.135,Pass,
,,,,,,,,,,,,,,,,,,1.089044,,,,,,,,,,,,,,,3d787d51-17c9-42d4-ae6a-6489a7bee3b1,66,,,"[39.4, 2.8]",3869321,1,,,,,2.9001288,,Left Foot,,,"[26.0, 6.1]",,Ground Pass,,13.800363,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,4,Netherlands,941,['69147520-1cd8-4ea2-aff0-c8dd61b164c7'],6,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:06.115,Pass,
,,,,,,,,,,,,,,,,,,1.331326,,,,,,,,,,,,,,,30a9c31c-cf43-425a-bd2f-ae506c21f334,69,,,"[10.1, 11.4]",3869321,1,,,,,2.0410883,,Right Foot,,,"[4.0, 23.4]",,Ground Pass,,13.461427,,,,Andries Noppert,8326.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,4,Netherlands,941,['f41463d2-0ae6-4af2-a659-50ce3a3338e0'],9,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:09.178,Pass,
,,,,,,,,,,,,,,,,,,1.990551,,,,,,,,,,,,,,,7db41b2b-0788-44d1-b5c3-7a6cda23e828,72,,,"[4.0, 23.4]",3869321,1,,,,,-0.07622435,,Left Foot,,,"[45.9, 20.2]",,High Pass,,42.02202,,,,Cody Mathès Gakpo,20750.0,,,,,,1,Regular Play,Andries Noppert,8326.0,Goalkeeper,4,Netherlands,941,['83081d1d-1993-45a5-862a-cb93d3eaf9c7'],10,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:10.701,Pass,
,,,,,,,,,,,,,,,,,,1.829674,,,,,,,,,,,,,,,eed2c5bd-5bd9-4b30-9e67-a0e96492d656,77,,,"[56.4, 72.2]",3869321,1,,,,,-2.3417864,,Left Foot,,,"[39.3, 54.6]",,Ground Pass,,24.539152,,,,Nicolás Hernán Otamendi,3090.0,,,,,Recovery,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,5,Argentina,779,"['4650f371-1dea-47d9-a492-c83f5534c0cc', 'c27956c1-80cc-40dc-a8dd-099aff4a94cd']",15,,,,,,,,,,,,,,,,,,Argentina,779,00:01:15.228,Pass,True
,,,,,,,,,,,,,,,,,,2.012649,,,,,,,,,,,,,,,ec0bd805-d282-427d-ab0b-ece82dd28b53,80,,,"[39.3, 54.6]",3869321,1,,,,,1.1659045,,Right Foot,,,"[47.4, 73.5]",,Ground Pass,,20.562588,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Center Back,5,Argentina,779,['6a25ec8f-2a56-44e4-adc7-4b07d7cdb72a'],20,,,,,,,,,,,,,,,,,,Argentina,779,00:01:20.751,Pass,
,,,,,,,,,,,,,,,,,,1.313968,,,,,,,,,,,,,,,16f768fc-4954-403d-93c6-f1c99e074a2e,84,,,"[56.7, 74.7]",3869321,1,,,,,0.35877067,,Right Foot,,,"[63.1, 77.1]",,Ground Pass,,6.835203,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,5,Argentina,779,"['0dd85b9b-67d9-4771-908e-b696a0835ece', 'f22dd2b1-fb4c-4d2b-9736-98a3fa5c19a4']",25,,,,,,,,,,,,,,,,,,Argentina,779,00:01:25.826,Pass,True
,,,,,,,,,,,,,,,,,,0.582983,,,,,,,,,,,,,,,15ed0733-0dfe-445f-9a36-2ff4df9b5c02,88,,,"[61.5, 70.4]",3869321,1,,,,,-2.3349211,,Right Foot,,,"[54.6, 63.2]",,Ground Pass,,9.972462,,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,5,Argentina,779,['85d16c2f-749f-4c81-aa40-8136460aab6e'],28,,,,,,,,,,,,,,,,,,Argentina,779,00:01:28.736,Pass,
,,,,,,,,,,,,,,,,,,1.638549,,,,,,,,,,,,,,,2da3dabe-ea74-4189-9a2d-a158d7990a3b,91,,,"[54.6, 63.2]",3869321,1,,,,,-1.2021853,,Right Foot,,,"[63.6, 39.9]",,Ground Pass,,24.97779,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,5,Argentina,779,['22c3300d-ccf2-433c-a39a-73b7c33b3650'],30,,,,,,,,,,,,,,,,,,Argentina,779,00:01:30.203,Pass,
,,,,,,,,,,,,,,,,,,1.265902,,,,,,,,,,,,,,,80d5eddf-ea8e-4a17-8ac9-0f6de3f76d18,95,,,"[64.9, 28.7]",3869321,1,,,,,-1.2844919,,Right Foot,,,"[71.2, 7.3]",,Ground Pass,,22.308071,,,,Marcos Javier Acuña,19597.0,,,,,,1,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,5,Argentina,779,['9c3732b6-bbea-48f3-ae92-162783876a07'],33,,,,,,,,,,,,,,,,,,Argentina,779,00:01:33.006,Pass,
,,,,,,,,,,,,,,,,,,2.122069,,,,,,,,,,,,,,,7c1b17d4-e5c6-45ad-8fd5-6992112c31dc,98,,,"[71.7, 7.9]",3869321,1,,,,,2.662532,,Left Foot,,,"[51.1, 18.6]",,Ground Pass,,23.213142,,,,Lisandro Martínez,27768.0,,,,,,1,Regular Play,Marcos Javier Acuña,19597.0,Left Wing Back,5,Argentina,779,['86dc0972-93b3-4d0d-a7c3-ab7efe1a29b0'],35,,,,,,,,,,,,,,,,,,Argentina,779,00:01:35.682,Pass,
,,,,,,,,,,,,,,,,,,0.957616,,,,,,,,,,,,,,,40574e12-1912-4d56-ab42-5d5dc8c98419,101,,,"[51.5, 18.9]",3869321,1,,,,,1.4141945,,Left Foot,,,"[53.9, 34.1]",,Ground Pass,,15.388308,,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,5,Argentina,779,['d589df40-9549-40bd-9d2e-2e78f0775594'],38,,,,,,,,,,,,,,,,,,Argentina,779,00:01:38.578,Pass,
,,,,,,,,,,,,,,,,,,0.967243,,,,,,,,,,,,,,,950e10b1-d067-4bbf-b936-29b308a6390b,104,,,"[48.2, 32.4]",3869321,1,,,,,2.2183874,,Right Foot,,,"[42.3, 40.2]",,Ground Pass,,9.780082,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,5,Argentina,779,['d1708787-09e5-46c4-a247-7a1bf3848b12'],40,,,,,,,,,,,,,,,,,,Argentina,779,00:01:40.551,Pass,
,,,,,,,,,,,,,,,,,,1.272542,,,,,,,,,,,,,,,ac02cddb-9560-4d98-8901-e90361381535,107,,,"[42.3, 40.2]",3869321,1,,,,,1.4739777,,Right Foot,,,"[45.0, 68.0]",,Ground Pass,,27.930807,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Center Back,5,Argentina,779,['a71ab4a5-6414-4674-ac2c-ba66ade51c1d'],45,,,,,,,,,,,,,,,,,,Argentina,779,00:01:45.353,Pass,
,,,,,,,,,,,,,,,,,,0.639506,,,,,,,,,,,,,,,6d791819-2a81-4c2f-8905-f04c649d694b,110,,,"[45.0, 68.0]",3869321,1,,,,,-0.75800776,,Right Foot,,,"[52.5, 60.9]",,Ground Pass,,10.327633,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,5,Argentina,779,['3ba4e79a-19c8-4310-8860-fc3a769b6172'],47,,,,,,,,,,,,,,,,,,Argentina,779,00:01:47.742,Pass,
,,,,,,,,,,,,,,,,,,0.987804,,,,,,,,,,,,,,,29d22ca5-2dcb-4fdf-a792-1f363f6a7bed,115,,,"[49.8, 55.1]",3869321,1,,,,,-2.1669955,,Right Foot,,,"[44.1, 46.7]",,Ground Pass,,10.151355,,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Argentina,779,['21581e1d-404c-4437-8287-e4e9f313dc8a'],52,,,,,,,,,,,,,,,,,,Argentina,779,00:01:52.179,Pass,
,,,,,,,,,,,,,,,,,,0.997695,,,,,,,,,,,,,,,110c193d-8be1-486b-9739-ae67687a083e,117,,,"[44.1, 46.7]",3869321,1,,,,,1.8662372,,Left Foot,,,"[37.8, 67.4]",,Ground Pass,,21.637468,,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,5,Argentina,779,['2a5cd401-24e5-48ba-bb4c-eb1ee74f2ee5'],53,,,,,,,,,,,,,,,,,,Argentina,779,00:01:53.167,Pass,
