50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.143061,,,,,,,,,,,,,b8b778b0-c5c8-4bb7-817b-1ca281794e43,1640,,"[93.2, 18.9]",3857284,41,,,,,-0.323398,,Right Foot,,,,"[111.4, 12.8]",,Ground Pass,,19.195051,,,,,David Raum,12034.0,,,,,,,1,From Free Kick,Jamal Musiala,39565.0,Left Wing,77,Germany,770,['4fb1c94f-48c0-402f-a457-855406e8f72a'],58,,,,,,,,,,,,,,,,,,Germany,770,00:41:58.529,Pass,
,,,,,,,,,,,,,,,,,,1.621011,,,,,,,,,,,,,4e8ffd23-56a8-42e5-b1b9-9e8f2c0d0b98,1642,,"[110.6, 12.1]",3857284,42,,,,,1.5392278,,Left Foot,True,,,"[111.5, 40.6]",,High Pass,,28.514208,,,Incomplete,,Thomas Müller,5562.0,,,,,,,1,From Free Kick,David Raum,12034.0,Left Back,77,Germany,770,"['aa110b19-b297-47c6-95d7-0bbb1160fe9b', 'cbe998bd-6492-440e-9434-59144bb09e66']",0,,,,,,,,,,,,,,,,,,Germany,770,00:42:00.672,Pass,
,,,,,,,,,,,,,,,,,,2.081473,,,,,,,,,,,,,ce8d2591-f01e-41b7-b583-72d799bedd9a,1647,,"[10.9, 44.6]",3857284,42,,True,,,1.2108479,,Keeper Arm,,,,"[14.4, 53.9]",,Ground Pass,,9.9368,,,,,Ko Itakura,29595.0,,,,,,,1,Regular Play,Shūichi Gonda,25719.0,Goalkeeper,78,Japan,778,['e4e74bae-85b3-4379-8550-94ae2368c5c1'],15,,,,,,,,,,,,,,,,,,Japan,778,00:42:15.813,Pass,
,,,,,,,,,,,,,,,,,,1.597454,,,,,,,,,,,,,08265156-9044-48c3-9274-5a1331e93392,1649,,"[14.8, 52.5]",3857284,42,,True,,,-1.7108136,,Right Foot,,,,"[10.6, 22.7]",,Ground Pass,,30.094519,,,,,Maya Yoshida,3300.0,,,,,,,1,Regular Play,Ko Itakura,29595.0,Right Center Back,78,Japan,778,['f455ddd7-e53d-450b-969d-45899a72c666'],20,,,,,,,,,,,,,,,,,,Japan,778,00:42:20.245,Pass,
,,,,,,,,,,,,,,,,,,1.368418,,,,,,,,,,,,,afa76075-a333-41b7-8f99-234eda384084,1651,,"[9.9, 22.6]",3857284,42,,,,,-0.9974398,,Right Foot,,,,"[21.2, 5.1]",,Ground Pass,,20.831226,,,,,Yuto Nagatomo,5690.0,,,,,,,1,Regular Play,Maya Yoshida,3300.0,Left Center Back,78,Japan,778,['fb051f89-bada-45b9-baf4-d3924c5095d3'],22,,,,,,,,,,,,,,,,,,Japan,778,00:42:22.628,Pass,
,,,,,,,,,,,,,,,,,,1.190544,,,,,,,,,,,,,c28bed8c-7d53-4b92-80ac-c106410886f1,1654,,"[21.2, 4.4]",3857284,42,,,,,0.06340695,,Left Foot,,,,"[33.8, 5.2]",,Ground Pass,,12.625371,,,,,Daichi Kamada,9411.0,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,78,Japan,778,['2ae0d0f6-8a94-4871-99a8-a3864b051598'],24,,,,,,,,,,,,,,,,,,Japan,778,00:42:24.730,Pass,
,,,,,,,,,,,,,,,,,,1.681969,,,,,,,,,,,,,4d06c2ba-d106-4ae5-b857-3fe244b759e7,1660,,"[93.2, 80.0]",3857284,42,,,,,-1.966486,,,,,,"[83.3, 56.3]",,High Pass,,25.684626,,,,,İlkay Gündoğan,10287.0,,,,,,Throw-in,1,From Throw In,Serge Gnabry,8400.0,Right Wing,79,Germany,770,['80500677-1049-4099-ad22-bf453ffabfc9'],30,,,,,,,,,,,,,,,,,,Germany,770,00:42:30.947,Pass,
,,,,,,,,,,,,,,,,,,1.558907,,,,,,,,,,,,,a47de4bd-b678-4b6c-bcae-2c2ffe06ef79,1663,,"[86.5, 55.3]",3857284,42,,,,,2.3239477,,Left Foot,,,,"[74.5, 68.1]",,Low Pass,,17.54537,,,,,Niklas Süle,6322.0,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,79,Germany,770,['dd213bb7-9d0a-4206-a336-994267b59153'],33,,,,,,,,,,,,,,,,,,Germany,770,00:42:33.234,Pass,
,,,,,,,,,,,,,,,,,,1.836495,,,,,,,,,,,,,c12e68a1-c078-4af9-aa78-0e62183d777f,1665,,"[74.5, 68.1]",3857284,42,,,,,2.9441972,,Right Foot,,,,"[57.0, 71.6]",,Low Pass,,17.84657,,,,,Antonio Rüdiger,3167.0,,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Back,79,Germany,770,['a7a34352-9612-445e-9fb7-860875ae7c0a'],34,,,,,,,,,,,,,,,,,,Germany,770,00:42:34.793,Pass,
,,,,,,,,,,,,,,,,,,6.275928,,,,,,,,,,,,,d9c12982-c8f2-48dc-bcd5-4fe8a3cf02e1,1669,,"[56.5, 70.9]",3857284,42,,,,,0.063354164,,Right Foot,,,,"[116.4, 74.7]",,High Pass,,60.020412,,,Incomplete,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,79,Germany,770,"['7cec3bfb-3dbc-4766-9dfb-e148daf94dc8', '8c93c2d4-057e-45f9-85ba-bd405369097e']",36,,,,,,,,,,,,,,,,,,Germany,770,00:42:36.632,Pass,True
,,,,,,,,,,,,,,,,,,1.792008,,,,,,,,,,,,,737072d2-b637-4748-a294-0bb1f5240407,1671,,"[96.5, 80.0]",3857284,42,,,,,-2.7601125,,,,,,"[78.8, 72.9]",,Low Pass,,19.07092,,,,,Niklas Süle,6322.0,,,,,,Throw-in,1,From Throw In,Serge Gnabry,8400.0,Right Wing,80,Germany,770,['76764c75-8a56-450d-bcfb-5f62d91e7c67'],49,,,,,,,,,,,,,,,,,,Germany,770,00:42:49.644,Pass,
,,,,,,,,,,,,,,,,,,1.025183,,,,,,,,,,,,,fd7954a9-212c-4616-86ac-ac3fec5075c6,1674,,"[81.8, 72.1]",3857284,42,,,,,-1.7172805,,Right Foot,,,,"[80.9, 66.0]",,Ground Pass,,6.166036,,,,,Joshua Kimmich,5579.0,,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Back,80,Germany,770,['128c39de-1e45-4f9c-a0f3-06079a64ddfd'],54,,,,,,,,,,,,,,,,,,Germany,770,00:42:54.201,Pass,
,,,,,,,,,,,,,,,,,,1.073309,,,,,,,,,,,,,31e40543-1db1-4581-ba80-612c4ebcf18e,1677,,"[80.4, 65.3]",3857284,42,,,,,0.69165665,,Right Foot,,,,"[93.2, 75.9]",,Ground Pass,,16.619267,,,,,Serge Gnabry,8400.0,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Defensive Midfield,80,Germany,770,['12766ab0-41b2-40bc-ad92-e9b61b1a3a3c'],56,,,,,,,,,,,,,,,,,,Germany,770,00:42:56.016,Pass,
,,,,,,,,,,,,,,,,,,0.846784,,,,,,,,,,,,,d204dd26-67fd-4859-a142-8618a37039e4,1680,,"[93.2, 76.2]",3857284,42,,,,,-3.1264422,,Right Foot,,,,"[86.6, 76.1]",,Ground Pass,,6.6007576,,,,,Niklas Süle,6322.0,,,,,,,1,From Throw In,Serge Gnabry,8400.0,Right Wing,80,Germany,770,['edd9d387-c576-41a5-b92a-fecbd5f8d3bc'],58,,,,,,,,,,,,,,,,,,Germany,770,00:42:58.996,Pass,
,,,,,,,,,,,,,,,,,,1.94784,,,,,,,,,,,,,06f47a56-bd94-4e84-aa9e-6044fcbd6914,1683,,"[86.6, 76.8]",3857284,42,,,,,-2.8138542,,Right Foot,,,,"[71.6, 71.7]",,Ground Pass,,15.843295,,,,,Joshua Kimmich,5579.0,,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Back,80,Germany,770,['e7d8cd41-6f01-4624-99a7-5b2028ca48f3'],59,,,,,,,,,,,,,,,,,,Germany,770,00:42:59.923,Pass,
,,,,,,,,,,,,,,,,,,2.466287,,,,,,,,,,,,,2961d020-af04-4340-84c7-30da21dc723f,1686,,"[70.4, 62.9]",3857284,43,,,,,-0.24892452,,Left Foot,,,,"[112.1, 52.3]",,High Pass,,43.026154,,,,,Jamal Musiala,39565.0,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Defensive Midfield,80,Germany,770,['ffe98ced-f58a-486d-b393-2d8df17b94da'],3,,,,,,,,,,,,,,,,,,Germany,770,00:43:03.809,Pass,
,,,,,,,,,,,,,,,,,,1.291994,,,,,,,,,,,,,1b064150-f935-4b76-a821-414ba40cccfa,1689,,"[117.7, 66.0]",3857284,43,,,,,2.534148,,Right Foot,,,,"[109.5, 71.7]",,Ground Pass,,9.986491,,,,,Serge Gnabry,8400.0,,,,,,,1,From Throw In,Jamal Musiala,39565.0,Left Wing,80,Germany,770,['5546ea3e-281e-4fa8-b032-d06b38ee9224'],9,,,,,,,,,,,,,,,,,,Germany,770,00:43:09.212,Pass,
,,,,,,,,,,,,,,,,,,1.897877,,,,,,,,,,,,,1d3ac2e9-18a0-4518-a0a7-e608de39d61e,1691,,"[109.5, 71.7]",3857284,43,,,,,-1.5494219,,Right Foot,True,,,"[110.4, 29.6]",,High Pass,,42.10962,,,,,David Raum,12034.0,,,True,,,,1,From Throw In,Serge Gnabry,8400.0,Right Wing,80,Germany,770,['ddf91263-797e-42be-8008-2d47e8adb6e0'],10,,,,,,,,,,,,,,,,,,Germany,770,00:43:10.504,Pass,
,,,,,,,,,,,,,,,,,,1.898127,,,,,,,,,,,,,64219df6-b142-4d31-865d-7d9bbdeec26b,1693,,"[110.4, 29.6]",3857284,43,,,,,1.595034,,Head,,,,"[110.0, 46.1]",,High Pass,,16.504848,,,Incomplete,,,,,,,,,,1,From Throw In,David Raum,12034.0,Left Back,80,Germany,770,['10c45ae4-0ddf-435d-839c-6b6e1a0711e3'],12,,,,,,,,,,,,,,,,,,Germany,770,00:43:12.402,Pass,
,,,,,,,,,,,,,,,,,,0.680205,,,,,,,,,,,,,ccc4aca2-d86c-4044-ba44-d3a4287b9c5c,1695,,"[109.5, 55.1]",3857284,43,,,,,-2.4344656,,Head,,,,"[104.0, 50.4]",,Low Pass,,7.2346387,,,,,Jamal Musiala,39565.0,,,,,,Recovery,1,From Throw In,Serge Gnabry,8400.0,Right Wing,80,Germany,770,['d959d63a-d13d-4d48-b609-b83417953fd6'],15,,,,,,,,,,,,,,,,,,Germany,770,00:43:15.346,Pass,
,,,,,,,,,,,,,,,,,,4.309481,,,,,,,,,,,,,66e6ab18-1d80-45fc-8aa9-9cd488de4cdf,1698,,"[100.2, 48.7]",3857284,43,,,,,-1.2001244,,Left Foot,,,,"[117.3, 4.7]",,Low Pass,,47.20604,,,,,David Raum,12034.0,,,True,,,,1,From Throw In,Jamal Musiala,39565.0,Left Wing,80,Germany,770,['bf130079-1892-4158-9ecf-07c36e5a603a'],17,,,,,,,,,,,,,,,,,,Germany,770,00:43:17.267,Pass,
,,,,,,,,,,,,,,,,,,0.660525,,,,,,,,,,,,,a84537a0-05eb-4f9a-bb03-6cb15f14e48d,1701,,"[105.7, 2.3]",3857284,43,,,,,2.2779233,,Right Foot,,,,"[101.0, 7.8]",,Ground Pass,,7.2346387,,,,,Thomas Müller,5562.0,,,,,,,1,From Throw In,David Raum,12034.0,Left Back,80,Germany,770,['69f0bad8-48a2-40ba-9b28-1f7a2796dfe4'],25,,,,,,,,,,,,,,,,,,Germany,770,00:43:25.595,Pass,
,,,,,,,,,,,,,,,,,,0.689837,,,,,,,,,,,,,97ddf511-f8a4-41b3-824f-a87a81695e82,1705,,"[101.2, 6.6]",3857284,43,,,,,-0.99945885,,Right Foot,,,,"[104.8, 1.0]",,Ground Pass,,6.6573267,,,,,David Raum,12034.0,,,,,,,1,From Throw In,Thomas Müller,5562.0,Center Attacking Midfield,80,Germany,770,"['ba8e8f58-77fd-4846-b467-3ee5fc237cca', 'cad517bf-84d5-42f8-89b0-20791a5e776d']",26,,,,,,,,,,,,,,,,,,Germany,770,00:43:26.280,Pass,True
,,,,,,,,,,,,,,,,,,1.123622,,,,,,,,,,,,,14c5f859-7466-47bd-a26b-4dd1436924b8,1707,,"[104.8, 1.0]",3857284,43,,,,,3.0674431,,Left Foot,,,,"[87.3, 2.3]",,Ground Pass,,17.54822,,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Throw In,David Raum,12034.0,Left Back,80,Germany,770,['0dbd75e2-2560-4401-abf5-8df8ea3147b1'],26,,,,,,,,,,,,,,,,,,Germany,770,00:43:26.970,Pass,
,,,,,,,,,,,,,,,,,,1.268869,,,,,,,,,,,,,093d5b1b-7a67-44eb-ba57-c8c70a43563e,1714,,"[80.7, 3.3]",3857284,43,,,,,1.9810596,,Right Foot,,,,"[69.0, 30.2]",,Ground Pass,,29.33428,,,,,Antonio Rüdiger,3167.0,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,80,Germany,770,['2c772bd4-4720-4dc4-9f3c-dc1f69746337'],31,,,,,,,,,,,,,,,,,,Germany,770,00:43:31.018,Pass,
,,,,,,,,,,,,,,,,,,1.18444,,,,,,,,,,,,,47c40758-371e-4c5f-bc07-190a8f581e81,1717,,"[66.9, 36.9]",3857284,43,,,,,-0.53581125,,Right Foot,,,,"[79.7, 29.3]",,Ground Pass,,14.886235,,,,,Joshua Kimmich,5579.0,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,80,Germany,770,['5cf59015-917a-4385-a998-b14605da430f'],34,,,,,,,,,,,,,,,,,,Germany,770,00:43:34.687,Pass,
,,,,,,,,,,,,,,,,,,0.986175,,,,,,,,,,,,,845f2ea5-30a4-468d-9932-242f2ce9d8d4,1721,,"[80.7, 28.2]",3857284,43,,,,,-1.5584513,,Right Foot,,,,"[80.9, 12.0]",,Ground Pass,,16.201235,,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Defensive Midfield,80,Germany,770,"['bf606298-10b9-4b62-8e51-3917b6b453a9', 'cb66cec9-1651-4605-bf95-a4555e6e4ee0']",37,,,,,,,,,,,,,,,,,,Germany,770,00:43:37.083,Pass,True
,,,,,,,,,,,,,,,,,,0.838708,,,,,,,,,,,,,024011bd-292d-4986-9b69-d72072ba09b5,1724,,"[80.9, 12.0]",3857284,43,,,,,0.26003128,,Left Foot,,,,"[91.8, 14.9]",,Ground Pass,,11.279184,,,,,Thomas Müller,5562.0,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,80,Germany,770,['1fe5ca43-af9b-44d9-9363-330ecb1ac6ef'],38,,,,,,,,,,,,,,,,,,Germany,770,00:43:38.848,Pass,
,,,,,,,,,,,,,,,,,,1.369901,,,,,,,,,,,,,0ef1c1cb-c3fe-4adf-a5fb-62dc81dfb6e0,1726,,"[91.8, 14.9]",3857284,43,,,,,-2.401108,,Right Foot,,,,"[82.5, 6.4]",,Ground Pass,,12.599206,,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Throw In,Thomas Müller,5562.0,Center Attacking Midfield,80,Germany,770,['45cbd38a-bd9c-4467-85b2-8bd22c6604c4'],39,,,,,,,,,,,,,,,,,,Germany,770,00:43:39.687,Pass,
,,,,,,,,,,,,,,,,,,1.020342,,,,,,,,,,,,,cec6dff1-f7d6-4342-9854-b4c4a4a6545f,1729,,"[80.9, 3.3]",3857284,43,,,,,2.3561945,,Left Foot,,,,"[72.8, 11.4]",,Ground Pass,,11.45513,,,,,Nico Schlotterbeck,24118.0,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,80,Germany,770,['db6d2536-362c-4203-97ef-3d448f346ea9'],41,,,,,,,,,,,,,,,,,,Germany,770,00:43:41.947,Pass,
,,,,,,,,,,,,,,,,,,0.771367,,,,,,,,,,,,,3629d5c8-e523-46e4-9009-da1b21136e7b,1732,,"[73.8, 11.4]",3857284,43,,,,,0.93971694,,Left Foot,,,,"[77.6, 16.6]",,Ground Pass,,6.440497,,,,,Joshua Kimmich,5579.0,,,,,,,1,From Throw In,Nico Schlotterbeck,24118.0,Left Center Back,80,Germany,770,['b2b842bb-3ec8-46e9-9d19-9b1730824c16'],43,,,,,,,,,,,,,,,,,,Germany,770,00:43:43.436,Pass,
,,,,,,,,,,,,,,,,,,1.415871,,,,,,,,,,,,,b99717ea-9896-4ec0-a183-27bfe08ecf9e,1735,,"[77.6, 16.6]",3857284,43,,,,,2.476554,,Right Foot,,,,"[58.6, 31.5]",,Ground Pass,,24.1456,,,,,Antonio Rüdiger,3167.0,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Defensive Midfield,80,Germany,770,['15359122-0f6d-430f-b4fe-fd07b60e74bf'],44,,,,,,,,,,,,,,,,,,Germany,770,00:43:44.248,Pass,
,,,,,,,,,,,,,,,,,,1.293832,,,,,,,,,,,,,cc0f21fe-1ecb-433c-8611-46444dd8810c,1738,,"[63.2, 34.8]",3857284,43,,,,,1.5764459,,Left Foot,,,,"[63.1, 52.5]",,Ground Pass,,17.700283,,,,,Niklas Süle,6322.0,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,80,Germany,770,['1c81b76d-ab8f-4964-a80c-2bed705ed06b'],49,,,,,,,,,,,,,,,,,,Germany,770,00:43:49.739,Pass,
,,,,,,,,,,,,,,,,,,0.719277,,,,,,,,,,,,,94aec516-5c53-447c-b29a-f3ceb47b15b9,1741,,"[63.2, 49.7]",3857284,43,,,,,-1.0552473,,Left Foot,,,,"[68.3, 40.7]",,Ground Pass,,10.3445635,,,,,Joshua Kimmich,5579.0,,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Back,80,Germany,770,['2d81d542-3e78-4026-836e-bed6d4363dfe'],51,,,,,,,,,,,,,,,,,,Germany,770,00:43:51.989,Pass,
,,,,,,,,,,,,,,,,,,1.386562,,,,,,,,,,,,,ae14ad77-9d52-4584-b0e3-24bf3942fb08,1743,,"[67.9, 40.5]",3857284,43,,,,,1.0855694,,Right Foot,,,,"[76.6, 57.0]",,Ground Pass,,18.65315,,,,,Kai Havertz,8966.0,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Defensive Midfield,80,Germany,770,['100fc75c-9e5c-464c-aa03-1c46b90e35ef'],52,,,,,,,,,,,,,,,,,,Germany,770,00:43:52.709,Pass,
,,,,,,,,,,,,,,,,,,1.434967,,,,,,,,,,,,,af503a4d-3cde-44fc-9e98-64693a13027c,1745,,"[75.7, 56.5]",3857284,43,,,,,-3.0911767,,Left Foot,,,,"[53.9, 55.4]",,Ground Pass,,21.827734,,,,,Niklas Süle,6322.0,,,,,,,1,From Throw In,Kai Havertz,8966.0,Center Forward,80,Germany,770,['835005cd-f832-4387-b644-c9fccce7ec57'],54,,,,,,,,,,,,,,,,,,Germany,770,00:43:54.095,Pass,
,,,,,,,,,,,,,,,,,,0.959931,,,,,,,,,,,,,973b4e00-1d42-41f8-9e3f-d5378297ff26,1748,,"[56.1, 60.3]",3857284,43,,,,,1.1162119,,Right Foot,,,,"[62.6, 73.6]",,Ground Pass,,14.803378,,,,,Serge Gnabry,8400.0,,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Back,80,Germany,770,['6cf0fa16-2a65-466a-97d4-7329dc4a6618'],57,,,,,,,,,,,,,,,,,,Germany,770,00:43:57.001,Pass,
,,,,,,,,,,,,,,,,,,1.839576,,,,,,,,,,,,,6a626f8e-8039-42b5-9820-32adfe0b9873,1751,,"[55.8, 74.9]",3857284,44,,,,,-2.649449,,Right Foot,,,,"[39.2, 66.0]",,Ground Pass,,18.835339,,,,,Joshua Kimmich,5579.0,,,,,,,1,From Throw In,Serge Gnabry,8400.0,Right Wing,80,Germany,770,['03303caa-d187-4834-b86a-e4f0ed5c1958'],1,,,,,,,,,,,,,,,,,,Germany,770,00:44:01.199,Pass,
,,,,,,,,,,,,,,,,,,1.991516,,,,,,,,,,,,,689e9b87-0151-42d7-9257-5167a141ab5e,1755,,"[32.1, 62.9]",3857284,44,,,,,-2.6289978,,Left Foot,,,,"[9.0, 49.9]",,Ground Pass,,26.506792,,,,,Manuel Neuer,5570.0,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Defensive Midfield,80,Germany,770,"['33830392-b462-4f7f-9c55-d511109ec9c1', '4172a869-7180-4635-97bc-4c0c7c09cbd6']",4,,,,,,,,,,,,,,,,,,Germany,770,00:44:04.371,Pass,True
,,,,,,,,,,,,,,,,,,2.244975,,,,,,,,,,,,,95978eac-b84d-47f6-a5a0-d7fe1ba66513,1758,,"[9.0, 49.9]",3857284,44,,,,,-1.0634341,,Right Foot,,,,"[26.9, 17.7]",,Ground Pass,,36.840874,,,,,Nico Schlotterbeck,24118.0,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,80,Germany,770,['ceef5394-3e09-444f-8ff9-b00da654c4f0'],6,,,,,,,,,,,,,,,,,,Germany,770,00:44:06.403,Pass,
,,,,,,,,,,,,,,,,,,1.340259,,,,,,,,,,,,,1bc12980-fd68-4b54-9a1d-da7f41fdc432,1761,,"[76.6, 10.7]",3857284,44,,,,,1.7419449,,Left Foot,,,,"[73.8, 26.9]",,Ground Pass,,16.440195,,,,,İlkay Gündoğan,10287.0,,,,,,,1,From Throw In,Nico Schlotterbeck,24118.0,Left Center Back,80,Germany,770,['8867e63e-0599-4cfc-affe-e4d9abf5a979'],16,,,,,,,,,,,,,,,,,,Germany,770,00:44:16.110,Pass,
,,,,,,,,,,,,,,,,,,1.305662,,,,,,,,,,,,,9a2186f8-0d63-4375-9031-0f980cc78a9b,1764,,"[82.8, 20.8]",3857284,44,,,,,1.1029907,,Right Foot,,,,"[92.5, 40.0]",,Low Pass,,21.51116,,,,,Thomas Müller,5562.0,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Left Defensive Midfield,80,Germany,770,['45eedf0a-0fe7-4ef9-8750-c0936e734402'],20,,,,,,,,,,,,,,,,,,Germany,770,00:44:20.218,Pass,
,,,,,,,,,,,,,,,,,,1.511915,,,,,,,,,,,,,aac7ff43-e7a3-4485-9116-3aae9add1cf9,1767,,"[92.4, 39.3]",3857284,44,,,,,2.8318896,,Right Foot,,,,"[74.9, 44.9]",,Ground Pass,,18.374166,,,,,Niklas Süle,6322.0,,,,,,,1,From Throw In,Thomas Müller,5562.0,Center Attacking Midfield,80,Germany,770,['62946fce-8612-4b18-8276-43efa31623c3'],22,,,,,,,,,,,,,,,,,,Germany,770,00:44:22.220,Pass,
,,,,,,,,,,,,,,,,,,0.587912,,,,,,,,,,,,,da664564-1261-4162-a729-cf4f9a340834,1770,,"[82.1, 43.8]",3857284,44,,,,,-0.638914,,Right Foot,,,,"[89.1, 38.6]",,Ground Pass,,8.720092,,,,,Joshua Kimmich,5579.0,,,,,,,1,From Throw In,Niklas Süle,6322.0,Right Back,80,Germany,770,['5fcaab95-2e95-49a4-939c-95ef0274f7c5'],25,,,,,,,,,,,,,,,,,,Germany,770,00:44:25.400,Pass,
,,,,,,,,,,,,,,,,,,0.786395,,,,,,,,,,,,,c083d05b-408c-490e-be8b-34f72ccf4a2e,1775,,"[88.7, 39.9]",3857284,44,,,,,0.08228799,8ebf7bc3-921d-4483-8228-bd86ef74b705,Right Foot,,,,"[98.4, 40.7]",,Low Pass,,9.732934,,,,,Jamal Musiala,39565.0,True,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Defensive Midfield,80,Germany,770,"['0c2c840c-818f-40b4-9d33-7adfa9cf2ab0', '6af503c3-caed-4089-81fb-51c7fd4aabae', '8fae30b5-0e0d-45f3-aec1-f3e18e733f03']",26,,,,,,,,,,,,,,,,,,Germany,770,00:44:26.737,Pass,True
,,,,,,,,,,,,,,,,,,3.877736,,,,,,,,,,,,,034c17e2-0811-4997-9948-3c8c67b21724,1780,,"[7.0, 44.1]",3857284,44,,True,,,0.46974096,,Right Foot,,,,"[65.9, 74.0]",,High Pass,,66.05467,,,Unknown,,,,,,,,,Goal Kick,1,From Goal Kick,Shūichi Gonda,25719.0,Goalkeeper,81,Japan,778,,59,,,,,,,,,,,,,,,,,,Japan,778,00:44:59.939,Pass,
,,,,,,,,,,,,,,,,,,4.537083,,,,,,,,,,,,,2bb0e2b9-6413-4711-9adc-c9503120ee30,1783,,"[65.0, 75.4]",3857284,45,,True,,,-1.3298097,,Right Foot,,,,"[67.9, 63.6]",,Ground Pass,,12.151132,,,,,Ao Tanaka,37208.0,,,,,,Free Kick,1,From Free Kick,Hiroki Sakai,3530.0,Right Back,82,Japan,778,['4d10b2da-bc75-4d51-88b3-d9d38ddd2348'],37,,,,,,,,,,,,,,,,,,Japan,778,00:45:37.543,Pass,
,,,,,,,,,,,,,,,,,,1.095532,,,,,,,,,,,,,91a50f9f-9779-4655-956c-f3f8b6daf15c,1785,,"[68.1, 62.2]",3857284,45,,True,,,-2.1357555,,Right Foot,,,,"[56.5, 43.9]",,Ground Pass,,21.666796,,,,,Maya Yoshida,3300.0,,,,,,,1,From Free Kick,Ao Tanaka,37208.0,Left Defensive Midfield,82,Japan,778,['04800464-5273-45d0-be8f-e86c8aab1ff2'],42,,,,,,,,,,,,,,,,,,Japan,778,00:45:42.484,Pass,
,,,,,,,,,,,,,,,,,,0.866596,,,,,,,,,,,,,3d03dda5-eec6-4b8a-973f-7e6ff4196fb0,1787,,"[60.0, 37.5]",3857284,45,,,,,-0.48783645,,Left Foot,,,,"[69.8, 32.3]",,Ground Pass,,11.094143,,,,,Daichi Kamada,9411.0,,,,,,,1,From Free Kick,Maya Yoshida,3300.0,Left Center Back,82,Japan,778,['e15b4701-8f7d-4e49-874a-4928e3ad5cd6'],44,,,,,,,,,,,,,,,,,,Japan,778,00:45:44.914,Pass,
,,,,,,,,,,,,,,,,,,0.952259,,,,,,,,,,,,,5c279091-ad7e-4943-81ee-fe548eb48090,1790,,"[69.8, 32.3]",3857284,45,,,,,2.0054665,,Right Foot,,,,"[64.6, 43.5]",,Ground Pass,,12.348279,,,,,Ao Tanaka,37208.0,,,,,,,1,From Free Kick,Daichi Kamada,9411.0,Center Attacking Midfield,82,Japan,778,['edd30527-0704-4592-87c7-ba5a6ad1c543'],45,,,,,,,,,,,,,,,,,,Japan,778,00:45:45.820,Pass,
