50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.961926,,,,,,,,,,,af67cad7-c35e-4de5-9195-73468ec9ab34,1744,,"[56.3, 25.4]",3857275,45,,,,,1.7621751,,Right Foot,,,,"[50.1, 57.4]",,Ground Pass,,32.595093,,,,Yassine Meriah,5651.0,,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,94,Tunisia,777,['7a913e12-c3a5-4ae8-961b-f1a90801b696'],22,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:22.341,Pass,
,,,,,,,,,,,,,,,,,1.414382,,,,,,,,,,,9d69b9ac-6d43-4266-9b33-c17f71c554ac,1747,,"[54.9, 67.0]",3857275,45,,,,,0.6051884,,Right Foot,,,,"[69.5, 77.1]",,Ground Pass,,17.753027,,,,Wajdi Kechrida,105944.0,,,,,,,2,From Throw In,Yassine Meriah,5651.0,Right Center Back,94,Tunisia,777,['b86d87ad-da42-4dc6-8e41-b7ad1a5a55a8'],25,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:25.319,Pass,
,,,,,,,,,,,,,,,,,0.718777,,,,,,,,,,,48d52167-55e8-432c-9ec8-7bdfafd65c58,1750,,"[79.2, 77.8]",3857275,45,,,,,-1.5152978,,Right Foot,,,,"[79.5, 72.4]",,Ground Pass,,5.408327,,,,Ellyes Joris Skhiri,3767.0,,,,,,,2,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,94,Tunisia,777,['e9cabab4-360f-463d-95bf-a3458bec9c58'],31,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:31.364,Pass,
,,,,,,,,,,,,,,,,,1.117574,,,,,,,,,,,8134f5ec-b522-4f03-81c6-3d1d6fb9962e,1753,,"[80.4, 70.7]",3857275,45,,,,,2.338955,,Right Foot,,,,"[74.7, 76.6]",,Ground Pass,,8.203658,,,,Wajdi Kechrida,105944.0,,,,,,,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,94,Tunisia,777,['60f5aedc-3a03-4334-9d50-6b52d4f4c58b'],32,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:32.083,Pass,
,,,,,,,,,,,,,,,,,1.408405,,,,,,,,,,,7300cf60-2ff7-49d8-8e9b-8001be4db81b,1756,,"[70.1, 76.6]",3857275,45,,,,,3.131837,,Right Foot,,,,"[49.6, 76.8]",,Ground Pass,,20.500975,,,,Yassine Meriah,5651.0,,,,,,,2,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,94,Tunisia,777,['9a85ada2-f751-477a-b20e-7e7f7581e694'],34,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:34.093,Pass,
,,,,,,,,,,,,,,,,,2.05172,,,,,,,,,,,32250047-cf37-4e1e-ba44-2fb575408341,1759,,"[50.9, 76.8]",3857275,45,,,,,-2.234352,,Right Foot,,,,"[38.0, 60.3]",,Ground Pass,,20.944212,,,,Nader Ghandri,25582.0,,,,,,,2,From Throw In,Yassine Meriah,5651.0,Right Center Back,94,Tunisia,777,['c48b8d50-62ca-4dd4-85f0-d13d5264fb20'],39,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:39.322,Pass,
,,,,,,,,,,,,,,,,,2.471963,,,,,,,,,,,f629c123-d783-47d4-b7ff-46e33e6d11dc,1762,,"[39.0, 50.2]",3857275,45,,,,,-1.2467834,,Right Foot,,,,"[47.9, 23.7]",,Ground Pass,,27.954607,,,,Montassar Omar Talbi,32450.0,,,,,,,2,From Throw In,Nader Ghandri,25582.0,Center Back,94,Tunisia,777,['7fd3e7f6-a48d-46cc-b672-9f9dd08ba5ed'],42,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:42.400,Pass,
,,,,,,,,,,,,,,,,,1.048527,,,,,,,,,,,023d498b-44f0-48cb-9b9a-664f1cd927d5,1765,,"[64.1, 18.6]",3857275,45,,,,,-0.6360755,,Right Foot,,,,"[77.1, 9.0]",,Ground Pass,,16.160446,,,,Ali Maâloul,5647.0,,,,,,,2,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,94,Tunisia,777,['3eede871-5fd1-4c52-90f6-38d7a45dfbf9'],47,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:47.353,Pass,
,,,,,,,,,,,,,,,,,0.881475,,,,,,,,,,,477e9c41-0730-4a15-9e7e-cb788190ad42,1768,,"[77.1, 9.0]",3857275,45,,,,,-0.1406579,,Left Foot,,,,"[88.4, 7.4]",,Ground Pass,,11.412712,,Incomplete,,Mohamed Ali Ben Romdhane,102816.0,,,,,,,2,From Throw In,Ali Maâloul,5647.0,Left Wing Back,94,Tunisia,777,"['9732a722-a9db-4351-af68-7f3c7c514929', 'af44b41f-e586-43a2-9a46-fbb9372a719a']",49,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:49.198,Pass,
,,,,,,,,,,,,,,,,,1.056377,,,,,,,,,,,9364fd4f-a79b-4b3d-97de-0bf3651639d2,1771,,"[85.5, 0.1]",3857275,45,,,,,1.9247937,,,,,,"[80.4, 13.9]",,Low Pass,,14.71224,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,Throw-in,2,From Throw In,Ali Maâloul,5647.0,Left Wing Back,95,Tunisia,777,['3d6c2816-4c07-4a37-b431-a676816db6ac'],57,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:57.502,Pass,
,,,,,,,,,,,,,,,,,0.597951,,,,,,,,,,,7762a193-8444-438d-b393-84e0dc4c1d42,1775,,"[82.0, 13.2]",3857275,45,,,,,-1.3681377,,Right Foot,,,,"[83.5, 5.9]",,Low Pass,,7.4525166,,,,Ali Maâloul,5647.0,,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,95,Tunisia,777,"['07af5b3d-0ad7-4ae7-a1cd-3f050912beef', '4cb4a690-51c5-4626-ba88-4a536f37ffd4']",59,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:59.092,Pass,True
,,,,,,,,,,,,,,,,,0.609361,,,,,,,,,,,10ffecc1-6608-4a4b-8885-d8c040d44f1b,1778,,"[83.5, 5.9]",3857275,45,,,,,1.1828964,,Left Foot,,,,"[87.3, 15.2]",,Low Pass,,10.046392,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,,2,From Throw In,Ali Maâloul,5647.0,Left Wing Back,95,Tunisia,777,['38b831aa-e8ef-466d-90b0-8f58a6d462a7'],59,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:59.730,Pass,
,,,,,,,,,,,,,,,,,1.852917,,,,,,,,,,,cfec78b1-5c47-4484-9aaf-c33ee7364cbf,1785,,"[80.0, 15.8]",3857275,46,,,,,-3.056596,,Right Foot,,,,"[57.7, 13.9]",,Ground Pass,,22.380795,,,,Montassar Omar Talbi,32450.0,,,,,,,2,From Throw In,Mohamed Ali Ben Romdhane,102816.0,Left Attacking Midfield,95,Tunisia,777,['6b6c4c61-f32e-41a1-95e2-449c903a4d0b'],3,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:03.313,Pass,
,,,,,,,,,,,,,,,,,1.129976,,,,,,,,,,,b7fb2ad3-e8eb-43b3-8545-75e8570b3c25,1788,,"[49.5, 23.1]",3857275,46,,,,,1.8902895,,Right Foot,,,,"[45.1, 36.4]",,Ground Pass,,14.008925,,,,Nader Ghandri,25582.0,,,,,,,2,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,95,Tunisia,777,['b1b6f498-b825-4510-b4f9-9652a83947a2'],8,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:08.043,Pass,
,,,,,,,,,,,,,,,,,2.188356,,,,,,,,,,,8c80c742-e60b-42f7-83cc-921caed55470,1791,,"[43.5, 38.1]",3857275,46,,,,,1.6570867,,Right Foot,,,,"[41.0, 67.0]",,Ground Pass,,29.00793,,,,Yassine Meriah,5651.0,,,,,,,2,From Throw In,Nader Ghandri,25582.0,Center Back,95,Tunisia,777,['184a8e21-8c02-4472-8a22-6f71b003d576'],10,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:10.807,Pass,
,,,,,,,,,,,,,,,,,0.95872,,,,,,,,,,,d8e91b54-7f6b-4a2b-853c-f08b86c0b4f5,1794,,"[44.8, 69.9]",3857275,46,,,,,-0.39707944,,Right Foot,,,,"[57.2, 64.7]",,Ground Pass,,13.446189,,,,Ellyes Joris Skhiri,3767.0,,,,,,,2,From Throw In,Yassine Meriah,5651.0,Right Center Back,95,Tunisia,777,['8e7dc62b-e350-45a2-9867-3de7ade1ee3c'],15,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:15.223,Pass,
,,,,,,,,,,,,,,,,,1.317611,,,,,,,,,,,7dcf3f2e-ffed-4fc5-b751-2bad91d45cd6,1798,,"[53.0, 64.5]",3857275,46,,,,,2.5032728,,Right Foot,,,,"[40.6, 73.7]",,Ground Pass,,15.4402075,,,,Yassine Meriah,5651.0,,,,,,,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,95,Tunisia,777,"['3da1fe13-3626-4c5e-a13b-11b4ff47b4ec', '7dc95b17-a417-4d79-a3a5-69867eb17779']",17,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:17.578,Pass,True
,,,,,,,,,,,,,,,,,1.261817,,,,,,,,,,,d8fc3afb-17c0-4efe-ad90-a6542dc12caf,1801,,"[40.6, 73.7]",3857275,46,,,,,0.15311316,,Right Foot,,,,"[56.8, 76.2]",,Ground Pass,,16.391766,,,,Wajdi Kechrida,105944.0,,,,,,,2,From Throw In,Yassine Meriah,5651.0,Right Center Back,95,Tunisia,777,['401f31d8-8c59-4c2c-8b73-a97e18e78cb7'],18,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:18.936,Pass,
,,,,,,,,,,,,,,,,,0.243846,,,,,,,,,,,cf481fbd-f42e-4ae8-8e98-9864c2a4d67f,1804,,"[56.8, 76.2]",3857275,46,,,,,0.0,,Right Foot,,,,"[63.6, 76.2]",,Ground Pass,,6.8,,Incomplete,,Ellyes Joris Skhiri,3767.0,,,,,,,2,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,95,Tunisia,777,"['3251a16f-120a-4dfb-a70d-eba5f2dfc368', 'e2f28589-74a9-407f-80f5-bc675948a766']",20,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:20.794,Pass,
,,,,,,,,,,,,,,,,,1.327587,,,,,,,,,,,3575014f-3f51-4e1e-ad9c-20f7afe2eeb7,1807,,"[67.1, 80.0]",3857275,46,,,,,-0.38777018,,,,,,"[81.3, 74.2]",,Low Pass,,15.33884,,,,Anis Ben Slimane,35592.0,,,,,,Throw-in,2,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,96,Tunisia,777,['037edc58-4e4d-4d79-a69a-b5753c9997b6'],31,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:31.259,Pass,
,,,,,,,,,,,,,,,,,0.207127,,,,,,,,,,,a6c51707-6c55-4768-8060-5f7df4c12134,1814,,"[43.2, 13.1]",3857275,46,,,,,0.7086263,,Right Foot,,,,"[43.9, 13.7]",,Ground Pass,,0.92195445,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Jordan Veretout,7153.0,Left Center Midfield,96,Tunisia,777,"['40bd852b-656c-45b0-8472-81e77a32a679', 'e1d397b6-379c-426c-b604-f46afd020000']",34,,,,,,,,,,,,,,,,,,France,771,00:01:34.515,Pass,True
,,,,,,,,,,,,,,,,,0.611011,,,,,,,,,,,92951669-4db3-4e12-91ff-8c9ef5d4d0c5,1818,,"[82.0, 47.3]",3857275,46,,,,,0.97201246,,Right Foot,,,,"[87.8, 55.8]",,Low Pass,,10.290287,,,,Ellyes Joris Skhiri,3767.0,,,,,,,2,From Throw In,Wahbi Khazri,3196.0,Center Forward,96,Tunisia,777,['b2da0f36-a029-4697-9cbf-b730e26e6db7'],36,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:36.566,Pass,
,,,,,,,,,,,,,,,,,1.652894,,,,,,,,,,,94d38565-9c20-412c-9c11-577b23b092e1,1822,,"[98.5, 80.0]",3857275,46,,True,,,-0.71654165,,,,,,"[110.9, 69.2]",,Low Pass,,16.443844,,,,Anis Ben Slimane,35592.0,,,,,,Throw-in,2,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,97,Tunisia,777,['b6c0ea6b-30a8-44d8-9a88-b41a8beff8c2'],45,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:45.408,Pass,
,,,,,,,,,,,,,,,,,0.936971,,,,,,,,,,,8ae168a5-46e4-47d7-aa4e-4c6d17e14744,1825,,"[117.8, 62.1]",3857275,46,,,,,-1.8925469,,Right Foot,True,True,,"[113.5, 49.2]",,Ground Pass,,13.597794,,,,Ellyes Joris Skhiri,3767.0,,,,,,,2,From Throw In,Anis Ben Slimane,35592.0,Right Attacking Midfield,97,Tunisia,777,['0ba1a6ef-b56a-4a7b-8adf-c67ea0f346ba'],48,,,,,,,,,,,,,,,,,,Tunisia,777,00:01:48.126,Pass,
,,,,,,,,,,,,,,,,,1.763289,,,,,,,,,,,cea51bcb-0bc4-422a-9786-fbf95b66b6c1,1830,,"[14.3, 29.0]",3857275,46,,,,,-0.8618041,,Right Foot,,,,"[33.6, 6.5]",,Ground Pass,,29.643549,,,,Randal Kolo Muani,22097.0,,,,,,Recovery,2,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,98,France,771,['70b02e0a-a1be-4bd6-9c8b-f475418b374f'],51,,,,,,,,,,,,,,,,,,France,771,00:01:51.821,Pass,
,,,,,,,,,,,,,,,,,1.123355,,,,,,,,,,,b8832cbc-3508-4bb1-bd82-d14d80d3458f,1839,,"[75.3, 3.5]",3857275,47,,,,,3.0068214,,Right Foot,,,,"[63.5, 5.1]",,Ground Pass,,11.907981,,,,Eduardo Camavinga,24778.0,,,,,,Free Kick,2,From Free Kick,Mattéo Guendouzi Olié,7345.0,Left Wing,99,France,771,['8ada49a2-4f54-4360-9d3e-6da223f3e423'],55,,,,,,,,,,,,,,,,,,France,771,00:02:55.719,Pass,
,,,,,,,,,,,,,,,,,1.285404,,,,,,,,,,,33f6ebb9-0569-4e86-ab50-32df392b395e,1842,,"[61.9, 5.1]",3857275,47,,,,,2.7208083,,Left Foot,,,,"[43.8, 13.2]",,Ground Pass,,19.829775,,,,Ibrahima Konaté,11135.0,,,,,,,2,From Free Kick,Eduardo Camavinga,24778.0,Left Back,99,France,771,['8258f5f6-6505-4c59-aa26-0e0c1a05bd39'],57,,,,,,,,,,,,,,,,,,France,771,00:02:57.847,Pass,
,,,,,,,,,,,,,,,,,0.811503,,,,,,,,,,,daf73e1a-a37e-4242-8893-6a6a791a2463,1845,,"[50.3, 15.4]",3857275,48,,,,,-0.88312507,,Right Foot,,,,"[59.5, 4.2]",,Ground Pass,,14.494137,,,,Eduardo Camavinga,24778.0,,,,,,,2,From Free Kick,Ibrahima Konaté,11135.0,Left Center Back,99,France,771,['7352c72a-fddc-4c09-8716-74dc6ec36687'],2,,,,,,,,,,,,,,,,,,France,771,00:03:02.032,Pass,
,,,,,,,,,,,,,,,,,3.898459,,,,,,,,,,,c28970e2-9abe-4957-8c97-36341490d09e,1848,,"[63.8, 4.2]",3857275,48,,,,,0.23052184,,Left Foot,,,,"[112.8, 15.7]",,High Pass,,50.3314,,Incomplete,,,,,,,,,,2,From Free Kick,Eduardo Camavinga,24778.0,Left Back,99,France,771,['7df1d699-173c-43e9-bddf-67f254b293b4'],3,,,,,,,,,,,,,,,,,,France,771,00:03:03.852,Pass,
,,,,,,,,,,,,,,,,,1.73717,,,,,,,,,,,4ceff716-6412-46a8-a024-c98b9799ba74,1850,,"[110.7, 0.1]",3857275,48,,,,,1.5101233,,,,,,"[112.0, 21.5]",,High Pass,,21.43945,,,,Randal Kolo Muani,22097.0,,,,,,Throw-in,2,From Throw In,Eduardo Camavinga,24778.0,Left Back,100,France,771,['41f87700-d6a1-4fc6-9d8b-fad3d78f9b4e'],25,,,,,,,,,,,,,,,,,,France,771,00:03:25.923,Pass,
,,,,,,,,,,,,,,,,,1.401025,,,,,,,,,,,df8350e6-ab7f-407b-b31c-6b01760ffdb7,1854,,"[111.9, 21.3]",3857275,48,,,,,2.4219677,,Right Foot,,,,"[103.0, 29.1]",,High Pass,,11.834272,,,,Jordan Veretout,7153.0,,,,,,,2,From Throw In,Randal Kolo Muani,22097.0,Center Forward,100,France,771,['2921ef01-7065-4b0c-9abd-d6c7ebeaa890'],29,,,,,,,,,,,,,,,,,,France,771,00:03:29.548,Pass,
,,,,,,,,,,,,,,,,,1.786919,,,,,,,,,,,2a641b10-eadb-46ac-bdbf-d40006f13b9f,1857,,"[103.0, 29.1]",3857275,48,,,,True,0.3281199,,,,,,"[107.7, 30.7]",,High Pass,,4.9648767,,Incomplete,,,,,,,,,,2,From Throw In,Jordan Veretout,7153.0,Left Center Midfield,100,France,771,"['5bbdd67a-5d82-4bbb-ba43-683d0de28b73', 'd4c6c1a2-fb03-4aee-ae41-3f0631b4a992']",30,,,,,,,,,,,,,,,,,,France,771,00:03:30.989,Pass,True
,,,,,,,,,,,,,,,,,1.514003,,,,,,,,,,,d4c6c1a2-fb03-4aee-ae41-3f0631b4a992,1858,,"[12.4, 49.4]",3857275,48,,,,,0.5020902,,Head,,,,"[27.7, 57.8]",,High Pass,,17.454226,,,,Anis Ben Slimane,35592.0,,,,,,Recovery,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,100,France,771,"['2a641b10-eadb-46ac-bdbf-d40006f13b9f', '4f5c0b1e-c070-4b03-aa1a-ecc1a6e3efc1']",32,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:32.776,Pass,
,,,,,,,,,,,,,,,,,0.170744,,,,,,,,,,,138d6638-9d4d-4836-8734-166f277b9eca,1861,,"[30.4, 56.7]",3857275,48,,,,,0.7378151,,Right Foot,,,,"[33.7, 59.7]",,Ground Pass,,4.4598207,,Incomplete,,,,,,,,,,2,From Throw In,Anis Ben Slimane,35592.0,Right Attacking Midfield,100,France,771,['230aa664-c602-434d-ae93-1274dfe8fab5'],35,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:35.759,Pass,
,,,,,,,,,,,,,,,,,0.64426,,,,,,,,,,,bbdf1577-3a13-4937-81ef-d3f246822272,1863,,"[27.2, 58.0]",3857275,48,,,,,0.70968115,,Right Foot,,,,"[35.0, 64.7]",,Low Pass,,10.28251,,Incomplete,,Wajdi Kechrida,105944.0,,,,,,Recovery,2,From Throw In,Mohamed Ali Ben Romdhane,102816.0,Left Attacking Midfield,100,France,771,"['174abd25-ed71-4273-8ab9-e8fe1695ef08', 'c14f8205-d2cc-4946-a24c-6d29aa1a37c2']",37,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:37.548,Pass,
,,,,,,,,,,,,,,,,,1.618614,,,,,,,,,,,cd83c051-c827-46c6-8569-a52e180d14b2,1872,,"[32.9, 63.1]",3857275,48,,,,,1.2298174,,Right Foot,,,,"[36.2, 72.4]",,Ground Pass,,9.868131,,,,Wajdi Kechrida,105944.0,,,,,,,2,Regular Play,Mohamed Ali Ben Romdhane,102816.0,Left Attacking Midfield,101,Tunisia,777,['e101f5b1-952b-4409-87c0-1f25ba4fa6b0'],42,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:42.256,Pass,
,,,,,,,,,,,,,,,,,0.726211,,,,,,,,,,,33f44b83-2c00-4efe-a06c-36a45ee25a7e,1875,,"[36.5, 72.6]",3857275,48,,,,,-1.2220253,,Right Foot,,,,"[39.7, 63.8]",,Ground Pass,,9.36376,,Incomplete,,Anis Ben Slimane,35592.0,,,,,,,2,Regular Play,Wajdi Kechrida,105944.0,Right Wing Back,101,Tunisia,777,"['484e232c-9b4f-419f-a926-b594b392b7b0', 'e7ca7393-e7f3-4e00-968a-d21d374e2827']",43,,,,,,,,,,,,,,,,,,Tunisia,777,00:03:43.874,Pass,
,,,,,,,,,,,,,,,,,1.106688,,,,,,,,,,,0d97d316-be65-4616-811d-4b5b3df565cc,1878,,"[82.3, 14.5]",3857275,48,,,,,-0.8250885,,Right Foot,,,,"[95.6, 0.1]",,Ground Pass,,19.602295,,Out,,,,,,,,,Recovery,2,Regular Play,Jordan Veretout,7153.0,Left Center Midfield,101,Tunisia,777,,45,,,,,,,,,,,,,,,,,,France,771,00:03:45.862,Pass,
,,,,,,,,,,,,,,,,,1.694916,,,,,,,,,,,d081ec2e-9485-4f49-b7f0-c84ae7eb210c,1879,,"[30.5, 80.0]",3857275,49,,,,,-1.5008173,,,,,,"[32.0, 58.6]",,Low Pass,,21.452505,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,Throw-in,2,From Throw In,Wajdi Kechrida,105944.0,Right Wing Back,102,Tunisia,777,['78123976-f494-40ed-8456-978329e6b4ce'],5,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:05.034,Pass,
,,,,,,,,,,,,,,,,,0.644275,,,,,,,,,,,fc866d8d-c7f4-4e6f-ac5a-6b0c4d0b5ebe,1881,,"[32.6, 59.1]",3857275,49,,,,,1.9040406,,Head,,,,"[29.9, 66.9]",,Low Pass,,8.25409,,,,Ellyes Joris Skhiri,3767.0,,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,102,Tunisia,777,['0e789016-bc96-4a7e-8f1f-57df32b62056'],6,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:06.729,Pass,
,,,,,,,,,,,,,,,,,1.547253,,,,,,,,,,,e3a0d034-1519-4297-a02b-d94605ca063f,1884,,"[29.9, 66.9]",3857275,49,,,,,-2.3608027,,Right Foot,,,,"[19.0, 56.1]",,Ground Pass,,15.34438,,,,Nader Ghandri,25582.0,,,,,,,2,From Throw In,Ellyes Joris Skhiri,3767.0,Right Defensive Midfield,102,Tunisia,777,['6603f910-4e5e-46d1-8e63-e6bd0d5f3d9f'],7,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:07.413,Pass,
,,,,,,,,,,,,,,,,,2.850355,,,,,,,,,,,60499134-a286-4489-803f-fb8aef27e514,1886,,"[19.0, 56.1]",3857275,49,,,,,-1.8382071,,Right Foot,,,,"[11.0, 26.9]",,Ground Pass,,30.276064,,,,Montassar Omar Talbi,32450.0,,,,,,,2,From Throw In,Nader Ghandri,25582.0,Center Back,102,Tunisia,777,['61ec7b4d-7e6a-4dfc-b1fa-6c08bbaffa75'],8,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:08.960,Pass,
,,,,,,,,,,,,,,,,,1.811834,,,,,,,,,,,432c22af-c094-472c-aac3-271075123ce6,1889,,"[10.7, 25.6]",3857275,49,,,,,-0.8481429,,Left Foot,,,,"[28.6, 5.3]",,Ground Pass,,27.064737,,,,Ali Maâloul,5647.0,,,,,,,2,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,102,Tunisia,777,['df56cdcb-c78c-4739-b41b-5927c7ae4c40'],12,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:12.393,Pass,
,,,,,,,,,,,,,,,,,1.243792,,,,,,,,,,,227127ec-c137-426e-baf7-9a5acc8b4297,1891,,"[28.6, 5.3]",3857275,49,,,,,0.86498433,,Right Foot,,,,"[36.1, 14.1]",,Ground Pass,,11.562439,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,,2,From Throw In,Ali Maâloul,5647.0,Left Wing Back,102,Tunisia,777,['bac31b28-16c6-4f1e-b871-62ec08a95841'],14,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:14.205,Pass,
,,,,,,,,,,,,,,,,,0.588361,,,,,,,,,,,d1e007b1-4bda-4673-88da-a7fdeaf3e6c4,1895,,"[30.5, 15.7]",3857275,49,,,,,-1.8236904,,Right Foot,,,,"[28.2, 6.8]",,Ground Pass,,9.192389,,,,Ali Maâloul,5647.0,,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,102,Tunisia,777,['3081a1b2-a229-45fc-a7e0-ae2d4d95b139'],17,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:17.537,Pass,
,,,,,,,,,,,,,,,,,1.373665,,,,,,,,,,,d45811cd-9f22-4db1-a198-5e0b5d550565,1897,,"[28.2, 6.8]",3857275,49,,,,,3.0565271,,Left Foot,,,,"[15.3, 7.9]",,Ground Pass,,12.946815,,,,Montassar Omar Talbi,32450.0,,,,,,,2,From Throw In,Ali Maâloul,5647.0,Left Wing Back,102,Tunisia,777,['699ad7eb-6c95-4865-9a14-6abc017dad44'],18,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:18.126,Pass,
,,,,,,,,,,,,,,,,,1.376846,,,,,,,,,,,e88a4bdf-93c7-4d77-9ec2-3d3a59155bf1,1900,,"[16.4, 9.5]",3857275,49,,,,,0.2929124,,Right Foot,,,,"[35.3, 15.2]",,High Pass,,19.74082,,,,Aïssa Bilal Laïdouni,44955.0,,,,,,,2,From Throw In,Montassar Omar Talbi,32450.0,Left Center Back,102,Tunisia,777,['628fc99a-c7c1-40fe-b9ee-0874577f536a'],20,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:20.449,Pass,
,,,,,,,,,,,,,,,,,1.486427,,,,,,,,,,,9747d8f1-434f-4472-a659-25a1bad294fd,1904,,"[34.7, 16.1]",3857275,49,,,,,-1.0320688,,Right Foot,,,,"[39.9, 7.4]",,Low Pass,,10.135581,,,,Ali Maâloul,5647.0,,,,,,,2,From Throw In,Aïssa Bilal Laïdouni,44955.0,Left Defensive Midfield,102,Tunisia,777,"['5038f6a3-ded5-4ae6-8a1e-efde9f15f58b', 'e3843dde-a948-471e-8975-8f41c31a9b46']",22,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:22.221,Pass,True
,,,,,,,,,,,,,,,,,1.181394,,,,,,,,,,,f8cec11c-f603-40d4-ab1a-4ef3974d4889,1907,,"[39.9, 7.4]",3857275,49,,,,,1.0718204,,Left Foot,,,,"[50.2, 26.3]",,Ground Pass,,21.524405,,,,Wahbi Khazri,3196.0,,,,,,,2,From Throw In,Ali Maâloul,5647.0,Left Wing Back,102,Tunisia,777,['9902b1ac-fdc4-4424-98df-ec43fc9561c7'],23,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:23.750,Pass,
