50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f4164787-9145-45b3-b56f-c5db10d133ba,1,,,,3857300,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Argentina,779,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 7006, 'name': 'Alejandro Darío Gómez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 11456, 'name': 'Lautaro Javier Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 22}]}",Argentina,779,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1932fdd1-e5b1-45bb-9137-63de41cc7e3f,2,,,,3857300,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Argentina,779,,0,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 5714, 'name': 'Mohammed Khalil Al Owais'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 21}, {'player': {'id': 51710, 'name': 'Saud Abdullah Abdul Hamid'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 51546, 'name': 'Hassan Mohammed Al-Tambakti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 5715, 'name': 'Ali Albulayhi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 5183, 'name': 'Yasir Gharsan Al Shahrani'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 56755, 'name': 'Abdulelah Saad Hameed Al-Malki'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 5178, 'name': 'Salman Mohammed Al Faraj'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5713, 'name': 'Mohammed Kanoo'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 5187, 'name': 'Salem Mohammed Al Dawsari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 51469, 'name': 'Saleh Khalid Al Shehri'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Saudi Arabia,799,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,251e8f6b-559a-4c4b-9aaa-33121a64b5fd,3,,,,3857300,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Argentina,779,['8539a309-e10f-485d-90b9-b4ce84c9b08c'],0,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8539a309-e10f-485d-90b9-b4ce84c9b08c,4,,,,3857300,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Argentina,779,['251e8f6b-559a-4c4b-9aaa-33121a64b5fd'],0,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c523f900-fd36-40d1-b3c2-b5d1820f61e9,1688,,,,3857300,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,73,Saudi Arabia,799,['ee8e164d-e9b8-4c2d-b2f4-8457ebb4be60'],0,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ee8e164d-e9b8-4c2d-b2f4-8457ebb4be60,1689,,,,3857300,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,73,Saudi Arabia,799,['c523f900-fd36-40d1-b3c2-b5d1820f61e9'],0,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,1.141005,,,,,,,,,,,,,,e785db09-b43e-4806-b292-f2cfcbea20b5,5,,,"[61.0, 40.1]",3857300,0,,,,,3.0309355,,Right Foot,,,,"[44.8, 41.9]",,Ground Pass,16.299694,,,Mohammed Kanoo,5713.0,,,,,Kick Off,1,From Kick Off,Saleh Khalid Al Shehri,51469.0,Center Forward,2,Saudi Arabia,799,['aa2858d2-8f74-48cb-9ea8-4a1f17d5e56e'],0,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:00.411,Pass,
,,,,,,,,,,,,,,,,,,0.941129,,,,,,,,,,,,,,0859b8e0-3c09-40da-aa68-f0244cacf122,8,,,"[46.6, 41.9]",3857300,0,,,,,-0.108812205,,Right Foot,,,,"[58.5, 40.6]",,Ground Pass,11.970798,,,Saleh Khalid Al Shehri,51469.0,,,,,,1,From Kick Off,Mohammed Kanoo,5713.0,Left Center Midfield,2,Saudi Arabia,799,['eff78500-cd16-4359-97f3-684135a2cb61'],2,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:02.786,Pass,
,,,,,,,,,,,,,,,,,,0.910651,,,,,,,,,,,,,,f9078e39-df2b-4491-85a6-fb53d5823c8e,11,,,"[57.6, 41.0]",3857300,0,,,,,3.0568902,,Right Foot,,,,"[47.0, 41.9]",,Ground Pass,10.638139,,,Mohammed Kanoo,5713.0,,,,,,1,From Kick Off,Saleh Khalid Al Shehri,51469.0,Center Forward,2,Saudi Arabia,799,['1e218d61-a0a9-443d-8ac6-af19a49051e8'],3,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:03.872,Pass,
,,,,,,,,,,,,,,,,,,2.230726,,,,,,,,,,,,,,efc91286-d793-468f-b4c3-9b5d2cbefeea,14,,,"[48.4, 48.2]",3857300,0,,,,,1.6890938,,Right Foot,,,,"[45.5, 72.6]",,Ground Pass,24.571732,,,Hassan Mohammed Al-Tambakti,51546.0,,,,,,1,From Kick Off,Mohammed Kanoo,5713.0,Left Center Midfield,2,Saudi Arabia,799,['0eb676e7-8f1a-4f14-981c-881d7b14c32e'],6,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:06.557,Pass,
,,,,,,,,,,,,,,,,,,1.506138,,,,,,,,,,,,,,76c289fe-25cc-4218-859f-c33640d6705a,17,,,"[52.5, 72.6]",3857300,0,,,,,0.020287072,,Right Foot,,,,"[87.0, 73.3]",,High Pass,34.5071,Incomplete,,Salman Mohammed Al Faraj,5178.0,,,,,,1,From Kick Off,Hassan Mohammed Al-Tambakti,51546.0,Right Center Back,2,Saudi Arabia,799,"['4e73479e-ebbf-4e17-af2d-7db5f5b380ef', '4e801759-14ff-44db-9a59-16fafe4ad05b']",11,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:11.377,Pass,
,,,,,,,,,,,,,,,,,,0.751329,,,,,,,,,,,,,,03bb2292-3911-428f-ba19-cecfda28b34e,21,,,"[34.9, 4.4]",3857300,0,,,,,0.27829966,,Left Foot,,,,"[48.9, 8.4]",,Ground Pass,14.56022,,,Lautaro Javier Martínez,11456.0,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,3,Argentina,779,['3eb5b56d-9565-49ba-b0d2-06e3b9a32138'],15,,,,,,,,,,,,,,,,,Argentina,779,00:00:15.251,Pass,
,,,,,,,,,,,,,,,,,,1.568029,,,,,,,,,,,,,,2b5220fb-582b-46f7-a98a-49e13f456ce8,25,,,"[45.3, 5.3]",3857300,0,,,,,2.753274,,Right Foot,,,,"[34.3, 9.8]",,Ground Pass,11.884864,,,Leandro Daniel Paredes,16308.0,,,,,,1,Regular Play,Lautaro Javier Martínez,11456.0,Left Center Forward,3,Argentina,779,"['2479aa17-b7a3-4832-a41b-78f3590f28b0', '430c9477-3edb-4323-950c-bdb8cff95293']",17,,,,,,,,,,,,,,,,,Argentina,779,00:00:17.792,Pass,True
,,,,,,,,,,,,,,,,,,1.211446,,,,,,,,,,,,,,b2aed67e-2646-49fd-ac81-877b84887a3d,28,,,"[33.8, 10.0]",3857300,0,,,,,3.0773952,,Right Foot,,,,"[19.8, 10.9]",,Ground Pass,14.028899,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,3,Argentina,779,['985bcbc3-e922-4b8f-a303-60544a17d06e'],19,,,,,,,,,,,,,,,,,Argentina,779,00:00:19.596,Pass,
,,,,,,,,,,,,,,,,,,2.191787,,,,,,,,,,,,,,bc42c7f4-2fe3-43ed-93c6-eaf735f4a7fa,31,,,"[19.1, 14.1]",3857300,0,,,,,1.6527022,,Right Foot,,,,"[16.9, 40.9]",,Ground Pass,26.890146,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,3,Argentina,779,['d296935b-5ce6-4789-b1e0-31f7570125e2'],22,,,,,,,,,,,,,,,,,Argentina,779,00:00:22.274,Pass,
,,,,,,,,,,,,,,,,,,1.397324,,,,,,,,,,,,,,0d41843a-35a8-4317-95e5-5c4ab1dde12e,34,,,"[27.3, 47.4]",3857300,0,,,,,0.6153395,,Right Foot,,,,"[33.1, 51.5]",,Ground Pass,7.102816,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,3,Argentina,779,['1eab8c3d-f67a-4011-ad4e-c9f2627fc030'],26,,,,,,,,,,,,,,,,,Argentina,779,00:00:26.562,Pass,
,,,,,,,,,,,,,,,,,,0.813418,,,,,,,,,,,,,,bae07977-91d7-45cc-8c69-1ce8c70c3cdb,37,,,"[40.6, 48.6]",3857300,0,,,,,-2.0576956,,Right Foot,,,,"[35.2, 38.4]",,Ground Pass,11.54123,,,Leandro Daniel Paredes,16308.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,3,Argentina,779,['542ccaf7-cf87-4622-9474-436d5438124e'],29,,,,,,,,,,,,,,,,,Argentina,779,00:00:29.544,Pass,
,,,,,,,,,,,,,,,,,,1.297911,,,,,,,,,,,,,,9786d732-b3b3-4a8f-bce7-28a3d6db29df,40,,,"[43.3, 33.9]",3857300,0,,,,,1.8078282,,Right Foot,,,,"[39.0, 51.7]",,Ground Pass,18.312017,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,3,Argentina,779,['f37d78d9-88df-4f93-944b-c8e46cbe116d'],34,,,,,,,,,,,,,,,,,Argentina,779,00:00:34.662,Pass,
,,,,,,,,,,,,,,,,,,1.631313,,,,,,,,,,,,,,7d1ec369-44b5-4f8f-9f1e-d6edfb33dc01,43,,,"[54.1, 56.2]",3857300,0,,,,,1.7681919,,Right Foot,,,,"[50.3, 75.2]",,Ground Pass,19.376274,,,Nahuel Molina Lucero,29201.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,3,Argentina,779,['090b778a-4c32-4117-8e5e-7cb54b4940f1'],40,,,,,,,,,,,,,,,,,Argentina,779,00:00:40.715,Pass,
,,,,,,,,,,,,,,,,,,2.700925,,,,,,,,,,,,,,471623b9-a04f-4695-8166-458ab81fb961,46,,,"[44.6, 73.2]",3857300,0,,,,,-2.208833,,Right Foot,,,,"[22.8, 43.8]",,Ground Pass,36.600548,,,Damián Emiliano Martínez,6909.0,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,3,Argentina,779,['e5ea0085-b344-4061-bbed-a2bf1653d09b'],43,,,,,,,,,,,,,,,,,Argentina,779,00:00:43.195,Pass,
,,,,,,,,,,,,,,,,,,1.356691,,,,,,,,,,,,,,843612e9-4101-4175-9965-50dd1a683b4e,49,,,"[22.8, 42.9]",3857300,0,,,,,-1.3547114,,Right Foot,,,,"[27.3, 22.4]",,Ground Pass,20.988092,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,3,Argentina,779,['4ce7d485-2fc7-48dc-9433-015944625cc0'],46,,,,,,,,,,,,,,,,,Argentina,779,00:00:46.759,Pass,
,,,,,,,,,,,,,,,,,,1.784281,,,,,,,,,,,,,,786246f0-4dbe-44da-a420-29725190f571,52,,,"[32.2, 16.3]",3857300,0,,,,,-0.897081,,Right Foot,,,,"[41.7, 4.4]",,Ground Pass,15.22695,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,3,Argentina,779,['cbf8daeb-821b-4ba9-8e8a-45747824ce65'],49,,,,,,,,,,,,,,,,,Argentina,779,00:00:49.420,Pass,
,,,,,,,,,,,,,,,,,,1.465158,,,,,,,,,,,,,,5aec6c79-1084-4f91-8bc0-c6b7c8c09864,55,,,"[43.5, 4.4]",3857300,0,,,,,2.3561945,,Left Foot,,,,"[32.9, 15.0]",,Ground Pass,14.990664,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,3,Argentina,779,['890f222d-e2f5-4c1e-8660-1b47f3918fd5'],52,,,,,,,,,,,,,,,,,Argentina,779,00:00:52.722,Pass,
,,,,,,,,,,,,,,,,,,1.686292,,,,,,,,,,,,,,a1ae2dee-73c9-4d9a-8544-e2df200bf949,58,,,"[32.9, 18.8]",3857300,0,,,,,1.5134821,,Right Foot,,,,"[34.3, 43.2]",,Ground Pass,24.44013,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,3,Argentina,779,['cd9fa6e1-676e-46b8-b929-fc76135406de'],55,,,,,,,,,,,,,,,,,Argentina,779,00:00:55.784,Pass,
,,,,,,,,,,,,,,,,,,1.367149,,,,,,,,,,,,,,e8f954e2-8123-4e5d-9c42-cfe7366fd96c,61,,,"[38.5, 47.4]",3857300,0,,,,,0.9595621,,Right Foot,,,,"[57.0, 73.8]",,Ground Pass,32.236782,,,Nahuel Molina Lucero,29201.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,3,Argentina,779,['a1cf792c-9c38-41af-b4bc-da95bd4be163'],59,,,,,,,,,,,,,,,,,Argentina,779,00:00:59.507,Pass,
,,,,,,,,,,,,,,,,,,1.12044,,,,,,,,,,,,,,3b9a256f-2990-47a3-a6ef-cece7d5d548a,63,,,"[56.4, 73.8]",3857300,1,,,,,-2.5269296,,Right Foot,,,,"[46.2, 66.6]",,Ground Pass,12.485191,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,3,Argentina,779,['54814649-6be8-4fdd-9cbf-8d417cd1f47e'],0,,,,,,,,,,,,,,,,,Argentina,779,00:01:00.874,Pass,
,,,,,,,,,,,,,,,,,,1.061015,,,,,,,,,,,,,,f27336e5-363f-44d4-88e3-893ae46c09cc,66,,,"[47.1, 59.8]",3857300,1,,,,,-1.9488254,,Right Foot,,,,"[38.8, 38.9]",,Ground Pass,22.487774,,,Leandro Daniel Paredes,16308.0,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,3,Argentina,779,['4eb0eecf-cf03-43d3-ba02-2985c664074b'],3,,,,,,,,,,,,,,,,,Argentina,779,00:01:03.772,Pass,
,,,,,,,,,,,,,,,,,,1.109897,,,,,,,,,,,,,,bc20230f-fd8f-408c-8187-f3e9171b19ff,69,,,"[43.5, 38.2]",3857300,1,,,,,1.5065573,,Right Foot,,,,"[44.6, 55.3]",,Ground Pass,17.135344,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,3,Argentina,779,['6db4e27f-0e17-4058-acc3-8d03f60af8e4'],7,,,,,,,,,,,,,,,,,Argentina,779,00:01:07.194,Pass,
,,,,,,,,,,,,,,,,,,1.310184,,,,,,,,,,,,,,46795160-b988-4458-9f95-1a6ea1437f52,72,,,"[46.7, 58.9]",3857300,1,,,,,-1.7405746,,Right Foot,,,,"[43.7, 41.4]",,Ground Pass,17.755281,,,Leandro Daniel Paredes,16308.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,3,Argentina,779,['069e7f8d-21ca-4b96-82a5-d01aa4c1a819'],11,,,,,,,,,,,,,,,,,Argentina,779,00:01:11.964,Pass,
,,,,,,,,,,,,,,,,,,1.697989,,,,,,,,,,,,,,f8a1e510-8262-4734-a9e2-86d3de761ca0,75,,,"[45.3, 37.3]",3857300,1,,,,,-1.2369982,,Right Foot,,,,"[53.9, 12.5]",,Ground Pass,26.24881,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,3,Argentina,779,['2e6eef32-fbd6-44c2-a9c4-cb0ac5b52f62'],14,,,,,,,,,,,,,,,,,Argentina,779,00:01:14.400,Pass,
,,,,,,,,,,,,,,,,,,1.327348,,,,,,,,,,,,,,1284050e-b9ce-4147-a6ff-d051d8b1aa7d,78,,,"[55.7, 11.1]",3857300,1,,,,,2.3398025,,Right Foot,,,,"[46.7, 20.4]",,Ground Pass,12.9417925,,,Leandro Daniel Paredes,16308.0,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,3,Argentina,779,['cb9c1ee5-b8af-4d2a-8fb4-cc9872a701fe'],17,,,,,,,,,,,,,,,,,Argentina,779,00:01:17.430,Pass,
,,,,,,,,,,,,,,,,,,1.708045,,,,,,,,,,,,,,08892519-86bf-485d-8af0-e845afde70ed,81,,,"[42.6, 19.2]",3857300,1,,,,,1.6354543,,Right Foot,,,,"[40.8, 47.0]",,Ground Pass,27.858212,,,Cristian Gabriel Romero,20572.0,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Left Defensive Midfield,3,Argentina,779,['9e35589d-035b-45a3-9281-c5e3004c52fc'],20,,,,,,,,,,,,,,,,,Argentina,779,00:01:20.135,Pass,
,,,,,,,,,,,,,,,,,,2.720578,,,,,,,,,,,,,,a29f3daa-baee-45e3-9b70-4d916e10bbb3,84,,,"[46.4, 55.6]",3857300,1,,,,,0.38823533,,Right Foot,,,,"[93.1, 74.7]",,High Pass,50.45493,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,3,Argentina,779,['7626e289-3492-4011-ad14-bc0c2a3fc8ae'],24,,,,,,,,,,,,,,,,,Argentina,779,00:01:24.385,Pass,
,,,,,,,,,,,,,,,,,,1.508148,,,,,,,,,,,,,,87af2e81-713c-429e-8380-35604cc36ecf,87,,,"[106.4, 64.6]",3857300,1,,,,,-1.5569723,,Left Foot,True,,,"[106.7, 42.9]",,Ground Pass,21.702074,,,Lautaro Javier Martínez,11456.0,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Midfield,3,Argentina,779,['481cebce-e1a3-4f6d-8de1-bc358faabd7b'],31,,,,,,,,,,,,,,,,,Argentina,779,00:01:31.663,Pass,
,,,,,,,,,,,,,,,,,,3.246088,,,,,,,,,,,,,,43487078-4f55-4149-9b62-629840519768,101,,,"[7.0, 44.1]",3857300,2,,,,,0.08392722,,Left Foot,,,,"[80.7, 50.3]",,High Pass,73.96033,Incomplete,,Salem Mohammed Al Dawsari,5187.0,,,,,Goal Kick,1,From Goal Kick,Mohammed Khalil Al Owais,5714.0,Goalkeeper,4,Saudi Arabia,799,"['ba3acc37-e86f-4dc9-983f-5ad87e9814d9', 'd8288801-ebdc-42a5-ac58-511ae55c40fd']",28,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:28.222,Pass,
,,,,,,,,,,,,,,,,,,1.245575,,,,,,,,,,,,,,d8288801-ebdc-42a5-ac58-511ae55c40fd,103,,,"[39.4, 29.8]",3857300,2,,,,,-0.7527301,,Right Foot,,,,"[47.3, 22.4]",,Low Pass,10.82451,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Cristian Gabriel Romero,20572.0,Right Center Back,4,Saudi Arabia,799,"['1b7b7325-9ad2-441f-b37c-0a675c0535dd', '43487078-4f55-4149-9b62-629840519768']",31,,,,,,,,,,,,,,,,,Argentina,779,00:02:31.468,Pass,
,,,,,,,,,,,,,,,,,,0.824632,,,,,,,,,,,,,,54322606-a38e-4ee0-86ee-1589ec34b192,107,,,"[72.8, 57.0]",3857300,2,,,,,-1.5707964,,Right Foot,,,,"[72.8, 53.2]",,Ground Pass,3.8,,,Salman Mohammed Al Faraj,5178.0,,,,,,1,From Goal Kick,Mohammed Kanoo,5713.0,Left Center Midfield,4,Saudi Arabia,799,"['61e8890b-564b-44f4-a82a-dd46f9748d65', 'c0b8af7c-e885-458d-bcbf-eca2993079e4']",33,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:33.573,Pass,True
,,,,,,,,,,,,,,,,,,0.405938,,,,,,,,,,,,,,2d1da1ed-9e39-43c4-8c78-5592533e124a,125,,,"[63.5, 48.4]",3857300,2,,,,,0.33205947,,Right Foot,,,,"[66.4, 49.4]",,Low Pass,3.0675724,Incomplete,,Saleh Khalid Al Shehri,51469.0,,,,,Recovery,1,Regular Play,Mohammed Kanoo,5713.0,Left Center Midfield,5,Argentina,779,"['2a1a4ac1-060b-4a98-a0cb-367ffbcc2090', '7bd69b8f-8b8b-4e44-959c-13ff3d7e5216', '9fef991d-dbab-4fc2-b5d0-47199878f7fa']",41,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:41.188,Pass,True
,,,,,,,,,,,,,,,,,,0.714322,,,,,,,,,,,,,,04be8218-8e64-4811-9c54-a0fab86ab423,128,,,"[68.5, 49.1]",3857300,3,,,,,1.4429264,,Right Foot,,,,"[69.4, 56.1]",,Ground Pass,7.05762,,,Salman Mohammed Al Faraj,5178.0,,,,,Free Kick,1,From Free Kick,Abdulelah Saad Hameed Al-Malki,56755.0,Center Defensive Midfield,6,Saudi Arabia,799,['b5676e0c-f1ed-456a-bdcc-9f4b0f36373b'],4,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:04.923,Pass,
,,,,,,,,,,,,,,,,,,0.822623,,,,,,,,,,,,,,dc168736-977d-47a5-9272-912aa10cf47d,131,,,"[69.4, 56.1]",3857300,3,,,,,-2.4942005,,Left Foot,,,,"[65.3, 53.0]",,Ground Pass,5.140039,,,Abdulelah Saad Hameed Al-Malki,56755.0,,,,,,1,From Free Kick,Salman Mohammed Al Faraj,5178.0,Right Center Midfield,6,Saudi Arabia,799,['9970ca2c-487f-44a4-aef6-d41c120fa853'],5,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:05.713,Pass,
,,,,,,,,,,,,,,,,,,1.386854,,,,,,,,,,,,,,d421e984-94ad-4984-a0d8-22f85cfeda5a,133,,,"[65.3, 53.0]",3857300,3,,,,,2.2156637,,Right Foot,,,,"[56.5, 64.7]",,Ground Pass,14.640014,,,Hassan Mohammed Al-Tambakti,51546.0,,,,,,1,From Free Kick,Abdulelah Saad Hameed Al-Malki,56755.0,Center Defensive Midfield,6,Saudi Arabia,799,['15113804-d174-435e-88cf-4fffd806ab95'],6,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:06.536,Pass,
,,,,,,,,,,,,,,,,,,2.281328,,,,,,,,,,,,,,572540fa-951e-449e-a3c7-54a6a182fb78,136,,,"[56.5, 64.5]",3857300,3,,,,,-1.8211288,,Right Foot,,,,"[46.4, 25.0]",,Ground Pass,40.770824,,,Ali Albulayhi,5715.0,,,,,,1,From Free Kick,Hassan Mohammed Al-Tambakti,51546.0,Right Center Back,6,Saudi Arabia,799,['cd2a2757-ebdd-4de6-bcc3-0ce0128ab4ae'],8,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:08.774,Pass,
,,,,,,,,,,,,,,,,,,0.703395,,,,,,,,,,,,,,a68a7973-d3aa-47c2-9a42-f8b3515729b1,139,,,"[63.1, 13.3]",3857300,3,,,,,0.7307651,,Left Foot,,,,"[76.6, 25.4]",,Ground Pass,18.128983,,,Salem Mohammed Al Dawsari,5187.0,,,,,,1,From Free Kick,Ali Albulayhi,5715.0,Left Center Back,6,Saudi Arabia,799,['230e3644-6eac-4066-aee5-e5665936229b'],13,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:03:13.907,Pass,
,,,,,,,,,,,,,,,,,,1.32404,,,,,,,,,,,,,,14349cc8-42d0-46f8-9f2b-4a59e2a05c13,143,,,"[42.8, 45.2]",3857300,3,,,,,-0.1791605,,Right Foot,,,,"[55.5, 42.9]",,Ground Pass,12.906588,Unknown,,Lautaro Javier Martínez,11456.0,,,,,Recovery,1,From Free Kick,Rodrigo Javier De Paul,7797.0,Right Defensive Midfield,6,Saudi Arabia,799,['bea61d99-9ae0-4861-95b4-b6d5c8983827'],15,,,,,,,,,,,,,,,,,Argentina,779,00:03:15.670,Pass,
