50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b41f10ba-bc20-47f4-adda-e3b4a3ce575d,1,,,,3857260,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Saudi Arabia,799,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5714, 'name': 'Mohammed Khalil Al Owais'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 21}, {'player': {'id': 57620, 'name': 'Sultan Abdullah Salim Al Ghannam'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 51094, 'name': 'Abdulelah Al Amri'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 51546, 'name': 'Hassan Mohammed Al-Tambakti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 5715, 'name': 'Ali Albulayhi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 51096, 'name': 'Ali Al Hassan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 51710, 'name': 'Saud Abdullah Abdul Hamid'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 51099, 'name': 'Firas Tariq Nasser Al Albirakan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 9}, {'player': {'id': 5187, 'name': 'Salem Mohammed Al Dawsari'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 51469, 'name': 'Saleh Khalid Al Shehri'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 11}, {'player': {'id': 5713, 'name': 'Mohammed Kanoo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 23}]}",Saudi Arabia,799,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4867332e-4643-4559-86dc-3b5cbcec5a94,2,,,,3857260,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Saudi Arabia,799,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 26406, 'name': 'Jorge Eduardo Sánchez Ramos'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 19}, {'player': {'id': 26368, 'name': 'César Jasib Montes Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 5573, 'name': 'Héctor Alfredo Moreno Herrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5576, 'name': 'Jesús Daniel Gallardo Vasconcelos'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 23}, {'player': {'id': 5567, 'name': 'Edson Omar Álvarez Velázquez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 28825, 'name': 'Luis Gerardo Chávez Magallón'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 5571, 'name': 'Hirving Rodrigo Lozano Bahena'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 26280, 'name': 'Orbelín Pineda Alvarado'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 17}, {'player': {'id': 26301, 'name': 'Ernesto Alexis Vega Rojas'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 26400, 'name': 'Henry Josué Martín Mex'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 20}]}",Mexico,794,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0786a76f-f047-42e2-987e-165c7974e4fc,3,,,,3857260,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Saudi Arabia,799,['8af7e3a2-c69f-4ae5-82f3-037ae9d7cca3'],0,,,,,,,,,,,,,,,,,,Mexico,794,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8af7e3a2-c69f-4ae5-82f3-037ae9d7cca3,4,,,,3857260,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Saudi Arabia,799,['0786a76f-f047-42e2-987e-165c7974e4fc'],0,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,dcf77434-5afd-4d4a-89d5-a32e9dc73218,1536,,,,3857260,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,106,Saudi Arabia,799,['1f200ca0-1fd5-4e55-9e5f-548c1a13d839'],0,,,,,,,,,,,,,,,,,,Mexico,794,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1f200ca0-1fd5-4e55-9e5f-548c1a13d839,1537,,,,3857260,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,106,Saudi Arabia,799,['dcf77434-5afd-4d4a-89d5-a32e9dc73218'],0,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,1.203893,,,,,,,,,,,,,,6d57a9b3-db05-4f22-a7ae-487e3e53acb2,5,,,"[61.0, 40.1]",3857260,0,,,,-3.0613632,,Right Foot,,,,"[41.1, 38.5]",,Ground Pass,,19.964218,,,,Luis Gerardo Chávez Magallón,28825.0,,,,,Kick Off,1,From Kick Off,Henry Josué Martín Mex,26400.0,Center Forward,2,Mexico,794,['5eab331b-2934-4af9-92a0-121ab58a376b'],0,,,,,,,,,,,,,,,,,,Mexico,794,00:00:00.759,Pass,
,,,,,,,,,,,,,,,1.588686,,,,,,,,,,,,,,ab3f6cd2-ebe6-48be-b3c0-132652f368e7,8,,,"[42.8, 39.5]",3857260,0,,,,1.4898922,,Left Foot,,,,"[45.8, 76.5]",,Ground Pass,,37.12142,,,,Jorge Eduardo Sánchez Ramos,26406.0,,,,,,1,From Kick Off,Luis Gerardo Chávez Magallón,28825.0,Left Defensive Midfield,2,Mexico,794,['35f75cee-4f82-4743-929a-a1d7592eaabd'],3,,,,,,,,,,,,,,,,,,Mexico,794,00:00:03.182,Pass,
,,,,,,,,,,,,,,,1.897941,,,,,,,,,,,,,,bd28a752-66a6-4274-86c6-20c434e4dc46,11,,,"[46.0, 76.7]",3857260,0,,,,-2.6933813,,Right Foot,,,,"[22.5, 65.4]",,Ground Pass,,26.075659,,,,César Jasib Montes Castro,26368.0,,,,,,1,From Kick Off,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,2,Mexico,794,['f23b914d-502c-44c2-a47d-579775055dd4'],6,,,,,,,,,,,,,,,,,,Mexico,794,00:00:06.134,Pass,
,,,,,,,,,,,,,,,1.682623,,,,,,,,,,,,,,59ea40cd-b8b6-47b0-8614-ceef25b0029d,14,,,"[22.3, 62.0]",3857260,0,,,,-1.827045,,Right Foot,,,,"[16.3, 39.1]",,Ground Pass,,23.672981,,,,Francisco Guillermo Ochoa Magaña,5577.0,,,,,,1,From Kick Off,César Jasib Montes Castro,26368.0,Right Center Back,2,Mexico,794,['f2b3cc34-2aec-48a0-9485-db00ceef1b39'],9,,,,,,,,,,,,,,,,,,Mexico,794,00:00:09.120,Pass,
,,,,,,,,,,,,,,,1.59587,,,,,,,,,,,,,,d30cdfd8-dfae-4a64-babd-e1a4a7c65f06,17,,,"[18.0, 37.4]",3857260,0,,,,-0.6962732,,Right Foot,,,,"[30.8, 26.7]",,Ground Pass,,16.683226,,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Kick Off,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,2,Mexico,794,['1f053d92-455d-4ea2-9750-23ce2bfb7a5e'],12,,,,,,,,,,,,,,,,,,Mexico,794,00:00:12.551,Pass,
,,,,,,,,,,,,,,,1.973052,,,,,,,,,,,,,,04d7014f-e476-4cf4-bbef-e325e868f5c8,20,,,"[32.1, 29.9]",3857260,0,,,,2.5467126,,Left Foot,,,,"[15.4, 41.2]",,Ground Pass,,20.16383,,,,Francisco Guillermo Ochoa Magaña,5577.0,,,,,,1,From Kick Off,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,2,Mexico,794,['616cd898-47d2-4dce-8194-ac07e7baaa8b'],15,,,,,,,,,,,,,,,,,,Mexico,794,00:00:15.529,Pass,
,,,,,,,,,,,,,,,1.967279,,,,,,,,,,,,,,944858f1-f953-48b0-b58b-1ed358d53d73,23,,,"[15.7, 44.2]",3857260,0,,,,1.329743,,Right Foot,,,,"[21.6, 68.2]",,Ground Pass,,24.714571,,,,César Jasib Montes Castro,26368.0,,,,,,1,From Kick Off,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,2,Mexico,794,['6f09b849-33f4-4cbf-bcd6-34409f4858f8'],18,,,,,,,,,,,,,,,,,,Mexico,794,00:00:18.934,Pass,
,,,,,,,,,,,,,,,1.515576,,,,,,,,,,,,,,2d825465-3fce-4f1d-901d-f14f3de4c1dc,26,,,"[28.9, 71.2]",3857260,0,,,,-1.6891221,,Right Foot,,,,"[27.2, 56.9]",,Ground Pass,,14.400695,,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,From Kick Off,César Jasib Montes Castro,26368.0,Right Center Back,2,Mexico,794,['89a5351c-0cb4-4065-a974-c99a48cdaba4'],23,,,,,,,,,,,,,,,,,,Mexico,794,00:00:23.515,Pass,
,,,,,,,,,,,,,,,2.232016,,,,,,,,,,,,,,d0a0decd-0da6-44bd-a8b4-130889ab615e,29,,,"[27.4, 54.7]",3857260,0,,,,-1.3949802,,Right Foot,,,,"[33.6, 19.8]",,Ground Pass,,35.446438,,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Kick Off,Edson Omar Álvarez Velázquez,5567.0,Right Defensive Midfield,2,Mexico,794,['f7fd74c0-1591-4136-ade0-ca2096a93249'],25,,,,,,,,,,,,,,,,,,Mexico,794,00:00:25.821,Pass,
,,,,,,,,,,,,,,,1.714065,,,,,,,,,,,,,,1d1cecc0-903d-4197-a56c-ba7b9c95c8af,32,,,"[44.7, 16.9]",3857260,0,,,,1.8925469,,Left Foot,,,,"[36.8, 40.6]",,Ground Pass,,24.981993,,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,From Kick Off,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,2,Mexico,794,['1018861b-4080-4acf-9e33-cb95f69aecbc'],31,,,,,,,,,,,,,,,,,,Mexico,794,00:00:31.073,Pass,
,,,,,,,,,,,,,,,2.957522,,,,,,,,,,,,,,545d0600-aa22-432f-bad5-f9c36e7a2c02,35,,,"[44.7, 48.5]",3857260,0,,,,0.17644054,,Right Foot,,,,"[96.3, 57.7]",,High Pass,,52.41374,,Incomplete,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,,1,From Kick Off,Edson Omar Álvarez Velázquez,5567.0,Right Defensive Midfield,2,Mexico,794,"['621b5e11-30e3-4ec0-b145-eb9be7fe305c', 'a884c493-e03c-4ccf-923c-ae4d65b844e3']",34,,,,,,,,,,,,,,,,,,Mexico,794,00:00:34.517,Pass,
,,,,,,,,,,,,,,,1.387801,,,,,,,,,,,,,,a884c493-e03c-4ccf-923c-ae4d65b844e3,37,,,"[23.8, 22.4]",3857260,0,,,,-0.22615243,,Head,,,,"[35.1, 19.8]",,High Pass,,11.595258,,Incomplete,,Salem Mohammed Al Dawsari,5187.0,,,,,Recovery,1,From Kick Off,Ali Albulayhi,5715.0,Left Back,2,Mexico,794,"['545d0600-aa22-432f-bad5-f9c36e7a2c02', '923c10fc-c580-4b69-8dd4-94ef86f915fb', 'c34cbc46-a825-40fc-9000-fc690fccdc12']",37,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:00:37.475,Pass,
,,,,,,,,,,,,,,,1.851134,,,,,,,,,,,,,,71827345-ccbd-4bc9-93cc-6eceeda1daf0,41,,,"[85.4, 61.1]",3857260,0,,,,1.0413413,,Right Foot,,,,"[93.3, 74.6]",,High Pass,,15.641611,,,,Jorge Eduardo Sánchez Ramos,26406.0,,,,,,1,From Kick Off,Orbelín Pineda Alvarado,26280.0,Center Attacking Midfield,2,Mexico,794,['6891d2ca-79c3-4faf-88a0-df4df9a5bb28'],39,,,,,,,,,,,,,,,,,,Mexico,794,00:00:39.388,Pass,
,,,,,,,,,,,,,,,0.70236,,,,,,,,,,,,,,9855c31c-c986-4499-a5a3-1b742948d55d,47,,,"[103.1, 80.0]",3857260,0,True,,,-0.41726738,,,,,,"[112.8, 75.7]",,Low Pass,,10.610373,,,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,Throw-in,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,3,Mexico,794,['9e7e5bdd-adc4-4923-9e65-20b98ad78f1f'],53,,,,,,,,,,,,,,,,,,Mexico,794,00:00:53.758,Pass,
,,,,,,,,,,,,,,,1.590505,,,,,,,,,,,,,,a51b26c7-bd68-4764-b3ec-895884e5dcaa,54,,,"[95.4, 80.0]",3857260,1,,,,-0.34653887,,,,,,"[113.4, 73.5]",,Low Pass,,19.13766,,,,Henry Josué Martín Mex,26400.0,,,,,Throw-in,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,4,Mexico,794,['2163bd9e-cd41-4b70-aaff-047348f47ab8'],2,,,,,,,,,,,,,,,,,,Mexico,794,00:01:02.695,Pass,
,,,,,,,,,,,,,,,2.092567,,,,,,,,,,,,,,fafa0e3e-62ce-433e-81e2-abe23fae58a3,58,,,"[111.5, 74.8]",3857260,1,,,,-2.2751658,7360ea79-da18-4769-80d9-a53c5321f270,Left Foot,,,,"[91.7, 51.5]",,Ground Pass,,30.576626,,,,Luis Gerardo Chávez Magallón,28825.0,True,,,,,1,From Throw In,Henry Josué Martín Mex,26400.0,Center Forward,4,Mexico,794,['1e961737-1af4-4f9b-981b-96b4e6f4b4f7'],7,,,,,,,,,,,,,,,,,,Mexico,794,00:01:07.044,Pass,
,,,,,,,,,,,,,,,1.104502,,,,,,,,,,,,,,1b97b3ef-c994-4e57-a7e1-d4ed084cbd38,62,,,"[6.0, 36.0]",3857260,1,True,,,1.0910643,,Right Foot,,,,"[13.7, 50.8]",,Ground Pass,,16.683226,,,,Abdulelah Al Amri,51094.0,,,,,Goal Kick,1,From Goal Kick,Mohammed Khalil Al Owais,5714.0,Goalkeeper,5,Saudi Arabia,799,['20eb5a6e-3d54-4f00-a862-0a78ea1fa477'],22,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:22.393,Pass,
,,,,,,,,,,,,,,,3.666267,,,,,,,,,,,,,,339229e6-c068-420d-9bb9-09211b3cfe31,64,,,"[13.7, 59.0]",3857260,1,,,,-0.043450896,,Right Foot,,,,"[68.9, 56.6]",,High Pass,,55.252148,,,,Saleh Khalid Al Shehri,51469.0,,,,,,1,From Goal Kick,Abdulelah Al Amri,51094.0,Right Center Back,5,Saudi Arabia,799,['18994309-47b7-4696-83f6-6d5a5c881e0a'],24,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:24.556,Pass,
,,,,,,,,,,,,,,,0.149387,,,,,,,,,,,,,,57a950fb-5dee-417f-ab9a-784f1499c941,70,,,"[68.5, 77.6]",3857260,1,,,,-0.15264933,,Right Foot,,,,"[69.8, 77.4]",,Ground Pass,,1.3152946,,Incomplete,,Mohammed Kanoo,5713.0,,,,,,1,From Goal Kick,Saleh Khalid Al Shehri,51469.0,Right Center Forward,5,Saudi Arabia,799,"['5dbb5b16-3883-41a8-a9ea-5768648f1231', '83c5e9f7-b976-43a9-a265-4fb51541c506', '9c66d27e-db5f-4df2-84de-c9f6601447db']",31,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:31.166,Pass,True
,,,,,,,,,,,,,,,1.739319,,,,,,,,,,,,,,6957b156-f1fc-467a-9bee-cfc2f7d3feef,73,,,"[74.9, 80.0]",3857260,1,,,,-0.23441568,,,,,,"[95.0, 75.2]",,High Pass,,20.665188,,Incomplete,,Firas Tariq Nasser Al Albirakan,51099.0,,,,,Throw-in,1,From Throw In,Sultan Abdullah Salim Al Ghannam,57620.0,Right Back,6,Saudi Arabia,799,"['51e5d7ed-f83c-492b-82d7-8121707740c8', '81633fed-b75a-4809-b482-6d619df92af8']",42,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:42.876,Pass,
,,,,,,,,,,,,,,,1.442241,,,,,,,,,,,,,,81633fed-b75a-4809-b482-6d619df92af8,76,,,"[25.1, 4.9]",3857260,1,,,True,1.4544412,,,,,,"[27.8, 28.0]",,High Pass,,23.257257,,Incomplete,,,,,,,,Interception,1,From Throw In,Luis Gerardo Chávez Magallón,28825.0,Left Defensive Midfield,6,Saudi Arabia,799,"['14e2b888-029a-4fd2-a609-487fcc7fa4bd', '6957b156-f1fc-467a-9bee-cfc2f7d3feef', '98e4108b-e2f1-4197-badc-3a3fc37fe3bf']",44,,,,,,,,,,,,,,,,,,Mexico,794,00:01:44.615,Pass,True
,,,,,,,,,,,,,,,1.652387,,,,,,,,,,,,,,6d22b972-4160-4286-a253-0d01123da467,80,,,"[92.9, 49.6]",3857260,1,,,,-1.3899579,,Right Foot,,,,"[97.8, 22.8]",,High Pass,,27.244265,,Incomplete,,Salem Mohammed Al Dawsari,5187.0,,,,,,1,From Throw In,Mohammed Kanoo,5713.0,Left Center Forward,6,Saudi Arabia,799,"['0cfcdb9b-fadf-4438-b5d7-54272d5e6956', '5fc82c00-11ba-4296-bd59-00efd87843d2', 'c3efc6e2-d5f6-411d-917d-64535b9e9808']",46,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:46.775,Pass,True
,,,,,,,,,,,,,,,1.714763,,,,,,,,,,,,,,5fc82c00-11ba-4296-bd59-00efd87843d2,82,,,"[22.3, 57.3]",3857260,1,,,,-0.12246106,,Head,,,,"[41.8, 54.9]",,High Pass,,19.647137,,Incomplete,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,Interception,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,6,Saudi Arabia,799,"['49d3254f-1d64-4b3c-bad1-9b2eefdb865e', '6d22b972-4160-4286-a253-0d01123da467', '9a34ba51-d013-4579-b7ff-3a4280235e4f']",48,,,,,,,,,,,,,,,,,,Mexico,794,00:01:48.427,Pass,
,,,,,,,,,,,,,,,1.682199,,,,,,,,,,,,,,9a34ba51-d013-4579-b7ff-3a4280235e4f,84,,,"[78.3, 25.2]",3857260,1,,,,-1.0714496,,Head,,,,"[87.3, 8.7]",,Low Pass,,18.794947,,,,Salem Mohammed Al Dawsari,5187.0,,,,,Interception,1,From Throw In,Saud Abdullah Abdul Hamid,51710.0,Left Defensive Midfield,6,Saudi Arabia,799,"['0458f863-681c-4aef-8659-425ff925ece1', '5fc82c00-11ba-4296-bd59-00efd87843d2']",50,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:50.142,Pass,
,,,,,,,,,,,,,,,2.814403,,,,,,,,,,,,,,127ea557-7a53-4c4e-9652-16819ada09d2,88,,,"[80.9, 4.2]",3857260,1,,,,2.9329617,,Right Foot,,,,"[58.7, 8.9]",,Low Pass,,22.69207,,,,Ali Albulayhi,5715.0,,,,,,1,From Throw In,Salem Mohammed Al Dawsari,5187.0,Left Midfield,6,Saudi Arabia,799,"['0858b3b3-903d-4f0c-89a0-5825ead78b4f', '16c0a14a-9ef8-4263-b506-7ddcd649541d']",53,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:53.058,Pass,True
,,,,,,,,,,,,,,,1.205405,,,,,,,,,,,,,,2fcdd2ac-3022-453a-9bfb-e8da2105427e,91,,,"[58.0, 7.4]",3857260,1,,,,1.5830656,,Right Foot,,,,"[57.8, 23.7]",,Ground Pass,,16.301228,,,,Ali Al Hassan,51096.0,,,,,,1,From Throw In,Ali Albulayhi,5715.0,Left Back,6,Saudi Arabia,799,['6067a5b2-b719-4e64-9928-812cc74f37d9'],57,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:57.145,Pass,
,,,,,,,,,,,,,,,1.803936,,,,,,,,,,,,,,e1d5f384-4e98-4f47-b04f-3b9ed9f75307,94,,,"[54.4, 27.1]",3857260,1,,,,2.0247355,,Right Foot,,,,"[44.3, 47.8]",,Ground Pass,,23.032585,,,,Abdulelah Al Amri,51094.0,,,,,,1,From Throw In,Ali Al Hassan,51096.0,Right Defensive Midfield,6,Saudi Arabia,799,['76f81dd9-dc9b-4695-93f7-57b320d0f916'],59,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:01:59.287,Pass,
,,,,,,,,,,,,,,,1.805956,,,,,,,,,,,,,,5419f337-c3e6-460d-aac9-a50b823eb4bf,96,,,"[44.1, 47.8]",3857260,2,,,,0.84551084,,Right Foot,,,,"[64.4, 70.7]",,Ground Pass,,30.602287,,,,Sultan Abdullah Salim Al Ghannam,57620.0,,,,,,1,From Throw In,Abdulelah Al Amri,51094.0,Right Center Back,6,Saudi Arabia,799,['66c6458b-d336-4229-98d2-ec658ba6ba36'],1,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:01.092,Pass,
,,,,,,,,,,,,,,,2.554275,,,,,,,,,,,,,,02edb78e-b855-4790-a998-6127dbedf6a6,99,,,"[71.1, 70.7]",3857260,2,,,,-1.0010997,,Right Foot,,,,"[94.8, 33.7]",,High Pass,,43.939617,,Incomplete,,Mohammed Kanoo,5713.0,,,,,,1,From Throw In,Sultan Abdullah Salim Al Ghannam,57620.0,Right Back,6,Saudi Arabia,799,"['293f0db3-9ec8-4442-882b-e1f3fdde8e29', '5c0dbdd6-c1e6-4c39-8a46-7e562014235f']",4,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:04.180,Pass,
,,,,,,,,,,,,,,,0.895293,,,,,,,,,,,,,,7a26b1d7-aac5-4c17-8bed-498a2e46d60e,107,,,"[11.2, 40.0]",3857260,2,True,,,-0.92835563,,Keeper Arm,,,,"[33.8, 9.8]",,Ground Pass,,37.72002,,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,,,,,1,From Keeper,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,8,Mexico,794,['6f4b449f-9589-46e3-8742-6dc66a408450'],16,,,,,,,,,,,,,,,,,,Mexico,794,00:02:16.272,Pass,
,,,,,,,,,,,,,,,1.643109,,,,,,,,,,,,,,0544b053-523a-4cec-944d-f5ae59a64826,109,,,"[37.5, 4.9]",3857260,2,True,,,2.2660005,,Left Foot,,,,"[19.9, 26.0]",,Ground Pass,,27.476717,,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,9,Mexico,794,['ff1c5f54-ef54-473c-850b-a153c6a1b1a0'],18,,,,,,,,,,,,,,,,,,Mexico,794,00:02:18.067,Pass,
,,,,,,,,,,,,,,,1.518308,,,,,,,,,,,,,,4dd9171c-1ce7-4c98-9446-88a25191c209,111,,,"[21.4, 30.3]",3857260,2,,,,1.418147,,Left Foot,,,,"[23.8, 45.9]",,Ground Pass,,15.783536,,,,César Jasib Montes Castro,26368.0,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,10,Mexico,794,['6abda77a-75da-42df-a4a0-be56d9d02a1a'],21,,,,,,,,,,,,,,,,,,Mexico,794,00:02:21.159,Pass,
,,,,,,,,,,,,,,,1.416774,,,,,,,,,,,,,,ef83542c-eba3-4c10-9449-2dc9f1e1c2bb,114,,,"[25.1, 47.9]",3857260,2,,,,1.5341827,,Left Foot,,,,"[26.1, 75.2]",,Ground Pass,,27.31831,,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,Regular Play,César Jasib Montes Castro,26368.0,Right Center Back,11,Mexico,794,['788d0f14-bd89-4dfa-b982-bd5050df46c8'],23,,,,,,,,,,,,,,,,,,Mexico,794,00:02:23.712,Pass,
,,,,,,,,,,,,,,,1.247111,,,,,,,,,,,,,,4cb96209-d7a4-4bd0-97fb-ce592c92a3cc,117,,,"[45.8, 76.1]",3857260,2,,,,-0.47646743,,Right Foot,,,,"[70.6, 63.3]",,Ground Pass,,27.908422,,,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,,1,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Right Defensive Midfield,12,Mexico,794,['90770550-6534-4622-a348-96c770c9fb88'],30,,,,,,,,,,,,,,,,,,Mexico,794,00:02:30.983,Pass,
,,,,,,,,,,,,,,,1.75324,,,,,,,,,,,,,,9ae63c79-133b-4a19-bc9a-7ea6089efdf7,121,,,"[79.0, 49.6]",3857260,2,,,,-0.442184,0762f517-c773-4524-ad11-f9b093adb86e,Right Foot,,,,"[101.6, 38.9]",,Ground Pass,,25.005,,,,Ernesto Alexis Vega Rojas,26301.0,True,,Through Ball,True,,1,Regular Play,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,13,Mexico,794,['f6029980-5061-417b-86e3-256bf71884e2'],35,,,,,,,,,,,,,,,,,,Mexico,794,00:02:35.609,Pass,
,,,,,,,,,,,,,,,1.746313,,,,,,,,,,,,,,9a1f5f59-bf85-4924-9848-ed3033324ccd,128,,,"[45.6, 72.4]",3857260,2,,,,-0.9374414,,Right Foot,,,,"[56.1, 58.1]",,Ground Pass,,17.740913,,,,Mohammed Kanoo,5713.0,,,,,,1,Regular Play,Firas Tariq Nasser Al Albirakan,51099.0,Right Midfield,13,Mexico,794,"['c56aa47b-92d2-4239-8620-881788401f2a', 'ee40962b-7f28-41ab-ab0f-38e27ab06c65']",44,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:02:44.687,Pass,True
