50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed004a38-9fa3-47da-a3a0-1c67b0db665b,1,,,,3857281,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 16531, 'name': 'Dominik Livaković'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 29163, 'name': 'Josip Juranović'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 33018, 'name': 'Joško Gvardiol'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 20}, {'player': {'id': 12625, 'name': 'Borna Sosa'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 11}, {'player': {'id': 5463, 'name': 'Luka Modrić'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5456, 'name': 'Mateo Kovačić'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5460, 'name': 'Andrej Kramarić'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 9}, {'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 4}, {'player': {'id': 22041, 'name': 'Marko Livaja'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Croatia,785,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8ab01a76-e356-45cd-afe1-1679c3e93ff8,2,,,,3857281,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 15958, 'name': 'Milan Borjan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 18}, {'player': {'id': 44703, 'name': 'Alistair Johnston'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 11846, 'name': 'Steven de Sousa Vitoria'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 23828, 'name': 'Kamal Miller'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 16120, 'name': 'Richie Laryea'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 31684, 'name': 'Atiba Hutchinson'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 13}, {'player': {'id': 11187, 'name': 'Stephen Antunes Eustáquio'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 24024, 'name': 'Tajon Buchanan'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 11}, {'player': {'id': 12365, 'name': 'Alphonso Davies'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 19}, {'player': {'id': 16459, 'name': 'Cyle Larin'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 17}, {'player': {'id': 23640, 'name': 'Jonathan David'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 20}]}",Canada,1833,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7a5b8b25-333f-4d86-97c6-6107321190e5,3,,,,3857281,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['d1c8eb8b-1f95-4527-8979-4acb8ddfede4'],0,,,,,,,,,,,,,,,,,Canada,1833,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d1c8eb8b-1f95-4527-8979-4acb8ddfede4,4,,,,3857281,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Croatia,785,['7a5b8b25-333f-4d86-97c6-6107321190e5'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,42eee4b2-8ee9-46d7-818f-36b56461aaaf,1950,,,,3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,84,Croatia,785,['ae99316c-b69f-44ec-b496-e17d5654edd6'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ae99316c-b69f-44ec-b496-e17d5654edd6,1951,,,,3857281,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,84,Croatia,785,['42eee4b2-8ee9-46d7-818f-36b56461aaaf'],0,,,,,,,,,,,,,,,,,Canada,1833,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.061397,,,,,,,,,,,,d520bda1-a242-4c69-ae48-3febe86536d6,5,,,"[60.0, 40.0]",3857281,0,,,,-3.0771658,,Right Foot,,,,"[44.5, 39.0]",,Ground Pass,,15.532225,,,,,Marcelo Brozović,5469.0,,,,,Kick Off,1,From Kick Off,Marko Livaja,22041.0,Center Forward,2,Croatia,785,['f725ac08-69c6-4e2c-b6b2-ccaa23b84a2c'],0,,,,,,,,,,,,,,,,,Croatia,785,00:00:00.391,Pass,
,,,,,,,,,,,,,,,,,1.83934,,,,,,,,,,,,32ce3ff0-a895-4375-9907-7d807faeb059,8,,,"[44.5, 36.3]",3857281,0,,,,-1.7731981,,Right Foot,,,,"[38.2, 5.6]",,Ground Pass,,31.33975,,,,,Borna Sosa,12625.0,,,,,,1,From Kick Off,Marcelo Brozović,5469.0,Center Defensive Midfield,2,Croatia,785,['ecb8414e-7bf2-4869-a95a-3a70cc35642c'],2,,,,,,,,,,,,,,,,,Croatia,785,00:00:02.426,Pass,
,,,,,,,,,,,,,,,,,1.415385,,,,,,,,,,,,4cfbf8a4-5687-4442-bfef-1fdc526c6a78,11,,,"[35.6, 5.4]",3857281,0,,,,2.3020957,,Left Foot,,,,"[22.5, 20.0]",,Ground Pass,,19.615555,,,,,Joško Gvardiol,33018.0,,,,,,1,From Kick Off,Borna Sosa,12625.0,Left Back,2,Croatia,785,['368c6df7-5481-40b7-8318-4661a10c1f56'],4,,,,,,,,,,,,,,,,,Croatia,785,00:00:04.837,Pass,
,,,,,,,,,,,,,,,,,1.580874,,,,,,,,,,,,2093d961-14c2-4eb5-9589-2d5df76768c5,14,,,"[22.3, 20.8]",3857281,0,,,,1.6997693,,Left Foot,,,,"[18.5, 50.1]",,Ground Pass,,29.54539,,,,,Dejan Lovren,3471.0,,,,,,1,From Kick Off,Joško Gvardiol,33018.0,Left Center Back,2,Croatia,785,['8ab250a9-e461-41e8-8f9e-58b338924e35'],7,,,,,,,,,,,,,,,,,Croatia,785,00:00:07.470,Pass,
,,,,,,,,,,,,,,,,,1.452102,,,,,,,,,,,,57855a87-f503-4700-82de-3ee6ca4d684b,17,,,"[18.5, 50.9]",3857281,0,,,,-1.4809104,,Right Foot,,,,"[20.6, 27.6]",,Ground Pass,,23.394444,,,,,Joško Gvardiol,33018.0,,,,,,1,From Kick Off,Dejan Lovren,3471.0,Right Center Back,2,Croatia,785,['8785bd19-3558-44d3-b9e6-469e4ad7ab78'],10,,,,,,,,,,,,,,,,,Croatia,785,00:00:10.507,Pass,
,,,,,,,,,,,,,,,,,1.396914,,,,,,,,,,,,1b145e58-5771-4195-909e-60143915dd75,20,,,"[25.6, 25.4]",3857281,0,,,,-1.3819622,,Right Foot,,,,"[29.9, 2.9]",,Ground Pass,,22.907204,,,,,Borna Sosa,12625.0,,,,,,1,From Kick Off,Joško Gvardiol,33018.0,Left Center Back,2,Croatia,785,['9a5f0b26-baa0-4521-9093-50c719694661'],13,,,,,,,,,,,,,,,,,Croatia,785,00:00:13.281,Pass,
,,,,,,,,,,,,,,,,,2.35437,,,,,,,,,,,,291e4f86-dd73-487f-910a-f634595f7e2a,23,,,"[30.2, 4.9]",3857281,0,,,,0.27800283,,Left Foot,,,,"[74.7, 17.6]",,High Pass,,46.276775,,,,,Marko Livaja,22041.0,,,,,,1,From Kick Off,Borna Sosa,12625.0,Left Back,2,Croatia,785,['579f4632-c2ec-441a-93b4-800674f7fa3e'],15,,,,,,,,,,,,,,,,,Croatia,785,00:00:15.834,Pass,
,,,,,,,,,,,,,,,,,0.972643,,,,,,,,,,,,445aa28f-ab58-41ec-8cfd-c9c2d173ebca,28,,,"[15.4, 39.2]",3857281,0,,,,-1.4611461,,Keeper Arm,,,,"[16.6, 28.3]",,Ground Pass,,10.965857,,,,,Kamal Miller,23828.0,,,,,,1,Regular Play,Milan Borjan,15958.0,Goalkeeper,3,Canada,1833,['56d8dff6-918c-44fc-8621-ad813ba688cd'],28,,,,,,,,,,,,,,,,,Canada,1833,00:00:28.033,Pass,
,,,,,,,,,,,,,,,,,2.192834,,,,,,,,,,,,9f04472c-ab60-40a8-8b78-fc94a3f1426e,32,,,"[26.1, 31.4]",3857281,0,,,,1.4583317,,Left Foot,,,,"[30.9, 73.9]",,Ground Pass,,42.7702,,,,,Alistair Johnston,44703.0,,True,,,,1,Regular Play,Kamal Miller,23828.0,Left Center Back,3,Canada,1833,"['223bbed3-51f4-42b3-bb12-205efb31a46e', 'af97ea8d-8a89-4e53-bf2f-aa96c28fcf7c']",33,,,,,,,,,,,,,,,,,Canada,1833,00:00:33.453,Pass,True
,,,,,,,,,,,,,,,,,1.718827,,,,,,,,,,,,89763787-d002-49ea-9d44-d7f7d24d0fb4,35,,,"[32.5, 75.5]",3857281,0,,,,0.03724984,,Right Foot,,,,"[48.6, 76.1]",,Ground Pass,,16.111176,,,,,Jonathan David,23640.0,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Back,3,Canada,1833,['cd49d2c0-a7f7-40a5-83e9-2d1e2db4988d'],37,,,,,,,,,,,,,,,,,Canada,1833,00:00:37.004,Pass,
,,,,,,,,,,,,,,,,,0.790959,,,,,,,,,,,,5fe6b0ea-6c99-42f2-9613-07b81bdce6ab,39,,,"[49.9, 76.7]",3857281,0,,,,0.094688065,,Right Foot,,,,"[67.8, 78.4]",,Ground Pass,,17.980545,,,,,Tajon Buchanan,24024.0,,,,,,1,Regular Play,Jonathan David,23640.0,Left Center Forward,3,Canada,1833,['429928bb-5827-46dd-8a1d-40399a4bed97'],39,,,,,,,,,,,,,,,,,Canada,1833,00:00:39.115,Pass,
,,,,,,,,,,,,,,,,,2.11385,,,,,,,,,,,,320c3d3c-f1f2-4876-829d-b25242657288,42,,,"[39.6, 73.5]",3857281,0,,,,-2.6801574,,Right Foot,,,,"[21.5, 64.5]",,Ground Pass,,20.214104,,,,,Steven de Sousa Vitoria,11846.0,,,,,,1,Regular Play,Tajon Buchanan,24024.0,Right Midfield,3,Canada,1833,['e584b995-de54-4139-811b-03a12f750bad'],45,,,,,,,,,,,,,,,,,Canada,1833,00:00:45.176,Pass,
,,,,,,,,,,,,,,,,,1.172115,,,,,,,,,,,,e125012d-c578-44f0-a7ae-73399160b33f,45,,,"[21.4, 62.0]",3857281,0,,,,0.8732937,,Right Foot,,,,"[33.3, 76.2]",,Ground Pass,,18.527008,,,,,Tajon Buchanan,24024.0,,,,,,1,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,3,Canada,1833,['d9765243-b191-47b5-a6ff-e9ee9338be42'],48,,,,,,,,,,,,,,,,,Canada,1833,00:00:48.244,Pass,
,,,,,,,,,,,,,,,,,1.387857,,,,,,,,,,,,a4813849-8fc3-4ff1-aeaa-ad04395523ed,48,,,"[33.6, 74.7]",3857281,0,,,,-2.497208,,Right Foot,,,,"[15.5, 61.1]",,Ground Pass,,22.640009,,,,,Steven de Sousa Vitoria,11846.0,,,,,,1,Regular Play,Tajon Buchanan,24024.0,Right Midfield,3,Canada,1833,['a7f955b4-db6c-4c57-9bec-395818788031'],51,,,,,,,,,,,,,,,,,Canada,1833,00:00:51.599,Pass,
,,,,,,,,,,,,,,,,,2.320823,,,,,,,,,,,,a506eb64-8e6c-47bb-b6cc-d791556b2e61,52,,,"[13.8, 54.5]",3857281,0,,,,-1.9988117,,Right Foot,,,,"[3.9, 32.8]",,Ground Pass,,23.851625,,,,,Milan Borjan,15958.0,,,,,,1,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,3,Canada,1833,"['822ebad5-944e-495e-ad41-8ab9d0f3a307', 'b1cfcae2-aaf7-469d-93f4-59388ae20c16']",54,,,,,,,,,,,,,,,,,Canada,1833,00:00:54.498,Pass,True
,,,,,,,,,,,,,,,,,3.247916,,,,,,,,,,,,e27bc233-9412-4db0-88c0-0948c3c50f1a,55,,,"[3.9, 32.8]",3857281,0,,,,0.36751625,,Left Foot,,,,"[62.6, 55.4]",,High Pass,,62.90032,,,,,Cyle Larin,16459.0,,,,,,1,Regular Play,Milan Borjan,15958.0,Goalkeeper,3,Canada,1833,['ede9ec04-030a-4363-8f1a-32b09bc3b488'],56,,,,,,,,,,,,,,,,,Canada,1833,00:00:56.859,Pass,
,,,,,,,,,,,,,,,,,1.625423,,,,,,,,,,,,8c9f8e3d-0620-40ef-ab80-10e9bb871ecd,58,,,"[66.8, 62.0]",3857281,1,,,,0.8218783,,Right Foot,,,,"[80.0, 76.2]",,Ground Pass,,19.387625,,,,,Tajon Buchanan,24024.0,,,,,,1,Regular Play,Cyle Larin,16459.0,Right Center Forward,3,Canada,1833,['7a129775-07d9-49b1-8b0f-317d7b67af03'],1,,,,,,,,,,,,,,,,,Canada,1833,00:01:01.519,Pass,
,,,,,,,,,,,,,,,,,1.541328,,,,,,,,,,,,32089881-baaa-41d5-b07b-2af94bc4c6ba,61,,,"[98.2, 67.0]",3857281,1,,,,-1.2141762,70765ee8-08bb-4f8f-90b9-9c46f413aba6,Right Foot,True,,,"[109.6, 36.4]",True,High Pass,,32.654556,,,,,Alphonso Davies,12365.0,,,,,,1,Regular Play,Tajon Buchanan,24024.0,Right Midfield,3,Canada,1833,['e32b541b-fcef-4081-b209-71e2c3ef5de4'],6,,,,,,,,,,,,,,,,,Canada,1833,00:01:06.484,Pass,
,,,,,,,,,,,,,,,,,2.05625,,,,,,,,,,,,3eb37b35-9716-4835-a588-84d12db23781,66,,,"[60.0, 40.0]",3857281,2,True,,,2.8546538,,Right Foot,,,,"[29.5, 49.0]",,Ground Pass,,31.800158,,,,,Dejan Lovren,3471.0,,,,,Kick Off,1,From Kick Off,Marko Livaja,22041.0,Center Forward,4,Croatia,785,['d6c5df74-314f-4c6c-a379-c8f1390bc1bc'],30,,,,,,,,,,,,,,,,,Croatia,785,00:02:30.624,Pass,
,,,,,,,,,,,,,,,,,0.152314,,,,,,,,,,,,52730ca9-9003-4fcd-832b-a3fc83973c8a,70,,,"[105.6, 8.1]",3857281,2,,,,2.2142975,,Left Foot,,,,"[102.6, 12.1]",,Ground Pass,,5.0,,,Incomplete,,Richie Laryea,16120.0,,,,,,1,Regular Play,Alphonso Davies,12365.0,Left Midfield,5,Canada,1833,"['85983be2-23d5-4de6-922e-b62b407834b5', 'd5fb657d-0456-406c-a793-f141162a057c']",40,,,,,,,,,,,,,,,,,Canada,1833,00:02:40.261,Pass,
,,,,,,,,,,,,,,,,,1.217874,,,,,,,,,,,,25da9ed8-b5cb-4728-b676-592ff3a59593,73,,,"[100.1, 0.1]",3857281,2,,,,2.590351,,,,,,"[86.6, 8.4]",,Low Pass,,15.847397,,,,,Atiba Hutchinson,31684.0,,,,,Throw-in,1,From Throw In,Alphonso Davies,12365.0,Left Midfield,6,Canada,1833,['2fd01af0-3c6f-4c6c-b8c3-bfe7a44c301e'],46,,,,,,,,,,,,,,,,,Canada,1833,00:02:46.894,Pass,
,,,,,,,,,,,,,,,,,1.269127,,,,,,,,,,,,5dd458b1-3bf8-4698-a4cd-f5754491c180,75,,,"[86.6, 8.4]",3857281,2,,,,-0.6365082,,Right Foot,,,,"[93.5, 3.3]",,Ground Pass,,8.58021,,,,,Alphonso Davies,12365.0,,,,,,1,From Throw In,Atiba Hutchinson,31684.0,Right Defensive Midfield,6,Canada,1833,['437a415d-ab9f-4d8d-bf4c-0e1d7d713430'],48,,,,,,,,,,,,,,,,,Canada,1833,00:02:48.112,Pass,
,,,,,,,,,,,,,,,,,2.16747,,,,,,,,,,,,2de42970-7db7-4c80-a7f7-d49ef52ac0ae,78,,,"[87.8, 5.7]",3857281,2,,,,2.248405,,Left Foot,,,,"[63.9, 35.4]",,Low Pass,,38.122173,,,,,Steven de Sousa Vitoria,11846.0,,,,,,1,From Throw In,Alphonso Davies,12365.0,Left Midfield,6,Canada,1833,['5aa611bc-bfd9-4e98-81b3-c557385675ba'],50,,,,,,,,,,,,,,,,,Canada,1833,00:02:50.479,Pass,
,,,,,,,,,,,,,,,,,1.242218,,,,,,,,,,,,cdcde1f7-3029-41e2-9811-f5861ac4acec,81,,,"[64.8, 40.0]",3857281,2,,,,-1.7280768,,Right Foot,,,,"[61.2, 17.3]",,Ground Pass,,22.98369,,,,,Kamal Miller,23828.0,,,,,,1,From Throw In,Steven de Sousa Vitoria,11846.0,Right Center Back,6,Canada,1833,['2e02f531-661f-4a01-9140-8488565909d3'],55,,,,,,,,,,,,,,,,,Canada,1833,00:02:55.634,Pass,
,,,,,,,,,,,,,,,,,1.260062,,,,,,,,,,,,aadd4d07-5086-4d4d-b9c4-1eb38fe8289d,84,,,"[63.3, 16.7]",3857281,2,,,,2.1204383,,Left Foot,,,,"[56.5, 27.8]",,Ground Pass,,13.017296,,,,,Stephen Antunes Eustáquio,11187.0,,,,,,1,From Throw In,Kamal Miller,23828.0,Left Center Back,6,Canada,1833,['558f5856-d65f-4a45-952a-10bf435824cf'],59,,,,,,,,,,,,,,,,,Canada,1833,00:02:59.732,Pass,
,,,,,,,,,,,,,,,,,1.087782,,,,,,,,,,,,2485b726-77c0-49e7-9b6d-2c7f06c4c63f,87,,,"[56.5, 35.8]",3857281,3,,,,1.6001996,,Right Foot,,,,"[56.2, 46.0]",,Ground Pass,,10.204411,,,,,Steven de Sousa Vitoria,11846.0,,,,,,1,From Throw In,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,6,Canada,1833,['ec4efe0c-d795-49a0-aa14-19662ef430c4'],2,,,,,,,,,,,,,,,,,Canada,1833,00:03:02.220,Pass,
,,,,,,,,,,,,,,,,,3.017958,,,,,,,,,,,,191600a1-7e31-42f4-b981-9aa3b1cb15bc,90,,,"[58.3, 46.5]",3857281,3,,,,-0.8446893,,Right Foot,,,,"[99.5, 0.1]",,High Pass,,62.05159,,,Out,,Richie Laryea,16120.0,,True,,,,1,From Throw In,Steven de Sousa Vitoria,11846.0,Right Center Back,6,Canada,1833,['7b73474b-9887-4a8b-a52c-aa46c321d4b7'],4,,,,,,,,,,,,,,,,,Canada,1833,00:03:04.946,Pass,
,,,,,,,,,,,,,,,,,1.317626,,,,,,,,,,,,d11d7201-4fab-4cb6-890a-e1389c1f21c4,92,,,"[21.8, 80.0]",3857281,3,,,,-0.47927135,,,,,,"[47.2, 66.8]",,High Pass,,28.625164,,,,,Marko Livaja,22041.0,,,,,Throw-in,1,From Throw In,Josip Juranović,29163.0,Right Back,7,Croatia,785,['edc497a2-ee5e-41d9-94c3-7eb3d2f0af39'],20,,,,,,,,,,,,,,,,,Croatia,785,00:03:20.153,Pass,
,,,,,,,,,,,,,,,,,2.021708,,,,,,,,,,,,b5896bb2-f864-43b7-a2ab-dec80372e425,94,,,"[47.2, 66.8]",3857281,3,,,,-0.0062111,,Head,,,,"[63.3, 66.7]",,High Pass,,16.100311,,,Incomplete,,Andrej Kramarić,5460.0,,,,,,1,From Throw In,Marko Livaja,22041.0,Center Forward,7,Croatia,785,"['4873991d-0dc2-4920-95f2-4678a8bbd96a', 'a939598f-b3b1-4e92-8fa0-c3faff74b00b']",21,,,,,,,,,,,,,,,,,Croatia,785,00:03:21.471,Pass,
,,,,,,,,,,,,,,,,,1.683417,,,,,,,,,,,,4873991d-0dc2-4920-95f2-4678a8bbd96a,96,,,"[56.8, 13.4]",3857281,3,,,,0.10706565,,Right Foot,,,,"[78.2, 15.7]",,High Pass,,21.523243,,,Incomplete,,Jonathan David,23640.0,,,,,Recovery,1,From Throw In,Richie Laryea,16120.0,Left Back,7,Croatia,785,"['a51e3f42-71c1-4425-9668-44becf53e6e3', 'b5896bb2-f864-43b7-a2ab-dec80372e425', 'dc44de44-2ed8-49a6-ac21-3daae1bf55da']",23,,,,,,,,,,,,,,,,,Canada,1833,00:03:23.492,Pass,
,,,,,,,,,,,,,,,,,0.8541,,,,,,,,,,,,0993355c-5e13-47a7-803d-f1e6b17d36e1,102,,,"[44.9, 76.4]",3857281,3,,,,-3.041924,,Left Foot,,,,"[33.9, 75.3]",,Ground Pass,,11.054863,,,,,Josip Juranović,29163.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,7,Croatia,785,"['00bf493f-5743-42cb-b572-d4b7d473ff5c', '88ae97a2-88b7-4645-a048-b3119918d6dc']",28,,,,,,,,,,,,,,,,,Croatia,785,00:03:28.317,Pass,True
,,,,,,,,,,,,,,,,,2.65991,,,,,,,,,,,,bae0869c-33b5-4e0b-aa1e-923e5578fda0,105,,,"[32.5, 72.4]",3857281,3,,,,-2.3977354,,Right Foot,,,,"[11.2, 52.8]",,Ground Pass,,28.945639,,,,,Dominik Livaković,16531.0,,,,,,1,From Throw In,Josip Juranović,29163.0,Right Back,7,Croatia,785,['656a5434-1507-4aa5-acea-374a2a58bf23'],30,,,,,,,,,,,,,,,,,Croatia,785,00:03:30.187,Pass,
,,,,,,,,,,,,,,,,,1.741149,,,,,,,,,,,,59aea5ff-4719-4168-8ca0-7bf12702bf18,108,,,"[11.8, 46.0]",3857281,3,,,,-1.2924967,,Right Foot,,,,"[16.2, 30.6]",,Ground Pass,,16.016241,,,,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Dominik Livaković,16531.0,Goalkeeper,7,Croatia,785,['e1e03a73-2182-4300-81e5-1cde9a8d97a2'],34,,,,,,,,,,,,,,,,,Croatia,785,00:03:34.191,Pass,
,,,,,,,,,,,,,,,,,1.607907,,,,,,,,,,,,ea8b7ff7-93fb-4fb0-ad8c-6e2bb3e3e71b,111,,,"[20.2, 24.9]",3857281,3,,,,-1.0427219,,Right Foot,,,,"[32.8, 3.3]",,Ground Pass,,25.0064,,,,,Borna Sosa,12625.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,7,Croatia,785,['2ec6c74d-7e2b-4afe-84a4-0fd40679434f'],37,,,,,,,,,,,,,,,,,Croatia,785,00:03:37.404,Pass,
,,,,,,,,,,,,,,,,,1.51032,,,,,,,,,,,,dfaafc00-7ed0-436d-b34a-e72a1d24a698,114,,,"[31.6, 3.3]",3857281,3,,,,2.3274255,,Left Foot,,,,"[18.1, 17.6]",,Ground Pass,,19.665707,,,,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Borna Sosa,12625.0,Left Back,7,Croatia,785,['c8ab64e1-c586-4d5d-a3da-f5f9b55a69ef'],40,,,,,,,,,,,,,,,,,Croatia,785,00:03:40.188,Pass,
,,,,,,,,,,,,,,,,,2.385766,,,,,,,,,,,,e6db8ce2-ebfb-4424-b693-edd4b1816a60,117,,,"[16.4, 17.7]",3857281,3,,,,1.6467744,,Left Foot,,,,"[14.2, 46.6]",,Ground Pass,,28.983616,,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,7,Croatia,785,['8bc7b30f-673a-4d36-ba10-0c064b94580b'],42,,,,,,,,,,,,,,,,,Croatia,785,00:03:42.259,Pass,
,,,,,,,,,,,,,,,,,1.953933,,,,,,,,,,,,da282715-af29-49ca-8508-fb5a84f47605,120,,,"[21.2, 49.3]",3857281,3,,,,-1.2615974,,Right Foot,,,,"[28.1, 27.7]",,Ground Pass,,22.675318,,,,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,7,Croatia,785,['bd8b1341-e47e-4868-9dfd-e65f8643753e'],48,,,,,,,,,,,,,,,,,Croatia,785,00:03:48.875,Pass,
,,,,,,,,,,,,,,,,,1.159297,,,,,,,,,,,,f8f7342f-5d5d-4ad3-b3e0-4f7dd89c3e9d,123,,,"[37.2, 24.7]",3857281,3,,,,0.46721265,,Left Foot,,,,"[59.6, 36.0]",,Ground Pass,,25.088842,,,,,Marko Livaja,22041.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,7,Croatia,785,['f651d63e-49ee-456c-9df4-08642f4d116d'],52,,,,,,,,,,,,,,,,,Croatia,785,00:03:52.232,Pass,
,,,,,,,,,,,,,,,,,1.17717,,,,,,,,,,,,ec5feb66-a5ce-4c9a-90a7-c199a8fd973f,129,,,"[62.9, 38.1]",3857281,4,,,,1.8867666,,Right Foot,,,,"[57.8, 53.7]",,Ground Pass,,16.412495,,,,,Dejan Lovren,3471.0,,,,,Free Kick,1,From Free Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,8,Croatia,785,['8ef6375a-cb22-4c63-8ef5-10d10ecdaacc'],6,,,,,,,,,,,,,,,,,Croatia,785,00:04:06.110,Pass,
,,,,,,,,,,,,,,,,,1.194986,,,,,,,,,,,,a84e1be6-a5d0-4d34-a888-d949a2668530,132,,,"[58.8, 54.7]",3857281,4,,,,0.9969498,,Right Foot,,,,"[70.5, 72.8]",,Ground Pass,,21.552261,,,,,Josip Juranović,29163.0,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,8,Croatia,785,['ca40ee56-0d55-4ecf-9370-72bcb81401c0'],8,,,,,,,,,,,,,,,,,Croatia,785,00:04:08.356,Pass,
