50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f4aaba7a-6177-44f6-a0b4-aa4ecb6c6b8f,1,,,,3869354,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England,768,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 3468, 'name': 'Jordan Pickford'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3244, 'name': 'John Stones'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 3336, 'name': 'Harry Maguire'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 3382, 'name': 'Luke Shaw'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 3943, 'name': 'Declan Rice'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3532, 'name': 'Jordan Brian Henderson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 30714, 'name': 'Jude Bellingham'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 22084, 'name': 'Bukayo Saka'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 4354, 'name': 'Philip Foden'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",England,768,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,55f454cb-e250-4f51-b97d-68e3a7a92289,2,,,,3869354,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England,768,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 4445, 'name': 'Jules Koundé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 5485, 'name': 'Raphaël Varane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 8519, 'name': 'Dayotchanculle Upamecano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 6704, 'name': 'Theo Bernard François Hernández'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 22}, {'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 14}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 7}, {'player': {'id': 3009, 'name': 'Kylian Mbappé Lottin'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 3604, 'name': 'Olivier Giroud'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",France,771,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3518fba5-71a8-4fb3-9ad9-b1f38065b426,3,,,,3869354,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England,768,['89051bd1-8b17-4391-9a85-31ca6ba3de37'],0,,,,,,,,,,,,,,,,,France,771,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,89051bd1-8b17-4391-9a85-31ca6ba3de37,4,,,,3869354,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,England,768,['3518fba5-71a8-4fb3-9ad9-b1f38065b426'],0,,,,,,,,,,,,,,,,,England,768,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d335e08e-60c9-4137-b007-4294a09bcd78,1891,,,,3869354,45,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,90,England,768,['eee87bd7-cf0b-41fe-9fcc-a2498f7a6b15'],0,,,,,,,,,,,,,,,,,France,771,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eee87bd7-cf0b-41fe-9fcc-a2498f7a6b15,1892,,,,3869354,45,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,90,England,768,['d335e08e-60c9-4137-b007-4294a09bcd78'],0,,,,,,,,,,,,,,,,,England,768,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,1.033807,,,,,,,,,,,,,,3c68740e-e003-4ea1-820b-6424669292bf,5,,,"[61.0, 40.1]",3869354,0,,,,3.0330467,,Left Foot,,,,"[45.4, 41.8]",,Ground Pass,,15.692355,,,Aurélien Djani Tchouaméni,10481.0,,,,,Kick Off,1,From Kick Off,Antoine Griezmann,5487.0,Center Attacking Midfield,2,France,771,['e00b4b38-dbb0-4ffb-8692-279c77eb903e'],0,,,,,,,,,,,,,,,,,France,771,00:00:00.502,Pass,
,,,,,,,,,,,,,,,,2.334196,,,,,,,,,,,,,,d90b9bbb-28e8-40c0-9d11-7c7744895f1b,8,,,"[46.1, 42.3]",3869354,0,,,,-0.62636214,,Right Foot,,,,"[87.7, 12.2]",,High Pass,,51.34754,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,1,From Kick Off,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,2,France,771,"['5a7f7479-82df-425b-b226-483e9d77aaf5', '772ea742-c5ea-42b3-860f-c36c2f341649']",2,,,,,,,,,,,,,,,,,France,771,00:00:02.788,Pass,
,,,,,,,,,,,,,,,,1.83819,,,,,,,,,,,,,,c46d2968-b035-4e5d-8b94-76b3a346a0f8,11,,,"[33.8, 48.9]",3869354,0,,,,-2.7763913,,Right Foot,,,,"[20.2, 43.7]",,Low Pass,,14.56022,,,Harry Maguire,3336.0,,,,,Recovery,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,3,England,768,['cc7a7e62-d9e1-4b5f-b725-566d8e51c3ee'],6,,,,,,,,,,,,,,,,,England,768,00:00:06.517,Pass,
,,,,,,,,,,,,,,,,2.226453,,,,,,,,,,,,,,ef059ad5-7b1e-4241-b564-bf2672578081,14,,,"[20.6, 34.8]",3869354,0,,True,,-1.7364123,,Right Foot,,,,"[14.8, 0.1]",,Ground Pass,,35.18139,Injury Clearance,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,3,England,768,,10,,,,,,,,,,,,,,,,,England,768,00:00:10.616,Pass,
,,,,,,,,,,,,,,,,3.914293,,,,,,,,,,,,,,b26b7b15-8d3f-464a-a2d1-665344fd92cc,15,,,"[99.0, 80.0]",3869354,0,,,,-0.93961626,,,,,,"[117.2, 55.1]",,Low Pass,,30.84234,Injury Clearance,,,,,,,,Throw-in,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,4,France,771,,36,,,,,,,,,,,,,,,,,France,771,00:00:36.261,Pass,
,,,,,,,,,,,,,,,,1.751878,,,,,,,,,,,,,,be00fa17-2997-4020-a05e-7b3d9da322fe,18,,,"[6.0, 35.6]",3869354,0,,,,1.3683118,,Keeper Arm,,,,"[9.1, 50.7]",,Ground Pass,,15.4149275,,,John Stones,3244.0,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,5,England,768,['1ab5b679-e840-4853-9ced-c09a0e6e9ca0'],42,,,,,,,,,,,,,,,,,England,768,00:00:42.971,Pass,
,,,,,,,,,,,,,,,,0.912575,,,,,,,,,,,,,,929322c1-9937-4063-8084-c5b140348440,21,,,"[26.4, 43.7]",3869354,0,,,,-1.1071488,,Right Foot,,,,"[35.2, 26.1]",,Ground Pass,,19.677399,,,Declan Rice,3943.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,5,England,768,['8b2861b2-dac6-450f-801d-e08b3d7015d5'],49,,,,,,,,,,,,,,,,,England,768,00:00:49.140,Pass,
,,,,,,,,,,,,,,,,1.21724,,,,,,,,,,,,,,f5b53182-16b2-4459-885a-f22ee4300ba6,24,,,"[37.5, 24.8]",3869354,0,,,,-1.2877005,,Right Foot,,,,"[43.9, 2.8]",,Ground Pass,,22.912006,,,Luke Shaw,3382.0,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,5,England,768,['0ba52cad-95a8-46ac-9456-44c66390549d'],51,,,,,,,,,,,,,,,,,England,768,00:00:51.221,Pass,
,,,,,,,,,,,,,,,,1.471865,,,,,,,,,,,,,,5fe1b82d-4cc3-4a77-85d3-7698bc6bcf67,28,,,"[39.7, 2.4]",3869354,0,,,,3.0638278,,Right Foot,,,,"[24.3, 3.6]",,Ground Pass,,15.446683,,,Harry Maguire,3336.0,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,5,England,768,['8777c63f-89f2-4782-a414-3683c71ec271'],53,,,,,,,,,,,,,,,,,England,768,00:00:53.877,Pass,
,,,,,,,,,,,,,,,,3.399811,,,,,,,,,,,,,,248d0bd4-88fa-46eb-8887-0eae60aa6750,31,,,"[24.3, 3.6]",3869354,0,,,,-0.034937233,,Right Foot,,,,"[75.8, 1.8]",,High Pass,,51.53145,Incomplete,,Philip Foden,4354.0,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,5,England,768,"['238e2dc4-2e8c-46f0-b883-11e352bb2ae0', '90578b2e-406e-4704-a8c5-460eb98f60f9']",57,,,,,,,,,,,,,,,,,England,768,00:00:57.241,Pass,
,,,,,,,,,,,,,,,,2.558568,,,,,,,,,,,,,,40ab9ad5-f7a0-4a6e-9894-2d8d0de50394,35,,,"[75.1, 0.1]",3869354,1,True,,,2.987274,,,,,,"[52.6, 3.6]",,Low Pass,,22.770596,,,Harry Maguire,3336.0,,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Back,6,England,768,['284b8ac7-e435-46ec-a5aa-6a1f3f3236dd'],12,,,,,,,,,,,,,,,,,England,768,00:01:12.876,Pass,
,,,,,,,,,,,,,,,,1.336862,,,,,,,,,,,,,,8642159e-f0c2-4d18-bfe3-91ad87bf4ef3,37,,,"[45.5, 5.1]",3869354,1,,,,1.7495141,,Right Foot,,,,"[42.7, 20.6]",,Ground Pass,,15.750873,,,John Stones,3244.0,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,6,England,768,['7ac36692-6ecb-4f34-bf10-7b1dc2a96d38'],17,,,,,,,,,,,,,,,,,England,768,00:01:17.095,Pass,
,,,,,,,,,,,,,,,,1.280793,,,,,,,,,,,,,,f6ef57b7-12da-434f-bbec-c59f1b5408c1,40,,,"[45.2, 32.1]",3869354,1,,,,0.0,,Right Foot,,,,"[51.8, 32.1]",,Ground Pass,,6.6,,,Declan Rice,3943.0,,,,,,1,From Throw In,John Stones,3244.0,Right Center Back,6,England,768,['3f560e91-1058-4f4e-895e-a41021193aea'],20,,,,,,,,,,,,,,,,,England,768,00:01:20.266,Pass,
,,,,,,,,,,,,,,,,1.119631,,,,,,,,,,,,,,aba7cd42-0213-498b-92ee-9a531f805b8c,43,,,"[62.9, 14.1]",3869354,1,,,,-1.1105157,,Right Foot,,,,"[68.8, 2.2]",,Ground Pass,,13.282319,,,Luke Shaw,3382.0,,,,,,1,From Throw In,Declan Rice,3943.0,Center Defensive Midfield,6,England,768,['4c9397a5-9551-4489-be7b-03067599e466'],24,,,,,,,,,,,,,,,,,England,768,00:01:24.591,Pass,
,,,,,,,,,,,,,,,,2.687811,,,,,,,,,,,,,,de0084fb-d181-4721-83ed-f767297b8e03,47,,,"[68.8, 2.2]",3869354,1,,,,3.081579,,Left Foot,,,,"[45.5, 3.6]",,Ground Pass,,23.342022,,,Harry Maguire,3336.0,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,6,England,768,['779bce12-ad10-451a-95e8-62075166ee0f'],26,,,,,,,,,,,,,,,,,England,768,00:01:26.459,Pass,
,,,,,,,,,,,,,,,,1.834997,,,,,,,,,,,,,,15b81941-5bf7-4cb4-9dc1-f69e7642a725,50,,,"[50.6, 5.3]",3869354,1,,,,-0.09854977,,Right Foot,,,,"[86.0, 1.8]",,High Pass,,35.5726,,,Luke Shaw,3382.0,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,6,England,768,['9e9d421c-f929-4e81-b4fa-22bfbdb98653'],35,,,,,,,,,,,,,,,,,England,768,00:01:35.991,Pass,
,,,,,,,,,,,,,,,,1.23932,,,,,,,,,,,,,,07664b58-7065-4cba-8542-adab68c7f9a0,52,,,"[87.3, 2.4]",3869354,1,,,,1.8840725,,Head,,,,"[85.0, 9.5]",,Low Pass,,7.4632435,Incomplete,,Philip Foden,4354.0,,,,,,1,From Throw In,Luke Shaw,3382.0,Left Back,6,England,768,"['247f67b4-6e1a-494d-8ae8-a74a59888119', 'e859c547-e7b1-4131-8632-0a5da3c71ff4']",37,,,,,,,,,,,,,,,,,England,768,00:01:37.866,Pass,
,,,,,,,,,,,,,,,,1.18524,,,,,,,,,,,,,,21ad500f-6c56-40a5-b03e-b098065a6247,57,,,"[30.3, 68.4]",3869354,1,,,,2.8411155,,Left Foot,,,,"[23.2, 70.6]",,Ground Pass,,7.4330344,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,7,France,771,"['4fad9106-c7e4-459f-9f78-818e87185f36', 'd5f825a3-41ff-4961-96ba-d98f879217a4']",40,,,,,,,,,,,,,,,,,France,771,00:01:40.217,Pass,True
,,,,,,,,,,,,,,,,0.599483,,,,,,,,,,,,,,d564ac00-dac8-4a1c-af2e-9a69a0f5c6d3,59,,,"[23.2, 70.6]",3869354,1,,,,-0.41450688,,Right Foot,,,,"[28.2, 68.4]",,Ground Pass,,5.4626,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,7,France,771,['569ef2eb-2761-4788-8cea-d7898ed34f64'],41,,,,,,,,,,,,,,,,,France,771,00:01:41.403,Pass,
,,,,,,,,,,,,,,,,1.521777,,,,,,,,,,,,,,93d2da27-1ecf-4a16-953a-170184ca75ca,63,,,"[26.4, 65.9]",3869354,1,,,,-1.8138294,,Left Foot,,,,"[20.4, 41.7]",,Ground Pass,,24.932709,,,Dayotchanculle Upamecano,8519.0,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,7,France,771,"['0e766027-edb8-410a-8ca5-90ceee32c4ec', '76c5911f-700d-4d55-b5d0-e5b19329b8a2']",43,,,,,,,,,,,,,,,,,France,771,00:01:43.692,Pass,True
,,,,,,,,,,,,,,,,3.308111,,,,,,,,,,,,,,cf9e4622-8f05-4deb-8fe9-9ebc2c2cf292,65,,,"[20.4, 41.1]",3869354,1,,,,-0.84130996,,Right Foot,,,,"[45.7, 12.8]",,Low Pass,,37.960243,,,Theo Bernard François Hernández,6704.0,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,7,France,771,['4a06586b-622e-46ed-83cd-0056d3d773e2'],45,,,,,,,,,,,,,,,,,France,771,00:01:45.214,Pass,
,,,,,,,,,,,,,,,,1.339621,,,,,,,,,,,,,,dd86ec3e-92dc-40ff-a1d0-f1303e8d4d27,68,,,"[80.4, 13.4]",3869354,1,,,,-0.6063829,,Right Foot,,,,"[92.8, 4.8]",,Ground Pass,,15.090394,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,7,France,771,['e559ee3e-0f4e-4ede-943e-09a982138164'],51,,,,,,,,,,,,,,,,,France,771,00:01:51.433,Pass,
,,,,,,,,,,,,,,,,0.578099,,,,,,,,,,,,,,18ab469f-59b8-410c-a5af-6f4c5c8e8021,72,,,"[95.4, 18.0]",3869354,1,,,,-2.3421109,,Right Foot,,,,"[91.9, 14.4]",,Ground Pass,,5.020956,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,7,France,771,"['9fd8f0be-df85-405b-a24d-e89720abd3d8', 'e83e4e2e-591b-488d-93bd-e0beaa77d4ad']",57,,,,,,,,,,,,,,,,,France,771,00:01:57.953,Pass,True
,,,,,,,,,,,,,,,,1.408612,,,,,,,,,,,,,,2061169e-3284-4080-a9a9-680a4f2566fa,74,,,"[92.2, 13.6]",3869354,1,,,,-1.3053659,,Right Foot,,,,"[95.0, 3.3]",,Ground Pass,,10.6737995,,,Theo Bernard François Hernández,6704.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,7,France,771,['3fac2087-75eb-45ac-9f9c-e146e58e2bc4'],58,,,,,,,,,,,,,,,,,France,771,00:01:58.531,Pass,
,,,,,,,,,,,,,,,,1.062865,,,,,,,,,,,,,,f502eb53-f1af-48d8-bc8c-2a1df5be09a5,76,,,"[94.6, 4.1]",3869354,1,,,,2.3457782,,Left Foot,,,,"[85.1, 13.8]",,Ground Pass,,13.577187,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,7,France,771,['54cd1642-8816-42bc-accb-7b8bdf640537'],59,,,,,,,,,,,,,,,,,France,771,00:01:59.939,Pass,
,,,,,,,,,,,,,,,,1.06285,,,,,,,,,,,,,,33214d08-8cf9-4b8e-b765-d28634618cc9,80,,,"[82.2, 6.5]",3869354,2,,,,0.42200503,,Right Foot,,,,"[87.1, 8.7]",,Ground Pass,,5.3712196,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,7,France,771,"['3482b948-be11-47c4-aeaf-c98e97a715f2', '412d5564-f371-4a65-ba6c-8c2894b75ad4']",4,,,,,,,,,,,,,,,,,France,771,00:02:04.139,Pass,True
,,,,,,,,,,,,,,,,1.435884,,,,,,,,,,,,,,bc15e33d-eeed-4d39-84d4-9fb2d8dafb62,83,,,"[82.9, 18.0]",3869354,2,,,,2.4399674,,Left Foot,,,,"[61.6, 36.0]",,Ground Pass,,27.887094,,,Raphaël Varane,5485.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,7,France,771,['41aee257-ec36-455e-9e4a-3f7e8ed4b37b'],8,,,,,,,,,,,,,,,,,France,771,00:02:08.419,Pass,
,,,,,,,,,,,,,,,,1.369996,,,,,,,,,,,,,,935d657f-0169-4b82-a546-9f05968aad91,86,,,"[57.6, 41.1]",3869354,2,,,,1.5468965,,Right Foot,,,,"[58.2, 66.2]",,Ground Pass,,25.10717,,,Jules Koundé,4445.0,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,7,France,771,['50994bba-547b-4a51-9225-314ac7aac1d3'],10,,,,,,,,,,,,,,,,,France,771,00:02:10.975,Pass,
,,,,,,,,,,,,,,,,1.317006,,,,,,,,,,,,,,8bb073c4-38dc-4f8e-9bc8-4f7ba0bea28d,89,,,"[58.2, 68.4]",3869354,2,,,,0.54310524,,Right Foot,,,,"[74.6, 78.3]",,Ground Pass,,19.156462,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,7,France,771,['15c38a0d-aa4b-4e24-9c04-e0d81900d163'],13,,,,,,,,,,,,,,,,,France,771,00:02:13.250,Pass,
,,,,,,,,,,,,,,,,0.756378,,,,,,,,,,,,,,61af7364-2324-48e7-a8fb-0f73f4ab496e,92,,,"[82.4, 75.9]",3869354,2,,,,-0.8862692,,Left Foot,,,,"[93.5, 62.3]",,Ground Pass,,17.554771,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,7,France,771,['fdf137d8-93c2-43d8-a5ff-a05131c471f4'],16,,,,,,,,,,,,,,,,,France,771,00:02:16.983,Pass,
,,,,,,,,,,,,,,,,2.128091,,,,,,,,,,,,,,e3399392-aceb-4b38-808d-2b9229b7c328,94,,,"[93.7, 62.1]",3869354,2,,,,-3.0280929,,Left Foot,,,,"[74.4, 59.9]",,Ground Pass,,19.424984,,,Aurélien Djani Tchouaméni,10481.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,7,France,771,['e3566f08-756e-4a61-9674-40c7d4837b5f'],17,,,,,,,,,,,,,,,,,France,771,00:02:17.739,Pass,
,,,,,,,,,,,,,,,,1.608189,,,,,,,,,,,,,,33527706-67d1-4047-b11c-ecbd4b6e7aee,97,,,"[74.2, 58.1]",3869354,2,,,,-1.851096,,Right Foot,,,,"[68.5, 38.3]",,Ground Pass,,20.604126,,,Dayotchanculle Upamecano,8519.0,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,7,France,771,['ad084cb5-7676-4dee-8205-e01470426c34'],20,,,,,,,,,,,,,,,,,France,771,00:02:20.451,Pass,
,,,,,,,,,,,,,,,,1.101854,,,,,,,,,,,,,,2dc72b08-2260-4d14-bf93-910b4a33e553,100,,,"[70.1, 28.1]",3869354,2,,,,-1.2706251,,Right Foot,,,,"[76.6, 7.1]",,Ground Pass,,21.982948,,,Theo Bernard François Hernández,6704.0,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,7,France,771,['b41f187e-932e-41f0-88cb-98251e103573'],23,,,,,,,,,,,,,,,,,France,771,00:02:23.000,Pass,
,,,,,,,,,,,,,,,,1.225929,,,,,,,,,,,,,,fdf31a8f-fd43-41b3-87e1-7d502dad6716,103,,,"[77.1, 7.9]",3869354,2,,,,1.2425382,,Left Foot,,,,"[81.8, 21.7]",,Ground Pass,,14.578408,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,7,France,771,['c6585a48-0476-4239-b2c6-f9efc0affb40'],25,,,,,,,,,,,,,,,,,France,771,00:02:25.395,Pass,
,,,,,,,,,,,,,,,,0.578099,,,,,,,,,,,,,,fc4e8b82-95ae-479d-a722-04358c1e2f86,105,,,"[81.8, 21.7]",3869354,2,,,,0.23040244,,Left Foot,,,,"[89.9, 23.6]",,Ground Pass,,8.319856,,,Kylian Mbappé Lottin,3009.0,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,7,France,771,['c32c85e3-45f9-4566-933c-856972fb8fdc'],26,,,,,,,,,,,,,,,,,France,771,00:02:26.621,Pass,
,,,,,,,,,,,,,,,,1.017392,,,,,,,,,,,,,,34476e1c-dcc7-4909-b553-8cc99f4aa5e3,108,,,"[89.9, 23.6]",3869354,2,,,,-1.5227563,,Right Foot,,,,"[90.4, 13.2]",,Ground Pass,,10.412012,,,Adrien Rabiot,3026.0,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,7,France,771,['6adaa974-8a54-473b-b5a3-7808cc552a71'],27,,,,,,,,,,,,,,,,,France,771,00:02:27.265,Pass,
,,,,,,,,,,,,,,,,2.764076,,,,,,,,,,,,,,7c4bc7ee-6a9d-49fe-9299-328a2d9bb113,116,,,"[21.5, 57.2]",3869354,2,,,,1.066749,,Right Foot,,,,"[33.8, 79.5]",,Ground Pass,,25.467234,Out,,Jordan Brian Henderson,3532.0,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,7,France,771,['268acf5a-f7b1-44bb-8d22-2e8748d3cd62'],30,,,,,,,,,,,,,,,,,England,768,00:02:30.836,Pass,
,,,,,,,,,,,,,,,,3.505847,,,,,,,,,,,,,,1562b82a-4006-4118-99f0-3482c1210137,118,,,"[74.4, 0.1]",3869354,2,True,,,2.115348,,,,,,"[57.2, 28.5]",,Low Pass,,33.202408,,,Aurélien Djani Tchouaméni,10481.0,,,,,Throw-in,1,From Throw In,Theo Bernard François Hernández,6704.0,Left Back,8,France,771,['67c26196-2d34-412c-81d1-7bd0a50625e7'],41,,,,,,,,,,,,,,,,,France,771,00:02:41.157,Pass,
,,,,,,,,,,,,,,,,1.380167,,,,,,,,,,,,,,cbe05dc8-57c2-4bec-b77b-280e54640654,126,,,"[91.3, 50.1]",3869354,2,,,,1.2014626,,Left Foot,,,,"[96.1, 62.5]",,Ground Pass,,13.296617,,,Harry Kane,10955.0,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,9,England,768,['f7318c01-c40b-4778-9fce-8d0939ffebba'],49,,,,,,,,,,,,,,,,,England,768,00:02:49.238,Pass,
,,,,,,,,,,,,,,,,0.037186,,,,,,,,,,,,,,58dee710-10f4-40e6-bb65-b3f8db6c4131,129,,,"[99.0, 66.0]",3869354,2,,,,-1.3028859,,Right Foot,,,,"[100.4, 60.9]",,Low Pass,,5.288667,Incomplete,,,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,9,England,768,['deaeb50b-8d3f-401f-aa43-4d36ec6e0fe3'],51,,,,,,,,,,,,,,,,,England,768,00:02:51.490,Pass,
,,,,,,,,,,,,,,,,2.843944,,,,,,,,,,,,,,f0bbd1e4-acff-4b49-a04a-7d12c235b689,132,,,"[87.0, 76.9]",3869354,2,,,,-2.2100055,,Right Foot,,,True,"[73.1, 58.2]",,Low Pass,,23.300215,,,Declan Rice,3943.0,,,,,Recovery,1,Regular Play,Harry Kane,10955.0,Center Forward,9,England,768,['d40dfe4c-4eb3-4f07-960f-a4650f4a0bf6'],55,,,,,,,,,,,,,,,,,England,768,00:02:55.797,Pass,
,,,,,,,,,,,,,,,,1.26686,,,,,,,,,,,,,,6f1c8e64-f19f-4c40-a917-46ad05d33a1e,136,,,"[73.8, 60.2]",3869354,2,,,,1.4663392,,Right Foot,,,,"[75.1, 72.6]",,Ground Pass,,12.467959,,,Harry Kane,10955.0,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,9,England,768,['8b6d206a-19e6-4061-b9d0-d24236516621'],59,,,,,,,,,,,,,,,,,England,768,00:02:59.789,Pass,
