50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.785134,,,,,,,,,,,b99d6977-924e-4fa3-884c-5cced9d20c22,790,,,"[27.0, 7.2]",3857273,23,,,,,2.4980915,,Left Foot,,,,"[17.8, 14.1]",,Ground Pass,,11.5,,,,,Joe Rodon,11250.0,,,,,,1,From Goal Kick,Ben Davies,3086.0,Left Center Back,53,Wales,907,['3918f067-4f9a-4561-8909-a34067346a1f'],32,,,,,,,,,,,,,,,,,,Wales,907,00:23:32.180,Pass,
,,,,,,,,,,,,,,,,,,,1.54434,,,,,,,,,,,a84eff7a-5b20-4ac3-8459-74723ce33c4b,793,,,"[17.8, 14.1]",3857273,23,,,,,2.236516,,Right Foot,,,,"[3.9, 31.8]",,Ground Pass,,22.505554,,,,,Wayne Hennessey,3488.0,,,,,,1,From Goal Kick,Joe Rodon,11250.0,Center Back,53,Wales,907,['a3dca106-2031-41fc-83a4-e27d10bcebc0'],33,,,,,,,,,,,,,,,,,,Wales,907,00:23:33.982,Pass,
,,,,,,,,,,,,,,,,,,,2.377635,,,,,,,,,,,c2bec746-5928-40c9-bc36-204ccaedfdf8,795,,,"[3.5, 33.5]",3857273,23,,True,,,0.84722406,,Right Foot,,,,"[23.2, 55.8]",,Ground Pass,,29.755335,,,,,Ethan Ampadu,4934.0,,,,,,1,From Goal Kick,Wayne Hennessey,3488.0,Goalkeeper,53,Wales,907,['67e64bc2-e102-45ed-9ead-5ad8c65eede5'],38,,,,,,,,,,,,,,,,,,Wales,907,00:23:38.340,Pass,
,,,,,,,,,,,,,,,,,,,2.394445,,,,,,,,,,,13859ee1-7674-410c-a4d3-a6832d656479,802,,,"[34.3, 80.0]",3857273,24,,,,,-1.1338414,,,,,,"[49.9, 46.6]",,High Pass,,36.863533,,,,,Harry Wilson,9540.0,,,,,Throw-in,1,From Throw In,Connor Roberts,4774.0,Right Wing Back,54,Wales,907,['6d5b46a0-cc84-4343-a2e2-e8e93a6e256c'],36,,,,,,,,,,,,,,,,,,Wales,907,00:24:36.676,Pass,
,,,,,,,,,,,,,,,,,,,2.747535,,,,,,,,,,,b67ac13e-3c6d-40d5-82da-bd96b4547aab,804,,,"[49.9, 46.6]",3857273,24,,,,,-2.3621469,,Head,,,,"[33.0, 29.9]",,Low Pass,,23.759209,,,,,Ben Davies,3086.0,,,,,,1,From Throw In,Harry Wilson,9540.0,Left Center Midfield,54,Wales,907,['8aa3d7c0-62e9-44d3-9697-5d896e4cd060'],39,,,,,,,,,,,,,,,,,,Wales,907,00:24:39.070,Pass,
,,,,,,,,,,,,,,,,,,,1.893274,,,,,,,,,,,6eb08557-2db2-4d1f-b0b4-2bf2be85df74,807,,,"[33.6, 26.5]",3857273,24,,,,,-0.3820981,,Left Foot,,,,"[76.9, 9.1]",,High Pass,,46.6653,,,,,Aaron Ramsey,3517.0,,,,,,1,From Throw In,Ben Davies,3086.0,Left Center Back,54,Wales,907,['17e5ac85-b1fe-43a3-accd-db92db10d090'],43,,,,,,,,,,,,,,,,,,Wales,907,00:24:43.156,Pass,
,,,,,,,,,,,,,,,,,,,3.159714,,,,,,,,,,,6adb6847-d9aa-4583-bcab-ddbf1586f200,810,,,"[75.6, 11.1]",3857273,24,,,,,1.4672312,,Right Foot,,,,"[82.2, 74.6]",,High Pass,,63.84207,,,,,Connor Roberts,4774.0,,True,,,,1,From Throw In,Aaron Ramsey,3517.0,Right Center Midfield,54,Wales,907,['a888fc11-1d11-47ec-8d4f-235ea402ed07'],47,,,,,,,,,,,,,,,,,,Wales,907,00:24:47.536,Pass,
,,,,,,,,,,,,,,,,,,,1.327969,,,,,,,,,,,bfb8d1fb-e8fb-4404-90ed-ac3af7b397cb,814,,,"[82.0, 75.9]",3857273,24,,,,,-2.4944375,,Left Foot,,,,"[68.9, 66.0]",,Ground Pass,,16.420109,,,,,Chris Mepham,4767.0,,,,,,1,From Throw In,Connor Roberts,4774.0,Right Wing Back,54,Wales,907,"['341f7c26-7776-4330-b8bb-6d92e114d156', 'd8592edd-2c6e-46fd-999d-6fbccb0e1269']",51,,,,,,,,,,,,,,,,,,Wales,907,00:24:51.347,Pass,True
,,,,,,,,,,,,,,,,,,,0.764568,,,,,,,,,,,08f34481-c411-4a39-bd6c-a3023beaf6d7,817,,,"[68.9, 66.0]",3857273,24,,,,,-1.4648119,,Right Foot,,,,"[70.4, 51.9]",,Ground Pass,,14.179563,,,,,Ethan Ampadu,4934.0,,,,,,1,From Throw In,Chris Mepham,4767.0,Right Center Back,54,Wales,907,['a24bd7cd-8b9e-4c42-85f7-ea287cd9a8fb'],53,,,,,,,,,,,,,,,,,,Wales,907,00:24:53.376,Pass,
,,,,,,,,,,,,,,,,,,,0.890852,,,,,,,,,,,95ad733e-1e0a-4d24-8f03-d9499418bd62,820,,,"[70.4, 51.9]",3857273,24,,,,,-1.7539071,,Right Foot,,,,"[67.9, 38.4]",,Ground Pass,,13.72953,,,,,Harry Wilson,9540.0,,,,,,1,From Throw In,Ethan Ampadu,4934.0,Center Defensive Midfield,54,Wales,907,['7eb6ee46-4381-4dbd-89c8-a6b663076434'],54,,,,,,,,,,,,,,,,,,Wales,907,00:24:54.969,Pass,
,,,,,,,,,,,,,,,,,,,1.410022,,,,,,,,,,,65105992-7e64-4341-9dbf-7de955f1716c,823,,,"[64.7, 39.1]",3857273,24,,,,,-1.9202808,,Left Foot,,,,"[56.5, 16.6]",,Ground Pass,,23.94765,,,,,Ben Davies,3086.0,,,,,,1,From Throw In,Harry Wilson,9540.0,Left Center Midfield,54,Wales,907,['a30c0bc8-f20d-4b4b-89d5-fa1d0645f2c9'],57,,,,,,,,,,,,,,,,,,Wales,907,00:24:57.008,Pass,
,,,,,,,,,,,,,,,,,,,1.162598,,,,,,,,,,,ffad5c92-ea9c-4309-9258-5680d4d74818,826,,,"[62.3, 15.8]",3857273,25,,,,,1.5451609,,Left Foot,,,,"[62.7, 31.4]",,Ground Pass,,15.605127,,,,,Harry Wilson,9540.0,,,,,,1,From Throw In,Ben Davies,3086.0,Left Center Back,54,Wales,907,['5fab83ee-0c51-46bd-8514-fa09fcf193e9'],0,,,,,,,,,,,,,,,,,,Wales,907,00:25:00.738,Pass,
,,,,,,,,,,,,,,,,,,,1.40682,,,,,,,,,,,5c7e9ac7-3151-4df2-8aec-117a2fbb7138,829,,,"[67.9, 36.7]",3857273,25,,,,,1.5801419,,Left Foot,,,,"[67.7, 58.1]",,Ground Pass,,21.400934,,,,,Chris Mepham,4767.0,,,,,,1,From Throw In,Harry Wilson,9540.0,Left Center Midfield,54,Wales,907,['74cf4e25-f253-45ef-af2f-a36963249734'],4,,,,,,,,,,,,,,,,,,Wales,907,00:25:04.400,Pass,
,,,,,,,,,,,,,,,,,,,1.133505,,,,,,,,,,,dc0f54ad-cba0-4c7a-9788-612457063746,832,,,"[68.5, 62.0]",3857273,25,,,,,0.97201246,,Right Foot,,,,"[74.3, 70.5]",,Ground Pass,,10.290287,,,,,Gareth Frank Bale,6399.0,,,,,,1,From Throw In,Chris Mepham,4767.0,Right Center Back,54,Wales,907,['6420d36b-088a-4174-a70c-a87b7e71ce47'],6,,,,,,,,,,,,,,,,,,Wales,907,00:25:06.462,Pass,
,,,,,,,,,,,,,,,,,,,0.967294,,,,,,,,,,,beab2761-27ac-45ac-8b81-f3af389b9da3,835,,,"[76.0, 71.8]",3857273,25,,,,,-0.16261382,,Left Foot,,,,"[88.8, 69.7]",,Ground Pass,,12.971122,,,,,Connor Roberts,4774.0,,,,,,1,From Throw In,Gareth Frank Bale,6399.0,Right Center Forward,54,Wales,907,['b52ecfe8-42f0-4019-81c7-4e0fcd3357ba'],8,,,,,,,,,,,,,,,,,,Wales,907,00:25:08.576,Pass,
,,,,,,,,,,,,,,,,,,,1.111656,,,,,,,,,,,1c5ac4e6-00f1-411e-9600-336771f136f4,842,,,"[37.5, 10.0]",3857273,25,,,,,0.8139618,,Left Foot,,,,"[46.0, 19.0]",,Ground Pass,,12.379418,,,,,Mehdi Taremi,5226.0,,,,,,1,From Throw In,Ehsan Hajsafi,5230.0,Left Midfield,54,Wales,907,['f2065aca-11ff-4fda-818d-5cf23c58330c'],11,,,,,,,,,,,,,,,,,,Iran,797,00:25:11.792,Pass,
,,,,,,,,,,,,,,,,,,,1.813873,,,,,,,,,,,878e7d9b-3475-4f5f-8161-b177eac0f8ee,846,,,"[46.0, 19.0]",3857273,25,,,,,-1.3180759,,Right Foot,,,,"[50.7, 0.8]",,Low Pass,,18.797073,,,Out,,,,,,,,,1,From Throw In,Mehdi Taremi,5226.0,Center Attacking Midfield,54,Wales,907,['f7d1ec71-9a30-4a7d-942d-c43d231f8f02'],13,,,,,,,,,,,,,,,,,,Iran,797,00:25:13.273,Pass,True
,,,,,,,,,,,,,,,,,,,1.837162,,,,,,,,,,,ae1d7998-fbbd-45b3-a7b7-b0fa8ac9d219,847,,,"[69.4, 80.0]",3857273,25,,,,,-1.0048287,,,,,,"[85.6, 54.5]",,High Pass,,30.21076,,,,,Kieffer Roberto Francisco Moore,3853.0,,,,,Throw-in,1,From Throw In,Connor Roberts,4774.0,Right Wing Back,55,Wales,907,['51af43b6-4d38-4a2e-9003-8ce21cebe2fa'],26,,,,,,,,,,,,,,,,,,Wales,907,00:25:26.083,Pass,
,,,,,,,,,,,,,,,,,,,2.266844,,,,,,,,,,,d5cdf92d-8284-49a3-a0c9-15f2f8cca74b,849,,,"[84.6, 54.5]",3857273,25,,,,,0.3470616,,Head,,,,"[103.4, 61.3]",,High Pass,,19.991999,,,Incomplete,,Gareth Frank Bale,6399.0,,,,,,1,From Throw In,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,55,Wales,907,"['b5e228be-ab13-466b-b68a-18df1bbf70cf', 'e93bc434-4289-465f-a842-b65827c9616f']",27,,,,,,,,,,,,,,,,,,Wales,907,00:25:27.921,Pass,
,,,,,,,,,,,,,,,,,,,1.915912,,,,,,,,,,,e9b309a9-0017-4997-b01a-29f3d2c88c05,853,,,"[3.3, 3.4]",3857273,25,,,,,0.43842056,,Left Foot,,,,"[33.8, 17.7]",,High Pass,,33.6859,,,Incomplete,,,,,,,,,1,From Throw In,Morteza Pouraliganji,5220.0,Left Center Back,55,Wales,907,['392b02e7-a40f-4fe3-81ae-c8f8ae4dfd77'],33,,,,,,,,,,,,,,,,,,Iran,797,00:25:33.752,Pass,
,,,,,,,,,,,,,,,,,,,0.974108,,,,,,,,,,,cb199dc5-d0ae-4789-8244-3291d497cb76,857,,,"[88.8, 64.1]",3857273,25,,,,,-0.77229846,,Right Foot,,,,"[100.4, 52.8]",,Ground Pass,,16.194136,,,Incomplete,,Harry Wilson,9540.0,,,,,,1,From Throw In,Ethan Ampadu,4934.0,Center Defensive Midfield,55,Wales,907,"['7cf04a49-5563-4d8a-8a98-aa366554581c', 'be869c92-b20a-4b4e-abb5-46aaf00bc424', 'dcb616da-7375-46f2-9a09-9510364c087d']",36,,,,,,,,,,,,,,,,,,Wales,907,00:25:36.635,Pass,True
,,,,,,,,,,,,,,,,,,,1.96626,,,,,,,,,,,cd73640f-f404-4be1-9afa-99d041fdd029,862,,,"[52.4, 39.5]",3857273,25,,,,,-0.06410125,,Left Foot,,,,"[82.0, 37.6]",,Ground Pass,,29.660917,,,,,Sardar Azmoun,5224.0,,,,,,1,From Throw In,Ali Gholizadeh,23874.0,Right Midfield,55,Wales,907,['1c3b6efa-a606-40e0-be69-0856ab6e16d0'],42,,,,,,,,,,,,,,,,,,Iran,797,00:25:42.086,Pass,
,,,,,,,,,,,,,,,,,,,1.178981,,,,,,,,,,,14de6126-b052-45cb-b30a-1c91b3682b14,880,,,"[33.0, 2.3]",3857273,27,,True,,,1.6543021,,Right Foot,,,,"[31.1, 25.0]",,Ground Pass,,22.779377,,,,,Joe Rodon,11250.0,,,,,Free Kick,1,From Free Kick,Ben Davies,3086.0,Left Center Back,56,Wales,907,['002ec0b5-9c29-4346-a552-c63d4f665f2f'],49,,,,,,,,,,,,,,,,,,Wales,907,00:27:49.504,Pass,
,,,,,,,,,,,,,,,,,,,0.748155,,,,,,,,,,,8d0a8e8c-1d74-450d-9857-cd0e30dc9a6d,882,,,"[31.3, 25.6]",3857273,27,,,,,0.77578306,,Right Foot,,,,"[41.8, 35.9]",,Ground Pass,,14.708501,,,,,Aaron Ramsey,3517.0,,,,,,1,From Free Kick,Joe Rodon,11250.0,Center Back,56,Wales,907,['165c1404-3465-488c-9932-b81e180c6ebd'],51,,,,,,,,,,,,,,,,,,Wales,907,00:27:51.360,Pass,
,,,,,,,,,,,,,,,,,,,0.739375,,,,,,,,,,,69ea60d4-e5c7-4146-beb3-bc20688ab3cc,886,,,"[44.3, 40.6]",3857273,27,,,,,0.15210079,,Right Foot,,,,"[58.0, 42.7]",,Ground Pass,,13.860014,,,,,Ethan Ampadu,4934.0,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Center Midfield,56,Wales,907,['cfc1a6aa-98cc-4224-a76b-b54579b64c87'],54,,,,,,,,,,,,,,,,,,Wales,907,00:27:54.686,Pass,
,,,,,,,,,,,,,,,,,,,0.725532,,,,,,,,,,,6349bc98-5943-405e-b68e-5ba33d6cf616,889,,,"[58.0, 42.7]",3857273,27,,,,,-2.050747,,Right Foot,,,,"[54.2, 35.4]",,Ground Pass,,8.229824,,,,,Aaron Ramsey,3517.0,,,,,,1,From Free Kick,Ethan Ampadu,4934.0,Center Defensive Midfield,56,Wales,907,['fe48c924-b67f-4417-9217-1e97cd7dca5a'],55,,,,,,,,,,,,,,,,,,Wales,907,00:27:55.631,Pass,
,,,,,,,,,,,,,,,,,,,1.515302,,,,,,,,,,,dadfb116-83fc-497c-9908-22a7f2451fea,893,,,"[63.2, 31.8]",3857273,28,,,,,2.6516354,,Right Foot,,,,"[46.7, 40.6]",,Ground Pass,,18.7,,,,,Joe Rodon,11250.0,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Center Midfield,56,Wales,907,"['6d3a6a1c-f0d9-41d7-b6bb-a5083807e0a7', 'fe09bf0f-fd67-4108-b0ae-162b02170143']",0,,,,,,,,,,,,,,,,,,Wales,907,00:28:00.196,Pass,True
,,,,,,,,,,,,,,,,,,,0.959031,,,,,,,,,,,efc5ebe6-fc7c-4594-8e90-c53cdc90a331,896,,,"[46.0, 42.5]",3857273,28,,,,,1.5308176,,Right Foot,,,,"[46.7, 60.0]",,Ground Pass,,17.513994,,,,,Chris Mepham,4767.0,,,,,,1,From Free Kick,Joe Rodon,11250.0,Center Back,56,Wales,907,['4f267774-30d0-4c3f-b60e-5f7f5d8db6e9'],2,,,,,,,,,,,,,,,,,,Wales,907,00:28:02.735,Pass,
,,,,,,,,,,,,,,,,,,,1.152952,,,,,,,,,,,3a45a0c0-2d6d-4992-8398-bc4bd4fcb2ac,899,,,"[46.7, 60.0]",3857273,28,,,,,0.879943,,Right Foot,,,,"[57.2, 72.7]",,Ground Pass,,16.478472,,,,,Harry Wilson,9540.0,,,,,,1,From Free Kick,Chris Mepham,4767.0,Right Center Back,56,Wales,907,['4bc3c7d0-6fab-45e8-87d0-410f477724ba'],4,,,,,,,,,,,,,,,,,,Wales,907,00:28:04.636,Pass,
,,,,,,,,,,,,,,,,,,,1.746579,,,,,,,,,,,6d1c2bb5-ac40-463a-8e18-237a9b02f8fa,903,,,"[56.3, 72.2]",3857273,28,,,,,-2.7875953,,Left Foot,,,,"[37.9, 65.4]",,Ground Pass,,19.61632,,,,,Chris Mepham,4767.0,,,,,,1,From Free Kick,Harry Wilson,9540.0,Left Center Midfield,56,Wales,907,['48a9e01a-7b6c-42a0-a175-894764d9665e'],7,,,,,,,,,,,,,,,,,,Wales,907,00:28:07.237,Pass,
,,,,,,,,,,,,,,,,,,,2.267643,,,,,,,,,,,0255043d-e129-4664-9255-5bbe4a9783f1,905,,,"[36.6, 66.7]",3857273,28,,,,,-1.7454685,,Right Foot,,,,"[33.0, 46.3]",,Ground Pass,,20.715212,,,,,Joe Rodon,11250.0,,,,,,1,From Free Kick,Chris Mepham,4767.0,Right Center Back,56,Wales,907,['ac7ceb54-e44b-4ed1-8e8c-10774b90849a'],8,,,,,,,,,,,,,,,,,,Wales,907,00:28:08.984,Pass,
,,,,,,,,,,,,,,,,,,,0.747209,,,,,,,,,,,5919c320-a1ef-4248-b2fe-758fceaa1314,909,,,"[33.4, 49.3]",3857273,28,,,,,0.3597757,,Right Foot,,,,"[44.3, 53.4]",,Ground Pass,,11.6456,,,,,Aaron Ramsey,3517.0,,,,,,1,From Free Kick,Joe Rodon,11250.0,Center Back,56,Wales,907,['fd41026f-1f9e-43c3-b752-dac861bd58cf'],12,,,,,,,,,,,,,,,,,,Wales,907,00:28:12.077,Pass,
,,,,,,,,,,,,,,,,,,,1.151901,,,,,,,,,,,1b0f1f43-0d1a-42a2-ab0c-4930a2ece38d,914,,,"[43.5, 63.7]",3857273,28,,,,,1.0151019,,Left Foot,,,,"[51.2, 76.1]",,Low Pass,,14.596232,,,,,Harry Wilson,9540.0,,,,,,1,From Free Kick,Aaron Ramsey,3517.0,Right Center Midfield,56,Wales,907,['edf7b40d-a724-4e95-9e1a-deccd53cc744'],14,,,,,,,,,,,,,,,,,,Wales,907,00:28:14.389,Pass,
,,,,,,,,,,,,,,,,,,,2.776331,,,,,,,,,,,485a989b-b594-4bfe-992d-fdfdf01f0f74,917,,,"[44.1, 74.8]",3857273,28,,,,,-1.2752178,,Left Foot,,,,"[61.7, 17.0]",,High Pass,,60.420197,,,,,Neco Williams,34794.0,,True,,,,1,From Free Kick,Harry Wilson,9540.0,Left Center Midfield,56,Wales,907,['733e2f40-8be9-4a1a-8361-585decc74222'],17,,,,,,,,,,,,,,,,,,Wales,907,00:28:17.631,Pass,
,,,,,,,,,,,,,,,,,,,2.134285,,,,,,,,,,,70d7a35c-bc9e-4b8a-a0f5-fb0209e36fae,919,,,"[62.7, 16.8]",3857273,28,,,,,0.5245957,,Head,,,,"[82.4, 28.2]",,High Pass,,22.760712,,,Incomplete,,Kieffer Roberto Francisco Moore,3853.0,,,,,,1,From Free Kick,Neco Williams,34794.0,Left Wing Back,56,Wales,907,"['39cccaf3-6170-4d57-8c70-dc9057c45e81', 'b202b42a-989c-4412-9c7f-2460070252ad']",20,,,,,,,,,,,,,,,,,,Wales,907,00:28:20.407,Pass,
,,,,,,,,,,,,,,,,,,,0.970763,,,,,,,,,,,032f14ea-b7f8-41a0-a37e-e5cf25b41515,923,,,"[37.3, 64.1]",3857273,28,,,,,1.2109411,,Right Foot,,,,"[41.1, 74.2]",,Ground Pass,,10.7912,,,,,Ramin Rezaeian,5235.0,,,,,,1,From Free Kick,Seyed Majid Hosseini,5228.0,Right Center Back,56,Wales,907,['a9b31821-dd11-4e95-a61e-252f273f4623'],23,,,,,,,,,,,,,,,,,,Iran,797,00:28:23.611,Pass,
,,,,,,,,,,,,,,,,,,,4.456356,,,,,,,,,,,13ae174f-31f9-46c7-a2a4-39f8f4f6ebc8,934,,,"[47.3, 0.1]",3857273,28,,True,,,2.2007031,,,,,,"[31.7, 21.5]",,Low Pass,,26.482447,,,,,Ethan Ampadu,4934.0,,,,,Throw-in,1,From Throw In,Neco Williams,34794.0,Left Wing Back,57,Wales,907,['5abb0629-9fce-494c-99b3-e7fb38614d71'],35,,,,,,,,,,,,,,,,,,Wales,907,00:28:35.084,Pass,
,,,,,,,,,,,,,,,,,,,1.216855,,,,,,,,,,,d6ab4cc6-53c7-42a7-a164-0c60cfb1ec2c,936,,,"[31.7, 21.8]",3857273,28,,,,,1.5338813,,Right Foot,,,,"[33.0, 57.0]",,Ground Pass,,35.224,,,,,Chris Mepham,4767.0,,,,,,1,From Throw In,Ethan Ampadu,4934.0,Center Defensive Midfield,57,Wales,907,['b42db6a0-1cae-4c23-88ae-bfa00622d075'],40,,,,,,,,,,,,,,,,,,Wales,907,00:28:40.175,Pass,
,,,,,,,,,,,,,,,,,,,2.648647,,,,,,,,,,,ca99fb5f-7b2c-4038-bb1e-378cd7a0ed71,939,,,"[44.6, 51.5]",3857273,28,,,,,-0.4272685,,Right Foot,,,,"[91.6, 30.1]",,High Pass,,51.642616,,,,,Kieffer Roberto Francisco Moore,3853.0,,,,,,1,From Throw In,Chris Mepham,4767.0,Right Center Back,57,Wales,907,['323597a7-b53c-4ceb-bfbb-fb14d8634457'],44,,,,,,,,,,,,,,,,,,Wales,907,00:28:44.666,Pass,
,,,,,,,,,,,,,,,,,,,1.486618,,,,,,,,,,,305f7585-4651-4294-b424-0d59d6178740,942,,,"[93.7, 31.4]",3857273,28,,,,True,2.3259008,0ce51a4c-903a-4054-9a40-56954303a8b7,,,,,"[88.9, 36.5]",,High Pass,,7.0035706,,,,,Gareth Frank Bale,6399.0,True,,,,,1,From Throw In,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,57,Wales,907,"['0634df8e-68f3-44b4-a28e-a53ef1919040', 'fdd3fc20-765f-403b-b466-cff0c319c103']",47,,,,,,,,,,,,,,,,,,Wales,907,00:28:47.365,Pass,True
,,,,,,,,,,,,,,,,,,,2.106959,,,,,,,,,,,2184cfc7-cac3-4b43-8ffd-b5e49d044207,946,,,"[14.6, 41.5]",3857273,28,,True,,,-1.2801238,,Keeper Arm,,,,"[21.6, 18.1]",,Ground Pass,,24.424578,,,,,Morteza Pouraliganji,5220.0,,,,,,1,From Keeper,Seyed Hossein Hosseini,125823.0,Goalkeeper,58,Iran,797,['0cc7f960-010c-41d1-b423-b8c352deb577'],59,,,,,,,,,,,,,,,,,,Iran,797,00:28:59.265,Pass,
,,,,,,,,,,,,,,,,,,,1.072053,,,,,,,,,,,81f0c557-8482-46fe-9faa-fe0dfa5cfd1b,948,,,"[24.4, 10.9]",3857273,29,,,,,0.23151448,,Right Foot,,,,"[50.7, 17.1]",,High Pass,,27.020918,,,Incomplete,,,,,,,,,1,Regular Play,Morteza Pouraliganji,5220.0,Left Center Back,59,Iran,797,['f775cb25-40e2-4cdf-af29-3769285b0cd7'],2,,,,,,,,,,,,,,,,,,Iran,797,00:29:02.896,Pass,
,,,,,,,,,,,,,,,,,,,0.993033,,,,,,,,,,,f775cb25-40e2-4cdf-af29-3769285b0cd7,949,,,"[69.4, 63.0]",3857273,29,,,,,-0.31204212,,Left Foot,,,,"[81.8, 59.0]",,Ground Pass,,13.029198,,,,,Harry Wilson,9540.0,,,,,Recovery,1,Regular Play,Ethan Ampadu,4934.0,Center Defensive Midfield,60,Wales,907,"['0933b4c8-6bae-4b84-b0db-b2abcf336207', '81f0c557-8482-46fe-9faa-fe0dfa5cfd1b']",3,,,,,,,,,,,,,,,,,,Wales,907,00:29:03.968,Pass,
,,,,,,,,,,,,,,,,,,,0.761062,,,,,,,,,,,c9056e5f-32a9-4bce-8c6f-8c0761810594,951,,,"[81.6, 59.0]",3857273,29,,,,,2.0470617,,Left Foot,,,,"[75.1, 71.6]",,Ground Pass,,14.177799,,,,,Connor Roberts,4774.0,,,,,,1,Regular Play,Harry Wilson,9540.0,Left Center Midfield,60,Wales,907,['de1bb480-8aa9-4dbb-a198-cee897f52959'],4,,,,,,,,,,,,,,,,,,Wales,907,00:29:04.961,Pass,
,,,,,,,,,,,,,,,,,,,0.857018,,,,,,,,,,,c4beda5c-58bf-4006-ae9c-8b1d691af65a,954,,,"[75.1, 71.6]",3857273,29,,,,,-0.09251862,,Right Foot,,,,"[84.8, 70.7]",,Ground Pass,,9.741663,,,,,Kieffer Roberto Francisco Moore,3853.0,,,,,,1,Regular Play,Connor Roberts,4774.0,Right Wing Back,60,Wales,907,['a327b402-a332-490a-956c-fe3c109bdaff'],6,,,,,,,,,,,,,,,,,,Wales,907,00:29:06.746,Pass,
,,,,,,,,,,,,,,,,,,,0.357328,,,,,,,,,,,a67f97ee-2e80-4078-ba5a-7d5112d54888,958,,,"[82.2, 71.2]",3857273,29,,,,,1.1284221,,Right Foot,,,,"[83.1, 73.1]",,Ground Pass,,2.1023796,,,Incomplete,,Connor Roberts,4774.0,,,,,,1,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,60,Wales,907,"['4b23bbd4-de7c-4b32-b7f4-8edc9122fe8f', '78e70f0e-c1e3-4820-bf48-7ff40bb5e170', '7b9ba021-6cc7-4d2f-9dc7-aed2f86884d9']",8,,,,,,,,,,,,,,,,,,Wales,907,00:29:08.128,Pass,True
,,,,,,,,,,,,,,,,,,,1.432922,,,,,,,,,,,25611d7f-2b6c-4957-b266-3884f666e65b,963,,,"[81.6, 70.7]",3857273,29,,,,,3.039386,,Right Foot,,,,"[62.1, 72.7]",,Ground Pass,,19.602295,,,,,Chris Mepham,4767.0,,,,,,1,Regular Play,Kieffer Roberto Francisco Moore,3853.0,Left Center Forward,60,Wales,907,['56f9073d-9ade-4b00-8234-cf13040e4c89'],10,,,,,,,,,,,,,,,,,,Wales,907,00:29:10.572,Pass,
,,,,,,,,,,,,,,,,,,,1.778531,,,,,,,,,,,7c16b977-ca13-4579-8276-a0267388857f,966,,,"[62.1, 72.7]",3857273,29,,,,,-1.780276,,Right Foot,,,,"[54.0, 34.6]",,Ground Pass,,38.951508,,,,,Ben Davies,3086.0,,,,,,1,Regular Play,Chris Mepham,4767.0,Right Center Back,60,Wales,907,['b41b6163-cf66-4326-9e9c-92f5e4c0fd9c'],13,,,,,,,,,,,,,,,,,,Wales,907,00:29:13.211,Pass,
,,,,,,,,,,,,,,,,,,,1.585165,,,,,,,,,,,57e13b9c-372f-4704-bd07-fcf89bf5aded,969,,,"[57.2, 31.6]",3857273,29,,,,,-0.8888734,,Left Foot,,,,"[80.5, 2.9]",,Ground Pass,,36.96728,,,,,Neco Williams,34794.0,,,,,,1,Regular Play,Ben Davies,3086.0,Left Center Back,60,Wales,907,['55a9007e-81b0-4fb5-8756-f8b24bfeb74a'],16,,,,,,,,,,,,,,,,,,Wales,907,00:29:16.561,Pass,
,,,,,,,,,,,,,,,,,,,0.577985,,,,,,,,,,,2a502919-792d-44e6-8361-2395470b0c6f,972,,,"[92.0, 3.4]",3857273,29,,,,,0.6055447,,Right Foot,,,,"[97.2, 7.0]",,Ground Pass,,6.3245554,,,Incomplete,,Gareth Frank Bale,6399.0,,,,,,1,Regular Play,Neco Williams,34794.0,Left Wing Back,60,Wales,907,"['435023bf-aae2-42ba-8935-2363503b24d0', 'f188d6e2-7dd3-4c87-9ad4-652f436e3b0f']",20,,,,,,,,,,,,,,,,,,Wales,907,00:29:20.367,Pass,
