50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,2.152862,,,,,,,,,,,,,b58ae009-7cb8-45e5-b879-37fcde39bd01,3038,,,"[51.2, 29.2]",3939983,79,,,,,0.7170524,,Right Foot,,,,"[87.1, 60.5]",High Pass,,47.628773,Incomplete,,,,,,,,,2,From Keeper,Adrián Andrés Cubas,28657.0,Right Defensive Midfield,134,Paraguay,3567,['04de6d13-6259-4874-a3ee-355de2a0dc6a'],16,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:34:16.281,Pass,
,,,,,,,,,,,,,,,,,,,,1.501047,,,,,,,,,,,,,2acf0b0f-7077-47d8-b768-0b317985485a,3041,,,"[28.1, 18.6]",3939983,79,,,,,2.0091329,,Right Foot,,,,"[23.6, 28.2]",Ground Pass,,10.602358,,,Marcos Aoás Corrêa,4372.0,,,,,,2,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,135,Brazil,781,['bea9aff4-1b9f-4d0d-afff-2b39e7660eec'],19,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:19.691,Pass,
,,,,,,,,,,,,,,,,,,,,1.208808,,,,,,,,,,,,,577ef242-57db-4f21-9c6d-dbc3ca205177,3044,,,"[25.7, 30.5]",3939983,79,,,,,0.0,,Right Foot,,,,"[34.5, 30.5]",Ground Pass,,8.8,,,Douglas Luiz Soares de Paulo,6574.0,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,135,Brazil,781,"['1e8c59f6-9f58-44a0-bbd3-32d67d69b59d', '854585ba-b469-48d1-93fe-aa50fc65d1b5']",21,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:21.192,Pass,True
,,,,,,,,,,,,,,,,,,,,1.773583,,,,,,,,,,,,,14d02783-e144-4b51-b22e-5bf4e8ec0da9,3048,,,"[33.4, 28.2]",3939983,79,,,,,-1.6801149,,Right Foot,,,,"[31.6, 11.8]",Ground Pass,,16.498486,,,Wendell Nascimento Borges,8212.0,,,,,,2,Regular Play,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,135,Brazil,781,"['177fe766-bfa0-4dff-82f9-a5e9ca276049', '1e04c3a8-b7d4-4e02-82d0-43943e5bc0b1']",23,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:23.082,Pass,True
,,,,,,,,,,,,,,,,,,,,1.835555,,,,,,,,,,,,,299fd2b9-690d-4cf2-9b9c-a6ffd2dbdbc7,3052,,,"[32.1, 9.1]",3939983,79,,,,,2.1293957,,Left Foot,,,,"[21.6, 25.9]",Ground Pass,,19.811361,,,Marcos Aoás Corrêa,4372.0,,,,,,2,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,135,Brazil,781,"['52a3fe8c-937a-4509-8ff8-28a51f79ea4f', 'c3983f52-8aed-4896-8128-925ac1810234']",25,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:25.181,Pass,True
,,,,,,,,,,,,,,,,,,,,2.168016,,,,,,,,,,,,,fee235fd-d90e-4e22-bece-320068014bf9,3056,,,"[22.2, 21.3]",3939983,79,,,,,2.1544933,,Right Foot,,,,"[8.0, 42.8]",Ground Pass,,25.766064,,,Alisson Ramsés Becker,5547.0,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,135,Brazil,781,"['61e2ecb9-a9ba-4a17-b777-faec65dbd06e', '97320c83-a0da-4a45-9914-df64a852529f']",27,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:27.671,Pass,True
,,,,,,,,,,,,,,,,,,,,3.435306,,,,,,,,,,,,,5374f8ed-295c-44f3-86a1-2b14beb3890f,3060,,,"[8.4, 43.0]",3939983,79,,,,,1.1246908,,Left Foot,,,,"[16.1, 59.1]",Ground Pass,,17.84657,,,Éder Gabriel Militão,13620.0,,,,,,2,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,135,Brazil,781,"['32149a03-6de0-4ca8-821f-c7001f4024ca', 'e9830c48-a49c-48da-bc69-55186d704a8d']",30,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:30.287,Pass,True
,,,,,,,,,,,,,,,,,,,,1.701704,,,,,,,,,,,,,aa6f8c45-37af-4705-88d4-acd1a865b9ad,3063,,,"[15.9, 59.3]",3939983,79,,,,,-2.0600793,,Right Foot,,,,"[7.7, 43.9]",Ground Pass,,17.447063,,,Alisson Ramsés Becker,5547.0,,,,,,2,Regular Play,Éder Gabriel Militão,13620.0,Right Center Back,135,Brazil,781,['566a5fd4-1272-4c2a-b9f8-cc8020537337'],34,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:34.655,Pass,
,,,,,,,,,,,,,,,,,,,,1.011044,,,,,,,,,,,,,dcd07621-13f6-4243-b3e6-a5472254507f,3066,,,"[9.8, 44.5]",3939983,79,,,,,-0.1065136,,Right Foot,,,,"[25.7, 42.8]",Ground Pass,,15.9906225,,,Douglas Luiz Soares de Paulo,6574.0,,,,,,2,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,135,Brazil,781,['129bc744-45e6-46c9-9a69-d186ce8e774a'],37,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:37.750,Pass,
,,,,,,,,,,,,,,,,,,,,1.143561,,,,,,,,,,,,,e65f9266-0284-44d6-957f-faeea9d36b44,3070,,,"[20.4, 42.0]",3939983,79,,,,,2.9984345,,Left Foot,,,,"[9.3, 43.6]",Ground Pass,,11.214723,,,Alisson Ramsés Becker,5547.0,,,,,,2,Regular Play,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,135,Brazil,781,"['6e5fbfa2-ed04-422f-a6d6-5c9a2f2115dd', 'd9580ab4-7e0f-4afa-88d5-5f36170995e2']",39,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:39.521,Pass,True
,,,,,,,,,,,,,,,,,,,,1.687546,,,,,,,,,,,,,bf8775a7-5fe6-4006-81be-2a4203cc44aa,3073,,,"[9.3, 43.6]",3939983,79,,,,,-1.2667004,,Right Foot,,,,"[15.2, 24.8]",Ground Pass,,19.70406,,,Marcos Aoás Corrêa,4372.0,,,,,,2,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,135,Brazil,781,['1b0b2c16-31b1-416d-87ed-d0fc3a374a63'],40,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:40.704,Pass,
,,,,,,,,,,,,,,,,,,,,1.166418,,,,,,,,,,,,,5512483d-47cc-4d7e-b222-b74774ba3a84,3076,,,"[31.4, 25.6]",3939983,79,,,,,0.15545201,,Right Foot,,,,"[44.8, 27.7]",Ground Pass,,13.563554,,,Douglas Luiz Soares de Paulo,6574.0,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,135,Brazil,781,['536df9ce-c505-4eb5-9a8a-45fb5fc06dca'],46,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:46.603,Pass,
,,,,,,,,,,,,,,,,,,,,1.355289,,,,,,,,,,,,,32ca1957-d832-4faa-8ae6-217051637dc8,3080,,,"[50.0, 16.7]",3939983,79,,,,,2.4619927,,Right Foot,,,,"[37.5, 26.8]",Ground Pass,,16.070469,,,Marcos Aoás Corrêa,4372.0,,,,,,2,Regular Play,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,135,Brazil,781,"['083416f9-4ce0-425d-9a10-485ef6d6649b', '9c787390-3635-4b06-b991-9c0d099d0c1b']",51,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:51.842,Pass,True
,,,,,,,,,,,,,,,,,,,,0.780318,,,,,,,,,,,,,3cb4d19a-6c3a-46dc-b719-42ace497a137,3084,,,"[39.5, 26.8]",3939983,79,,,,,0.20877719,,Right Foot,,,,"[51.3, 29.3]",Ground Pass,,12.061924,,,Douglas Luiz Soares de Paulo,6574.0,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,135,Brazil,781,['0ab80a64-beb2-4b89-a0e9-445521551fdf'],54,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:54.054,Pass,
,,,,,,,,,,,,,,,,,,,,2.284182,,,,,,,,,,,,,170e862f-ca49-4dbe-95bf-65730c083f5f,3087,,,"[53.4, 36.6]",3939983,79,,,,,0.9461231,,Right Foot,,,,"[82.6, 77.1]",High Pass,,49.92885,,,Raphael Dias Belloli,10595.0,,True,,,,2,Regular Play,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,135,Brazil,781,['b6f0ba23-a417-4ebc-a0f6-b7175b2dd58d'],56,,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:56.253,Pass,
,,,,,,,,,,,,,,,,,,,,1.331917,,,,,,,,,,,,,6271e2c7-2da2-4765-a45f-34182a63fc01,3096,,,"[104.0, 64.6]",3939983,80,,,,,-1.5192292,,Right Foot,True,,,"[104.8, 49.1]",Ground Pass,,15.520632,,,Raphael Dias Belloli,10595.0,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,135,Brazil,781,['c2a1200d-2d30-402e-8eed-0007557efc6e'],2,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:02.146,Pass,
,,,,,,,,,,,,,,,,,,,,0.742988,,,,,,,,,,,,,8e3ecee9-4d27-469a-a05c-47a3afbe263f,3100,,,"[104.9, 50.7]",3939983,80,,,,,-1.1452534,,Right Foot,,,,"[111.2, 36.8]",Ground Pass,,15.261062,Incomplete,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,2,Regular Play,Raphael Dias Belloli,10595.0,Right Midfield,135,Brazil,781,"['ae4082be-8592-435f-ad16-a1f134c7c901', 'dba87b15-10b0-4595-8a54-a5c45c2c5525']",3,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:03.541,Pass,
,,,,,,,,,,,,,,,,,,,,4.029388,,,,,,,,,,,,,99db64b2-c395-458e-b328-cdd06ce028fa,3103,,,"[109.8, 67.5]",3939983,80,,,,,-2.2119746,,Right Foot,,,,"[78.9, 26.1]",High Pass,,51.66014,,,Wendell Nascimento Borges,8212.0,,True,,,Recovery,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,135,Brazil,781,['ae114960-67fa-44aa-818d-b7a864068661'],6,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:06.762,Pass,
,,,,,,,,,,,,,,,,,,,,0.968868,,,,,,,,,,,,,4aaafc31-7495-4b58-ae19-57d834dfc9f1,3106,,,"[79.6, 23.9]",3939983,80,,,,,0.5880026,,Left Foot,,,,"[87.7, 29.3]",Ground Pass,,9.734988,,,Andreas Hoelgebaum Pereira,6846.0,,,,,,2,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,135,Brazil,781,['63a838bd-7fd2-4554-bb36-474cca12f962'],11,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:11.601,Pass,
,,,,,,,,,,,,,,,,,,,,3.837725,,,,,,,,,,,,,f313fd45-aac6-4faf-b8e8-1fe2dc616a23,3111,,,"[87.3, 29.0]",3939983,80,,,,,-2.8415954,,Left Foot,,,,"[49.8, 17.4]",Ground Pass,,39.25315,,,Marcos Aoás Corrêa,4372.0,,,,,,2,Regular Play,Andreas Hoelgebaum Pereira,6846.0,Left Midfield,135,Brazil,781,"['6ecea9fb-ccea-4ff3-bb22-b95164b6f2d7', 'f3107786-36f3-47d4-95e3-c6cf0068c6a4']",15,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:15.430,Pass,True
,,,,,,,,,,,,,,,,,,,,2.169794,,,,,,,,,,,,,9f5fbe11-4703-4baa-a80b-803f4c148873,3115,,,"[45.5, 15.9]",3939983,80,,,,,2.4817924,,Right Foot,,,,"[23.2, 33.2]",Ground Pass,,28.22375,,,Alisson Ramsés Becker,5547.0,,,,,,2,Regular Play,Marcos Aoás Corrêa,4372.0,Left Center Back,135,Brazil,781,"['639d891e-42b2-41d2-841a-1893450a9177', 'fe13306e-3d65-4a58-aa1e-9da758a7c998']",20,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:20.068,Pass,True
,,,,,,,,,,,,,,,,,,,,1.807403,,,,,,,,,,,,,3d872687-aa7a-4d74-9369-6a6bd2b40ad1,3118,,,"[26.1, 42.4]",3939983,80,,,,,0.89735407,,Left Foot,,,,"[33.6, 51.8]",Ground Pass,,12.02539,,,Éder Gabriel Militão,13620.0,,,,,,2,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,135,Brazil,781,['b338810f-eb7e-422e-817c-6f6ca389a79b'],23,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:23.108,Pass,
,,,,,,,,,,,,,,,,,,,,1.201573,,,,,,,,,,,,,c2d928cf-96de-4bf7-966a-4a8883fa5d13,3121,,,"[36.6, 52.5]",3939983,80,,,,,-0.9376499,,Right Foot,,,,"[44.6, 41.6]",Ground Pass,,13.520725,,,Douglas Luiz Soares de Paulo,6574.0,,,,,,2,Regular Play,Éder Gabriel Militão,13620.0,Right Center Back,135,Brazil,781,['db3b802e-06a3-4c75-85e3-fb46c1e71e3d'],25,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:25.936,Pass,
,,,,,,,,,,,,,,,,,,,,1.350394,,,,,,,,,,,,,fab4d0b5-7445-4d51-8f0d-e45c7cbed9fb,3125,,,"[43.4, 40.9]",3939983,80,,,,,2.4785314,,Right Foot,,,,"[29.7, 51.6]",Ground Pass,,17.383326,,,Éder Gabriel Militão,13620.0,,,,,,2,Regular Play,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,135,Brazil,781,['48bfdae6-d0ff-4480-b648-0794c6f9102a'],27,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:27.197,Pass,
,,,,,,,,,,,,,,,,,,,,1.672773,,,,,,,,,,,,,06716673-eb68-49f0-a560-401ef86506f0,3128,,,"[28.6, 52.3]",3939983,80,,,,,1.3638041,,Right Foot,,,,"[32.8, 72.3]",Ground Pass,,20.436243,,,Danilo Luiz da Silva,3063.0,,,,,,2,Regular Play,Éder Gabriel Militão,13620.0,Right Center Back,135,Brazil,781,['5f8b332e-c512-4cce-aaa5-def4678cf752'],29,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:29.309,Pass,
,,,,,,,,,,,,,,,,,,,,0.561156,,,,,,,,,,,,,b4b50109-61f2-4863-baf2-f41c911b0bc4,3131,,,"[27.9, 70.7]",3939983,80,,,,,-0.76412475,,Right Foot,,,,"[32.7, 66.1]",Ground Pass,,6.6483083,,,João Victor Gomes da Silva,48720.0,,,,,,2,Regular Play,Danilo Luiz da Silva,3063.0,Right Back,135,Brazil,781,['1827219e-26d2-4981-b3d5-8cfdff52133a'],31,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:31.821,Pass,
,,,,,,,,,,,,,,,,,,,,1.102485,,,,,,,,,,,,,5284abbd-b6bd-4d86-9266-39afe7e4318b,3133,,,"[32.7, 66.1]",3939983,80,,,,,0.5942137,,Right Foot,,,,"[47.5, 76.1]",Ground Pass,,17.86169,Incomplete,,Raphael Dias Belloli,10595.0,,,,,,2,Regular Play,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,135,Brazil,781,"['303f7831-ec11-4a70-90ea-d068e583ef26', '8c6711f7-f0ef-48c1-ae75-d64e8f6a82f7']",32,,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:32.382,Pass,
,,,,,,,,,,,,,,,,,,,,0.860818,,,,,,,,,,,,,303f7831-ec11-4a70-90ea-d068e583ef26,3135,,,"[72.6, 4.0]",3939983,80,,,,,0.5203553,,Right Foot,,,,"[81.5, 9.1]",Ground Pass,,10.25768,,,Adrián Andrés Cubas,28657.0,,,,,Recovery,2,Regular Play,Néstor Rafael Giménez Florentín,195989.0,Left Back,136,Paraguay,3567,"['1b8d0456-2a6a-4ec8-bcce-f8a6c7be7dc7', '5284abbd-b6bd-4d86-9266-39afe7e4318b']",33,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:35:33.485,Pass,
,,,,,,,,,,,,,,,,,,,,1.572303,,,,,,,,,,,,,9cd95872-0627-4e6b-9418-d45bb0058176,3145,,,"[80.8, 10.7]",3939983,84,,,,,0.9341288,d6baf9de-fe9b-4118-b705-963e9255e5c2,Left Foot,,,,"[106.9, 46.0]",High Pass,,43.901024,,,Fabián Cornelio Balbuena González,10290.0,True,,,,Free Kick,2,From Free Kick,Alejandro Romero Gamarra,12758.0,Right Wing,137,Paraguay,3567,['f81f292e-5563-4af1-be01-bb03a949f675'],8,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:39:08.335,Pass,
,,,,,,,,,,,,,,,,,,,,1.782982,,,,,,,,,,,,,abd760d3-1e36-426c-848b-a2bf0aa391a0,3149,,,"[7.0, 35.2]",3939983,84,,True,,,-0.32994708,,Right Foot,,,,"[14.3, 32.7]",Ground Pass,,7.7162166,,,Marcos Aoás Corrêa,4372.0,,,,,Goal Kick,2,From Goal Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,138,Brazil,781,['526ba735-49f6-43cd-ae1e-fe7cb2633976'],28,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:28.015,Pass,
,,,,,,,,,,,,,,,,,,,,0.877751,,,,,,,,,,,,,352b0eff-9ae4-4c90-8f09-193a389a054b,3151,,,"[14.3, 32.7]",3939983,84,,,,,0.037860688,,Right Foot,,,,"[27.5, 33.2]",Ground Pass,,13.209466,,,Douglas Luiz Soares de Paulo,6574.0,,,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,138,Brazil,781,['11e1c0c9-11dd-4e24-bc41-9a1b98644859'],31,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:31.627,Pass,
,,,,,,,,,,,,,,,,,,,,1.838895,,,,,,,,,,,,,3a80e1d7-33e6-4c6e-9d52-1cc516a8286e,3155,,,"[33.7, 24.3]",3939983,84,,,,,2.5224314,,Left Foot,,,,"[25.0, 30.5]",Ground Pass,,10.683165,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Goal Kick,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,138,Brazil,781,"['4b590798-fee7-4561-8649-ecc39f82a4da', '50cee03e-b164-4d1c-983f-fb38ba893853']",35,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:35.991,Pass,True
,,,,,,,,,,,,,,,,,,,,1.316954,,,,,,,,,,,,,a1b41f1a-0f87-4776-a88c-3739264b1631,3158,,,"[29.1, 30.2]",3939983,84,,,,,0.98279375,,Right Foot,,,,"[40.9, 47.9]",Ground Pass,,21.272753,,,João Victor Gomes da Silva,48720.0,,,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,138,Brazil,781,['1383749f-b5bc-495e-b4d2-910c46efaed7'],37,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:37.995,Pass,
,,,,,,,,,,,,,,,,,,,,1.395075,,,,,,,,,,,,,a1a12f5b-76e2-46b6-88c1-fa15cc539fe2,3161,,,"[39.3, 53.9]",3939983,84,,,,,1.3335896,,Right Foot,,,,"[43.7, 72.1]",Ground Pass,,18.724316,,,Danilo Luiz da Silva,3063.0,,,,,,2,From Goal Kick,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,138,Brazil,781,['1b335fc5-4cdd-4eb5-a9b0-b1db26df5a52'],40,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:40.885,Pass,
,,,,,,,,,,,,,,,,,,,,1.913865,,,,,,,,,,,,,5f30fb42-8cc3-44bd-b0f6-0dc72454503c,3165,,,"[43.2, 72.3]",3939983,84,,,,,-2.3294947,,Right Foot,,,,"[26.8, 55.0]",Ground Pass,,23.837996,,,Éder Gabriel Militão,13620.0,,,,,,2,From Goal Kick,Danilo Luiz da Silva,3063.0,Right Back,138,Brazil,781,"['5f9c011d-ccba-450d-9506-400a5fdd61c2', '75d9bbf8-f04d-47f5-acd0-b9457004ebac']",42,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:42.622,Pass,True
,,,,,,,,,,,,,,,,,,,,1.269627,,,,,,,,,,,,,c00d2021-2cf1-49cd-bf28-6bdbf81fe669,3168,,,"[32.7, 45.7]",3939983,84,,,,,-0.9222191,,Right Foot,,,,"[44.6, 30.0]",Ground Pass,,19.700254,,,Douglas Luiz Soares de Paulo,6574.0,,,,,,2,From Goal Kick,Éder Gabriel Militão,13620.0,Right Center Back,138,Brazil,781,['e79b0e13-070f-45e5-8103-4ad261702e89'],48,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:48.380,Pass,
,,,,,,,,,,,,,,,,,,,,1.935272,,,,,,,,,,,,,531bc8c8-5fbd-4b25-9bfb-4522d9338f9c,3171,,,"[45.0, 28.1]",3939983,84,,,,,3.0608437,,Right Foot,,,,"[27.7, 29.5]",Ground Pass,,17.356554,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Goal Kick,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,138,Brazil,781,['984f65ce-ce5b-4753-a42e-66402a620ef7'],49,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:49.885,Pass,
,,,,,,,,,,,,,,,,,,,,1.664076,,,,,,,,,,,,,857a6233-7775-4ede-aa56-9a20710462c7,3174,,,"[32.3, 29.3]",3939983,84,,,,,-0.4540016,,Right Foot,,,,"[44.8, 23.2]",Ground Pass,,13.90899,,,Douglas Luiz Soares de Paulo,6574.0,,,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,138,Brazil,781,['fe8d573c-3978-4377-a94e-61ac727b0c25'],53,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:53.472,Pass,
,,,,,,,,,,,,,,,,,,,,1.582699,,,,,,,,,,,,,2cba5210-f1f9-4870-a7ed-d79b0bc33539,3177,,,"[44.1, 22.3]",3939983,84,,,,,1.0608854,,Right Foot,,,,"[55.9, 43.4]",Ground Pass,,24.1754,,,João Victor Gomes da Silva,48720.0,,,,,,2,From Goal Kick,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,138,Brazil,781,['7899debb-cd0e-4720-b8ec-7f0ed254e8b7'],56,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:56.422,Pass,
,,,,,,,,,,,,,,,,,,,,2.068582,,,,,,,,,,,,,9e48324b-d7b5-4e54-84a0-52557722bdab,3180,,,"[55.1, 43.4]",3939983,84,,,,,2.8831377,,Right Foot,,,,"[37.7, 48.0]",Ground Pass,,17.997778,,,Éder Gabriel Militão,13620.0,,,,,,2,From Goal Kick,João Victor Gomes da Silva,48720.0,Right Defensive Midfield,138,Brazil,781,"['1209bb6b-0d76-4e3c-87c9-e0f5e4e26643', '9546b715-feca-440f-9ef6-1b4426ab56eb']",58,,,,,,,,,,,,,,,,,,,,Brazil,781,00:39:58.004,Pass,True
,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,bdfe8e8f-c086-4a7f-a887-28271b6ca9ef,3183,,,"[47.5, 47.1]",3939983,85,,,,,1.679536,,Left Foot,,,,"[45.0, 70.0]",Ground Pass,,23.036058,,,Danilo Luiz da Silva,3063.0,,,,,,2,From Goal Kick,Éder Gabriel Militão,13620.0,Right Center Back,138,Brazil,781,['9924b9b9-f187-41c1-9b8d-fafd772d9b0f'],3,,,,,,,,,,,,,,,,,,,,Brazil,781,00:40:03.235,Pass,
,,,,,,,,,,,,,,,,,,,,3.204666,,,,,,,,,,,,,3260b6b3-6e1e-44d4-af72-cbd8c9e28a86,3186,,,"[45.9, 72.5]",3939983,85,,,,,-0.26844662,,Right Foot,,,,"[103.7, 56.6]",High Pass,,59.94706,Incomplete,,Raphael Dias Belloli,10595.0,,,,,,2,From Goal Kick,Danilo Luiz da Silva,3063.0,Right Back,138,Brazil,781,"['5555f1be-f690-40bf-ad67-b014770f0a54', '615f13cd-2810-449c-ae02-127cf659c643']",5,,,,,,,,,,,,,,,,,,,,Brazil,781,00:40:05.617,Pass,
,,,,,,,,,,,,,,,,,,,,1.41951,,,,,,,,,,,,,6bcc5a60-0f37-4fcc-a3af-318568ffa119,3190,,,"[16.9, 21.5]",3939983,85,,,,,0.17493752,,Left Foot,,,,"[38.4, 25.3]",Low Pass,,21.833231,,,Mathías Adalberto Villasanti Rolón,87429.0,,,,,,2,Regular Play,Omar Federico Alderete Fernández,29009.0,Left Center Back,139,Paraguay,3567,['9570f888-ad56-414f-869c-66eb9b3eb096'],10,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:40:10.446,Pass,
,,,,,,,,,,,,,,,,,,,,0.873228,,,,,,,,,,,,,8d25ad40-5ae8-4878-bee3-4a3a1e320d69,3193,,,"[43.7, 27.8]",3939983,85,,,,,1.4902534,,Left Foot,,,,"[45.5, 50.1]",Ground Pass,,22.372528,,,Alejandro Romero Gamarra,12758.0,,,,,,2,Regular Play,Mathías Adalberto Villasanti Rolón,87429.0,Left Defensive Midfield,139,Paraguay,3567,['9241280b-c116-4a78-a350-e8f7af120ca4'],12,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:40:12.874,Pass,
,,,,,,,,,,,,,,,,,,,,0.622977,,,,,,,,,,,,,f9332b01-f57f-4e31-9061-49643bef4444,3196,,,"[44.4, 47.1]",3939983,85,,,,,-1.9804424,,Left Foot,,,,"[37.8, 31.9]",Ground Pass,,16.571058,,,Hernesto Ezequiel Caballero Benítez,47186.0,,,,,,2,Regular Play,Alejandro Romero Gamarra,12758.0,Right Wing,139,Paraguay,3567,['e65d88b2-8a10-421f-acaf-0f0e30fc7b8c'],14,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:40:14.957,Pass,
,,,,,,,,,,,,,,,,,,,,1.12559,,,,,,,,,,,,,50021418-96ba-4598-85d2-7c64db0f882b,3200,,,"[34.2, 31.9]",3939983,85,,,,,2.095592,,Right Foot,,,,"[21.0, 54.7]",Ground Pass,,26.345398,,,Fabián Cornelio Balbuena González,10290.0,,,,,,2,Regular Play,Hernesto Ezequiel Caballero Benítez,47186.0,Right Defensive Midfield,139,Paraguay,3567,"['810e6920-9f09-49b2-a813-8c227298c862', 'ae9c4bd3-a273-4855-ad78-c9846324c355']",19,,,,,,,,,,,,,,,,,,,,Paraguay,3567,00:40:19.133,Pass,True
