50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.929154,,,,,,,,,,,,36ce6154-54ff-4efa-8d26-713881bccd26,464,,"[81.4, 20.7]",3939987,13,,,,-2.4736009,,Right Foot,,,,"[70.5, 12.1]",,Ground Pass,,13.884164,,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,1,From Goal Kick,José Andrés Martínez Torres,36917.0,Center Defensive Midfield,24,Venezuela,3563,['2de57a6f-9c4e-4609-b7bd-e35f39795be8'],0,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:00.638,Pass,
,,,,,,,,,,,,,,,1.902238,,,,,,,,,,,,55472ca2-4d79-44c4-a57c-24727279820d,467,,"[70.1, 13.1]",3939987,13,,,,1.8071002,,Right Foot,,,,"[62.9, 43.0]",,Ground Pass,,30.754675,,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,1,From Goal Kick,Yangel Clemente Herrera Ravelo,16249.0,Left Center Midfield,24,Venezuela,3563,['2cca3b70-d04a-4bda-b8de-44ff31822604'],2,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:02.579,Pass,
,,,,,,,,,,,,,,,0.76581,,,,,,,,,,,,8ae371c1-5ac9-4c52-bd8e-dfacf710fb2c,470,,"[75.5, 47.1]",3939987,13,,,,0.41145626,,Right Foot,,,,"[92.0, 54.3]",,Ground Pass,,18.0025,,,,Telasco José Segovia Pérez,190172.0,,,,,,1,From Goal Kick,Yordan Hernando Osorio Paredes,10337.0,Right Center Back,24,Venezuela,3563,['41302edd-dd5a-4960-aa75-9ca784101296'],7,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:07.508,Pass,
,,,,,,,,,,,,,,,1.19136,,,,,,,,,,,,3c45d3e5-2ada-4340-9bed-e590cef4d4ec,474,,"[92.6, 54.1]",3939987,13,,,,1.7858645,,Right Foot,,,,"[88.1, 74.7]",,Ground Pass,,21.085777,,,,Alexander David González Sibulo,24168.0,,,,,,1,From Goal Kick,Telasco José Segovia Pérez,190172.0,Right Center Midfield,24,Venezuela,3563,"['60731162-2dd8-490b-85d3-e0b2f564b9ff', '87dd07c9-1ee9-45cc-b061-836a27bdc6f2']",8,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:08.787,Pass,True
,,,,,,,,,,,,,,,0.243913,,,,,,,,,,,,b637de75-fe28-44cb-829a-f020e4b2e774,477,,"[90.5, 73.2]",3939987,13,,,,-0.9718851,,Right Foot,,,,"[94.8, 66.9]",,Low Pass,,7.6275816,,Incomplete,,,,,,,,,1,From Goal Kick,Alexander David González Sibulo,24168.0,Right Back,24,Venezuela,3563,['041e6ebd-835f-4601-972d-e969c6fac375'],11,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:11.004,Pass,
,,,,,,,,,,,,,,,2.306334,,,,,,,,,,,,8368a7bc-e3e6-44ab-96cb-f610f20e4c15,479,,"[68.6, 73.2]",3939987,13,,,,-2.8832688,,Head,,,,"[44.0, 66.7]",,Low Pass,,25.444252,,,,Yordan Hernando Osorio Paredes,10337.0,,,,,Recovery,1,From Goal Kick,Alexander David González Sibulo,24168.0,Right Back,24,Venezuela,3563,['fbbe3550-6fc7-4691-9fd7-560e74f07f0b'],14,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:14.635,Pass,
,,,,,,,,,,,,,,,3.088918,,,,,,,,,,,,b3cefba0-217c-4499-ae5a-1fb709202f7e,483,,"[44.5, 66.4]",3939987,13,,,,-2.6473076,,Right Foot,,,,"[9.8, 47.7]",,Ground Pass,,39.418015,,,,Rafael Enrique Romo Pérez,32012.0,,,,,,1,From Goal Kick,Yordan Hernando Osorio Paredes,10337.0,Right Center Back,24,Venezuela,3563,['18084169-4c08-4f5a-8709-57285e414907'],17,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:17.001,Pass,
,,,,,,,,,,,,,,,1.274916,,,,,,,,,,,,cd1db8a4-e618-4547-8082-fff0a7eee3c1,486,,"[13.0, 45.6]",3939987,13,,,,1.1183214,,Right Foot,,,,"[20.0, 60.0]",,Ground Pass,,16.011246,,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,1,From Goal Kick,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,24,Venezuela,3563,['1ecc5adf-9cf9-480a-967b-cdb2d837e666'],24,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:24.087,Pass,
,,,,,,,,,,,,,,,1.617413,,,,,,,,,,,,1307ff63-34e7-4801-a322-affbf048dea9,489,,"[27.0, 60.9]",3939987,13,,,,-2.3711188,,Right Foot,,,,"[10.0, 44.4]",,Ground Pass,,23.690716,,,,Rafael Enrique Romo Pérez,32012.0,,,,,,1,From Goal Kick,Yordan Hernando Osorio Paredes,10337.0,Right Center Back,24,Venezuela,3563,['b0dd5b80-b798-4d71-a7dc-dce38ef6b360'],28,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:28.947,Pass,
,,,,,,,,,,,,,,,3.933356,,,,,,,,,,,,d4a04ace-ffa7-4258-b5d6-a182f749ba4e,492,,"[13.2, 45.0]",3939987,13,,,,-0.0066151186,,Right Foot,,,,"[103.9, 44.4]",,High Pass,,90.70199,,Incomplete,,,,,,,,,1,From Goal Kick,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,24,Venezuela,3563,['79e647a5-c93d-49ad-9c77-c5c0e6317e4a'],38,,,,,,,,,,,,,,,,,Venezuela,3563,00:13:38.564,Pass,
,,,,,,,,,,,,,,,1.395592,,,,,,,,,,,,7422bfad-321e-43b8-8e11-dbc9573a28d8,495,,"[13.7, 35.5]",3939987,13,,,,0.9151007,,Keeper Arm,,,,"[23.7, 48.5]",,Ground Pass,,16.40122,,,,Michael Hector,16768.0,,,,,,1,Regular Play,Jahmali Waite,226523.0,Goalkeeper,25,Jamaica,2305,['46bb8191-9905-4a3e-8b67-287909bb45e5'],43,,,,,,,,,,,,,,,,,Jamaica,2305,00:13:43.310,Pass,
,,,,,,,,,,,,,,,0.929495,,,,,,,,,,,,aa6dcbf8-fe0c-4fee-aaa9-8bd2b0709ab0,498,,"[23.0, 51.3]",3939987,13,,,,0.7737708,,Right Foot,,,,"[31.7, 59.8]",,Ground Pass,,12.163059,,,,Joël Latibeaudiere,32685.0,,,,,,1,Regular Play,Michael Hector,16768.0,Center Back,25,Jamaica,2305,['a4f71464-5bf4-4372-86c2-3c7dafe564d3'],46,,,,,,,,,,,,,,,,,Jamaica,2305,00:13:46.015,Pass,
,,,,,,,,,,,,,,,1.172869,,,,,,,,,,,,521f4b2c-e0f4-434f-8a9a-caba5afc4acb,501,,"[52.5, 59.4]",3939987,13,,,,0.3283294,,Right Foot,,,,"[61.6, 62.5]",,Ground Pass,,9.613532,,,,Michail Antonio,3349.0,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Right Center Back,25,Jamaica,2305,['04284e35-02af-45b7-bed5-77cc536d0e87'],52,,,,,,,,,,,,,,,,,Jamaica,2305,00:13:52.648,Pass,
,,,,,,,,,,,,,,,0.735277,,,,,,,,,,,,b8c23382-98f8-45e1-a2b3-bb030669463b,504,,"[61.6, 62.5]",3939987,13,,,,2.9712176,,Right Foot,,,,"[52.3, 64.1]",,Ground Pass,,9.436631,,,,Joël Latibeaudiere,32685.0,,,,,,1,Regular Play,Michail Antonio,3349.0,Center Forward,25,Jamaica,2305,['df08a698-fdf5-4c1d-bcec-4751fac858ff'],53,,,,,,,,,,,,,,,,,Jamaica,2305,00:13:53.823,Pass,
,,,,,,,,,,,,,,,1.627477,,,,,,,,,,,,8ca57d03-403a-4a1c-b8ac-a92c351607f2,507,,"[51.5, 64.5]",3939987,13,,,,-2.548334,,Right Foot,,,,"[34.0, 52.7]",,Ground Pass,,21.106634,,,,Michael Hector,16768.0,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Right Center Back,25,Jamaica,2305,['d2816658-b507-4cde-89b2-0ff6bb8b2c19'],55,,,,,,,,,,,,,,,,,Jamaica,2305,00:13:55.374,Pass,
,,,,,,,,,,,,,,,1.226282,,,,,,,,,,,,d4554759-a9c9-416b-841c-0c094d1d46e3,510,,"[38.5, 49.7]",3939987,13,,,,-1.6819435,,Right Foot,,,,"[36.0, 27.3]",,Ground Pass,,22.539078,,,,Ethan Pinnock,4610.0,,,,,,1,Regular Play,Michael Hector,16768.0,Center Back,25,Jamaica,2305,['fca51ad6-460a-4c39-a5fc-7b58acc33103'],57,,,,,,,,,,,,,,,,,Jamaica,2305,00:13:57.933,Pass,
,,,,,,,,,,,,,,,1.574123,,,,,,,,,,,,9a894cb4-dea1-42a1-bed9-9be069960c3e,513,,"[37.9, 27.7]",3939987,14,,,,1.2716131,,Left Foot,,,,"[47.4, 58.5]",,Ground Pass,,32.231815,,,,Joël Latibeaudiere,32685.0,,,,,,1,Regular Play,Ethan Pinnock,4610.0,Left Center Back,25,Jamaica,2305,['65576296-d277-4eeb-9f35-bc60344169a1'],0,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:00.530,Pass,
,,,,,,,,,,,,,,,1.171263,,,,,,,,,,,,4e6826bc-9b6d-480a-a11d-82cff96a0ce9,516,,"[46.8, 60.8]",3939987,14,,,,0.12727045,,Right Foot,,,,"[67.9, 63.5]",,Ground Pass,,21.272047,,,,Wes Harding,13577.0,,,,,,1,Regular Play,Joël Latibeaudiere,32685.0,Right Center Back,25,Jamaica,2305,['a5e1ded2-444c-4d85-a998-1e8296fcaded'],3,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:03.693,Pass,
,,,,,,,,,,,,,,,0.848564,,,,,,,,,,,,97152a61-58ed-47e5-8519-6ad85eb26845,520,,"[36.2, 13.8]",3939987,14,,,,1.7506498,,Right Foot,,,,"[33.4, 29.2]",,Ground Pass,,15.652476,,,,Wilker José Ángel Romero,47822.0,,,,,Recovery,1,Regular Play,Jon Mikel Aramburu Mejías,113450.0,Left Back,26,Venezuela,3563,['4a47ff90-efdc-499f-95fb-db1325be6d5b'],7,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:07.561,Pass,
,,,,,,,,,,,,,,,0.78566,,,,,,,,,,,,2f83f4e0-f50b-47f8-807e-2dd666060259,523,,"[32.5, 29.2]",3939987,14,,,,0.91467315,,Right Foot,,,,"[41.2, 40.5]",,Ground Pass,,14.261136,,,,Telasco José Segovia Pérez,190172.0,,,,,,1,Regular Play,Wilker José Ángel Romero,47822.0,Left Center Back,26,Venezuela,3563,['f747599d-a56d-4843-b90d-d45bee4ddaa4'],9,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:09.285,Pass,
,,,,,,,,,,,,,,,1.37429,,,,,,,,,,,,baf8c96a-5e1a-4f29-9d0a-b382ddc2d5de,526,,"[52.0, 51.7]",3939987,14,,,,1.0592402,,Right Foot,,,,"[64.8, 74.5]",,Ground Pass,,26.147276,,,,Eduard Alexander Bello Gil,35785.0,,,,,,1,Regular Play,Telasco José Segovia Pérez,190172.0,Right Center Midfield,26,Venezuela,3563,['e94655af-4ed8-4969-989c-07e40ddd03e8'],13,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:13.156,Pass,
,,,,,,,,,,,,,,,1.027699,,,,,,,,,,,,5274307d-cd29-4ddc-9f8e-54f5bd168244,529,,"[65.2, 71.0]",3939987,14,,,,-2.2720563,,Right Foot,,,,"[57.6, 62.0]",,Ground Pass,,11.779643,,,,Telasco José Segovia Pérez,190172.0,,,,,,1,Regular Play,Eduard Alexander Bello Gil,35785.0,Right Midfield,26,Venezuela,3563,['fea058b7-e213-4530-af84-51fa76711134'],16,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:16.084,Pass,
,,,,,,,,,,,,,,,1.603139,,,,,,,,,,,,b25a0b74-11ad-4768-8c22-4a96e02756d5,532,,"[80.8, 49.2]",3939987,14,,,,1.2020216,,Right Foot,,,,"[90.5, 74.3]",,Ground Pass,,26.909107,,,,Alexander David González Sibulo,24168.0,,,,,,1,Regular Play,Telasco José Segovia Pérez,190172.0,Right Center Midfield,26,Venezuela,3563,['9c291cda-d582-4ef4-a223-e329b1fda44a'],21,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:21.981,Pass,
,,,,,,,,,,,,,,,1.201197,,,,,,,,,,,,30cdd0c1-71f6-4476-98f1-f4a6a23034f3,535,,"[87.9, 72.8]",3939987,14,,,,-2.3012042,,Right Foot,,,,"[77.6, 61.3]",,Ground Pass,,15.438264,,,,Telasco José Segovia Pérez,190172.0,,,,,,1,Regular Play,Alexander David González Sibulo,24168.0,Right Back,26,Venezuela,3563,['79f4750a-178f-48bd-9a86-c60f60569efb'],25,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:25.180,Pass,
,,,,,,,,,,,,,,,0.915096,,,,,,,,,,,,0a0fc93c-3b60-45a6-bb5b-e8732f9e6ab1,538,,"[77.6, 62.6]",3939987,14,,,,3.0470479,,Right Foot,,,,"[66.0, 63.7]",,Ground Pass,,11.652039,,,,José Andrés Martínez Torres,36917.0,,,,,,1,Regular Play,Telasco José Segovia Pérez,190172.0,Right Center Midfield,26,Venezuela,3563,['b71cb223-3e89-4ce3-8b4b-2c6fd484fc6c'],27,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:27.052,Pass,
,,,,,,,,,,,,,,,0.954611,,,,,,,,,,,,663a1516-89aa-4bec-9838-d6e15a92ed29,541,,"[67.0, 63.7]",3939987,14,,,,-0.6383198,,Right Foot,,,,"[76.3, 56.8]",,Ground Pass,,11.580155,,,,Eduard Alexander Bello Gil,35785.0,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Center Defensive Midfield,26,Venezuela,3563,['15292a3b-40b4-46a8-929c-56d42a63a0bc'],29,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:29.861,Pass,
,,,,,,,,,,,,,,,0.124659,,,,,,,,,,,,d6fab369-a2c2-48de-bece-7ba8a7255c23,545,,"[70.3, 56.0]",3939987,14,,,,-2.3162158,,Left Foot,,,,"[69.1, 54.7]",,Ground Pass,,1.7691807,,Incomplete,,,,,,,,,1,Regular Play,Eduard Alexander Bello Gil,35785.0,Right Midfield,26,Venezuela,3563,['066c91fb-fb8b-484b-a5e9-efe2e4fad8c2'],31,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:31.937,Pass,
,,,,,,,,,,,,,,,1.671159,,,,,,,,,,,,aefbc7c8-9a37-4e54-8610-08f577481e0a,549,,"[93.9, 50.3]",3939987,14,,,,0.46845526,,Right Foot,,,,"[110.5, 58.7]",,Ground Pass,,18.604301,,,,Renaldo Showayne Cephas,405926.0,,,,,,1,Regular Play,Demarai Gray,3312.0,Left Attacking Midfield,26,Venezuela,3563,['a87134b4-a586-4fac-b7b1-d453040cffaf'],38,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:38.637,Pass,
,,,,,,,,,,,,,,,1.278629,,,,,,,,,,,,9fa66b67-cb07-4222-91db-2cdc3a02c295,551,,"[112.6, 58.7]",3939987,14,,,,-1.3806098,,Right Foot,True,,,"[116.2, 40.0]",,Ground Pass,,19.043371,,Incomplete,,Demarai Gray,3312.0,,,,,,1,Regular Play,Renaldo Showayne Cephas,405926.0,Right Attacking Midfield,26,Venezuela,3563,"['7917c856-58c1-4216-8124-c648209bd6f4', '9828c765-d554-46fc-8360-da56ffbbc1e3']",40,,,,,,,,,,,,,,,,,Jamaica,2305,00:14:40.309,Pass,
,,,,,,,,,,,,,,,1.128461,,,,,,,,,,,,5b9626db-bac9-42fe-9435-d02769cc6e9b,555,,"[15.3, 42.4]",3939987,14,,,,1.1036766,,Keeper Arm,,,,"[21.1, 53.9]",,Ground Pass,,12.879829,,,,José Andrés Martínez Torres,36917.0,,,,,,1,From Keeper,Rafael Enrique Romo Pérez,32012.0,Goalkeeper,27,Venezuela,3563,['e70b76b5-177b-4ea8-a1d0-b870912164dc'],49,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:49.038,Pass,
,,,,,,,,,,,,,,,1.131112,,,,,,,,,,,,3932e978-0260-4378-be40-4130b5312075,558,,"[21.9, 52.2]",3939987,14,,,,-0.15575299,,Right Foot,,,,"[34.0, 50.3]",,Ground Pass,,12.248265,,,,Telasco José Segovia Pérez,190172.0,,,,,,1,From Keeper,José Andrés Martínez Torres,36917.0,Center Defensive Midfield,27,Venezuela,3563,['1d069ff7-cdb2-4b5d-8a18-5277282c8464'],50,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:50.788,Pass,
,,,,,,,,,,,,,,,1.277922,,,,,,,,,,,,bc0ba5f2-7f25-4964-b95d-9ff29a39a6b3,561,,"[43.1, 51.5]",3939987,14,,,,1.5707964,,Right Foot,,,,"[43.1, 75.1]",,Ground Pass,,23.6,,,,Alexander David González Sibulo,24168.0,,,,,,1,From Keeper,Telasco José Segovia Pérez,190172.0,Right Center Midfield,27,Venezuela,3563,['6f8649bd-6112-442f-90a3-d930c25b8d5d'],56,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:56.014,Pass,
,,,,,,,,,,,,,,,1.25732,,,,,,,,,,,,473719ca-7920-4ed5-8808-6169d4b4ded1,564,,"[43.1, 75.1]",3939987,14,,,,-2.158799,,Right Foot,,,,"[34.5, 62.2]",,Ground Pass,,15.50387,,,,Yordan Hernando Osorio Paredes,10337.0,,,,,,1,From Keeper,Alexander David González Sibulo,24168.0,Right Back,27,Venezuela,3563,['7bc03ed6-162b-4fd5-8e95-5bab69eaa20d'],58,,,,,,,,,,,,,,,,,Venezuela,3563,00:14:58.002,Pass,
,,,,,,,,,,,,,,,3.137921,,,,,,,,,,,,f07fc85d-8d2d-4ea7-a23f-712dac0e0582,567,,"[45.3, 58.2]",3939987,15,,,,-0.8728592,b2285178-0d21-4788-bad0-e680214fdc63,Right Foot,,,,"[91.6, 3.0]",,High Pass,,72.04672,,,,Darwin Daniel Machís Marcano,11501.0,True,True,,,,1,From Keeper,Yordan Hernando Osorio Paredes,10337.0,Right Center Back,27,Venezuela,3563,['c1bad511-afb6-409d-98e3-dac11169d6a9'],3,,,,,,,,,,,,,,,,,Venezuela,3563,00:15:03.656,Pass,
,,,,,,,,,,,,,,,1.570023,,,,,,,,,,,,b32e7f99-7b3f-4746-b60c-d53f0bef1b3d,572,,"[6.1, 36.1]",3939987,15,True,,,1.2006963,,Right Foot,,,,"[13.2, 54.4]",,Ground Pass,,19.62906,,,,Michael Hector,16768.0,,,,,Goal Kick,1,From Goal Kick,Jahmali Waite,226523.0,Goalkeeper,28,Jamaica,2305,['db3264c0-3b8c-461e-9f5c-6638e510c9c9'],29,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:29.630,Pass,
,,,,,,,,,,,,,,,5.504881,,,,,,,,,,,,528dc89d-16e4-457c-a252-81fb0a768ad8,574,,"[15.1, 57.4]",3939987,15,,,,-0.11264332,,Right Foot,,,,"[81.4, 49.9]",,High Pass,,66.72286,,Incomplete,,Renaldo Showayne Cephas,405926.0,,,,,,1,From Goal Kick,Michael Hector,16768.0,Center Back,28,Jamaica,2305,"['bcff83ca-64aa-4819-8300-fe65bbbecf02', 'd91956a5-2b6b-4aec-a1dd-171a0f301271']",32,,,,,,,,,,,,,,,,,Jamaica,2305,00:15:32.285,Pass,
,,,,,,,,,,,,,,,2.300122,,,,,,,,,,,,4f673ccb-973d-4ec7-9a42-5b23a31389ec,578,,"[34.0, 36.1]",3939987,15,,,,1.1520746,,Right Foot,,,,"[50.6, 73.4]",,Ground Pass,,40.827076,,,,Alexander David González Sibulo,24168.0,,,,,,1,Regular Play,Yordan Hernando Osorio Paredes,10337.0,Right Center Back,29,Venezuela,3563,['8c0d973d-a597-4528-92e7-814ac71bdb2f'],40,,,,,,,,,,,,,,,,,Venezuela,3563,00:15:40.196,Pass,
,,,,,,,,,,,,,,,0.879868,,,,,,,,,,,,e5cd8275-cfbb-4a93-a068-745f700ae9fe,581,,"[61.4, 69.0]",3939987,15,,,,0.21866895,,Left Foot,,,,"[69.5, 70.8]",,Ground Pass,,8.29759,,,,Eduard Alexander Bello Gil,35785.0,,,,,,1,Regular Play,Alexander David González Sibulo,24168.0,Right Back,29,Venezuela,3563,['d8c6369a-f5b5-4dc2-b218-f2d8b57810e8'],45,,,,,,,,,,,,,,,,,Venezuela,3563,00:15:45.155,Pass,
,,,,,,,,,,,,,,,1.358595,,,,,,,,,,,,d97eef43-b4fa-49a0-aea0-13330219b3ce,584,,"[69.5, 69.2]",3939987,15,,,,-2.4468544,,Right Foot,,,,"[56.3, 58.2]",,Ground Pass,,17.182549,,,,José Andrés Martínez Torres,36917.0,,,,,,1,Regular Play,Eduard Alexander Bello Gil,35785.0,Right Midfield,29,Venezuela,3563,['c14e76a4-f866-404d-b969-78420e4c7b69'],46,,,,,,,,,,,,,,,,,Venezuela,3563,00:15:46.904,Pass,
,,,,,,,,,,,,,,,1.71031,,,,,,,,,,,,6fc5a0ee-916e-4411-8f46-e0197d40ab8b,587,,"[56.3, 58.2]",3939987,15,,,,-1.0545657,,Right Foot,,,,"[66.8, 39.7]",,Ground Pass,,21.272047,,,,Yangel Clemente Herrera Ravelo,16249.0,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Center Defensive Midfield,29,Venezuela,3563,['0b654c4a-b40f-4d17-bf61-f255990350ba'],49,,,,,,,,,,,,,,,,,Venezuela,3563,00:15:49.343,Pass,
,,,,,,,,,,,,,,,1.336029,,,,,,,,,,,,0a3f71f1-e3dd-470f-8efa-2967ba2752ae,590,,"[67.4, 37.1]",3939987,15,,,,1.8094057,,Right Foot,,,,"[63.8, 51.9]",,Ground Pass,,15.231546,,,,José Andrés Martínez Torres,36917.0,,,,,,1,Regular Play,Yangel Clemente Herrera Ravelo,16249.0,Left Center Midfield,29,Venezuela,3563,['32ec26b5-15ea-4fd0-aaba-83f080c23489'],54,,,,,,,,,,,,,,,,,Venezuela,3563,00:15:54.052,Pass,
,,,,,,,,,,,,,,,0.899632,,,,,,,,,,,,5207ef64-e267-4d28-a192-9d09e0c6b9a9,593,,"[65.0, 54.7]",3939987,15,,,,-0.017314287,,Right Foot,,,,"[88.1, 54.3]",,Ground Pass,,23.103462,,,,Eduard Alexander Bello Gil,35785.0,,,,,,1,Regular Play,José Andrés Martínez Torres,36917.0,Center Defensive Midfield,29,Venezuela,3563,['c826bf77-5573-4b65-b22e-99dc32691595'],56,,,,,,,,,,,,,,,,,Venezuela,3563,00:15:56.301,Pass,
,,,,,,,,,,,,,,,0.819485,,,,,,,,,,,,b4a9f828-1566-41e8-bbff-bb28bfdfb006,596,,"[87.9, 52.6]",3939987,15,,,,-0.9453113,,Right Foot,,,,"[94.4, 43.6]",,Ground Pass,,11.101802,,,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Eduard Alexander Bello Gil,35785.0,Right Midfield,29,Venezuela,3563,"['9d2fe950-370f-4261-a32d-90eca8c0bcea', 'd3f0fd33-e058-4ddd-b217-9270be30792c']",57,,,,,,,,,,,,,,,,,Venezuela,3563,00:15:57.201,Pass,True
,,,,,,,,,,,,,,,0.648415,,,,,,,,,,,,24bdcbc8-3226-4ea4-9d5c-c0c212b9d98c,598,,"[94.4, 43.6]",3939987,15,,,,2.5644004,7caca7ce-2e6b-484f-bc5a-00033a2d2a97,Right Foot,,,,"[90.1, 46.4]",,Ground Pass,,5.1312766,,,,Telasco José Segovia Pérez,190172.0,True,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,29,Venezuela,3563,['82dad557-1de0-47c1-ade2-6926cfa6f791'],58,,,,,,,,,,,,,,,,,Venezuela,3563,00:15:58.020,Pass,
,,,,,,,,,,,,,,,1.378345,,,,,,,,,,,,9a2b54fa-ed4b-4056-a400-1107f16faf82,604,,"[6.3, 40.0]",3939987,16,,,,1.4951832,,Left Foot,,,,"[7.3, 53.2]",,Ground Pass,,13.237824,,,,Michael Hector,16768.0,,,,,Goal Kick,1,From Goal Kick,Jahmali Waite,226523.0,Goalkeeper,30,Jamaica,2305,['c3466364-221b-447a-8b1f-1032f8a08155'],25,,,,,,,,,,,,,,,,,Jamaica,2305,00:16:25.437,Pass,
,,,,,,,,,,,,,,,1.988503,,,,,,,,,,,,847721e8-c4f6-4adf-bf29-5fa2b41f598a,608,,"[8.3, 60.6]",3939987,16,,,,0.5359663,,Right Foot,,,,"[38.1, 78.3]",,High Pass,,34.660206,,Incomplete,,,,,,,,,1,From Goal Kick,Michael Hector,16768.0,Center Back,30,Jamaica,2305,"['1bb89946-4ae0-4f69-b09f-ea7ecb177705', '416b2b7f-0c8e-4851-8e1d-87b7885e8d41']",29,,,,,,,,,,,,,,,,,Jamaica,2305,00:16:29.409,Pass,True
,,,,,,,,,,,,,,,0.784015,,,,,,,,,,,,ff4a4108-cb6a-46e0-b9e1-d4f37e92528b,610,,"[40.5, 80.0]",3939987,16,True,,,-0.87471217,,,,,,"[46.6, 72.7]",,Low Pass,,9.513149,,,,Michail Antonio,3349.0,,,,,Throw-in,1,From Throw In,Joël Latibeaudiere,32685.0,Right Center Back,31,Jamaica,2305,['643926cf-2fd4-4718-aced-86bd2d66ac66'],51,,,,,,,,,,,,,,,,,Jamaica,2305,00:16:51.848,Pass,
,,,,,,,,,,,,,,,0.970855,,,,,,,,,,,,d4c687b6-6b2d-48d0-b065-ecc413427c0a,612,,"[47.0, 72.7]",3939987,16,True,,,2.80345,,Right Foot,,,,"[37.9, 75.9]",,Low Pass,,9.646243,,,,Joël Latibeaudiere,32685.0,,,,,,1,From Throw In,Michail Antonio,3349.0,Center Forward,31,Jamaica,2305,['a3e77b0b-5002-4c5a-809c-05a87d9e0e73'],52,,,,,,,,,,,,,,,,,Jamaica,2305,00:16:52.632,Pass,
,,,,,,,,,,,,,,,1.66037,,,,,,,,,,,,a4132e71-28ec-4243-ab07-d160a40f78b7,615,,"[37.0, 73.4]",3939987,16,,,,-1.9549657,,Left Foot,,,,"[27.5, 49.9]",,Ground Pass,,25.347584,,,,Ethan Pinnock,4610.0,,,,,,1,From Throw In,Joël Latibeaudiere,32685.0,Right Center Back,31,Jamaica,2305,['834b2c24-8a40-4173-b5b5-d55d19ac013a'],54,,,,,,,,,,,,,,,,,Jamaica,2305,00:16:54.614,Pass,
