,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient,Centralisation
0,Peru,1,18.0,0.8363636363636363,2.0,0.834054834054834,0.19999999999999996
1,Peru,2,24.636363636363637,0.8727272727272727,2.0,0.8595238095238096,0.15555555555555553
2,Peru,3,15.0,0.8363636363636363,2.0,0.84992784992785,0.19999999999999996
3,Peru,Average,19.212121212121215,0.8484848484848485,2.0,0.8478354978354979,0.18518518518518515
