,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Spain,1,49.18181818181818,0.9636363636363636,2.0,0.9676767676767678
1,Spain,2,70.45454545454545,0.9090909090909091,2.0,0.9310966810966811
2,Spain,3,45.45454545454545,0.9818181818181818,2.0,0.9818181818181817
3,Spain,4,46.63636363636363,0.9090909090909091,2.0,0.920995670995671
4,Spain,5,42.45454545454545,0.8727272727272727,2.0,0.8824675324675325
5,Spain,6,36.54545454545455,0.9090909090909091,2.0,0.8997113997113998
6,Spain,7,50.81818181818182,0.9090909090909091,2.0,0.9141414141414141
7,Spain,Average,48.79220779220778,0.9220779220779222,2.0,0.928272521129664
