,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient,Centralisation
0,Colombia,1,43.45454545454545,0.9272727272727272,2.0,0.9278499278499278,0.08888888888888886
1,Colombia,2,19.545454545454547,0.8545454545454545,2.0,0.8558441558441559,0.17777777777777773
2,Colombia,3,41.36363636363637,0.9454545454545454,2.0,0.9452380952380952,0.06666666666666665
3,Colombia,4,33.09090909090909,0.9090909090909091,2.0,0.9054834054834054,0.11111111111111109
4,Colombia,5,29.454545454545453,0.8909090909090909,2.0,0.8923520923520925,0.1333333333333333
5,Colombia,6,49.0,0.9090909090909091,2.0,0.9080086580086579,0.11111111111111109
6,Colombia,Average,35.98484848484849,0.9060606060606061,2.0,0.9057960557960557,0.1148148148148148
