,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Albania,1,31.545454545454547,0.8727272727272727,2.0,0.8681818181818183
1,Albania,2,29.636363636363637,0.9272727272727272,2.0,0.9278499278499278
2,Albania,3,23.0,0.8545454545454545,2.0,0.8533910533910535
3,Albania,Average,28.060606060606062,0.8848484848484848,2.0,0.8831409331409331
