,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Czech Republic,1,15.0,0.8,2.0,0.7840548340548341
1,Czech Republic,2,16.363636363636363,0.8181818181818182,2.0,0.8524531024531025
2,Czech Republic,3,41.90909090909091,0.8909090909090909,2.0,0.9515151515151515
3,Czech Republic,Average,24.424242424242422,0.8363636363636363,2.0,0.8626743626743627
