,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient,Centralisation
0,Costa Rica,1,16.272727272727273,0.7636363636363637,2.0,0.7977633477633478,0.28888888888888886
1,Costa Rica,2,17.545454545454547,0.7818181818181819,2.0,0.8285714285714285,0.2666666666666666
2,Costa Rica,3,22.545454545454547,0.9090909090909091,2.0,0.9108946608946608,0.11111111111111109
3,Costa Rica,Average,18.78787878787879,0.8181818181818182,2.0,0.8457431457431457,0.22222222222222218
