,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Turkey,1,40.09090909090909,0.9636363636363636,2.0,0.9616161616161616
1,Turkey,2,28.09090909090909,0.9636363636363636,2.0,0.9616161616161616
2,Turkey,3,29.454545454545453,0.8909090909090909,2.0,0.8932900432900432
3,Turkey,4,33.90909090909091,0.9090909090909091,2.0,0.9310966810966811
4,Turkey,5,48.54545454545455,0.9636363636363636,2.0,0.9676767676767678
5,Turkey,Average,36.01818181818182,0.9381818181818182,2.0,0.943059163059163
