,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient,Centralisation
0,Mexico,1,40.45454545454545,0.9272727272727272,2.0,0.934920634920635,0.08888888888888886
1,Mexico,2,37.54545454545455,0.9454545454545454,2.0,0.9525252525252526,0.06666666666666665
2,Mexico,3,31.272727272727273,0.8909090909090909,2.0,0.9313131313131312,0.1333333333333333
3,Mexico,Average,36.42424242424243,0.9212121212121213,2.0,0.9395863395863396,0.09629629629629627
