,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Scotland,1,28.09090909090909,0.9636363636363636,2.0,0.9676767676767678
1,Scotland,2,39.18181818181818,0.9818181818181818,2.0,0.9818181818181817
2,Scotland,3,17.545454545454547,0.8,2.0,0.8325396825396826
3,Scotland,Average,28.27272727272727,0.915151515151515,2.0,0.9273448773448774
