,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Romania,1,23.0,0.8545454545454545,2.0,0.8783549783549783
1,Romania,2,17.363636363636363,0.8181818181818182,2.0,0.8179653679653679
2,Romania,3,27.636363636363637,0.9454545454545454,2.0,0.9452380952380952
3,Romania,4,20.181818181818183,0.8727272727272727,2.0,0.8764069264069264
4,Romania,Average,22.045454545454547,0.8727272727272727,2.0,0.8794913419913419
