,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient,Centralisation
0,Jamaica,1,27.727272727272727,0.9272727272727272,2.0,0.9278499278499278,0.08888888888888886
1,Jamaica,2,24.0,0.9090909090909091,2.0,0.922077922077922,0.11111111111111109
2,Jamaica,3,23.363636363636363,0.9454545454545454,2.0,0.9452380952380952,0.06666666666666665
3,Jamaica,Average,25.03030303030303,0.9272727272727272,2.0,0.9317219817219818,0.08888888888888886
