,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,England,1,50.63636363636363,0.9636363636363636,2.0,0.9676767676767678
1,England,2,66.54545454545455,0.9636363636363636,2.0,0.9616161616161616
2,England,3,48.63636363636363,0.9272727272727272,2.0,0.9278499278499278
3,England,4,42.81818181818182,0.9272727272727272,2.0,0.9264069264069263
4,England,5,64.0909090909091,0.9454545454545454,2.0,0.9452380952380952
5,England,6,56.81818181818182,0.9454545454545454,2.0,0.9575757575757575
6,England,7,22.454545454545453,0.9454545454545454,2.0,0.9525252525252526
7,England,Average,50.285714285714285,0.9454545454545454,2.0,0.9484126984126984
