,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Hungary,1,23.90909090909091,0.9454545454545454,2.0,0.9575757575757575
1,Hungary,2,33.18181818181818,0.9272727272727272,2.0,0.9515151515151515
2,Hungary,3,25.09090909090909,0.8727272727272727,2.0,0.8898268398268399
3,Hungary,Average,27.393939393939394,0.915151515151515,2.0,0.932972582972583
