,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Slovenia,1,18.818181818181817,0.8727272727272727,2.0,0.8595238095238096
1,Slovenia,2,26.454545454545453,0.8727272727272727,2.0,0.8599567099567099
2,Slovenia,3,22.363636363636363,0.8909090909090909,2.0,0.892929292929293
3,Slovenia,4,19.272727272727273,0.8363636363636363,2.0,0.8443001443001443
4,Slovenia,Average,21.727272727272727,0.8681818181818182,2.0,0.8641774891774892
