,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Belgium,1,45.81818181818182,0.9636363636363636,2.0,0.9676767676767678
1,Belgium,2,45.09090909090909,0.8727272727272727,2.0,0.876046176046176
2,Belgium,3,40.90909090909091,0.8545454545454545,2.0,0.8450216450216451
3,Belgium,4,34.81818181818182,0.9090909090909091,2.0,0.9065656565656565
4,Belgium,Average,41.65909090909091,0.9,2.0,0.8988275613275614
