,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient,Centralisation
0,Brazil,1,30.181818181818183,0.8727272727272727,2.0,0.8757575757575757,0.15555555555555553
1,Brazil,2,31.636363636363637,0.8909090909090909,2.0,0.8999278499278499,0.1333333333333333
2,Brazil,3,38.36363636363637,0.9272727272727272,2.0,0.9264069264069263,0.08888888888888886
3,Brazil,4,59.72727272727273,0.9636363636363636,2.0,0.9676767676767678,0.04444444444444443
4,Brazil,Average,39.97727272727273,0.9136363636363636,2.0,0.91744227994228,0.10555555555555554
