,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient,Centralisation
0,Panama,1,42.27272727272727,0.8909090909090909,2.0,0.9078643578643578,0.1333333333333333
1,Panama,2,25.818181818181817,0.9272727272727272,2.0,0.9278499278499278,0.08888888888888886
2,Panama,3,26.545454545454547,0.8727272727272727,2.0,0.8595238095238096,0.15555555555555553
3,Panama,4,32.63636363636363,0.9818181818181818,2.0,0.9818181818181817,0.022222222222222216
4,Panama,Average,31.81818181818182,0.9181818181818182,2.0,0.9192640692640692,0.09999999999999996
