,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Germany,1,45.27272727272727,0.9636363636363636,2.0,0.9616161616161616
1,Germany,2,57.36363636363637,0.9090909090909091,2.0,0.9343434343434343
2,Germany,3,54.72727272727273,0.9636363636363636,2.0,0.9676767676767678
3,Germany,4,48.18181818181818,0.9636363636363636,2.0,0.9676767676767678
4,Germany,5,62.09090909090909,0.9272727272727272,2.0,0.9325396825396826
5,Germany,Average,53.527272727272724,0.9454545454545453,2.0,0.9527705627705629
