,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient,Centralisation
0,Argentina,1,29.09090909090909,0.8909090909090909,2.0,0.8981240981240982,0.1333333333333333
1,Argentina,2,38.72727272727273,0.8363636363636363,2.0,0.8611832611832612,0.19999999999999996
2,Argentina,3,38.54545454545455,0.9454545454545454,2.0,0.9525252525252526,0.06666666666666665
3,Argentina,4,53.63636363636363,0.8909090909090909,2.0,0.8994227994227995,0.1333333333333333
4,Argentina,5,45.27272727272727,0.8909090909090909,2.0,0.8848484848484849,0.1333333333333333
5,Argentina,6,53.0,0.9818181818181818,2.0,0.9818181818181817,0.022222222222222216
6,Argentina,Average,43.04545454545454,0.9060606060606059,2.0,0.912987012987013,0.1148148148148148
