,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Portugal,1,75.9090909090909,0.9090909090909091,2.0,0.9227994227994227
1,Portugal,2,57.81818181818182,0.9454545454545454,2.0,0.9525252525252526
2,Portugal,3,63.81818181818182,0.8545454545454545,2.0,0.8945165945165946
3,Portugal,4,47.90909090909091,0.9272727272727272,2.0,0.934920634920635
4,Portugal,5,59.54545454545455,0.8909090909090909,2.0,0.9147186147186147
5,Portugal,Average,61.0,0.9054545454545455,2.0,0.9238961038961039
