,Country,Game,Total Links,Network Density,Diameter,Clustering Coefficient
0,Poland,1,33.36363636363637,0.9090909090909091,2.0,0.9227994227994227
1,Poland,2,29.90909090909091,1.0,1.0,1.0
2,Poland,3,21.545454545454547,0.8909090909090909,2.0,0.8923520923520925
3,Poland,Average,28.272727272727277,0.9333333333333332,1.6666666666666667,0.9383838383838384
