50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.769072,,,,,,,,,,,,,,7849b6ff-a27e-477a-a485-bea1148cc6c5,911,,,"[62.6, 46.8]",3942228,23,,,,-0.80426383,,Left Foot,,,"[78.2, 30.6]",,Ground Pass,,22.489998,,,Enzo Fernandez,38718.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,43,Argentina,779,"['387e486c-fc0a-49eb-bc8e-7343b599b6cb', 'd3425fa4-6797-47d9-8ec1-b4f4f66d144e']",24,,,,,,,,,,,,,,,,,Argentina,779,00:23:24.755,Pass,True
,,,,,,,,,,,,,,,1.460145,,,,,,,,,,,,,,2e1ca6b1-f1ba-42b6-b102-4e668a3cb8b1,914,,,"[78.2, 30.6]",3942228,23,,,,1.5632207,,Right Foot,,,"[78.4, 57.0]",,Ground Pass,,26.400757,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,43,Argentina,779,"['97b235ab-aaa4-445a-9f8d-9590ec3e72b5', 'b494f93e-3b04-4d2b-a973-4e88f574fae5']",25,,,,,,,,,,,,,,,,,Argentina,779,00:23:25.684,Pass,
,,,,,,,,,,,,,,,1.173216,,,,,,,,,,,,,,2f259cfb-be29-4191-833c-61df745a7673,918,,,"[54.8, 30.2]",3942228,23,,,,1.1199275,,Right Foot,,,"[60.9, 42.8]",,Ground Pass,,13.998928,,,Moisés Isaac Caicedo Corozo,37726.0,,,,,,1,Regular Play,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,44,Ecuador,3565,['8912dc40-05e4-477d-8134-574283ace687'],30,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:30.300,Pass,
,,,,,,,,,,,,,,,1.39411,,,,,,,,,,,,,,78f94864-d82f-40d7-bc3a-7ea45c75582a,925,,,"[63.2, 64.6]",3942228,23,,,,-1.6349285,,Right Foot,,,"[61.8, 42.8]",,Ground Pass,,21.844908,,,Alan Steven Franco Palma,37945.0,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Center Attacking Midfield,44,Ecuador,3565,['24aa0196-d656-4db7-a22b-2f7368c280fd'],37,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:37.426,Pass,
,,,,,,,,,,,,,,,1.979086,,,,,,,,,,,,,,9c16e457-68f7-46af-b487-9b05a3601f8d,928,,,"[63.4, 35.3]",3942228,23,,,,-1.2604089,,Right Foot,,,"[73.6, 3.5]",,Ground Pass,,33.39581,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,Regular Play,Alan Steven Franco Palma,37945.0,Left Defensive Midfield,44,Ecuador,3565,['3e7be45c-8586-4d77-949e-b71478a75e44'],39,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:39.939,Pass,
,,,,,,,,,,,,,,,0.963069,,,,,,,,,,,,,,29082545-dd40-45e3-92ed-64d5156a737f,931,,,"[76.0, 3.2]",3942228,23,,,,2.5924397,,Left Foot,,,"[69.3, 7.3]",,Ground Pass,,7.8549347,,,Alan Steven Franco Palma,37945.0,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Back,44,Ecuador,3565,['ea9fd6c7-1600-4006-94b5-7d4506c36b37'],43,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:43.300,Pass,
,,,,,,,,,,,,,,,1.967401,,,,,,,,,,,,,,8435f07c-27fe-432d-8d24-c5262b186194,935,,,"[67.3, 8.2]",3942228,23,,,,3.116598,,Right Foot,,,"[35.3, 9.0]",,Ground Pass,,32.01,,,Willian Joel Pacho Tenorio,41593.0,,,,,,1,Regular Play,Alan Steven Franco Palma,37945.0,Left Defensive Midfield,44,Ecuador,3565,['ae74511c-ec40-4f63-9300-5a1067c2b4eb'],45,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:45.836,Pass,
,,,,,,,,,,,,,,,2.695565,,,,,,,,,,,,,,de57eb38-3e0b-42a8-9427-d728f790a840,938,,,"[32.3, 9.4]",3942228,23,,,,2.0886633,,Left Foot,,,"[13.1, 43.1]",,Ground Pass,,38.785694,,,Alexander Domínguez Carabalí,32677.0,,,,,,1,Regular Play,Willian Joel Pacho Tenorio,41593.0,Left Center Back,44,Ecuador,3565,['779fdf7d-f7ab-48a1-b64c-83085bc29b97'],51,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:51.993,Pass,
,,,,,,,,,,,,,,,1.370778,,,,,,,,,,,,,,9acb8a14-09f0-4091-904a-ef41a0615ac9,941,,,"[13.7, 42.9]",3942228,23,,,,1.170892,,Left Foot,,,"[21.9, 62.3]",,Ground Pass,,21.061813,,,Felix Eduardo Torres Caicedo,30111.0,,,,,,1,Regular Play,Alexander Domínguez Carabalí,32677.0,Goalkeeper,44,Ecuador,3565,['a020c483-cfc4-42b1-8ae1-ebd232a41829'],55,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:55.658,Pass,
,,,,,,,,,,,,,,,2.133251,,,,,,,,,,,,,,6f60697d-bd98-447d-a5c3-7f33a8f541c4,944,,,"[25.2, 65.4]",3942228,23,,,,-2.2617395,,Other,,,"[8.0, 44.6]",,Ground Pass,,26.990368,,,Alexander Domínguez Carabalí,32677.0,,,,,,1,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,44,Ecuador,3565,['6891b5d5-3ea5-4fe1-bda7-5baf8057d87a'],58,,,,,,,,,,,,,,,,,Ecuador,3565,00:23:58.181,Pass,
,,,,,,,,,,,,,,,2.145018,,,,,,,,,,,,,,a2d751e7-e5c1-4e21-8c66-4b6c157c477e,947,,,"[8.8, 44.7]",3942228,24,,,,0.8792394,,Right Foot,,,"[31.9, 72.6]",,High Pass,,36.221817,,,Felix Eduardo Torres Caicedo,30111.0,,,,,,1,Regular Play,Alexander Domínguez Carabalí,32677.0,Goalkeeper,44,Ecuador,3565,['b415a821-93bd-4f09-a912-3d24eb98cdde'],0,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:00.547,Pass,
,,,,,,,,,,,,,,,0.858631,,,,,,,,,,,,,,c80e6fbb-fd07-4738-b2ba-bc582601ec52,950,,,"[46.4, 65.7]",3942228,24,,,,-1.3804678,,Right Foot,,,"[48.5, 54.8]",,Ground Pass,,11.1004505,,,Ray Kendry Páez Andrade,384888.0,,,,,,1,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,44,Ecuador,3565,['41aaad05-fd7f-45ad-ad89-b0033ef23ca6'],6,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:06.361,Pass,
,,,,,,,,,,,,,,,2.858115,,,,,,,,,,,,,,26f8f152-be42-497d-b7bc-d43df8e39a9c,953,,,"[51.1, 54.3]",3942228,24,,,,-1.1063724,,Left Foot,,,"[76.9, 2.8]",,High Pass,,57.601128,,,Piero Martín Hincapié Reyna,38004.0,,True,,,,1,Regular Play,Ray Kendry Páez Andrade,384888.0,Right Wing,44,Ecuador,3565,['a56a23e0-e8c8-455c-be4b-561c92e529b4'],11,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:11.048,Pass,
,,,,,,,,,,,,,,,0.14668,,,,,,,,,,,,,,3d73b554-2868-4d60-8243-5197989c6f81,956,,,"[79.0, 1.6]",3942228,24,,,,0.0,,Left Foot,,,"[82.6, 1.6]",,Ground Pass,,3.6,Incomplete,,,,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Back,44,Ecuador,3565,['bb9ffb45-3a30-4d7d-a7b8-bb309e5ec145'],15,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:15.263,Pass,
,,,,,,,,,,,,,,,1.353042,,,,,,,,,,,,,,21bed0c1-0b16-4101-b767-b3368aae0313,958,,,"[82.2, 0.1]",3942228,24,,,,2.6011732,,,,,"[74.2, 4.9]",,Low Pass,,9.329523,,,Alan Steven Franco Palma,37945.0,,,,,Throw-in,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Back,45,Ecuador,3565,['32ff992a-b1ad-49aa-8168-28e202a4c9b1'],22,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:22.565,Pass,
,,,,,,,,,,,,,,,0.579487,,,,,,,,,,,,,,8e7bb14c-36d8-4a21-b980-4d7c569216ea,961,,,"[74.0, 5.7]",3942228,24,,,,1.2231895,,Right Foot,,,"[76.5, 12.6]",,Ground Pass,,7.3389373,,,Ray Kendry Páez Andrade,384888.0,,,,,,1,From Throw In,Alan Steven Franco Palma,37945.0,Left Defensive Midfield,45,Ecuador,3565,['b0a847f1-88df-4336-83b9-e489dff18b90'],24,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:24.764,Pass,
,,,,,,,,,,,,,,,2.031038,,,,,,,,,,,,,,25517f80-5974-4acd-9596-e492fe9f03b6,964,,,"[76.5, 14.9]",3942228,24,,,,1.7484694,,Left Foot,,,"[70.7, 47.2]",,Ground Pass,,32.816612,,,Felix Eduardo Torres Caicedo,30111.0,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Right Wing,45,Ecuador,3565,['8adf199b-139a-4bb4-8e81-3bf633de8b63'],28,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:28.530,Pass,
,,,,,,,,,,,,,,,2.061565,,,,,,,,,,,,,,88937785-e597-4d8f-865c-3817b8eaae6d,967,,,"[76.5, 52.2]",3942228,24,,,,0.87570304,,Right Foot,,,"[99.6, 79.9]",,Ground Pass,,36.067993,Out,,,,,,,,,1,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,45,Ecuador,3565,,32,,,,,,,,,,,,,,,,,Ecuador,3565,00:24:32.173,Pass,
,,,,,,,,,,,,,,,3.003757,,,,,,,,,,,,,,93512f40-499f-436a-9b2b-03ea3be2ea19,968,,,"[20.3, 0.1]",3942228,24,True,,,1.9097866,,,,,"[8.1, 34.7]",,Low Pass,,36.687874,,,Damián Emiliano Martínez,6909.0,,,,,Throw-in,1,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,46,Argentina,779,['45b3d90c-2d89-4cb4-b6bf-0e7fa9fbbf46'],43,,,,,,,,,,,,,,,,,Argentina,779,00:24:43.524,Pass,
,,,,,,,,,,,,,,,1.917442,,,,,,,,,,,,,,9b0e5165-0485-49a1-ac4f-91941edd26a3,970,,,"[8.1, 37.0]",3942228,24,,,,1.4779466,,Left Foot,,,"[10.4, 61.7]",,Ground Pass,,24.806854,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Damián Emiliano Martínez,6909.0,Goalkeeper,46,Argentina,779,['9087f4b6-d4c4-43ce-b6e7-042fa088f5e1'],49,,,,,,,,,,,,,,,,,Argentina,779,00:24:49.822,Pass,
,,,,,,,,,,,,,,,1.570721,,,,,,,,,,,,,,627f50bb-214a-4a4b-b168-19d3e564e5ca,973,,,"[10.9, 60.4]",3942228,24,,,,-1.6888883,,Right Foot,,,"[8.1, 36.8]",,Ground Pass,,23.765522,,,Damián Emiliano Martínez,6909.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,46,Argentina,779,['53c554e8-ed8b-45db-b4c8-c63fb30fa5de'],53,,,,,,,,,,,,,,,,,Argentina,779,00:24:53.212,Pass,
,,,,,,,,,,,,,,,1.742286,,,,,,,,,,,,,,8ca7140d-5185-4b05-989e-9dcb21457085,977,,,"[9.7, 36.8]",3942228,24,,,,-1.6663945,,Right Foot,,,"[8.3, 22.2]",,Ground Pass,,14.666969,,,Lisandro Martínez,27768.0,,,,,,1,From Throw In,Damián Emiliano Martínez,6909.0,Goalkeeper,46,Argentina,779,"['16f8a7e4-ceb1-4d54-95b0-70e02918661f', '5bb0b14b-e26c-4a5b-b4d2-597cbf0a721f']",57,,,,,,,,,,,,,,,,,Argentina,779,00:24:57.167,Pass,True
,,,,,,,,,,,,,,,1.935382,,,,,,,,,,,,,,d963fb2c-2022-48f2-a17b-2fbcdfb0f3ac,980,,,"[9.5, 21.7]",3942228,25,,,,1.7707893,,Left Foot,,,"[5.0, 43.9]",,Ground Pass,,22.65149,,,Damián Emiliano Martínez,6909.0,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,46,Argentina,779,['fceb80d6-8edf-4bee-ab36-39e5736cb21f'],1,,,,,,,,,,,,,,,,,Argentina,779,00:25:01.427,Pass,
,,,,,,,,,,,,,,,1.791489,,,,,,,,,,,,,,72344e01-3d9f-41ba-9f21-4c773a0dc772,983,,,"[14.8, 44.8]",3942228,25,,,,1.009633,,Left Foot,,,"[25.8, 62.3]",,Ground Pass,,20.670027,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Damián Emiliano Martínez,6909.0,Goalkeeper,46,Argentina,779,['92c4ea73-cd8d-49dd-a36a-85bc236777df'],6,,,,,,,,,,,,,,,,,Argentina,779,00:25:06.482,Pass,
,,,,,,,,,,,,,,,1.659323,,,,,,,,,,,,,,b69491c4-862d-473c-9caf-ed133353d26d,986,,,"[38.1, 60.2]",3942228,25,,,,-0.7470332,,Right Foot,,,"[63.8, 36.4]",,Ground Pass,,35.02756,,,Enzo Fernandez,38718.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,46,Argentina,779,['1e293611-c49f-408e-bc78-4e44aa031288'],11,,,,,,,,,,,,,,,,,Argentina,779,00:25:11.884,Pass,
,,,,,,,,,,,,,,,3.300487,,,,,,,,,,,,,,e738819d-4821-49e5-be18-cffbe4d8ddda,989,,,"[63.8, 36.1]",3942228,25,,,,1.1576402,,Right Foot,,,"[82.3, 78.3]",,High Pass,,46.077,Incomplete,,,,,True,,,,1,From Throw In,Enzo Fernandez,38718.0,Left Defensive Midfield,46,Argentina,779,['4e89ccc6-305e-44dc-a7ab-e5a413298778'],13,,,,,,,,,,,,,,,,,Argentina,779,00:25:13.623,Pass,
,,,,,,,,,,,,,,,1.684609,,,,,,,,,,,,,,6a82d581-4d94-450a-940c-86b814042435,991,,,"[69.4, 80.0]",3942228,25,,,,-2.9357586,,,,,"[51.2, 76.2]",,Low Pass,,18.592472,,,Cristian Gabriel Romero,20572.0,,,,,Throw-in,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,47,Argentina,779,['22fff180-35ad-4f1f-b70a-011c60da92a9'],24,,,,,,,,,,,,,,,,,Argentina,779,00:25:24.838,Pass,
,,,,,,,,,,,,,,,1.572691,,,,,,,,,,,,,,7c9e91b0-299b-482c-a430-62c2daa6262a,994,,,"[51.0, 76.2]",3942228,25,,,,-0.49934673,,Left Foot,,,"[53.2, 75.0]",,Ground Pass,,2.505993,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,47,Argentina,779,['8d5e6744-740d-48bb-9eea-f58fbcfe9393'],27,,,,,,,,,,,,,,,,,Argentina,779,00:25:27.574,Pass,
,,,,,,,,,,,,,,,1.283136,,,,,,,,,,,,,,faa018b3-72b2-4a3e-85f6-7a678ba4dc04,997,,,"[52.8, 44.8]",3942228,25,,,,-1.6447353,,Right Foot,,,"[51.4, 25.9]",,Ground Pass,,18.95178,,,Nicolás Alejandro Tagliafico,5507.0,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Midfield,47,Argentina,779,['461e9f6c-31a4-47e7-bd45-d1f13c226ddb'],32,,,,,,,,,,,,,,,,,Argentina,779,00:25:32.759,Pass,
,,,,,,,,,,,,,,,1.107204,,,,,,,,,,,,,,ed88265b-6f94-44f8-bec8-ddb1d64a24af,1000,,,"[51.2, 23.9]",3942228,25,,,,2.2763646,,Left Foot,,,"[42.0, 34.7]",,Ground Pass,,14.187318,,,Lisandro Martínez,27768.0,,,,,,1,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,47,Argentina,779,['4bc798e1-1a5f-481c-8fea-b71d90b4c886'],34,,,,,,,,,,,,,,,,,Argentina,779,00:25:34.851,Pass,
,,,,,,,,,,,,,,,1.309803,,,,,,,,,,,,,,0e1542ce-9865-4d52-939a-bd57a8c487f4,1003,,,"[44.7, 31.5]",3942228,25,,,,-0.7874348,,Left Foot,,,"[69.2, 6.9]",,Ground Pass,,34.719013,,,Enzo Fernandez,38718.0,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,47,Argentina,779,['fe5e07ad-1eaa-4e69-85f1-86fc3eb8b5ba'],39,,,,,,,,,,,,,,,,,Argentina,779,00:25:39.331,Pass,
,,,,,,,,,,,,,,,0.966522,,,,,,,,,,,,,,1b8d4718-9791-45ba-85f5-aaa484840393,1006,,,"[70.3, 8.6]",3942228,25,,,,1.9357095,,Right Foot,,,"[63.5, 26.4]",,Ground Pass,,19.054659,,,Alexis Mac Allister,27886.0,,,,,,1,From Throw In,Enzo Fernandez,38718.0,Left Defensive Midfield,47,Argentina,779,['408838b1-e77d-4a17-9f06-642f438620ba'],43,,,,,,,,,,,,,,,,,Argentina,779,00:25:43.151,Pass,
,,,,,,,,,,,,,,,2.548727,,,,,,,,,,,,,,a9e9b26e-dcc4-4417-bb68-0500c273e5d6,1010,,,"[63.5, 27.2]",3942228,25,,,,1.5899786,,Right Foot,,,"[62.7, 68.9]",,Ground Pass,,41.707672,,,Cristian Gabriel Romero,20572.0,,True,,,,1,From Throw In,Alexis Mac Allister,27886.0,Right Defensive Midfield,47,Argentina,779,"['36102ec7-aa0e-42b2-a1b6-00c41533fda8', '88625a87-65b1-424b-9cd5-c40d59d5e308']",45,,,,,,,,,,,,,,,,,Argentina,779,00:25:45.448,Pass,True
,,,,,,,,,,,,,,,1.054152,,,,,,,,,,,,,,11280567-addd-4612-ae66-907342fc70b1,1013,,,"[64.1, 71.1]",3942228,25,,,,0.39963263,,Right Foot,,,"[80.2, 77.9]",,Ground Pass,,17.477127,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,47,Argentina,779,['2dd1cd23-07fc-46e6-ba0b-67fc85dd413f'],49,,,,,,,,,,,,,,,,,Argentina,779,00:25:49.634,Pass,
,,,,,,,,,,,,,,,1.59592,,,,,,,,,,,,,,f3d3ed7c-afdb-4969-913f-6862c9f67a30,1017,,,"[73.4, 77.3]",3942228,25,,,,-1.4700153,,Left Foot,,,"[75.2, 59.5]",,Low Pass,,17.89078,,,Alexis Mac Allister,27886.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,47,Argentina,779,"['e557a54f-4aa6-4312-a545-7bd97f0be750', 'fb90fe99-b606-4ebd-9473-3cc60659a208']",51,,,,,,,,,,,,,,,,,Argentina,779,00:25:51.546,Pass,True
,,,,,,,,,,,,,,,2.154108,,,,,,,,,,,,,,d4ea496b-aeae-41be-bb63-7eaeb864c545,1023,,,"[84.3, 56.8]",3942228,25,,,,0.9351076,,Right Foot,,,"[99.5, 77.4]",,Ground Pass,,25.60078,,,Nahuel Molina Lucero,29201.0,,,,,Recovery,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Midfield,47,Argentina,779,['fba613a3-cdc8-43b4-8883-eb4c63a7a0fb'],56,,,,,,,,,,,,,,,,,Argentina,779,00:25:56.165,Pass,
,,,,,,,,,,,,,,,1.250224,,,,,,,,,,,,,,11576121-717f-46c9-8fe8-d7013666cabc,1026,,,"[99.0, 76.5]",3942228,25,,,,-2.2738125,,Right Foot,,,"[89.0, 64.7]",,Ground Pass,,15.467385,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,47,Argentina,779,['1d34c6d4-4d11-4936-a865-2b488ce1dba6'],58,,,,,,,,,,,,,,,,,Argentina,779,00:25:58.638,Pass,
,,,,,,,,,,,,,,,0.939817,,,,,,,,,,,,,,270681f7-9d03-4658-b042-a808c9fecd81,1032,,,"[78.0, 65.9]",3942228,26,,,,-1.0040671,,Right Foot,,,"[85.7, 53.8]",,Ground Pass,,14.342245,,,Alexis Mac Allister,27886.0,,,,,Recovery,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,47,Argentina,779,['3f647533-30d7-4180-b954-1739d63fc0e9'],3,,,,,,,,,,,,,,,,,Argentina,779,00:26:03.300,Pass,
,,,,,,,,,,,,,,,0.76337,,,,,,,,,,,,,,5ee61887-fd11-4d3d-90e8-2194586561cd,1035,,,"[85.7, 52.7]",3942228,26,,,,1.5291537,,Left Foot,,,"[85.9, 57.5]",,Ground Pass,,4.804165,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Alexis Mac Allister,27886.0,Right Defensive Midfield,47,Argentina,779,['9c3cc227-bb5a-4681-b8af-ea9088a87958'],4,,,,,,,,,,,,,,,,,Argentina,779,00:26:04.319,Pass,
,,,,,,,,,,,,,,,1.744714,,,,,,,,,,,,,,25635214-6c31-48cb-b187-e58f3a2da524,1039,,,"[83.1, 52.1]",3942228,26,,,,-1.4647319,,Left Foot,,,"[85.9, 25.8]",,Ground Pass,,26.44863,,,Enzo Fernandez,38718.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,47,Argentina,779,"['007b773d-57f3-4c25-8e3c-458f4ce007a1', 'eb046ce2-d0b6-4e5e-9438-5e4867b00247']",5,,,,,,,,,,,,,,,,,Argentina,779,00:26:05.922,Pass,True
,,,,,,,,,,,,,,,1.288271,,,,,,,,,,,,,,34e28a7d-a50e-42de-88ad-2536788c18c4,1043,,,"[85.7, 24.7]",3942228,26,,,,-1.0160666,,Right Foot,,,"[95.8, 8.4]",,Ground Pass,,19.175505,,,Nicolás Iván González,20687.0,,,,,,1,From Throw In,Enzo Fernandez,38718.0,Left Defensive Midfield,47,Argentina,779,"['6807f869-bb3a-414e-91c3-767a71ed364c', 'a635d2a9-7bda-4d58-ab35-9416657326de']",7,,,,,,,,,,,,,,,,,Argentina,779,00:26:07.685,Pass,True
,,,,,,,,,,,,,,,2.455783,,,,,,,,,,,,,,c3d7618d-9973-49f3-a226-5c0f26ed1544,1047,,,"[94.1, 22.4]",3942228,26,,,,2.1914256,,Left Foot,,,"[76.3, 47.3]",,Ground Pass,,30.608006,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Throw In,Nicolás Iván González,20687.0,Left Midfield,47,Argentina,779,['ed26f2ff-1819-418c-917b-3f9e6a659e47'],13,,,,,,,,,,,,,,,,,Argentina,779,00:26:13.840,Pass,
,,,,,,,,,,,,,,,2.598858,,,,,,,,,,,,,,47384e45-2320-4df2-b520-12b9a550df13,1050,,,"[75.3, 58.0]",3942228,26,,,,1.5780426,,Right Foot,,,"[75.2, 71.8]",,Ground Pass,,13.800363,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Midfield,47,Argentina,779,['fe21c2c1-779c-431f-b51b-1722bd655585'],18,,,,,,,,,,,,,,,,,Argentina,779,00:26:18.854,Pass,
,,,,,,,,,,,,,,,1.138115,,,,,,,,,,,,,,839376ae-9514-4b8b-aa8b-3cda233510d0,1053,,,"[81.0, 72.4]",3942228,26,,,,1.4925252,,Right Foot,,,"[81.4, 77.5]",,Ground Pass,,5.115662,,,Nahuel Molina Lucero,29201.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,47,Argentina,779,['c4e11ae9-9372-4cf5-abea-4b302daf5814'],22,,,,,,,,,,,,,,,,,Argentina,779,00:26:22.926,Pass,
,,,,,,,,,,,,,,,1.144598,,,,,,,,,,,,,,2f6b4930-7020-4d91-8d83-dd9c2f00fef1,1056,,,"[76.3, 78.1]",3942228,26,,,,-2.5410516,,Right Foot,,,"[69.0, 73.1]",,Ground Pass,,8.848164,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Throw In,Nahuel Molina Lucero,29201.0,Right Back,47,Argentina,779,['1c9cb31a-9d23-405b-a8f5-75ffcb998ecf'],24,,,,,,,,,,,,,,,,,Argentina,779,00:26:24.925,Pass,
,,,,,,,,,,,,,,,1.07729,,,,,,,,,,,,,,14a8f565-2a11-43fa-85d5-c3426ed176ba,1060,,,"[69.2, 73.1]",3942228,26,,,,-0.18969156,,Right Foot,,,"[81.7, 70.7]",,Ground Pass,,12.728315,,,Cristian Gabriel Romero,20572.0,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Midfield,47,Argentina,779,"['0b7b0fb9-2461-49c9-976d-12732e8ee6c0', '48a2db9b-94af-4d3c-b662-110859f34636']",26,,,,,,,,,,,,,,,,,Argentina,779,00:26:26.150,Pass,True
,,,,,,,,,,,,,,,1.701995,,,,,,,,,,,,,,2993e442-9101-4f25-9a5f-16c9e5d5799c,1063,,,"[81.7, 70.7]",3942228,26,,,,-2.373142,,Right Foot,,,"[57.7, 47.5]",,Ground Pass,,33.380234,,,Lisandro Martínez,27768.0,,,,,,1,From Throw In,Cristian Gabriel Romero,20572.0,Right Center Back,47,Argentina,779,['cb0909c5-7aa1-4025-9b08-d0f16a30701a'],27,,,,,,,,,,,,,,,,,Argentina,779,00:26:27.248,Pass,
,,,,,,,,,,,,,,,2.513774,,,,,,,,,,,,,,989ef05e-2ac7-45e6-80fc-6a02b3fe8c6d,1066,,,"[76.5, 42.7]",3942228,26,,,,1.2590789,,Left Foot,,,"[88.1, 78.7]",,High Pass,,37.822746,,,Rodrigo Javier De Paul,7797.0,,,,,,1,From Throw In,Lisandro Martínez,27768.0,Left Center Back,47,Argentina,779,['e2e28708-e399-4a18-8c0b-b44777ea7b19'],34,,,,,,,,,,,,,,,,,Argentina,779,00:26:34.251,Pass,
,,,,,,,,,,,,,,,1.868159,,,,,,,,,,,,,,df2740f7-6dd9-4b0c-af72-82a234092a48,1069,,,"[94.1, 74.2]",3942228,26,,,,-1.6380706,,Right Foot,,,"[92.2, 46.0]",,Ground Pass,,28.263935,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Midfield,47,Argentina,779,"['34bd426e-fb92-46d6-8ae3-c88cf94a1713', '7e6d997b-92a4-4c88-9ba2-6915146233dd']",40,,,,,,,,,,,,,,,,,Argentina,779,00:26:40.543,Pass,
