50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.928179,,,,,,,,,,,,,cb30a61c-68b0-4a0b-81c5-1f462bf1be07,45,,,"[52.2, 55.8]",3939986,0,,,,,-0.3141171,,Right Foot,,"[71.9, 49.4]",,Ground Pass,,20.713522,,,,,Lautaro Javier Martínez,11456.0,,,,,,1,From Kick Off,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,2,Argentina,779,['039d2661-e9af-487b-af18-5a085c27c931'],39,,,,,,,,,,,,,,,,,Argentina,779,00:00:39.412,Pass,
,,,,,,,,,,,,,,,,,,,2.518874,,,,,,,,,,,,,085e60fb-3ce2-49c1-b954-164ae6a12b4f,50,,,"[65.1, 50.0]",3939986,0,,,,,-1.2490457,,Other,,"[71.1, 32.0]",,Low Pass,,18.973665,,,Incomplete,,Exequiel Alejandro Palacios,28268.0,,,,,Recovery,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Right Wing,2,Argentina,779,"['62e2e248-6799-47eb-bb45-9221fcf161c9', '7d70f29b-bfb0-4bd3-801d-29634ad64bcc']",41,,,,,,,,,,,,,,,,,Argentina,779,00:00:41.466,Pass,
,,,,,,,,,,,,,,,,,,,0.646072,,,,,,,,,,,,,4ec384f4-d797-4e73-9b56-adcef87afc97,54,,,"[46.0, 50.6]",3939986,0,,,,,1.1071488,,Right Foot,,"[50.5, 59.6]",,Low Pass,,10.062305,,,Incomplete,,Oliver Sonne,130731.0,,,,,,1,From Kick Off,Édison Michael Flores Peralta,5525.0,Right Attacking Midfield,2,Argentina,779,"['8d29904c-26de-4ffe-8a4d-b12bb7238890', 'cfa28443-312e-4aa4-93a5-f024921059ce']",44,,,,,,,,,,,,,,,,,Peru,784,00:00:44.641,Pass,
,,,,,,,,,,,,,,,,,,,1.906002,,,,,,,,,,,,,12dd232b-6475-462f-9b5d-d6215ea224d0,58,,,"[68.9, 23.1]",3939986,0,,,,,-0.44823033,,Right Foot,,"[87.2, 14.3]",,Ground Pass,,20.30591,,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,1,From Kick Off,Alejandro Garnacho Ferreyra,52129.0,Left Wing,2,Argentina,779,['674218cb-9076-452c-801f-93c941965182'],46,,,,,,,,,,,,,,,,,Argentina,779,00:00:46.243,Pass,
,,,,,,,,,,,,,,,,,,,0.158388,,,,,,,,,,,,,101ccf30-9e41-48f4-b5f7-346ce78e1bc3,61,,,"[87.2, 14.3]",3939986,0,,,,,1.4229469,,Left Foot,,"[87.9, 19.0]",,Ground Pass,,4.7518415,,,Incomplete,,,,,,,,,1,From Kick Off,Ángel Fabián Di María Hernández,2995.0,Right Wing,2,Argentina,779,['25e41a58-a57e-4a39-9cbf-6513982f7526'],48,,,,,,,,,,,,,,,,,Argentina,779,00:00:48.308,Pass,
,,,,,,,,,,,,,,,,,,,1.071475,,,,,,,,,,,,,c338e2d6-9c59-4fb7-b2ba-b35f419841ae,69,,,"[120.0, 0.1]",3939986,1,,,,,1.6320012,,Left Foot,,"[117.8, 36.0]",,High Pass,,35.967346,,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Ángel Fabián Di María Hernández,2995.0,Right Wing,3,Argentina,779,['45a62d04-2a0c-4305-b1c1-a37fafc8b894'],19,,,,,,,,,,,,,,,,,Argentina,779,00:01:19.114,Pass,
,,,,,,,,,,,,,,,,,,,1.085433,,,,,,,,,,,,,1b744cbc-7629-4e29-b7d0-b4adc2a781f1,77,,,"[28.2, 59.4]",3939986,1,,,,,-0.29201955,,Left Foot,,"[44.5, 54.5]",,Low Pass,,17.020576,,,,,Brayan Roberto Reyna Casaverde,111560.0,,,,,Recovery,1,Regular Play,Sergio Fernando Peña Flores,10836.0,Left Defensive Midfield,4,Peru,784,['7dce0180-5efc-414d-ab53-40604a7797c2'],28,,,,,,,,,,,,,,,,,Peru,784,00:01:28.324,Pass,
,,,,,,,,,,,,,,,,,,,1.888897,,,,,,,,,,,,,0b48d80d-9f40-4eb3-9992-2f4937e56568,88,,,"[57.0, 80.0]",3939986,1,,True,,,-2.767421,,,,"[37.9, 72.5]",,Low Pass,,20.519747,,,,,Aldo Sebastián Corzo Chávez,35009.0,,,,,Throw-in,1,From Throw In,Oliver Sonne,130731.0,Right Wing Back,5,Peru,784,['f21528c7-c19e-425d-a5ec-fe5d56cbcf31'],47,,,,,,,,,,,,,,,,,Peru,784,00:01:47.631,Pass,
,,,,,,,,,,,,,,,,,,,2.156415,,,,,,,,,,,,,3442c5c6-3f4a-4500-9055-abe2d0bda9ae,90,,,"[31.4, 69.7]",3939986,1,,,,,-1.8977551,,Right Foot,,"[23.6, 46.7]",,Ground Pass,,24.286621,,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,1,From Throw In,Aldo Sebastián Corzo Chávez,35009.0,Right Center Back,5,Peru,784,['7847cbc9-9fff-40da-bd8e-3c793a8eb0bd'],51,,,,,,,,,,,,,,,,,Peru,784,00:01:51.641,Pass,
,,,,,,,,,,,,,,,,,,,1.86821,,,,,,,,,,,,,11645824-4b3a-43bd-a805-31d892c26aec,93,,,"[19.7, 40.8]",3939986,1,,,,,-2.6901395,,Right Foot,,"[6.5, 34.4]",,Ground Pass,,14.669697,,,,,Pedro David Gallese Quiróz,5528.0,,,,,,1,From Throw In,Carlos Augusto Zambrano Ochandarte,36359.0,Center Back,5,Peru,784,['9cfcdbe0-63ce-4fa8-bb93-98d0b4b10b5e'],59,,,,,,,,,,,,,,,,,Peru,784,00:01:59.754,Pass,
