50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,be2ca64a-39d8-47ae-b4a9-40201d3ab3d9,1,,,,3942415,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Uruguay,783,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 36710, 'name': 'Sergio Rochet Álvarez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5247, 'name': 'Nahitan Michel Nández Acosta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 7104, 'name': 'Mathías Olivera Miramontes'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 34476, 'name': 'Matías Nicolás Viña Susperreguy'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 36659, 'name': 'Manuel Ugarte Ribeiro'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 6773, 'name': 'Federico Santiago Valverde Dipetta'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 28729, 'name': 'Diego Nicolás De La Cruz Arcosa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 36288, 'name': 'Facundo Pellistri Rebollo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 35492, 'name': 'Maximiliano Javier Araújo Vilches'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 20}, {'player': {'id': 32478, 'name': 'Darwin Gabriel Núñez Ribeiro'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 19}]}",Uruguay,783,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c69048c1-4105-4c9c-86be-e649cb17bdb2,2,,,,3942415,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Uruguay,783,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 5547, 'name': 'Alisson Ramsés Becker'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3063, 'name': 'Danilo Luiz da Silva'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 13620, 'name': 'Éder Gabriel Militão'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 4372, 'name': 'Marcos Aoás Corrêa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6919, 'name': 'Guilherme Antonio Arana Lopes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 16}, {'player': {'id': 25142, 'name': 'Bruno Guimarães Rodriguez Moura'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 48720, 'name': 'João Victor Gomes da Silva'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 10595, 'name': 'Raphael Dias Belloli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 22600, 'name': 'Lucas Tolentino Coelho de Lima'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 8}, {'player': {'id': 25104, 'name': 'Rodrygo Silva de Goes'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 271988, 'name': 'Endrick Felipe Moreira de Sousa'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Brazil,781,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7d0205b4-205d-43c8-ae51-32b2cee11073,3,,,,3942415,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Uruguay,783,['87fe4316-4449-4b22-8d48-199fde6b7968'],0,,,,,,,,,,,,,,,,,Brazil,781,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,87fe4316-4449-4b22-8d48-199fde6b7968,4,,,,3942415,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Uruguay,783,['7d0205b4-205d-43c8-ae51-32b2cee11073'],0,,,,,,,,,,,,,,,,,Uruguay,783,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c0c3cc0f-0e91-4094-8e05-43655ece860e,1298,,,,3942415,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,85,Uruguay,783,['1f553798-e079-4b62-9a9e-22568edd1070'],0,,,,,,,,,,,,,,,,,Brazil,781,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1f553798-e079-4b62-9a9e-22568edd1070,1299,,,,3942415,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,85,Uruguay,783,['c0c3cc0f-0e91-4094-8e05-43655ece860e'],0,,,,,,,,,,,,,,,,,Uruguay,783,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,843a9788-bd50-40e3-9061-fe16dff6564d,2767,,,,3942415,120,,,,,,,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,162,Brazil,781,['c99d52ec-59fc-496a-ac10-d472ec168039'],0,,,,,,,,,,,,,,,,,Brazil,781,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c99d52ec-59fc-496a-ac10-d472ec168039,2768,,,,3942415,120,,,,,,,,,,,,,,,,,,,,,,,,,5,From Free Kick,,,,162,Brazil,781,['843a9788-bd50-40e3-9061-fe16dff6564d'],0,,,,,,,,,,,,,,,,,Uruguay,783,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.592612,,,,,,,,,,,,,6bbb2c4d-bb7d-4877-be36-75b99a3c95c9,5,,,"[60.0, 40.0]",3942415,0,,,,,-2.50757,,Left Foot,,,"[56.6, 37.5]",Ground Pass,,4.2201896,,,,Rodrygo Silva de Goes,25104.0,,,,,,Kick Off,1,From Kick Off,Endrick Felipe Moreira de Sousa,271988.0,Center Forward,2,Brazil,781,['5091ce6b-ec94-4572-9230-dd143eab8006'],1,,,,,,,,,,,,,,,,,Brazil,781,00:00:01.122,Pass,
,,,,,,,,,,,,,,,,,0.962315,,,,,,,,,,,,,be808e61-9b5a-40d1-a3a7-83f78bf119bf,8,,,"[63.1, 41.2]",3942415,0,,,,,2.7918773,,Right Foot,,,"[54.6, 44.3]",Ground Pass,,9.047651,,,,Bruno Guimarães Rodriguez Moura,25142.0,,,,,,,1,From Kick Off,Rodrygo Silva de Goes,25104.0,Left Wing,2,Brazil,781,['1a084091-7025-4714-a649-327982b9d96c'],3,,,,,,,,,,,,,,,,,Brazil,781,00:00:03.214,Pass,
,,,,,,,,,,,,,,,,,1.587586,,,,,,,,,,,,,63664b50-653b-483c-a3b2-074439bbbc55,11,,,"[52.4, 41.4]",3942415,0,,,,,-2.3590274,,Right Foot,,,"[34.7, 23.8]",Ground Pass,,24.96097,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Kick Off,Bruno Guimarães Rodriguez Moura,25142.0,Right Defensive Midfield,2,Brazil,781,['d29e55fc-bcb3-4c12-845c-07448232d3e0'],5,,,,,,,,,,,,,,,,,Brazil,781,00:00:05.359,Pass,
,,,,,,,,,,,,,,,,,2.494295,,,,,,,,,,,,,81c3a899-e7b9-4eb5-b087-36f171480770,14,,,"[36.1, 22.4]",3942415,0,,,,,2.5358095,,Right Foot,,,"[14.3, 37.5]",Ground Pass,,26.518862,,,,Alisson Ramsés Becker,5547.0,,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,2,Brazil,781,['78be6894-53ba-4b05-8398-48eb6ecefd86'],13,,,,,,,,,,,,,,,,,Brazil,781,00:00:13.251,Pass,
,,,,,,,,,,,,,,,,,1.923114,,,,,,,,,,,,,86cfd063-7719-4b54-bcb2-a777a12b5024,17,,,"[16.3, 36.3]",3942415,0,,,,,-1.6073654,,Right Foot,,,"[15.7, 19.9]",Ground Pass,,16.410973,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Kick Off,Alisson Ramsés Becker,5547.0,Goalkeeper,2,Brazil,781,"['66a65357-c8ec-41fd-a8a1-597826cf7015', '8e2f51ca-dcdd-4a0d-8c16-42abe1ee9def']",15,,,,,,,,,,,,,,,,,Brazil,781,00:00:15.746,Pass,True
,,,,,,,,,,,,,,,,,0.994492,,,,,,,,,,,,,75d8f104-7942-4763-88cf-c106a7d072fe,20,,,"[33.4, 17.3]",3942415,0,,,,,-0.0695081,,Right Foot,,,"[49.2, 16.2]",Ground Pass,,15.838244,,,,João Victor Gomes da Silva,48720.0,,,,,,,1,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,2,Brazil,781,['244bd1ae-81b7-49c4-82fe-e1bcbea4914e'],23,,,,,,,,,,,,,,,,,Brazil,781,00:00:23.070,Pass,
,,,,,,,,,,,,,,,,,1.135771,,,,,,,,,,,,,06b64d08-967f-4a2f-82ec-4eef50d971c6,24,,,"[51.5, 11.1]",3942415,0,,,,,-1.9998257,,Right Foot,,,"[47.2, 1.7]",Ground Pass,,10.336827,,,,Guilherme Antonio Arana Lopes,6919.0,,,,,,,1,From Kick Off,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,2,Brazil,781,"['3986eafb-e0e9-4cd9-838d-2c508aa1cd72', 'e80f5636-9ec5-4fda-a727-09e63ae3b541']",25,,,,,,,,,,,,,,,,,Brazil,781,00:00:25.500,Pass,True
,,,,,,,,,,,,,,,,,1.139936,,,,,,,,,,,,,f65d6367-da99-4001-9353-726489a18b68,27,,,"[47.5, 1.2]",3942415,0,,,,,0.040793683,,Left Foot,,,"[67.1, 2.0]",Ground Pass,,19.61632,,,,Rodrygo Silva de Goes,25104.0,,,,,,,1,From Kick Off,Guilherme Antonio Arana Lopes,6919.0,Left Back,2,Brazil,781,['5df0c35e-9e6f-4073-9961-9a8f7ffa5104'],26,,,,,,,,,,,,,,,,,Brazil,781,00:00:26.636,Pass,
,,,,,,,,,,,,,,,,,0.30729,,,,,,,,,,,,,4b3da000-ea27-4f19-95af-33e1523b3f77,31,,,"[62.6, 2.3]",3942415,0,,,,,0.28605145,,Right Foot,,,"[64.3, 2.8]",Ground Pass,,1.7720045,,Incomplete,,Guilherme Antonio Arana Lopes,6919.0,,,,,,,1,From Kick Off,Rodrygo Silva de Goes,25104.0,Left Wing,2,Brazil,781,"['42281498-1888-4e25-95fb-0c5096792f75', 'fb94eaba-0459-46b3-a8ab-33cf333f5f66']",29,,,,,,,,,,,,,,,,,Brazil,781,00:00:29.057,Pass,
,,,,,,,,,,,,,,,,,1.467582,,,,,,,,,,,,,6f5de12d-d944-475d-b237-b60859797396,34,,,"[67.7, 0.1]",3942415,0,,,,,0.5200661,,,,,"[79.4, 6.8]",Low Pass,,13.482581,,,,Rodrygo Silva de Goes,25104.0,,,,,,Throw-in,1,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,3,Brazil,781,['2ca67f40-a902-4640-a78b-52d2b9c61217'],44,,,,,,,,,,,,,,,,,Brazil,781,00:00:44.426,Pass,
,,,,,,,,,,,,,,,,,1.687359,,,,,,,,,,,,,0625a5b5-6c99-49a8-a4e7-8f43fe7e7ecf,37,,,"[78.5, 7.1]",3942415,0,,,,,0.2721459,,Right Foot,,,"[82.8, 8.3]",High Pass,,4.464303,,Incomplete,,Endrick Felipe Moreira de Sousa,271988.0,,,,,,,1,From Throw In,Rodrygo Silva de Goes,25104.0,Left Wing,3,Brazil,781,"['855a5cc9-8953-444b-9a1a-1efa4436f6bd', 'c634b82e-b24b-419f-88a7-285824d641c0']",45,,,,,,,,,,,,,,,,,Brazil,781,00:00:45.894,Pass,
,,,,,,,,,,,,,,,,,1.144146,,,,,,,,,,,,,d09ba08c-a20d-4811-8e12-b43397d0a6b5,40,,,"[78.8, 0.1]",3942415,0,,,,,0.6300339,,,,,"[88.4, 7.1]",Low Pass,,11.881078,,,,Endrick Felipe Moreira de Sousa,271988.0,,,,,,Throw-in,1,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,4,Brazil,781,['7adabffb-d89d-4098-bc99-cefee9d24743'],59,,,,,,,,,,,,,,,,,Brazil,781,00:00:59.328,Pass,
,,,,,,,,,,,,,,,,,0.554784,,,,,,,,,,,,,7887e3bf-8241-45ff-9ce4-c3718f519474,45,,,"[31.9, 74.4]",3942415,1,,,,,0.6375488,,Right Foot,,,"[37.3, 78.4]",Ground Pass,,6.720119,,,,Facundo Pellistri Rebollo,36288.0,,,,,,Recovery,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,5,Uruguay,783,['8fa7c26c-dc8c-4086-8197-fb36e8c92a2c'],2,,,,,,,,,,,,,,,,,Uruguay,783,00:01:02.254,Pass,
,,,,,,,,,,,,,,,,,1.653268,,,,,,,,,,,,,e376f74a-3dcb-43cf-8165-6eb81968f859,51,,,"[38.7, 80.0]",3942415,1,,,,,-0.15084536,,,,,"[63.7, 76.2]",High Pass,,25.287151,,,,Facundo Pellistri Rebollo,36288.0,,,,,,Throw-in,1,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Back,6,Uruguay,783,['a61a0cdd-64e6-40f4-aa1a-7883428f358e'],24,,,,,,,,,,,,,,,,,Uruguay,783,00:01:24.734,Pass,
,,,,,,,,,,,,,,,,,0.574565,,,,,,,,,,,,,1ea611d9-394c-4d83-abcd-a7bb325f79dc,55,,,"[64.1, 76.2]",3942415,1,,,,,-3.0329313,,Other,,,"[58.6, 75.6]",Low Pass,,5.5326304,,Incomplete,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,,1,From Throw In,Facundo Pellistri Rebollo,36288.0,Right Wing,6,Uruguay,783,"['456009f6-5d2f-4ac4-851f-3a9d4e55f5a9', '47bc35e8-1f43-413c-9c1c-19ef49ab7883', '88996de8-6c07-4e7e-a01d-c81963f72ab5']",26,,,,,,,,,,,,,,,,,Uruguay,783,00:01:26.409,Pass,True
,,,,,,,,,,,,,,,,,0.346404,,,,,,,,,,,,,47bc35e8-1f43-413c-9c1c-19ef49ab7883,57,,,"[61.5, 4.5]",3942415,1,,,,,2.767866,,Right Foot,,,"[56.4, 6.5]",Low Pass,,5.4781384,,,,João Victor Gomes da Silva,48720.0,,,,,,Recovery,1,From Throw In,Guilherme Antonio Arana Lopes,6919.0,Left Back,6,Uruguay,783,"['1ea611d9-394c-4d83-abcd-a7bb325f79dc', 'b91a7192-5b5f-4cd5-be4d-d103d3e405a9']",26,,,,,,,,,,,,,,,,,Brazil,781,00:01:26.984,Pass,
,,,,,,,,,,,,,,,,,1.363804,,,,,,,,,,,,,2ef477d0-6d05-4e65-8119-317f6142578d,67,,,"[5.0, 31.5]",3942415,1,,,,,1.7761917,,Left Foot,,,"[3.5, 38.7]",Ground Pass,,7.3545904,,,,Alisson Ramsés Becker,5547.0,,,,,,Goal Kick,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,7,Brazil,781,['810f5030-c2e8-4f92-907e-954e8d22c567'],55,,,,,,,,,,,,,,,,,Brazil,781,00:01:55.663,Pass,
,,,,,,,,,,,,,,,,,1.508661,,,,,,,,,,,,,5f3c9806-89a5-44ae-a53c-d1f220e93e6f,70,,,"[7.5, 41.4]",3942415,2,,,,,-1.5707964,,Right Foot,,,"[7.5, 21.0]",Ground Pass,,20.4,,,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Goal Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,7,Brazil,781,['eaae49e3-67f4-4365-a3bb-a68b774855cc'],3,,,,,,,,,,,,,,,,,Brazil,781,00:02:03.162,Pass,
,,,,,,,,,,,,,,,,,2.84713,,,,,,,,,,,,,dce82491-1f5f-4792-b013-bf2fb1a7d2da,74,,,"[9.5, 19.9]",3942415,2,,,,,-0.2153079,,Left Foot,,,"[69.4, 6.8]",High Pass,,61.31574,,Incomplete,,,,,,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,7,Brazil,781,['71e1ddfc-999d-43d4-9820-788c933f13fa'],6,,,,,,,,,,,,,,,,,Brazil,781,00:02:06.053,Pass,
,,,,,,,,,,,,,,,,,2.132641,,,,,,,,,,,,,71e1ddfc-999d-43d4-9820-788c933f13fa,75,,,"[50.7, 73.3]",3942415,2,,,,,-0.48867714,,Head,,,"[79.1, 58.2]",High Pass,,32.164734,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,7,Brazil,781,"['988db133-f0bc-43b1-b10e-175454b744e3', 'dce82491-1f5f-4792-b013-bf2fb1a7d2da']",8,,,,,,,,,,,,,,,,,Uruguay,783,00:02:08.900,Pass,
,,,,,,,,,,,,,,,,,3.067488,,,,,,,,,,,,,988db133-f0bc-43b1-b10e-175454b744e3,76,,,"[41.0, 21.9]",3942415,2,,,,,-2.3719826,,Head,,,"[21.7, 3.2]",High Pass,,26.873407,,,,Guilherme Antonio Arana Lopes,6919.0,,,,,,Recovery,1,From Goal Kick,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,7,Brazil,781,"['3c0ed121-5fff-4874-9736-3f9f25311b21', '71e1ddfc-999d-43d4-9820-788c933f13fa']",11,,,,,,,,,,,,,,,,,Brazil,781,00:02:11.033,Pass,
,,,,,,,,,,,,,,,,,0.187104,,,,,,,,,,,,,d2a93d4c-3332-4a66-9b34-83904b1ed2c9,80,,,"[22.2, 2.3]",3942415,2,,,,,2.0812848,,Right Foot,,,"[20.8, 4.8]",Low Pass,,2.8653097,,Incomplete,,Marcos Aoás Corrêa,4372.0,,,,,,,1,From Goal Kick,Guilherme Antonio Arana Lopes,6919.0,Left Back,7,Brazil,781,"['9f198a27-922b-4171-9de6-5f37a5d5cdae', 'd4aeca27-cda0-48e9-9972-601c3a924db3']",14,,,,,,,,,,,,,,,,,Brazil,781,00:02:14.194,Pass,
,,,,,,,,,,,,,,,,,1.479735,,,,,,,,,,,,,06f402b8-283e-49df-b3c5-7d5c25255c4c,87,,,"[5.0, 32.4]",3942415,2,,True,,,1.4886287,,Right Foot,,,"[5.7, 40.9]",Ground Pass,,8.528775,,,,Alisson Ramsés Becker,5547.0,,,,,,Goal Kick,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,8,Brazil,781,['2fb1352a-a484-4ddd-a5b1-1f5d7dfb77e0'],41,,,,,,,,,,,,,,,,,Brazil,781,00:02:41.184,Pass,
,,,,,,,,,,,,,,,,,2.049283,,,,,,,,,,,,,40b6719f-2591-4808-8923-84e0c9bf2d42,90,,,"[10.9, 43.7]",3942415,2,,,,,0.051160138,,Right Foot,,,"[44.1, 45.4]",Ground Pass,,33.243496,,,,Endrick Felipe Moreira de Sousa,271988.0,,,,,,,1,From Goal Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,8,Brazil,781,"['7f50741b-2733-4b89-a863-133c1be2b7aa', 'b3df1630-1a08-43cd-bc54-6a2849e4ba11']",48,,,,,,,,,,,,,,,,,Brazil,781,00:02:48.749,Pass,True
,,,,,,,,,,,,,,,,,0.788958,,,,,,,,,,,,,e41517ad-1f4b-45d8-bb8f-d104d7c2e55c,96,,,"[57.2, 39.8]",3942415,3,,,,,-0.05109186,,Right Foot,,,"[74.8, 38.9]",Ground Pass,,17.622997,,,,Endrick Felipe Moreira de Sousa,271988.0,,,,,,Free Kick,1,From Free Kick,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,9,Brazil,781,['bfcce76e-4c2e-4edf-8c5f-492a2617e9ef'],11,,,,,,,,,,,,,,,,,Brazil,781,00:03:11.865,Pass,
,,,,,,,,,,,,,,,,,2.363112,,,,,,,,,,,,,7a2d0701-c829-4609-b389-f1bae75938a1,102,,,"[54.4, 41.4]",3942415,3,,,,,0.63445157,,Head,,,"[72.2, 54.5]",High Pass,,22.100904,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Diego Nicolás De La Cruz Arcosa,28729.0,Left Center Midfield,9,Brazil,781,['80d3f600-74b7-462b-8a6e-1859e4a8e95e'],13,,,,,,,,,,,,,,,,,Uruguay,783,00:03:13.973,Pass,
,,,,,,,,,,,,,,,,,1.699092,,,,,,,,,,,,,80d3f600-74b7-462b-8a6e-1859e4a8e95e,103,,,"[47.9, 25.6]",3942415,3,,,,,-0.049682837,,Head,,,"[66.0, 24.7]",High Pass,,18.122362,,Incomplete,,Endrick Felipe Moreira de Sousa,271988.0,,,,,,Recovery,1,From Free Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,9,Brazil,781,"['7a2d0701-c829-4609-b389-f1bae75938a1', 'ec064da8-d092-496c-8b05-4bf67a7756e2', 'fe7252a6-5a56-4175-912a-7ffaaa7a309d']",16,,,,,,,,,,,,,,,,,Brazil,781,00:03:16.336,Pass,
,,,,,,,,,,,,,,,,,4.151661,,,,,,,,,,,,,fe7252a6-5a56-4175-912a-7ffaaa7a309d,106,,,"[54.1, 55.4]",3942415,3,,,,True,0.4788794,,,,,"[98.4, 78.4]",High Pass,,49.91483,,,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,Recovery,1,From Free Kick,Ronald Federico Araújo da Silva,32480.0,Right Center Back,9,Brazil,781,"['80d3f600-74b7-462b-8a6e-1859e4a8e95e', '8e3eccb3-ee08-425a-ab31-9ed77c7b8b5a', 'dfe2dcef-c856-4341-b0cd-db37d91f0aa1']",18,,,,,,,,,,,,,,,,,Uruguay,783,00:03:18.035,Pass,True
,,,,,,,,,,,,,,,,,0.041747,,,,,,,,,,,,,dd59c198-c809-4d33-8276-f65eb61c13fb,110,,,"[103.0, 66.2]",3942415,3,,,,,-1.8622531,,Right Foot,,,"[102.4, 64.2]",Ground Pass,,2.0880613,,Incomplete,,Federico Santiago Valverde Dipetta,6773.0,,,,,,,1,From Free Kick,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,9,Brazil,781,"['85cadc9d-5ba3-4670-88f6-9130c34009d0', 'aadef575-8b50-474f-9769-1329c53dd031']",26,,,,,,,,,,,,,,,,,Uruguay,783,00:03:26.171,Pass,
,,,,,,,,,,,,,,,,,0.143447,,,,,,,,,,,,,b5560828-32fd-47aa-a173-ebe89d8f27b1,114,,,"[18.2, 8.8]",3942415,3,,,,,-0.66104317,,Left Foot,,,"[20.0, 7.4]",Ground Pass,,2.280351,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,João Victor Gomes da Silva,48720.0,Left Defensive Midfield,9,Brazil,781,"['0188c591-f63d-4b69-89f7-48083eb93756', 'b432a509-6a1f-45bb-93e1-b73b2b7ebc11']",27,,,,,,,,,,,,,,,,,Brazil,781,00:03:27.289,Pass,True
,,,,,,,,,,,,,,,,,1.533249,,,,,,,,,,,,,0b62b5d6-7268-497f-a29d-2aba2d02e72a,116,,,"[4.4, 38.2]",3942415,3,,,,,1.3862535,,Right Foot,,,"[7.2, 53.2]",Ground Pass,,15.259095,,,,Éder Gabriel Militão,13620.0,,,,,,Goal Kick,1,From Goal Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,10,Brazil,781,['87ce5245-cd5b-4a5c-9f64-3bc8e450e3d4'],37,,,,,,,,,,,,,,,,,Brazil,781,00:03:37.219,Pass,
,,,,,,,,,,,,,,,,,2.085212,,,,,,,,,,,,,a441df7d-d2e0-435e-b983-fcd0cf108aee,120,,,"[25.4, 62.5]",3942415,3,,,,,0.26765177,,Right Foot,,,"[67.7, 74.1]",High Pass,,43.861713,,Incomplete,,,,,,,,,,1,From Goal Kick,Éder Gabriel Militão,13620.0,Right Center Back,10,Brazil,781,"['2568ce0e-78ae-4b9b-b4a8-3b29c46f4db6', '9078e460-fa51-46c0-ad1b-ccb3188890b3']",43,,,,,,,,,,,,,,,,,Brazil,781,00:03:43.589,Pass,True
,,,,,,,,,,,,,,,,,2.703192,,,,,,,,,,,,,176eeae7-f406-4d89-94ff-0e02ac394a60,124,,,"[57.2, 3.4]",3942415,3,,,,,0.21441753,,Left Foot,,,"[92.1, 11.0]",High Pass,,35.717922,,Incomplete,,Darwin Gabriel Núñez Ribeiro,32478.0,,,,,,,1,From Goal Kick,Matías Nicolás Viña Susperreguy,34476.0,Left Back,10,Brazil,781,"['412aae4c-eb5b-41b2-8b29-c3de90064f01', '58998077-d097-4f89-bdaa-1f7e84829e77', '7ac3a814-1d0c-474c-b8bf-0666c8c702ce']",47,,,,,,,,,,,,,,,,,Uruguay,783,00:03:47.026,Pass,True
,,,,,,,,,,,,,,,,,0.854023,,,,,,,,,,,,,412aae4c-eb5b-41b2-8b29-c3de90064f01,126,,,"[28.0, 69.1]",3942415,3,,,,,0.3247179,,Head,,,"[38.1, 72.5]",Low Pass,,10.656922,,,,Danilo Luiz da Silva,3063.0,,,,,,Recovery,1,From Goal Kick,Éder Gabriel Militão,13620.0,Right Center Back,10,Brazil,781,"['176eeae7-f406-4d89-94ff-0e02ac394a60', '645fe053-1cc0-4b6a-82bf-0b1a91846693']",49,,,,,,,,,,,,,,,,,Brazil,781,00:03:49.730,Pass,
,,,,,,,,,,,,,,,,,2.406746,,,,,,,,,,,,,4a4442f0-e538-4eb0-9179-18d9aefc98e6,128,,,"[38.1, 72.5]",3942415,3,,,,,-0.7612093,,Right Foot,,,"[63.5, 48.3]",High Pass,,35.08276,,Incomplete,,Endrick Felipe Moreira de Sousa,271988.0,,,,,,,1,From Goal Kick,Danilo Luiz da Silva,3063.0,Right Back,10,Brazil,781,"['2224afbb-abe8-4bd2-bb3b-9511b832778d', 'aa56716d-674e-4449-87fb-099f3c7b40a6']",50,,,,,,,,,,,,,,,,,Brazil,781,00:03:50.584,Pass,
