50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.896231,,,,,,,,,,,,,e149c500-e8a9-42cb-896f-0fea690c9b58,2753,,,"[73.2, 75.3]",3939991,82,,,,,-1.48916,,Right Foot,,,,"[74.1, 64.3]",Ground Pass,,11.0367565,,,Andrés Mateus Uribe Villa,6193.0,,,,,,2,Regular Play,Rafael Santos Borré Amaury,28266.0,Right Wing,141,Colombia,769,['1d9b8f27-7c7c-4c4d-be08-163bf87fdd79'],15,,,,,,,,,,,,,,,,Colombia,769,00:37:15.757,Pass,
,,,,,,,,,,,,,,,,,,,,1.082281,,,,,,,,,,,,,1926e3ad-ee96-443b-9647-bf89adcad61f,2757,,,"[76.4, 62.2]",3939991,82,,,,,-2.2673204,,Right Foot,,,,"[67.2, 51.2]",Ground Pass,,14.340154,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,2,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Center Midfield,141,Colombia,769,"['1423ed19-7146-44be-8054-67229bb45183', '65440ab4-f5ef-46d0-b6c5-510dccefe6c5']",19,,,,,,,,,,,,,,,,Colombia,769,00:37:19.413,Pass,True
,,,,,,,,,,,,,,,,,,,,1.56059,,,,,,,,,,,,,bba19a5a-0160-4efc-a52e-5a413f31ccb8,2760,,,"[67.2, 51.2]",3939991,82,,,,,2.6381934,,Right Foot,,,,"[53.4, 58.8]",Ground Pass,,15.754364,,,Davinson Sánchez Mina,3494.0,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,141,Colombia,769,['889f07ca-4bf6-49cf-af1f-f35816d35e6d'],20,,,,,,,,,,,,,,,,Colombia,769,00:37:20.535,Pass,
,,,,,,,,,,,,,,,,,,,,2.29715,,,,,,,,,,,,,162d9eeb-bb19-4566-b01d-fc6930163058,2762,,,"[53.4, 58.8]",3939991,82,,,,,-1.4902691,,Right Foot,,,,"[55.7, 30.3]",Ground Pass,,28.592657,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,2,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,141,Colombia,769,['12390f41-fdc2-4e2b-a2df-fe1a00096d04'],22,,,,,,,,,,,,,,,,Colombia,769,00:37:22.096,Pass,
,,,,,,,,,,,,,,,,,,,,1.734414,,,,,,,,,,,,,eaa39f78-f49e-4d40-9f0e-cb91882a752a,2764,,,"[55.7, 22.5]",3939991,82,,,,,-1.1263771,,Right Foot,,,,"[64.7, 3.6]",Ground Pass,,20.933466,,,Johan Andrés Mojica Palacio,5691.0,,,,,,2,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,141,Colombia,769,['7e478422-e405-4c3c-9bb6-1fcb708ca846'],24,,,,,,,,,,,,,,,,Colombia,769,00:37:24.393,Pass,
,,,,,,,,,,,,,,,,,,,,0.792223,,,,,,,,,,,,,8eda9f10-48c0-4878-af85-f26907896d3c,2767,,,"[65.4, 3.6]",3939991,82,,,,,1.2289912,,Left Foot,,,,"[69.1, 14.0]",Ground Pass,,11.0385685,,,Luis Fernando Díaz Marulanda,27158.0,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,141,Colombia,769,['364ca799-6459-4f5e-905a-ac7daa30bc05'],26,,,,,,,,,,,,,,,,Colombia,769,00:37:26.967,Pass,
,,,,,,,,,,,,,,,,,,,,1.10141,,,,,,,,,,,,,9d59c2aa-7df1-468b-8eef-af5a1a0c1925,2770,,,"[69.1, 14.0]",3939991,82,,,,,-2.9526954,,Right Foot,,,,"[55.5, 11.4]",Ground Pass,,13.846299,,,Johan Andrés Mojica Palacio,5691.0,,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Wing,141,Colombia,769,['a0ce506a-9b1f-4fd6-b7ad-c19714c3d3bc'],28,,,,,,,,,,,,,,,,Colombia,769,00:37:28.172,Pass,
,,,,,,,,,,,,,,,,,,,,1.512154,,,,,,,,,,,,,f43acc50-ac4b-4619-a410-a040ad9a9cff,2773,,,"[55.5, 11.4]",3939991,82,,,,,2.3862283,,Left Foot,,,,"[43.5, 22.7]",Ground Pass,,16.48302,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,141,Colombia,769,['01980f1b-118b-40ed-b4a1-99802de5a2e5'],29,,,,,,,,,,,,,,,,Colombia,769,00:37:29.567,Pass,
,,,,,,,,,,,,,,,,,,,,1.404274,,,,,,,,,,,,,a7d270ab-68af-4f99-be10-70ceabd9356c,2777,,,"[42.2, 26.8]",3939991,82,,,,,1.076855,,Right Foot,,,,"[56.2, 52.8]",Ground Pass,,29.529646,,,Andrés Mateus Uribe Villa,6193.0,,,,,,2,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,141,Colombia,769,['ea522b9f-5607-474e-b6f4-1339379bb715'],33,,,,,,,,,,,,,,,,Colombia,769,00:37:33.319,Pass,
,,,,,,,,,,,,,,,,,,,,1.351023,,,,,,,,,,,,,a11ef4fd-f9c7-4569-b473-61412ea4724e,2780,,,"[54.8, 52.4]",3939991,82,,,,,1.7016237,,Right Foot,,,,"[52.3, 71.4]",Ground Pass,,19.163769,,,Daniel Muñoz Mejía,27423.0,,,,,,2,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Center Midfield,141,Colombia,769,['f43480e6-4de1-4f40-9746-f7d56aa23372'],35,,,,,,,,,,,,,,,,Colombia,769,00:37:35.566,Pass,
,,,,,,,,,,,,,,,,,,,,2.173088,,,,,,,,,,,,,3f989561-595c-4bdb-aea2-75cb03d11d09,2783,,,"[47.0, 57.9]",3939991,82,,,,,-1.9786931,,Right Foot,,,,"[31.4, 21.8]",Ground Pass,,39.326454,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,2,Regular Play,Daniel Muñoz Mejía,27423.0,Right Back,141,Colombia,769,['5a64d55a-76a4-4798-af5e-3b36119f61ee'],40,,,,,,,,,,,,,,,,Colombia,769,00:37:40.021,Pass,
,,,,,,,,,,,,,,,,,,,,1.721529,,,,,,,,,,,,,d7fce317-c35c-46ef-975d-121c81f55edf,2785,,,"[31.4, 21.8]",3939991,82,,,,,-0.8428887,,Right Foot,,,,"[44.5, 7.1]",Ground Pass,,19.6901,,,Johan Andrés Mojica Palacio,5691.0,,,,,,2,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,141,Colombia,769,['2989e4af-2121-4cb2-8105-4fa2ae955f9d'],42,,,,,,,,,,,,,,,,Colombia,769,00:37:42.194,Pass,
,,,,,,,,,,,,,,,,,,,,1.407255,,,,,,,,,,,,,293077d3-5367-448f-90f2-f710c6910585,2788,,,"[50.7, 8.5]",3939991,82,,,,,-0.5144513,,Left Foot,,,,"[62.2, 2.0]",Ground Pass,,13.209845,Incomplete,,Luis Fernando Díaz Marulanda,27158.0,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,141,Colombia,769,"['231c68e5-237d-4ad8-aa07-c2f64c91a021', '2ea4a04f-f8c5-476e-8f1d-c4581c623dbd']",45,,,,,,,,,,,,,,,,Colombia,769,00:37:45.196,Pass,
,,,,,,,,,,,,,,,,,,,,1.85305,,,,,,,,,,,,,5737ccf3-712f-455e-be00-725fe9f880a8,2793,,,"[37.8, 4.1]",3939991,82,,,,,2.2455373,,Right Foot,,,,"[27.0, 17.6]",Ground Pass,,17.288435,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,141,Colombia,769,['883a0d4f-e9a4-4616-bd64-790989c2ce3d'],49,,,,,,,,,,,,,,,,Colombia,769,00:37:49.905,Pass,
,,,,,,,,,,,,,,,,,,,,1.046476,,,,,,,,,,,,,779105e7-49df-483d-9056-7c7c3610238c,2796,,,"[27.0, 17.6]",3939991,82,,,,,0.6100741,,Right Foot,,,,"[37.3, 24.8]",Ground Pass,,12.56702,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,2,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,141,Colombia,769,['20b28ce6-f5ca-40ee-8308-b95918ab852d'],52,,,,,,,,,,,,,,,,Colombia,769,00:37:52.678,Pass,
,,,,,,,,,,,,,,,,,,,,0.931414,,,,,,,,,,,,,adf93dc7-436f-496e-8d95-93a458e33d04,2799,,,"[39.2, 25.7]",3939991,82,,,,,1.3084995,,Right Foot,,,,"[46.1, 51.4]",Ground Pass,,26.61015,,,Andrés Mateus Uribe Villa,6193.0,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,141,Colombia,769,['e2fb0d60-835e-4291-9502-79d4c12c8977'],55,,,,,,,,,,,,,,,,Colombia,769,00:37:55.685,Pass,
,,,,,,,,,,,,,,,,,,,,1.285535,,,,,,,,,,,,,d23021c9-4bd7-46e5-9b9c-48af904b55ca,2802,,,"[46.1, 51.4]",3939991,82,,,,,2.2943265,,Right Foot,,,,"[35.5, 63.4]",Ground Pass,,16.011246,,,Davinson Sánchez Mina,3494.0,,,,,,2,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Center Midfield,141,Colombia,769,['17c0bde4-5fff-4a86-92b3-373e1f065c90'],57,,,,,,,,,,,,,,,,Colombia,769,00:37:57.096,Pass,
,,,,,,,,,,,,,,,,,,,,4.248107,,,,,,,,,,,,,10702a4f-3dbf-4d4f-9ded-0ceb94e7de3f,2805,,,"[44.9, 61.8]",3939991,83,,,,,-0.10517396,,Right Foot,,,,"[115.0, 54.4]",High Pass,,70.4895,,,Rafael Santos Borré Amaury,28266.0,,,,,,2,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,141,Colombia,769,['a07b95ae-a59c-4458-bcba-de8b5a88d37e'],0,,,,,,,,,,,,,,,,Colombia,769,00:38:00.062,Pass,
,,,,,,,,,,,,,,,,,,,,0.788714,,,,,,,,,,,,,c41a32e0-77a7-485d-8ceb-1f8f1862a2ff,2808,,,"[117.6, 55.6]",3939991,83,,,,,-1.849096,,Right Foot,True,True,,"[113.0, 39.5]",Ground Pass,,16.744253,Incomplete,,Luis Fernando Díaz Marulanda,27158.0,,,,,,2,Regular Play,Rafael Santos Borré Amaury,28266.0,Right Wing,141,Colombia,769,"['44a902d0-6291-4bd6-8704-2b7e56c9f7ae', 'e0043c8a-50dd-4791-87c4-a812dd2dc392']",5,,,,,,,,,,,,,,,,Colombia,769,00:38:05.317,Pass,
,,,,,,,,,,,,,,,,,,,,1.40426,,,,,,,,,,,,,3718e2ea-ea39-413e-8170-72ecad7e7630,2814,,,"[6.7, 41.8]",3939991,83,,True,,,0.45016095,,Keeper Arm,,,,"[27.6, 51.9]",Ground Pass,,23.212496,,,Éder Gabriel Militão,13620.0,,,,,,2,From Keeper,Alisson Ramsés Becker,5547.0,Goalkeeper,143,Brazil,781,['859d6ccd-b38a-47b2-adac-b40b5d4fcd88'],28,,,,,,,,,,,,,,,,Brazil,781,00:38:28.450,Pass,
,,,,,,,,,,,,,,,,,,,,0.940592,,,,,,,,,,,,,f7ea03ad-9809-440e-8ec3-2f199a24ff2c,2816,,,"[27.6, 51.9]",3939991,83,,,,,0.3470616,,Right Foot,,,,"[37.0, 55.3]",Ground Pass,,9.995999,,,Éderson José dos Santos Lourenço da Silva,27702.0,,,,,,2,From Keeper,Éder Gabriel Militão,13620.0,Right Center Back,143,Brazil,781,['8a241a7d-c2db-4716-a04b-a2d00a6dd6e1'],30,,,,,,,,,,,,,,,,Brazil,781,00:38:30.162,Pass,
,,,,,,,,,,,,,,,,,,,,1.676577,,,,,,,,,,,,,95939dce-5781-486e-a148-82b90ba95de4,2823,,,"[77.6, 13.3]",3939991,83,,,,,0.27956307,,Right Foot,,,,"[98.5, 19.3]",Ground Pass,,21.744194,,,Luis Fernando Díaz Marulanda,27158.0,,,,,Recovery,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,144,Colombia,769,['b6b9d761-f362-49bc-b83c-1668f09f9e3b'],33,,,,,,,,,,,,,,,,Colombia,769,00:38:33.042,Pass,
,,,,,,,,,,,,,,,,,,,,1.247461,,,,,,,,,,,,,a2098606-a1d0-4c6c-8ce6-efabdb80269e,2826,,,"[110.2, 20.2]",3939991,83,,,,,1.5230385,dc65368c-c086-4bbb-aa8b-71a4974bc29d,Left Foot,True,,,"[111.5, 47.4]",Ground Pass,,27.231049,,,Rafael Santos Borré Amaury,28266.0,True,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Wing,144,Colombia,769,['4e495ad0-0402-414f-8e25-a518c5df477e'],36,,,,,,,,,,,,,,,,Colombia,769,00:38:36.031,Pass,
,,,,,,,,,,,,,,,,,,,,2.170771,,,,,,,,,,,,,cf432735-84b2-4f60-be37-9631038b408b,2830,,,"[5.7, 39.9]",3939991,84,,True,,,-0.8386595,,Right Foot,,,,"[35.0, 7.3]",Ground Pass,,43.832066,,,Wendell Nascimento Borges,8212.0,,,,,Goal Kick,2,From Goal Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,145,Brazil,781,['0950457c-fa56-4f15-a7bb-917b923a8aed'],6,,,,,,,,,,,,,,,,Brazil,781,00:39:06.787,Pass,
,,,,,,,,,,,,,,,,,,,,1.419017,,,,,,,,,,,,,169f6d6d-2bcf-4e4d-aa7f-8242932a244e,2832,,,"[33.8, 6.8]",3939991,84,,,,,2.268084,,Left Foot,,,,"[20.9, 22.2]",Ground Pass,,20.089052,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Goal Kick,Wendell Nascimento Borges,8212.0,Left Back,145,Brazil,781,['7648f1c3-9c50-46f4-9d0e-9f94568d44d0'],9,,,,,,,,,,,,,,,,Brazil,781,00:39:09.540,Pass,
,,,,,,,,,,,,,,,,,,,,3.347708,,,,,,,,,,,,,c3b2c606-e1e3-49b5-ad33-957a5feac627,2836,,,"[26.0, 28.9]",3939991,84,,,,,0.8898008,,Right Foot,,,,"[65.3, 77.4]",High Pass,,62.423874,Incomplete,,Sávio Moreira de Oliveira,44455.0,,True,,,,2,From Goal Kick,Marcos Aoás Corrêa,4372.0,Left Center Back,145,Brazil,781,"['7c3039e1-bf01-436c-b8aa-e6e119e00eb8', '82648b7f-b746-49cf-b874-f56c4f4feaed', 'c58d7e3a-f3fa-4cf3-ae72-17d20f1adee3']",12,,,,,,,,,,,,,,,,Brazil,781,00:39:12.639,Pass,True
,,,,,,,,,,,,,,,,,,,,2.840036,,,,,,,,,,,,,82648b7f-b746-49cf-b874-f56c4f4feaed,2839,,,"[54.8, 2.7]",3939991,84,,,,True,1.056345,,,,,,"[62.6, 16.5]",Low Pass,,15.851813,,,Jhon Adolfo Arias Andrade,27277.0,,,,,Recovery,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,146,Colombia,769,"['59579b4b-c857-4595-a601-3172dd227254', '85f812eb-00f5-43a9-a1f1-6b1328667673', 'c3b2c606-e1e3-49b5-ad33-957a5feac627']",15,,,,,,,,,,,,,,,,Colombia,769,00:39:15.986,Pass,True
,,,,,,,,,,,,,,,,,,,,1.430309,,,,,,,,,,,,,8362aa8d-743a-475f-b226-46208a3749df,2849,,,"[74.3, 3.6]",3939991,84,,,,,2.95058,,Right Foot,,,,"[56.2, 7.1]",Ground Pass,,18.435291,,,Johan Andrés Mojica Palacio,5691.0,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,146,Colombia,769,"['942a3d70-b918-4e3d-98d0-5289515e9749', 'f035782d-b3e5-45df-9a96-7bf60e4ff269']",27,,,,,,,,,,,,,,,,Colombia,769,00:39:27.315,Pass,True
,,,,,,,,,,,,,,,,,,,,1.584331,,,,,,,,,,,,,27f10c1e-0b6c-4fdd-b536-fc7ec70f705a,2852,,,"[56.2, 7.1]",3939991,84,,,,,2.3274484,,Left Foot,,,,"[41.0, 23.2]",Ground Pass,,22.14159,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,146,Colombia,769,['2579ade3-0a9e-412d-ad6e-2535a0387658'],29,,,,,,,,,,,,,,,,Colombia,769,00:39:29.360,Pass,
,,,,,,,,,,,,,,,,,,,,1.772627,,,,,,,,,,,,,87692839-3441-412a-b6c3-08a26098fcaf,2855,,,"[40.1, 23.2]",3939991,84,,,,,0.10433183,,Right Foot,,,,"[59.2, 25.2]",Ground Pass,,19.204426,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,2,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,146,Colombia,769,['41adf6ff-001e-4c27-80ad-928aa1cf6f4c'],31,,,,,,,,,,,,,,,,Colombia,769,00:39:31.956,Pass,
,,,,,,,,,,,,,,,,,,,,1.474193,,,,,,,,,,,,,d591b8c6-1090-4961-b1e3-c6ae88e3002e,2863,,,"[32.7, 32.8]",3939991,84,,,,,-0.64121145,,Right Foot,,,,"[60.7, 11.9]",Ground Pass,,34.94009,Incomplete,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,,2,Regular Play,Éder Gabriel Militão,13620.0,Right Center Back,146,Colombia,769,"['cd6e5e72-01f5-4f4d-9dbc-79b6e75a0a5c', 'd4516ce6-0715-4301-a88f-193afdd21b0d']",41,,,,,,,,,,,,,,,,Brazil,781,00:39:41.187,Pass,
,,,,,,,,,,,,,True,,,,,,,1.97969,,,,,,,,,,,,,d4516ce6-0715-4301-a88f-193afdd21b0d,2865,,,"[59.4, 68.2]",3939991,84,,,,,-0.6842948,,Right Foot,,,,"[74.6, 55.8]",Low Pass,,19.61632,,,Jorge Andrés Carrascal Guardo,28723.0,,,,,Interception,2,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,146,Colombia,769,"['186bf209-f461-4fa7-9209-fc59b2187a68', 'd591b8c6-1090-4961-b1e3-c6ae88e3002e']",42,,,,,,,,,,,,,,,,Colombia,769,00:39:42.661,Pass,
,,,,,,,,,,,,,,,,,,,,1.98837,,,,,,,,,,,,,8c228c07-94ee-40b8-8eb3-9c1b19405211,2869,,,"[74.3, 55.6]",3939991,84,,,,,2.5813606,,Right Foot,,,,"[63.3, 62.5]",Low Pass,,12.984991,Incomplete,,,,,,,,,2,Regular Play,Jorge Andrés Carrascal Guardo,28723.0,Center Forward,146,Colombia,769,"['5e98887a-33cc-4229-888b-a59e243359b7', 'e65306b0-aa02-4247-a75c-a71fb26e181e']",44,,,,,,,,,,,,,,,,Colombia,769,00:39:44.656,Pass,True
,,,,,,,,,,,,,,,,,,,,2.451676,,,,,,,,,,,,,3a8b07cc-3a8f-469c-bffa-1610b5aabf3e,2875,,,"[53.1, 25.4]",3939991,84,,,,,1.2185804,,Right Foot,,,,"[68.5, 67.3]",High Pass,,44.640453,,,Sávio Moreira de Oliveira,44455.0,,True,,,Free Kick,2,From Free Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Center Forward,147,Brazil,781,['4f26db5f-49dc-4db0-ae16-38e4a8f62d7d'],51,,,,,,,,,,,,,,,,Brazil,781,00:39:51.217,Pass,
,,,,,,,,,,,,,,,,,,,,0.567927,,,,,,,,,,,,,b0d1f0ec-127a-408e-ab43-ba1b10540729,2881,,,"[38.9, 2.7]",3939991,85,,,,,1.7335237,,Right Foot,,,,"[37.8, 9.4]",Ground Pass,,6.789698,,,Jhon Adolfo Arias Andrade,27277.0,,,,,,2,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Wing,148,Colombia,769,['b528c2d8-104a-44d3-b175-1c908b489e39'],3,,,,,,,,,,,,,,,,Colombia,769,00:40:03.529,Pass,
,,,,,,,,,,,,,,,,,,,,1.181218,,,,,,,,,,,,,964ed32a-c40f-4123-bb4b-9209b05ab573,2886,,,"[36.2, 28.7]",3939991,85,,,,,2.3376782,,Left Foot,,,,"[25.6, 39.7]",Ground Pass,,15.276125,,,Davinson Sánchez Mina,3494.0,,,,,,2,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,148,Colombia,769,['8b25d308-68e0-4946-b0ea-31301d06c255'],10,,,,,,,,,,,,,,,,Colombia,769,00:40:10.537,Pass,
,,,,,,,,,,,,,,,,,,,,1.257777,,,,,,,,,,,,,8e8494b4-4f54-4d7a-bab8-8c1f2b33077b,2888,,,"[26.1, 40.2]",3939991,85,,,,,-1.8186078,,Right Foot,,,,"[21.9, 23.6]",Ground Pass,,17.123083,,,Carlos Eccehomo Cuesta Figueroa,28567.0,,,,,,2,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,148,Colombia,769,['d3e7f61b-138e-4905-a229-f3f8ff3888aa'],11,,,,,,,,,,,,,,,,Colombia,769,00:40:11.718,Pass,
,,,,,,,,,,,,,,,,,,,,0.805505,,,,,,,,,,,,,fdac3720-ddc5-4262-9ae6-bbc2a96f1977,2892,,,"[22.6, 21.3]",3939991,85,,,,,-1.2691773,,Right Foot,,,,"[26.8, 7.8]",Ground Pass,,14.138246,,,Johan Andrés Mojica Palacio,5691.0,,,,,,2,Regular Play,Carlos Eccehomo Cuesta Figueroa,28567.0,Left Center Back,148,Colombia,769,['4c9a1551-2cde-4b8b-ae4e-bd7060eca8a8'],14,,,,,,,,,,,,,,,,Colombia,769,00:40:14.332,Pass,
,,,,,,,,,,,,,,,,,,,,1.377386,,,,,,,,,,,,,f0e094d3-0958-45d6-b27d-5bd117243b57,2895,,,"[21.5, 5.0]",3939991,85,,,,,-0.09322492,,Left Foot,,,,"[46.1, 2.7]",Ground Pass,,24.707287,,,Luis Fernando Díaz Marulanda,27158.0,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,148,Colombia,769,['90e4a1b3-7ec3-4bc3-8121-644e8238125a'],16,,,,,,,,,,,,,,,,Colombia,769,00:40:16.093,Pass,
,,,,,,,,,,,,,,,,,,,,1.585423,,,,,,,,,,,,,6b7277ea-bed7-48c2-ab20-ab2f627c4072,2906,,,"[79.6, 80.0]",3939991,85,,,,,-2.028847,,,,,,"[69.0, 58.5]",Low Pass,,23.971024,,,Douglas Luiz Soares de Paulo,6574.0,,,,,Throw-in,2,From Throw In,Danilo Luiz da Silva,3063.0,Right Back,149,Brazil,781,['a83a2f0a-7035-46f7-b860-45e2c3c6f677'],58,,,,,,,,,,,,,,,,Brazil,781,00:40:58.093,Pass,
,,,,,,,,,,,,,,,,,,,,1.520475,,,,,,,,,,,,,d52c471d-0b66-443f-9b02-0b44d54bc708,2911,,,"[70.1, 59.5]",3939991,86,,,,,-2.3471856,,Left Foot,,,,"[53.6, 42.7]",Low Pass,,23.547611,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Throw In,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,149,Brazil,781,"['131b890f-454b-4275-8e7f-3e5740a4c00a', '5f86f586-aa70-44e0-bf32-e8fcd2a987ca']",0,,,,,,,,,,,,,,,,Brazil,781,00:41:00.426,Pass,True
,,,,,,,,,,,,,,,,,,,,1.694799,,,,,,,,,,,,,1f71998f-1738-43d0-9d1d-29349775a922,2914,,,"[53.6, 42.7]",3939991,86,,,,,-1.1891562,,Right Foot,,,,"[65.8, 12.3]",Ground Pass,,32.75668,,,Raphael Dias Belloli,10595.0,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,149,Brazil,781,['2709aa0b-27db-40d6-9703-3429ed7079f9'],3,,,,,,,,,,,,,,,,Brazil,781,00:41:03.547,Pass,
,,,,,,,,,,,,,,,,,,,,0.986086,,,,,,,,,,,,,1e7fe563-686d-4089-a0fa-34f55021a136,2917,,,"[65.8, 12.3]",3939991,86,,,,,1.3529954,,Left Foot,,,,"[68.5, 24.5]",Ground Pass,,12.495199,,,Douglas Luiz Soares de Paulo,6574.0,,,,,,2,From Throw In,Raphael Dias Belloli,10595.0,Left Back,149,Brazil,781,['81d4e26b-15cf-4719-a6c7-190f9e89116c'],6,,,,,,,,,,,,,,,,Brazil,781,00:41:06.914,Pass,
,,,,,,,,,,,,,,,,,,,,0.963516,,,,,,,,,,,,,dd7b50ff-833e-4bb9-873a-a64048c31234,2920,,,"[68.5, 24.5]",3939991,86,,,,,-2.4182615,,Right Foot,,,,"[59.1, 16.2]",Ground Pass,,12.539936,,,Raphael Dias Belloli,10595.0,,,,,,2,From Throw In,Douglas Luiz Soares de Paulo,6574.0,Left Defensive Midfield,149,Brazil,781,['82d548ad-ad58-4d21-9de2-62e90df6acc7'],7,,,,,,,,,,,,,,,,Brazil,781,00:41:07.999,Pass,
,,,,,,,,,,,,,,,,,,,,0.901239,,,,,,,,,,,,,d240db1a-2796-47b7-981d-05ffdf246368,2922,,,"[59.1, 16.2]",3939991,86,,,,,2.1145017,,Left Foot,,,,"[51.0, 29.6]",Ground Pass,,15.657906,,,Marcos Aoás Corrêa,4372.0,,,,,,2,From Throw In,Raphael Dias Belloli,10595.0,Left Back,149,Brazil,781,['a3cda2bc-644e-457f-8261-17ceb38bb7c2'],8,,,,,,,,,,,,,,,,Brazil,781,00:41:08.962,Pass,
,,,,,,,,,,,,,,,,,,,,1.28782,,,,,,,,,,,,,6370104a-57f5-44e9-a050-02481ebcd6de,2925,,,"[51.0, 29.6]",3939991,86,,,,,0.86610484,,Left Foot,,,,"[63.5, 44.3]",Ground Pass,,19.296114,,,Éderson José dos Santos Lourenço da Silva,27702.0,,,,,,2,From Throw In,Marcos Aoás Corrêa,4372.0,Left Center Back,149,Brazil,781,['8b4da9f5-6ac4-485f-9290-e99dbed13358'],10,,,,,,,,,,,,,,,,Brazil,781,00:41:10.815,Pass,
,,,,,,,,,,,,,,,,,,,,0.887026,,,,,,,,,,,,,f53e11a5-5bf2-41a0-b0b9-863fdde3c180,2928,,,"[63.5, 44.3]",3939991,86,,,,,1.1799129,,Right Foot,,,,"[71.0, 62.5]",Ground Pass,,19.684765,,,Danilo Luiz da Silva,3063.0,,,,,,2,From Throw In,Éderson José dos Santos Lourenço da Silva,27702.0,Right Defensive Midfield,149,Brazil,781,['8605d872-570b-4622-b74a-d2f98f4ebfea'],13,,,,,,,,,,,,,,,,Brazil,781,00:41:13.133,Pass,
